Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3460000 through 3469999



3460000 --> Friday, 04 - 07

3460001 --> Friday, 03 - 30

3460002 --> Friday, 04 - 19

3460003 --> Friday, 04 - 04

3460004 --> Friday, 03 - 26

3460005 --> Friday, 04 - 15

3460006 --> Friday, 04 - 07

3460007 --> Friday, 03 - 23

3460008 --> Friday, 04 - 11

3460009 --> Friday, 04 - 03

3460010 --> Friday, 04 - 16

3460011 --> Friday, 04 - 08

3460012 --> Friday, 03 - 30

3460013 --> Friday, 04 - 19

3460014 --> Friday, 04 - 04

3460015 --> Friday, 03 - 27

3460016 --> Friday, 04 - 15

3460017 --> Friday, 03 - 31

3460018 --> Friday, 04 - 20

3460019 --> Friday, 04 - 12

3460020 --> Friday, 03 - 27

3460021 --> Friday, 04 - 16

3460022 --> Friday, 04 - 08

3460023 --> Friday, 03 - 24

3460024 --> Friday, 04 - 12

3460025 --> Friday, 04 - 04

3460026 --> Friday, 03 - 27

3460027 --> Friday, 04 - 09

3460028 --> Friday, 03 - 31

3460029 --> Friday, 04 - 20

3460030 --> Friday, 04 - 12

3460031 --> Friday, 03 - 28

3460032 --> Friday, 04 - 16

3460033 --> Friday, 04 - 08

3460034 --> Friday, 03 - 24

3460035 --> Friday, 04 - 13

3460036 --> Friday, 04 - 04

3460037 --> Friday, 04 - 17

3460038 --> Friday, 04 - 09

3460039 --> Friday, 04 - 01

3460040 --> Friday, 04 - 20

3460041 --> Friday, 04 - 05

3460042 --> Friday, 03 - 28

3460043 --> Friday, 04 - 17

3460044 --> Friday, 04 - 01

3460045 --> Friday, 03 - 24

3460046 --> Friday, 04 - 13

3460047 --> Friday, 03 - 29

3460048 --> Friday, 04 - 17

3460049 --> Friday, 04 - 09

3460050 --> Friday, 04 - 01

3460051 --> Friday, 04 - 14

3460052 --> Friday, 04 - 05

3460053 --> Friday, 03 - 28

3460054 --> Friday, 04 - 10

