Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0110000 through 0119999



0110000 --> Friday, 04 - 21

0110001 --> Friday, 04 - 13

0110002 --> Friday, 03 - 29

0110003 --> Friday, 04 - 18

0110004 --> Friday, 04 - 09

0110005 --> Friday, 03 - 25

0110006 --> Friday, 04 - 14

0110007 --> Friday, 04 - 06

0110008 --> Friday, 03 - 21

0110009 --> Friday, 04 - 10

0110010 --> Friday, 04 - 02

0110011 --> Friday, 04 - 22

0110012 --> Friday, 04 - 06

0110013 --> Friday, 03 - 29

0110014 --> Friday, 04 - 18

0110015 --> Friday, 04 - 03

0110016 --> Friday, 03 - 25

0110017 --> Friday, 04 - 14

0110018 --> Friday, 03 - 30

0110019 --> Friday, 04 - 19

0110020 --> Friday, 04 - 10

0110021 --> Friday, 04 - 02

0110022 --> Friday, 04 - 15

0110023 --> Friday, 04 - 07

0110024 --> Friday, 03 - 29

0110025 --> Friday, 04 - 18

0110026 --> Friday, 04 - 03

0110027 --> Friday, 03 - 26

0110028 --> Friday, 04 - 14

0110029 --> Friday, 03 - 30

0110030 --> Friday, 04 - 19

0110031 --> Friday, 04 - 11

0110032 --> Friday, 03 - 26

0110033 --> Friday, 04 - 15

0110034 --> Friday, 04 - 07

0110035 --> Friday, 03 - 23

0110036 --> Friday, 04 - 11

0110037 --> Friday, 04 - 03

0110038 --> Friday, 04 - 23

0110039 --> Friday, 04 - 08

0110040 --> Friday, 03 - 30

0110041 --> Friday, 04 - 19

0110042 --> Friday, 04 - 04

0110043 --> Friday, 03 - 27

0110044 --> Friday, 04 - 15

0110045 --> Friday, 04 - 07

0110046 --> Friday, 03 - 23

0110047 --> Friday, 04 - 12

0110048 --> Friday, 04 - 03

0110049 --> Friday, 04 - 16

0110050 --> Friday, 04 - 08

0110051 --> Friday, 03 - 31

0110052 --> Friday, 04 - 19

0110053 --> Friday, 04 - 04

0110054 --> Friday, 03 - 27

0110055 --> Friday, 04 - 16

0110056 --> Friday, 03 - 31

0110057 --> Friday, 04 - 20

0110058 --> Friday, 04 - 12

0110059 --> Friday, 03 - 28

0110060 --> Friday, 04 - 16

0110061 --> Friday, 04 - 08

0110062 --> Friday, 03 - 24

0110063 --> Friday, 04 - 13

0110064 --> Friday, 04 - 04

0110065 --> Friday, 03 - 27

0110066 --> Friday, 04 - 09

0110067 --> Friday, 04 - 01

0110068 --> Friday, 04 - 20

0110069 --> Friday, 04 - 05

0110070 --> Friday, 03 - 28

0110071 --> Friday, 04 - 17

0110072 --> Friday, 04 - 08

0110073 --> Friday, 03 - 24

0110074 --> Friday, 04 - 13

0110075 --> Friday, 04 - 05

0110076 --> Friday, 04 - 17

0110077 --> Friday, 04 - 09

0110078 --> Friday, 04 - 01

0110079 --> Friday, 04 - 21

0110080 --> Friday, 04 - 05

0110081 --> Friday, 03 - 28

0110082 --> Friday, 04 - 17

0110083 --> Friday, 04 - 02

0110084 --> Friday, 03 - 24

0110085 --> Friday, 04 - 13

0110086 --> Friday, 03 - 29

0110087 --> Friday, 04 - 18

0110088 --> Friday, 04 - 09

0110089 --> Friday, 03 - 25

0110090 --> Friday, 04 - 14

0110091 --> Friday, 04 - 06

0110092 --> Friday, 03 - 28

0110093 --> Friday, 04 - 10

0110094 --> Friday, 04 - 02

0110095 --> Friday, 04 - 22

0110096 --> Friday, 04 - 13

0110097 --> Friday, 03 - 29

