Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1430000 through 1439999



1430000 --> Friday, 03 - 31

1430001 --> Friday, 03 - 23

1430002 --> Friday, 04 - 12

1430003 --> Friday, 03 - 28

1430004 --> Friday, 04 - 16

1430005 --> Friday, 04 - 08

1430006 --> Friday, 03 - 31

1430007 --> Friday, 04 - 13

1430008 --> Friday, 04 - 04

1430009 --> Friday, 03 - 27

1430010 --> Friday, 04 - 16

1430011 --> Friday, 04 - 01

1430012 --> Friday, 04 - 20

1430013 --> Friday, 04 - 12

1430014 --> Friday, 03 - 28

1430015 --> Friday, 04 - 17

1430016 --> Friday, 04 - 08

1430017 --> Friday, 03 - 24

1430018 --> Friday, 04 - 13

1430019 --> Friday, 04 - 05

1430020 --> Friday, 03 - 20

1430021 --> Friday, 04 - 09

1430022 --> Friday, 04 - 01

1430023 --> Friday, 04 - 21

1430024 --> Friday, 04 - 05

1430025 --> Friday, 03 - 28

1430026 --> Friday, 04 - 17

1430027 --> Friday, 04 - 02

1430028 --> Friday, 03 - 24

1430029 --> Friday, 04 - 13

1430030 --> Friday, 04 - 05

1430031 --> Friday, 04 - 18

1430032 --> Friday, 04 - 09

1430033 --> Friday, 04 - 01

1430034 --> Friday, 04 - 21

1430035 --> Friday, 04 - 06

1430036 --> Friday, 03 - 28

1430037 --> Friday, 04 - 17

1430038 --> Friday, 04 - 02

1430039 --> Friday, 03 - 25

1430040 --> Friday, 04 - 13

1430041 --> Friday, 03 - 29

1430042 --> Friday, 04 - 18

1430043 --> Friday, 04 - 10

1430044 --> Friday, 03 - 25

1430045 --> Friday, 04 - 14

1430046 --> Friday, 04 - 06

1430047 --> Friday, 03 - 22

1430048 --> Friday, 04 - 10

1430049 --> Friday, 04 - 02

1430050 --> Friday, 04 - 22

1430051 --> Friday, 04 - 07

1430052 --> Friday, 03 - 29

1430053 --> Friday, 04 - 18

1430054 --> Friday, 04 - 03

1430055 --> Friday, 03 - 26

1430056 --> Friday, 04 - 14

1430057 --> Friday, 04 - 06

1430058 --> Friday, 03 - 22

1430059 --> Friday, 04 - 11

1430060 --> Friday, 04 - 02

1430061 --> Friday, 04 - 22

1430062 --> Friday, 04 - 07

1430063 --> Friday, 03 - 30

1430064 --> Friday, 04 - 18

1430065 --> Friday, 04 - 03

1430066 --> Friday, 03 - 26

1430067 --> Friday, 04 - 15

1430068 --> Friday, 03 - 30

1430069 --> Friday, 04 - 19

1430070 --> Friday, 04 - 11

1430071 --> Friday, 03 - 27

1430072 --> Friday, 04 - 15

1430073 --> Friday, 04 - 07

1430074 --> Friday, 03 - 23

