Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5040000 through 5049999



5040000 --> Friday, 04 - 14

5040001 --> Friday, 04 - 06

5040002 --> Friday, 03 - 22

5040003 --> Friday, 04 - 11

5040004 --> Friday, 04 - 02

5040005 --> Friday, 04 - 22

5040006 --> Friday, 04 - 07

5040007 --> Friday, 03 - 30

5040008 --> Friday, 04 - 18

5040009 --> Friday, 04 - 10

5040010 --> Friday, 03 - 26

5040011 --> Friday, 04 - 15

5040012 --> Friday, 04 - 06

5040013 --> Friday, 03 - 22

5040014 --> Friday, 04 - 11

5040015 --> Friday, 04 - 03

5040016 --> Friday, 04 - 22

5040017 --> Friday, 04 - 07

5040018 --> Friday, 03 - 30

5040019 --> Friday, 04 - 19

5040020 --> Friday, 04 - 03

5040021 --> Friday, 03 - 26

5040022 --> Friday, 04 - 15

5040023 --> Friday, 03 - 31

5040024 --> Friday, 04 - 19

5040025 --> Friday, 04 - 11

5040026 --> Friday, 03 - 27

5040027 --> Friday, 04 - 16

5040028 --> Friday, 04 - 07

5040029 --> Friday, 03 - 30

5040030 --> Friday, 04 - 12

5040031 --> Friday, 04 - 04

5040032 --> Friday, 03 - 26

5040033 --> Friday, 04 - 15

5040034 --> Friday, 03 - 31

5040035 --> Friday, 04 - 20

5040036 --> Friday, 04 - 11

5040037 --> Friday, 03 - 27

5040038 --> Friday, 04 - 16

5040039 --> Friday, 04 - 08

5040040 --> Friday, 03 - 23

5040041 --> Friday, 04 - 12

5040042 --> Friday, 04 - 04

5040043 --> Friday, 04 - 17

5040044 --> Friday, 04 - 08

5040045 --> Friday, 03 - 31

5040046 --> Friday, 04 - 20

5040047 --> Friday, 04 - 05

5040048 --> Friday, 03 - 27

5040049 --> Friday, 04 - 16

5040050 --> Friday, 04 - 01

5040051 --> Friday, 03 - 24

5040052 --> Friday, 04 - 12

5040053 --> Friday, 04 - 04

5040054 --> Friday, 04 - 17

5040055 --> Friday, 04 - 09

5040056 --> Friday, 03 - 31

5040057 --> Friday, 04 - 13

5040058 --> Friday, 04 - 05

5040059 --> Friday, 03 - 28

5040060 --> Friday, 04 - 16

5040061 --> Friday, 04 - 01

5040062 --> Friday, 04 - 21

5040063 --> Friday, 04 - 13

5040064 --> Friday, 03 - 28

5040065 --> Friday, 04 - 17

5040066 --> Friday, 04 - 09

5040067 --> Friday, 03 - 25

5040068 --> Friday, 04 - 13

5040069 --> Friday, 04 - 05

5040070 --> Friday, 03 - 21

5040071 --> Friday, 04 - 10

5040072 --> Friday, 04 - 01

5040073 --> Friday, 04 - 21

5040074 --> Friday, 04 - 06

5040075 --> Friday, 03 - 29

5040076 --> Friday, 04 - 17

5040077 --> Friday, 04 - 02

5040078 --> Friday, 03 - 25

5040079 --> Friday, 04 - 14

5040080 --> Friday, 04 - 05

5040081 --> Friday, 04 - 18

5040082 --> Friday, 04 - 10

5040083 --> Friday, 04 - 02

5040084 --> Friday, 04 - 21

5040085 --> Friday, 04 - 06

5040086 --> Friday, 03 - 29

5040087 --> Friday, 04 - 18

5040088 --> Friday, 04 - 02

5040089 --> Friday, 03 - 25

5040090 --> Friday, 04 - 14

5040091 --> Friday, 03 - 30

5040092 --> Friday, 04 - 18

5040093 --> Friday, 04 - 10

5040094 --> Friday, 03 - 26

5040095 --> Friday, 04 - 15

5040096 --> Friday, 04 - 06

5040097 --> Friday, 03 - 22

5040098 --> Friday, 04 - 11

5040099 --> Friday, 04 - 03

5040100 --> Friday, 03 - 26

5040101 --> Friday, 04 - 08

5040102 --> Friday, 03 - 31

5040103 --> Friday, 04 - 20

5040104 --> Friday, 04 - 11

5040105 --> Friday, 03 - 27

5040106 --> Friday, 04 - 16

5040107 --> Friday, 04 - 08

5040108 --> Friday, 03 - 23

5040109 --> Friday, 04 - 12

5040110 --> Friday, 04 - 04

5040111 --> Friday, 04 - 17

5040112 --> Friday, 04 - 08

5040113 --> Friday, 03 - 31

5040114 --> Friday, 04 - 20

5040115 --> Friday, 04 - 05

5040116 --> Friday, 03 - 27

5040117 --> Friday, 04 - 16

5040118 --> Friday, 04 - 01

5040119 --> Friday, 03 - 24

5040120 --> Friday, 04 - 12

5040121 --> Friday, 03 - 28

5040122 --> Friday, 04 - 17

5040123 --> Friday, 04 - 09

5040124 --> Friday, 03 - 31

5040125 --> Friday, 04 - 13

5040126 --> Friday, 04 - 05

5040127 --> Friday, 03 - 28

5040128 --> Friday, 04 - 16

5040129 --> Friday, 04 - 01

5040130 --> Friday, 04 - 21

5040131 --> Friday, 04 - 06

5040132 --> Friday, 03 - 28

5040133 --> Friday, 04 - 17

5040134 --> Friday, 04 - 09

5040135 --> Friday, 03 - 25

5040136 --> Friday, 04 - 13

5040137 --> Friday, 04 - 05

5040138 --> Friday, 03 - 21

5040139 --> Friday, 04 - 10

5040140 --> Friday, 04 - 01

5040141 --> Friday, 04 - 21

5040142 --> Friday, 04 - 06

5040143 --> Friday, 03 - 29

5040144 --> Friday, 04 - 17

5040145 --> Friday, 04 - 02

5040146 --> Friday, 03 - 25

5040147 --> Friday, 04 - 14

5040148 --> Friday, 04 - 05

5040149 --> Friday, 04 - 18

5040150 --> Friday, 04 - 10

5040151 --> Friday, 03 - 26

5040152 --> Friday, 04 - 14

5040153 --> Friday, 04 - 06

5040154 --> Friday, 03 - 29

5040155 --> Friday, 04 - 11

5040156 --> Friday, 04 - 02

5040157 --> Friday, 03 - 25

5040158 --> Friday, 04 - 14

5040159 --> Friday, 03 - 30

5040160 --> Friday, 04 - 18

5040161 --> Friday, 04 - 10

5040162 --> Friday, 03 - 26

5040163 --> Friday, 04 - 15

5040164 --> Friday, 04 - 06

5040165 --> Friday, 03 - 22

5040166 --> Friday, 04 - 11

5040167 --> Friday, 04 - 03

5040168 --> Friday, 04 - 22

5040169 --> Friday, 04 - 07

5040170 --> Friday, 03 - 30

5040171 --> Friday, 04 - 19

5040172 --> Friday, 04 - 03

5040173 --> Friday, 03 - 26

5040174 --> Friday, 04 - 15

5040175 --> Friday, 03 - 31

5040176 --> Friday, 03 - 22

5040177 --> Friday, 04 - 11

5040178 --> Friday, 04 - 03

5040179 --> Friday, 04 - 16

5040180 --> Friday, 04 - 07

5040181 --> Friday, 03 - 30

5040182 --> Friday, 04 - 19

5040183 --> Friday, 04 - 04

5040184 --> Friday, 03 - 26

5040185 --> Friday, 04 - 15

5040186 --> Friday, 03 - 31

5040187 --> Friday, 04 - 20

5040188 --> Friday, 04 - 11

5040189 --> Friday, 03 - 27

5040190 --> Friday, 04 - 16

5040191 --> Friday, 04 - 08

5040192 --> Friday, 03 - 23

5040193 --> Friday, 04 - 12

5040194 --> Friday, 04 - 04

5040195 --> Friday, 03 - 20

5040196 --> Friday, 04 - 08

5040197 --> Friday, 03 - 31

5040198 --> Friday, 04 - 20

5040199 --> Friday, 04 - 05

5040200 --> Friday, 03 - 28

5040201 --> Friday, 04 - 17

5040202 --> Friday, 04 - 02

5040203 --> Friday, 03 - 25

5040204 --> Friday, 04 - 13

5040205 --> Friday, 04 - 05

5040206 --> Friday, 04 - 18

5040207 --> Friday, 04 - 10

5040208 --> Friday, 04 - 01

5040209 --> Friday, 04 - 14

5040210 --> Friday, 04 - 06

5040211 --> Friday, 03 - 29

5040212 --> Friday, 04 - 17

5040213 --> Friday, 04 - 02

5040214 --> Friday, 03 - 25

5040215 --> Friday, 04 - 14

5040216 --> Friday, 03 - 29

5040217 --> Friday, 04 - 18

5040218 --> Friday, 04 - 10

5040219 --> Friday, 03 - 26

5040220 --> Friday, 04 - 14

5040221 --> Friday, 04 - 06

5040222 --> Friday, 03 - 22

5040223 --> Friday, 04 - 11

5040224 --> Friday, 04 - 02

5040225 --> Friday, 04 - 22

5040226 --> Friday, 04 - 07

5040227 --> Friday, 03 - 30

5040228 --> Friday, 04 - 18

5040229 --> Friday, 04 - 03

5040230 --> Friday, 03 - 26

5040231 --> Friday, 04 - 15

5040232 --> Friday, 04 - 06

5040233 --> Friday, 03 - 22

5040234 --> Friday, 04 - 11

5040235 --> Friday, 04 - 03

5040236 --> Friday, 04 - 22

5040237 --> Friday, 04 - 07

5040238 --> Friday, 03 - 30

5040239 --> Friday, 04 - 19

5040240 --> Friday, 04 - 03

5040241 --> Friday, 03 - 26

5040242 --> Friday, 04 - 15

5040243 --> Friday, 03 - 31

5040244 --> Friday, 04 - 19

5040245 --> Friday, 04 - 11

5040246 --> Friday, 03 - 27

5040247 --> Friday, 04 - 16

5040248 --> Friday, 04 - 07

5040249 --> Friday, 03 - 23

5040250 --> Friday, 04 - 12

5040251 --> Friday, 04 - 04

5040252 --> Friday, 03 - 26

5040253 --> Friday, 04 - 08

5040254 --> Friday, 03 - 31

5040255 --> Friday, 04 - 20

5040256 --> Friday, 04 - 11

5040257 --> Friday, 03 - 27

5040258 --> Friday, 04 - 16

5040259 --> Friday, 04 - 08

5040260 --> Friday, 03 - 23

5040261 --> Friday, 04 - 12

5040262 --> Friday, 04 - 04

5040263 --> Friday, 04 - 17

5040264 --> Friday, 04 - 08

5040265 --> Friday, 03 - 31

5040266 --> Friday, 04 - 20

5040267 --> Friday, 04 - 05

5040268 --> Friday, 03 - 27

5040269 --> Friday, 04 - 16

5040270 --> Friday, 04 - 01

5040271 --> Friday, 03 - 24

5040272 --> Friday, 04 - 12

5040273 --> Friday, 03 - 28

5040274 --> Friday, 04 - 17

5040275 --> Friday, 04 - 09

5040276 --> Friday, 03 - 31

5040277 --> Friday, 04 - 13

5040278 --> Friday, 04 - 05

5040279 --> Friday, 03 - 28

5040280 --> Friday, 04 - 16

5040281 --> Friday, 04 - 01

5040282 --> Friday, 04 - 21

5040283 --> Friday, 04 - 06

5040284 --> Friday, 03 - 28

5040285 --> Friday, 04 - 17

5040286 --> Friday, 04 - 09

5040287 --> Friday, 03 - 25

5040288 --> Friday, 04 - 13

5040289 --> Friday, 04 - 05

5040290 --> Friday, 03 - 21

5040291 --> Friday, 04 - 10

5040292 --> Friday, 04 - 01

5040293 --> Friday, 04 - 21

