Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0900000 through 0909999



0900000 --> Friday, 04 - 07

0900001 --> Friday, 03 - 30

0900002 --> Friday, 04 - 19

0900003 --> Friday, 04 - 04

0900004 --> Friday, 03 - 26

0900005 --> Friday, 04 - 15

0900006 --> Friday, 03 - 31

0900007 --> Friday, 03 - 23

0900008 --> Friday, 04 - 11

0900009 --> Friday, 04 - 03

0900010 --> Friday, 04 - 16

0900011 --> Friday, 04 - 08

0900012 --> Friday, 03 - 30

0900013 --> Friday, 04 - 12

0900014 --> Friday, 04 - 04

0900015 --> Friday, 03 - 27

0900016 --> Friday, 04 - 15

0900017 --> Friday, 03 - 31

0900018 --> Friday, 04 - 20

0900019 --> Friday, 04 - 12

0900020 --> Friday, 03 - 27

0900021 --> Friday, 04 - 16

0900022 --> Friday, 04 - 08

0900023 --> Friday, 03 - 24

0900024 --> Friday, 04 - 12

0900025 --> Friday, 04 - 04

0900026 --> Friday, 03 - 20

0900027 --> Friday, 04 - 09

0900028 --> Friday, 03 - 31

0900029 --> Friday, 04 - 20

0900030 --> Friday, 04 - 05

0900031 --> Friday, 03 - 28

0900032 --> Friday, 04 - 16

0900033 --> Friday, 04 - 01

0900034 --> Friday, 03 - 24

0900035 --> Friday, 04 - 13

0900036 --> Friday, 04 - 04

0900037 --> Friday, 04 - 17

0900038 --> Friday, 04 - 09

0900039 --> Friday, 04 - 01

0900040 --> Friday, 04 - 20

0900041 --> Friday, 04 - 05

0900042 --> Friday, 03 - 28

0900043 --> Friday, 04 - 17

0900044 --> Friday, 04 - 01

0900045 --> Friday, 03 - 24

0900046 --> Friday, 04 - 13

0900047 --> Friday, 03 - 29

0900048 --> Friday, 04 - 17

0900049 --> Friday, 04 - 09

0900050 --> Friday, 03 - 25

0900051 --> Friday, 04 - 14

0900052 --> Friday, 04 - 05

0900053 --> Friday, 03 - 21

0900054 --> Friday, 04 - 10

0900055 --> Friday, 04 - 02

0900056 --> Friday, 04 - 21

0900057 --> Friday, 04 - 06

0900058 --> Friday, 03 - 29

0900059 --> Friday, 04 - 18

0900060 --> Friday, 04 - 09

0900061 --> Friday, 03 - 25

0900062 --> Friday, 04 - 14

0900063 --> Friday, 04 - 06

0900064 --> Friday, 03 - 21

0900065 --> Friday, 04 - 10

0900066 --> Friday, 04 - 02

0900067 --> Friday, 04 - 22

0900068 --> Friday, 04 - 06

0900069 --> Friday, 03 - 29

0900070 --> Friday, 04 - 18

0900071 --> Friday, 04 - 03

0900072 --> Friday, 03 - 25

0900073 --> Friday, 04 - 14

0900074 --> Friday, 03 - 30

0900075 --> Friday, 04 - 19

0900076 --> Friday, 04 - 10

0900077 --> Friday, 03 - 26

0900078 --> Friday, 04 - 15

0900079 --> Friday, 04 - 07

0900080 --> Friday, 03 - 29

0900081 --> Friday, 04 - 11

0900082 --> Friday, 04 - 03

0900083 --> Friday, 03 - 26

0900084 --> Friday, 04 - 14

0900085 --> Friday, 03 - 30

0900086 --> Friday, 04 - 19

0900087 --> Friday, 04 - 04

0900088 --> Friday, 03 - 26

0900089 --> Friday, 04 - 15

0900090 --> Friday, 04 - 07

0900091 --> Friday, 03 - 23

0900092 --> Friday, 04 - 11

0900093 --> Friday, 04 - 03

0900094 --> Friday, 04 - 23

0900095 --> Friday, 04 - 08

0900096 --> Friday, 03 - 30

0900097 --> Friday, 04 - 19

0900098 --> Friday, 04 - 04

0900099 --> Friday, 03 - 27

0900100 --> Friday, 04 - 16

0900101 --> Friday, 04 - 01

0900102 --> Friday, 03 - 24

0900103 --> Friday, 04 - 13

0900104 --> Friday, 04 - 04

0900105 --> Friday, 04 - 17

0900106 --> Friday, 04 - 09

0900107 --> Friday, 03 - 25

0900108 --> Friday, 04 - 13

0900109 --> Friday, 04 - 05

0900110 --> Friday, 03 - 28

0900111 --> Friday, 04 - 10

0900112 --> Friday, 04 - 01

0900113 --> Friday, 04 - 21

0900114 --> Friday, 04 - 13

0900115 --> Friday, 03 - 29

0900116 --> Friday, 04 - 17

0900117 --> Friday, 04 - 09

0900118 --> Friday, 03 - 25

0900119 --> Friday, 04 - 14

0900120 --> Friday, 04 - 05

0900121 --> Friday, 03 - 21

0900122 --> Friday, 04 - 10

0900123 --> Friday, 04 - 02

0900124 --> Friday, 04 - 21

0900125 --> Friday, 04 - 06

0900126 --> Friday, 03 - 29

0900127 --> Friday, 04 - 18

0900128 --> Friday, 04 - 02

0900129 --> Friday, 03 - 25

0900130 --> Friday, 04 - 14

0900131 --> Friday, 03 - 30

0900132 --> Friday, 04 - 18

0900133 --> Friday, 04 - 10

0900134 --> Friday, 04 - 02

0900135 --> Friday, 04 - 15

0900136 --> Friday, 04 - 06

0900137 --> Friday, 03 - 29

0900138 --> Friday, 04 - 18

0900139 --> Friday, 04 - 03

0900140 --> Friday, 03 - 25

0900141 --> Friday, 04 - 14

0900142 --> Friday, 03 - 30

0900143 --> Friday, 04 - 19

0900144 --> Friday, 04 - 10

0900145 --> Friday, 03 - 26

0900146 --> Friday, 04 - 15

0900147 --> Friday, 04 - 07

0900148 --> Friday, 03 - 22

0900149 --> Friday, 04 - 11

0900150 --> Friday, 04 - 03

0900151 --> Friday, 04 - 23

0900152 --> Friday, 04 - 07

0900153 --> Friday, 03 - 30

0900154 --> Friday, 04 - 19

0900155 --> Friday, 04 - 04

0900156 --> Friday, 03 - 26

0900157 --> Friday, 04 - 15

0900158 --> Friday, 04 - 07

0900159 --> Friday, 03 - 23

0900160 --> Friday, 04 - 11

0900161 --> Friday, 04 - 03

0900162 --> Friday, 04 - 16

0900163 --> Friday, 04 - 08

0900164 --> Friday, 03 - 30

0900165 --> Friday, 04 - 19

0900166 --> Friday, 04 - 04

0900167 --> Friday, 03 - 27

0900168 --> Friday, 04 - 15

0900169 --> Friday, 03 - 31

0900170 --> Friday, 04 - 20

0900171 --> Friday, 04 - 12

0900172 --> Friday, 03 - 27

0900173 --> Friday, 04 - 16

0900174 --> Friday, 04 - 08

0900175 --> Friday, 03 - 24

0900176 --> Friday, 04 - 12

0900177 --> Friday, 04 - 04

0900178 --> Friday, 03 - 27

0900179 --> Friday, 04 - 09

0900180 --> Friday, 03 - 31

0900181 --> Friday, 04 - 20

0900182 --> Friday, 04 - 05

0900183 --> Friday, 03 - 28

0900184 --> Friday, 04 - 16

0900185 --> Friday, 04 - 08

0900186 --> Friday, 03 - 24

0900187 --> Friday, 04 - 13

0900188 --> Friday, 04 - 04

0900189 --> Friday, 04 - 17

0900190 --> Friday, 04 - 09

0900191 --> Friday, 04 - 01

0900192 --> Friday, 04 - 20

0900193 --> Friday, 04 - 05

0900194 --> Friday, 03 - 28

0900195 --> Friday, 04 - 17

0900196 --> Friday, 04 - 01

0900197 --> Friday, 03 - 24

0900198 --> Friday, 04 - 13

0900199 --> Friday, 03 - 29

