Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0200000 through 0209999



0200000 --> Friday, 04 - 21

0200001 --> Friday, 04 - 13

0200002 --> Friday, 03 - 29

0200003 --> Friday, 04 - 18

0200004 --> Friday, 04 - 09

0200005 --> Friday, 03 - 25

0200006 --> Friday, 04 - 14

0200007 --> Friday, 04 - 06

0200008 --> Friday, 03 - 21

0200009 --> Friday, 04 - 10

0200010 --> Friday, 04 - 02

0200011 --> Friday, 04 - 22

0200012 --> Friday, 04 - 06

0200013 --> Friday, 03 - 29

0200014 --> Friday, 04 - 18

0200015 --> Friday, 04 - 03

0200016 --> Friday, 03 - 25

0200017 --> Friday, 04 - 14

0200018 --> Friday, 03 - 30

0200019 --> Friday, 04 - 19

0200020 --> Friday, 04 - 10

0200021 --> Friday, 04 - 02

0200022 --> Friday, 04 - 15

0200023 --> Friday, 04 - 07

0200024 --> Friday, 03 - 29

0200025 --> Friday, 04 - 18

0200026 --> Friday, 04 - 03

0200027 --> Friday, 03 - 26

0200028 --> Friday, 04 - 14

0200029 --> Friday, 03 - 30

0200030 --> Friday, 04 - 19

0200031 --> Friday, 04 - 11

0200032 --> Friday, 03 - 26

0200033 --> Friday, 04 - 15

0200034 --> Friday, 04 - 07

0200035 --> Friday, 03 - 23

0200036 --> Friday, 04 - 11

0200037 --> Friday, 04 - 03

0200038 --> Friday, 04 - 23

0200039 --> Friday, 04 - 08

0200040 --> Friday, 03 - 30

0200041 --> Friday, 04 - 19

0200042 --> Friday, 04 - 04

0200043 --> Friday, 03 - 27

0200044 --> Friday, 04 - 15

0200045 --> Friday, 04 - 07

0200046 --> Friday, 03 - 23

0200047 --> Friday, 04 - 12

0200048 --> Friday, 04 - 03

0200049 --> Friday, 04 - 16

0200050 --> Friday, 04 - 08

0200051 --> Friday, 03 - 31

0200052 --> Friday, 04 - 19

0200053 --> Friday, 04 - 04

0200054 --> Friday, 03 - 27

0200055 --> Friday, 04 - 16

0200056 --> Friday, 03 - 31

0200057 --> Friday, 04 - 20

0200058 --> Friday, 04 - 12

0200059 --> Friday, 03 - 28

0200060 --> Friday, 04 - 16

0200061 --> Friday, 04 - 08

0200062 --> Friday, 03 - 24

0200063 --> Friday, 04 - 13

0200064 --> Friday, 04 - 04

