Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2290000 through 2299999



2290000 --> Friday, 04 - 07

2290001 --> Friday, 03 - 30

2290002 --> Friday, 04 - 19

2290003 --> Friday, 04 - 04

2290004 --> Friday, 03 - 26

2290005 --> Friday, 04 - 15

2290006 --> Friday, 03 - 31

2290007 --> Friday, 04 - 20

2290008 --> Friday, 04 - 11

2290009 --> Friday, 03 - 27

2290010 --> Friday, 04 - 16

2290011 --> Friday, 04 - 08

2290012 --> Friday, 03 - 30

2290013 --> Friday, 04 - 12

2290014 --> Friday, 04 - 04

2290015 --> Friday, 03 - 20

2290016 --> Friday, 04 - 08

2290017 --> Friday, 03 - 31

2290018 --> Friday, 04 - 20

2290019 --> Friday, 04 - 05

2290020 --> Friday, 03 - 27

2290021 --> Friday, 04 - 16

2290022 --> Friday, 04 - 08

2290023 --> Friday, 03 - 24

2290024 --> Friday, 04 - 12

2290025 --> Friday, 04 - 04

2290026 --> Friday, 04 - 17

2290027 --> Friday, 04 - 09

2290028 --> Friday, 03 - 31

2290029 --> Friday, 04 - 20

2290030 --> Friday, 04 - 05

2290031 --> Friday, 03 - 28

2290032 --> Friday, 04 - 16

2290033 --> Friday, 04 - 01

2290034 --> Friday, 03 - 24

2290035 --> Friday, 04 - 13

2290036 --> Friday, 03 - 28

2290037 --> Friday, 04 - 17

2290038 --> Friday, 04 - 09

2290039 --> Friday, 03 - 25

2290040 --> Friday, 04 - 13

2290041 --> Friday, 04 - 05

2290042 --> Friday, 03 - 28

2290043 --> Friday, 04 - 10

2290044 --> Friday, 04 - 01

2290045 --> Friday, 04 - 21

2290046 --> Friday, 04 - 13

2290047 --> Friday, 03 - 29

2290048 --> Friday, 04 - 17

2290049 --> Friday, 04 - 09

2290050 --> Friday, 03 - 25

2290051 --> Friday, 04 - 14

2290052 --> Friday, 04 - 05

2290053 --> Friday, 03 - 21

2290054 --> Friday, 04 - 10

2290055 --> Friday, 04 - 02

2290056 --> Friday, 04 - 21

2290057 --> Friday, 04 - 06

2290058 --> Friday, 03 - 29

2290059 --> Friday, 04 - 18

2290060 --> Friday, 04 - 02

2290061 --> Friday, 03 - 25

2290062 --> Friday, 04 - 14

2290063 --> Friday, 03 - 30

2290064 --> Friday, 04 - 18

2290065 --> Friday, 04 - 10

2290066 --> Friday, 04 - 02

2290067 --> Friday, 04 - 15

2290068 --> Friday, 04 - 06

2290069 --> Friday, 03 - 29

2290070 --> Friday, 04 - 11

2290071 --> Friday, 04 - 03

2290072 --> Friday, 03 - 25

2290073 --> Friday, 04 - 14

2290074 --> Friday, 03 - 30

2290075 --> Friday, 04 - 19

2290076 --> Friday, 04 - 10

2290077 --> Friday, 03 - 26

2290078 --> Friday, 04 - 15

2290079 --> Friday, 04 - 07

