Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5010000 through 5019999



5010000 --> Friday, 03 - 24

5010001 --> Friday, 04 - 13

5010002 --> Friday, 04 - 05

5010003 --> Friday, 03 - 21

5010004 --> Friday, 04 - 09

5010005 --> Friday, 04 - 01

5010006 --> Friday, 04 - 21

5010007 --> Friday, 04 - 06

5010008 --> Friday, 03 - 28

5010009 --> Friday, 04 - 17

5010010 --> Friday, 04 - 09

5010011 --> Friday, 03 - 25

5010012 --> Friday, 04 - 13

5010013 --> Friday, 04 - 05

5010014 --> Friday, 03 - 21

5010015 --> Friday, 04 - 10

5010016 --> Friday, 04 - 01

5010017 --> Friday, 04 - 21

5010018 --> Friday, 04 - 06

5010019 --> Friday, 03 - 29

5010020 --> Friday, 04 - 17

5010021 --> Friday, 04 - 02

5010022 --> Friday, 03 - 25

5010023 --> Friday, 04 - 14

5010024 --> Friday, 03 - 29

5010025 --> Friday, 04 - 18

5010026 --> Friday, 04 - 10

5010027 --> Friday, 03 - 26

5010028 --> Friday, 04 - 14

5010029 --> Friday, 04 - 06

5010030 --> Friday, 03 - 29

5010031 --> Friday, 04 - 11

5010032 --> Friday, 04 - 02

5010033 --> Friday, 03 - 25

5010034 --> Friday, 04 - 07

5010035 --> Friday, 03 - 30

5010036 --> Friday, 04 - 18

5010037 --> Friday, 04 - 10

5010038 --> Friday, 03 - 26

5010039 --> Friday, 04 - 15

5010040 --> Friday, 04 - 06

5010041 --> Friday, 03 - 22

5010042 --> Friday, 04 - 11

5010043 --> Friday, 04 - 03

5010044 --> Friday, 04 - 22

5010045 --> Friday, 04 - 07

5010046 --> Friday, 03 - 30

5010047 --> Friday, 04 - 19

5010048 --> Friday, 04 - 03

5010049 --> Friday, 03 - 26

5010050 --> Friday, 04 - 15

5010051 --> Friday, 03 - 31

5010052 --> Friday, 03 - 22

5010053 --> Friday, 04 - 11

5010054 --> Friday, 03 - 27

5010055 --> Friday, 04 - 16

5010056 --> Friday, 04 - 07

5010057 --> Friday, 03 - 30

5010058 --> Friday, 04 - 12

5010059 --> Friday, 04 - 04

5010060 --> Friday, 03 - 26

5010061 --> Friday, 04 - 15

5010062 --> Friday, 03 - 31

5010063 --> Friday, 04 - 20

5010064 --> Friday, 04 - 11

5010065 --> Friday, 03 - 27

5010066 --> Friday, 04 - 16

5010067 --> Friday, 04 - 08

5010068 --> Friday, 03 - 23

5010069 --> Friday, 04 - 12

5010070 --> Friday, 04 - 04

5010071 --> Friday, 03 - 20

5010072 --> Friday, 04 - 08

5010073 --> Friday, 03 - 31

5010074 --> Friday, 04 - 20

5010075 --> Friday, 04 - 05

5010076 --> Friday, 03 - 27

5010077 --> Friday, 04 - 16

5010078 --> Friday, 04 - 01

5010079 --> Friday, 03 - 24

5010080 --> Friday, 04 - 12

5010081 --> Friday, 04 - 04

5010082 --> Friday, 04 - 17

5010083 --> Friday, 04 - 09

5010084 --> Friday, 03 - 31

5010085 --> Friday, 04 - 20

5010086 --> Friday, 04 - 05

5010087 --> Friday, 03 - 28

5010088 --> Friday, 04 - 16

5010089 --> Friday, 04 - 01

5010090 --> Friday, 03 - 24

5010091 --> Friday, 04 - 13

5010092 --> Friday, 03 - 28

5010093 --> Friday, 04 - 17

5010094 --> Friday, 04 - 09

5010095 --> Friday, 03 - 25

5010096 --> Friday, 04 - 13

5010097 --> Friday, 04 - 05

5010098 --> Friday, 03 - 21

5010099 --> Friday, 04 - 10

5010100 --> Friday, 04 - 02

5010101 --> Friday, 04 - 22

5010102 --> Friday, 04 - 07

5010103 --> Friday, 03 - 30

5010104 --> Friday, 04 - 18

5010105 --> Friday, 04 - 10

5010106 --> Friday, 03 - 26

5010107 --> Friday, 04 - 15

5010108 --> Friday, 04 - 06

5010109 --> Friday, 03 - 22

5010110 --> Friday, 04 - 11

5010111 --> Friday, 04 - 03

5010112 --> Friday, 04 - 22

5010113 --> Friday, 04 - 07

5010114 --> Friday, 03 - 30

5010115 --> Friday, 04 - 19

5010116 --> Friday, 04 - 03

5010117 --> Friday, 03 - 26

5010118 --> Friday, 04 - 15

5010119 --> Friday, 03 - 31

5010120 --> Friday, 04 - 19

5010121 --> Friday, 04 - 11

5010122 --> Friday, 03 - 27

5010123 --> Friday, 04 - 16

5010124 --> Friday, 04 - 07

5010125 --> Friday, 03 - 30

5010126 --> Friday, 04 - 12

5010127 --> Friday, 04 - 04

5010128 --> Friday, 03 - 26

5010129 --> Friday, 04 - 08

5010130 --> Friday, 03 - 31

5010131 --> Friday, 04 - 20

5010132 --> Friday, 04 - 11

5010133 --> Friday, 03 - 27

5010134 --> Friday, 04 - 16

5010135 --> Friday, 04 - 08

5010136 --> Friday, 03 - 23

5010137 --> Friday, 04 - 12

5010138 --> Friday, 04 - 04

5010139 --> Friday, 04 - 17

5010140 --> Friday, 04 - 08

5010141 --> Friday, 03 - 31

5010142 --> Friday, 04 - 20

5010143 --> Friday, 04 - 05

5010144 --> Friday, 03 - 27

5010145 --> Friday, 04 - 16

5010146 --> Friday, 04 - 01

5010147 --> Friday, 03 - 24

5010148 --> Friday, 04 - 12

5010149 --> Friday, 03 - 28

5010150 --> Friday, 04 - 17

5010151 --> Friday, 04 - 09

5010152 --> Friday, 03 - 31

5010153 --> Friday, 04 - 13

5010154 --> Friday, 04 - 05

5010155 --> Friday, 03 - 28

5010156 --> Friday, 04 - 16

5010157 --> Friday, 04 - 01

5010158 --> Friday, 04 - 21

5010159 --> Friday, 04 - 13

5010160 --> Friday, 03 - 28

5010161 --> Friday, 04 - 17

5010162 --> Friday, 04 - 09

5010163 --> Friday, 03 - 25

5010164 --> Friday, 04 - 13

5010165 --> Friday, 04 - 05

5010166 --> Friday, 03 - 21

5010167 --> Friday, 04 - 10

5010168 --> Friday, 04 - 01

5010169 --> Friday, 04 - 21

5010170 --> Friday, 04 - 06

5010171 --> Friday, 03 - 29

5010172 --> Friday, 04 - 17

5010173 --> Friday, 04 - 02

5010174 --> Friday, 03 - 25

5010175 --> Friday, 04 - 14

5010176 --> Friday, 04 - 05

5010177 --> Friday, 04 - 18

5010178 --> Friday, 04 - 10

5010179 --> Friday, 04 - 02

5010180 --> Friday, 04 - 21

5010181 --> Friday, 04 - 06

5010182 --> Friday, 03 - 29

5010183 --> Friday, 04 - 18

5010184 --> Friday, 04 - 02

5010185 --> Friday, 03 - 25

5010186 --> Friday, 04 - 14

5010187 --> Friday, 03 - 30

5010188 --> Friday, 04 - 18

5010189 --> Friday, 04 - 10

5010190 --> Friday, 03 - 26

5010191 --> Friday, 04 - 15

5010192 --> Friday, 04 - 06

5010193 --> Friday, 03 - 22

5010194 --> Friday, 04 - 11

5010195 --> Friday, 04 - 03

5010196 --> Friday, 04 - 22

5010197 --> Friday, 04 - 07

5010198 --> Friday, 03 - 30

5010199 --> Friday, 04 - 19

5010200 --> Friday, 04 - 04

5010201 --> Friday, 03 - 27

5010202 --> Friday, 04 - 16

5010203 --> Friday, 04 - 01

5010204 --> Friday, 03 - 23

5010205 --> Friday, 04 - 12

5010206 --> Friday, 03 - 28

5010207 --> Friday, 04 - 17

5010208 --> Friday, 04 - 08

5010209 --> Friday, 03 - 31

5010210 --> Friday, 04 - 13

5010211 --> Friday, 04 - 05

5010212 --> Friday, 03 - 27

5010213 --> Friday, 04 - 16

5010214 --> Friday, 04 - 01

5010215 --> Friday, 04 - 21

5010216 --> Friday, 04 - 12

5010217 --> Friday, 03 - 28

5010218 --> Friday, 04 - 17

5010219 --> Friday, 04 - 09

5010220 --> Friday, 03 - 24

5010221 --> Friday, 04 - 13

5010222 --> Friday, 04 - 05

5010223 --> Friday, 03 - 21

5010224 --> Friday, 04 - 09

5010225 --> Friday, 04 - 01

5010226 --> Friday, 04 - 21

5010227 --> Friday, 04 - 06

5010228 --> Friday, 03 - 28

5010229 --> Friday, 04 - 17

5010230 --> Friday, 04 - 02

5010231 --> Friday, 03 - 25

5010232 --> Friday, 04 - 13

5010233 --> Friday, 04 - 05

5010234 --> Friday, 04 - 18

5010235 --> Friday, 04 - 10

5010236 --> Friday, 04 - 01

5010237 --> Friday, 04 - 21

5010238 --> Friday, 04 - 06

5010239 --> Friday, 03 - 29

5010240 --> Friday, 04 - 17

5010241 --> Friday, 04 - 02

5010242 --> Friday, 03 - 25

5010243 --> Friday, 04 - 14

5010244 --> Friday, 03 - 29

5010245 --> Friday, 04 - 18

5010246 --> Friday, 04 - 10

5010247 --> Friday, 03 - 26

5010248 --> Friday, 04 - 14

5010249 --> Friday, 04 - 06

5010250 --> Friday, 03 - 22

5010251 --> Friday, 04 - 11

5010252 --> Friday, 04 - 02

5010253 --> Friday, 04 - 22

5010254 --> Friday, 04 - 07

5010255 --> Friday, 03 - 30

5010256 --> Friday, 04 - 18

5010257 --> Friday, 04 - 10

5010258 --> Friday, 03 - 26

5010259 --> Friday, 04 - 15

5010260 --> Friday, 04 - 06

5010261 --> Friday, 03 - 22

5010262 --> Friday, 04 - 11

5010263 --> Friday, 04 - 03

5010264 --> Friday, 04 - 22

5010265 --> Friday, 04 - 07

5010266 --> Friday, 03 - 30

5010267 --> Friday, 04 - 19

5010268 --> Friday, 04 - 03

5010269 --> Friday, 03 - 26

5010270 --> Friday, 04 - 15

5010271 --> Friday, 03 - 31

5010272 --> Friday, 04 - 19

5010273 --> Friday, 04 - 11

5010274 --> Friday, 03 - 27

5010275 --> Friday, 04 - 16

5010276 --> Friday, 04 - 07

5010277 --> Friday, 03 - 30

5010278 --> Friday, 04 - 12

5010279 --> Friday, 04 - 04

5010280 --> Friday, 03 - 26

5010281 --> Friday, 04 - 08

5010282 --> Friday, 03 - 31

5010283 --> Friday, 04 - 20

5010284 --> Friday, 04 - 11

5010285 --> Friday, 03 - 27

5010286 --> Friday, 04 - 16

5010287 --> Friday, 04 - 08

5010288 --> Friday, 03 - 23

5010289 --> Friday, 04 - 12

5010290 --> Friday, 04 - 04

5010291 --> Friday, 04 - 17

5010292 --> Friday, 04 - 08

5010293 --> Friday, 03 - 31

5010294 --> Friday, 04 - 20

5010295 --> Friday, 04 - 05

5010296 --> Friday, 03 - 27

5010297 --> Friday, 04 - 16

5010298 --> Friday, 04 - 01

5010299 --> Friday, 03 - 24

5010300 --> Friday, 04 - 13

5010301 --> Friday, 03 - 29

5010302 --> Friday, 04 - 18

5010303 --> Friday, 04 - 10

5010304 --> Friday, 04 - 01

5010305 --> Friday, 04 - 14

5010306 --> Friday, 04 - 06

5010307 --> Friday, 03 - 29

5010308 --> Friday, 04 - 17

5010309 --> Friday, 04 - 02

5010310 --> Friday, 03 - 25

5010311 --> Friday, 04 - 14

5010312 --> Friday, 03 - 29

5010313 --> Friday, 04 - 18

5010314 --> Friday, 04 - 10

5010315 --> Friday, 03 - 26

5010316 --> Friday, 04 - 14

5010317 --> Friday, 04 - 06

5010318 --> Friday, 03 - 22

5010319 --> Friday, 04 - 11

5010320 --> Friday, 04 - 02

5010321 --> Friday, 04 - 22

5010322 --> Friday, 04 - 07

5010323 --> Friday, 03 - 30

5010324 --> Friday, 04 - 18

