Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2560000 through 2569999



2560000 --> Friday, 04 - 07

2560001 --> Friday, 03 - 30

2560002 --> Friday, 04 - 19

2560003 --> Friday, 04 - 04

2560004 --> Friday, 03 - 26

2560005 --> Friday, 04 - 15

2560006 --> Friday, 03 - 31

2560007 --> Friday, 04 - 20

2560008 --> Friday, 04 - 11

2560009 --> Friday, 03 - 27

2560010 --> Friday, 04 - 16

2560011 --> Friday, 04 - 08

2560012 --> Friday, 03 - 30

2560013 --> Friday, 04 - 12

2560014 --> Friday, 04 - 04

2560015 --> Friday, 03 - 27

2560016 --> Friday, 04 - 15

2560017 --> Friday, 03 - 31

2560018 --> Friday, 04 - 20

2560019 --> Friday, 04 - 12

2560020 --> Friday, 03 - 27

2560021 --> Friday, 04 - 16

2560022 --> Friday, 04 - 08

2560023 --> Friday, 03 - 24

2560024 --> Friday, 04 - 12

2560025 --> Friday, 04 - 04

2560026 --> Friday, 04 - 17

2560027 --> Friday, 04 - 09

2560028 --> Friday, 03 - 31

2560029 --> Friday, 04 - 20

2560030 --> Friday, 04 - 05

2560031 --> Friday, 03 - 28

2560032 --> Friday, 04 - 16

2560033 --> Friday, 04 - 01

2560034 --> Friday, 03 - 24

2560035 --> Friday, 04 - 13

2560036 --> Friday, 04 - 04

2560037 --> Friday, 04 - 17

2560038 --> Friday, 04 - 09

2560039 --> Friday, 04 - 01

2560040 --> Friday, 04 - 20

2560041 --> Friday, 04 - 05

2560042 --> Friday, 03 - 28

2560043 --> Friday, 04 - 10

2560044 --> Friday, 04 - 01

2560045 --> Friday, 04 - 21

2560046 --> Friday, 04 - 13

2560047 --> Friday, 03 - 29

2560048 --> Friday, 04 - 17

2560049 --> Friday, 04 - 09

2560050 --> Friday, 03 - 25

2560051 --> Friday, 04 - 14

2560052 --> Friday, 04 - 05

2560053 --> Friday, 03 - 21

2560054 --> Friday, 04 - 10

2560055 --> Friday, 04 - 02

2560056 --> Friday, 04 - 21

2560057 --> Friday, 04 - 06

2560058 --> Friday, 03 - 29

2560059 --> Friday, 04 - 18

2560060 --> Friday, 04 - 02

2560061 --> Friday, 03 - 25

2560062 --> Friday, 04 - 14

2560063 --> Friday, 03 - 30

2560064 --> Friday, 04 - 18

2560065 --> Friday, 04 - 10

2560066 --> Friday, 04 - 02

2560067 --> Friday, 04 - 15

2560068 --> Friday, 04 - 06

2560069 --> Friday, 03 - 29

2560070 --> Friday, 04 - 18

2560071 --> Friday, 04 - 03

2560072 --> Friday, 03 - 25

2560073 --> Friday, 04 - 14

2560074 --> Friday, 03 - 30

2560075 --> Friday, 04 - 19

2560076 --> Friday, 04 - 10

2560077 --> Friday, 03 - 26

2560078 --> Friday, 04 - 15

2560079 --> Friday, 04 - 07

2560080 --> Friday, 03 - 22

2560081 --> Friday, 04 - 11

2560082 --> Friday, 04 - 03

2560083 --> Friday, 04 - 23

2560084 --> Friday, 04 - 07

2560085 --> Friday, 03 - 30

2560086 --> Friday, 04 - 19

2560087 --> Friday, 04 - 04

2560088 --> Friday, 03 - 26

2560089 --> Friday, 04 - 15

2560090 --> Friday, 04 - 07

2560091 --> Friday, 03 - 23

2560092 --> Friday, 04 - 11

2560093 --> Friday, 04 - 03

2560094 --> Friday, 04 - 16

2560095 --> Friday, 04 - 08

2560096 --> Friday, 03 - 30

2560097 --> Friday, 04 - 19

2560098 --> Friday, 04 - 04

2560099 --> Friday, 03 - 27

2560100 --> Friday, 04 - 16

2560101 --> Friday, 04 - 01

2560102 --> Friday, 03 - 24

2560103 --> Friday, 04 - 13

2560104 --> Friday, 03 - 28

2560105 --> Friday, 04 - 17

2560106 --> Friday, 04 - 09

2560107 --> Friday, 03 - 25

2560108 --> Friday, 04 - 13

2560109 --> Friday, 04 - 05

2560110 --> Friday, 03 - 28

2560111 --> Friday, 04 - 10

2560112 --> Friday, 04 - 01

2560113 --> Friday, 04 - 21

2560114 --> Friday, 04 - 13

2560115 --> Friday, 03 - 29

2560116 --> Friday, 04 - 17

2560117 --> Friday, 04 - 09

2560118 --> Friday, 03 - 25

2560119 --> Friday, 04 - 14

2560120 --> Friday, 04 - 05

2560121 --> Friday, 03 - 21

2560122 --> Friday, 04 - 10

2560123 --> Friday, 04 - 02

2560124 --> Friday, 04 - 21

2560125 --> Friday, 04 - 06

2560126 --> Friday, 03 - 29

2560127 --> Friday, 04 - 18

2560128 --> Friday, 04 - 02

2560129 --> Friday, 03 - 25

2560130 --> Friday, 04 - 14

2560131 --> Friday, 03 - 30

2560132 --> Friday, 04 - 18

2560133 --> Friday, 04 - 10

2560134 --> Friday, 04 - 02

2560135 --> Friday, 04 - 15

2560136 --> Friday, 04 - 06

2560137 --> Friday, 03 - 29

2560138 --> Friday, 04 - 11

2560139 --> Friday, 04 - 03

2560140 --> Friday, 03 - 25

2560141 --> Friday, 04 - 14

2560142 --> Friday, 03 - 30

2560143 --> Friday, 04 - 19

2560144 --> Friday, 04 - 10

2560145 --> Friday, 03 - 26

2560146 --> Friday, 04 - 15

2560147 --> Friday, 04 - 07

2560148 --> Friday, 03 - 22

2560149 --> Friday, 04 - 11

2560150 --> Friday, 04 - 03

2560151 --> Friday, 04 - 23

2560152 --> Friday, 04 - 07

2560153 --> Friday, 03 - 30

2560154 --> Friday, 04 - 19

2560155 --> Friday, 04 - 04

2560156 --> Friday, 03 - 26

2560157 --> Friday, 04 - 15

2560158 --> Friday, 03 - 31

2560159 --> Friday, 03 - 23

2560160 --> Friday, 04 - 11

2560161 --> Friday, 04 - 03

2560162 --> Friday, 04 - 16

2560163 --> Friday, 04 - 08

2560164 --> Friday, 03 - 30

2560165 --> Friday, 04 - 19

2560166 --> Friday, 04 - 04

2560167 --> Friday, 03 - 27

2560168 --> Friday, 04 - 15

2560169 --> Friday, 03 - 31

2560170 --> Friday, 04 - 20

2560171 --> Friday, 04 - 12

2560172 --> Friday, 03 - 27

2560173 --> Friday, 04 - 16

2560174 --> Friday, 04 - 08

2560175 --> Friday, 03 - 24

2560176 --> Friday, 04 - 12

2560177 --> Friday, 04 - 04

2560178 --> Friday, 03 - 20

2560179 --> Friday, 04 - 09

2560180 --> Friday, 03 - 31

2560181 --> Friday, 04 - 20

2560182 --> Friday, 04 - 05

2560183 --> Friday, 03 - 28

2560184 --> Friday, 04 - 16

2560185 --> Friday, 04 - 08

2560186 --> Friday, 03 - 24

2560187 --> Friday, 04 - 13

2560188 --> Friday, 04 - 04

2560189 --> Friday, 04 - 17

2560190 --> Friday, 04 - 09

2560191 --> Friday, 04 - 01

2560192 --> Friday, 04 - 20

2560193 --> Friday, 04 - 05

2560194 --> Friday, 03 - 28

2560195 --> Friday, 04 - 17

2560196 --> Friday, 04 - 01

2560197 --> Friday, 03 - 24

2560198 --> Friday, 04 - 13

2560199 --> Friday, 03 - 29

2560200 --> Friday, 04 - 18

2560201 --> Friday, 04 - 10

2560202 --> Friday, 03 - 26

2560203 --> Friday, 04 - 15

2560204 --> Friday, 04 - 06

2560205 --> Friday, 03 - 22

2560206 --> Friday, 04 - 11

2560207 --> Friday, 04 - 03

2560208 --> Friday, 04 - 22

2560209 --> Friday, 04 - 07

2560210 --> Friday, 03 - 30

2560211 --> Friday, 04 - 19

2560212 --> Friday, 04 - 03

2560213 --> Friday, 03 - 26

2560214 --> Friday, 04 - 15

2560215 --> Friday, 03 - 31

2560216 --> Friday, 03 - 22

2560217 --> Friday, 04 - 11

2560218 --> Friday, 04 - 03

2560219 --> Friday, 04 - 16

2560220 --> Friday, 04 - 07

2560221 --> Friday, 03 - 30

2560222 --> Friday, 04 - 19

2560223 --> Friday, 04 - 04

2560224 --> Friday, 03 - 26

2560225 --> Friday, 04 - 15

2560226 --> Friday, 03 - 31

2560227 --> Friday, 04 - 20

2560228 --> Friday, 04 - 11

2560229 --> Friday, 03 - 27

2560230 --> Friday, 04 - 16

2560231 --> Friday, 04 - 08

2560232 --> Friday, 03 - 23

2560233 --> Friday, 04 - 12

2560234 --> Friday, 04 - 04

2560235 --> Friday, 03 - 20

2560236 --> Friday, 04 - 08

2560237 --> Friday, 03 - 31

2560238 --> Friday, 04 - 20

2560239 --> Friday, 04 - 05

2560240 --> Friday, 03 - 27

2560241 --> Friday, 04 - 16

2560242 --> Friday, 04 - 08

2560243 --> Friday, 03 - 24

2560244 --> Friday, 04 - 12

2560245 --> Friday, 04 - 04

2560246 --> Friday, 04 - 17

2560247 --> Friday, 04 - 09

2560248 --> Friday, 03 - 31

2560249 --> Friday, 04 - 20

2560250 --> Friday, 04 - 05

2560251 --> Friday, 03 - 28

2560252 --> Friday, 04 - 16

2560253 --> Friday, 04 - 01

2560254 --> Friday, 03 - 24

2560255 --> Friday, 04 - 13

2560256 --> Friday, 03 - 28

2560257 --> Friday, 04 - 17

2560258 --> Friday, 04 - 09

2560259 --> Friday, 03 - 25

2560260 --> Friday, 04 - 13

2560261 --> Friday, 04 - 05

2560262 --> Friday, 03 - 28

2560263 --> Friday, 04 - 10

2560264 --> Friday, 04 - 01

2560265 --> Friday, 04 - 21

2560266 --> Friday, 04 - 13

2560267 --> Friday, 03 - 29

2560268 --> Friday, 04 - 17

2560269 --> Friday, 04 - 09

2560270 --> Friday, 03 - 25

2560271 --> Friday, 04 - 14

2560272 --> Friday, 04 - 05

2560273 --> Friday, 03 - 21

2560274 --> Friday, 04 - 10

2560275 --> Friday, 04 - 02

2560276 --> Friday, 04 - 21

2560277 --> Friday, 04 - 06

2560278 --> Friday, 03 - 29

2560279 --> Friday, 04 - 18

2560280 --> Friday, 04 - 02

2560281 --> Friday, 03 - 25

2560282 --> Friday, 04 - 14

2560283 --> Friday, 03 - 30

2560284 --> Friday, 04 - 18

2560285 --> Friday, 04 - 10

2560286 --> Friday, 04 - 02

2560287 --> Friday, 04 - 15

2560288 --> Friday, 04 - 06

2560289 --> Friday, 03 - 29

2560290 --> Friday, 04 - 11

2560291 --> Friday, 04 - 03

2560292 --> Friday, 03 - 25

2560293 --> Friday, 04 - 14

2560294 --> Friday, 03 - 30

2560295 --> Friday, 04 - 19

2560296 --> Friday, 04 - 10

2560297 --> Friday, 03 - 26

2560298 --> Friday, 04 - 15

2560299 --> Friday, 04 - 07

2560300 --> Friday, 03 - 23

2560301 --> Friday, 04 - 12

2560302 --> Friday, 04 - 04

2560303 --> Friday, 03 - 20

2560304 --> Friday, 04 - 08

2560305 --> Friday, 03 - 31

2560306 --> Friday, 04 - 20

2560307 --> Friday, 04 - 05

2560308 --> Friday, 03 - 27

2560309 --> Friday, 04 - 16

2560310 --> Friday, 04 - 01

2560311 --> Friday, 03 - 24

2560312 --> Friday, 04 - 12

2560313 --> Friday, 04 - 04

2560314 --> Friday, 04 - 17

2560315 --> Friday, 04 - 09

2560316 --> Friday, 03 - 31

2560317 --> Friday, 04 - 20

2560318 --> Friday, 04 - 05

2560319 --> Friday, 03 - 28

2560320 --> Friday, 04 - 16

2560321 --> Friday, 04 - 01

2560322 --> Friday, 03 - 24

2560323 --> Friday, 04 - 13

2560324 --> Friday, 03 - 28

2560325 --> Friday, 04 - 17

2560326 --> Friday, 04 - 09

2560327 --> Friday, 03 - 25

2560328 --> Friday, 04 - 13

2560329 --> Friday, 04 - 05

2560330 --> Friday, 03 - 21

2560331 --> Friday, 04 - 10

2560332 --> Friday, 04 - 01

2560333 --> Friday, 04 - 21

2560334 --> Friday, 04 - 06

2560335 --> Friday, 03 - 29

2560336 --> Friday, 04 - 17

2560337 --> Friday, 04 - 09

2560338 --> Friday, 03 - 25

2560339 --> Friday, 04 - 14

2560340 --> Friday, 04 - 05

2560341 --> Friday, 03 - 21

2560342 --> Friday, 04 - 10

2560343 --> Friday, 04 - 02

2560344 --> Friday, 04 - 21

2560345 --> Friday, 04 - 06

2560346 --> Friday, 03 - 29

2560347 --> Friday, 04 - 18

2560348 --> Friday, 04 - 02

2560349 --> Friday, 03 - 25

2560350 --> Friday, 04 - 14

2560351 --> Friday, 03 - 30

2560352 --> Friday, 04 - 18

2560353 --> Friday, 04 - 10

2560354 --> Friday, 03 - 26

2560355 --> Friday, 04 - 15

2560356 --> Friday, 04 - 06

