Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1420000 through 1429999



1420000 --> Friday, 03 - 31

1420001 --> Friday, 04 - 13

1420002 --> Friday, 04 - 05

1420003 --> Friday, 03 - 21

1420004 --> Friday, 04 - 09

1420005 --> Friday, 04 - 01

1420006 --> Friday, 04 - 21

1420007 --> Friday, 04 - 06

1420008 --> Friday, 03 - 28

1420009 --> Friday, 04 - 17

1420010 --> Friday, 04 - 09

1420011 --> Friday, 03 - 25

1420012 --> Friday, 04 - 13

1420013 --> Friday, 04 - 05

1420014 --> Friday, 03 - 21

1420015 --> Friday, 04 - 10

1420016 --> Friday, 04 - 01

1420017 --> Friday, 04 - 21

1420018 --> Friday, 04 - 06

1420019 --> Friday, 03 - 29

1420020 --> Friday, 04 - 17

1420021 --> Friday, 04 - 02

1420022 --> Friday, 03 - 25

1420023 --> Friday, 04 - 14

1420024 --> Friday, 03 - 29

1420025 --> Friday, 04 - 18

1420026 --> Friday, 04 - 10

1420027 --> Friday, 03 - 26

1420028 --> Friday, 04 - 14

1420029 --> Friday, 04 - 06

1420030 --> Friday, 03 - 29

1420031 --> Friday, 04 - 11

1420032 --> Friday, 04 - 02

1420033 --> Friday, 03 - 25

1420034 --> Friday, 04 - 14

1420035 --> Friday, 03 - 30

1420036 --> Friday, 04 - 18

1420037 --> Friday, 04 - 10

1420038 --> Friday, 03 - 26

1420039 --> Friday, 04 - 15

1420040 --> Friday, 04 - 06

1420041 --> Friday, 03 - 22

1420042 --> Friday, 04 - 11

1420043 --> Friday, 04 - 03

1420044 --> Friday, 04 - 22

1420045 --> Friday, 04 - 07

1420046 --> Friday, 03 - 30

1420047 --> Friday, 04 - 19

1420048 --> Friday, 04 - 03

1420049 --> Friday, 03 - 26

1420050 --> Friday, 04 - 15

1420051 --> Friday, 03 - 31

1420052 --> Friday, 03 - 22

1420053 --> Friday, 04 - 11

1420054 --> Friday, 04 - 03

1420055 --> Friday, 04 - 16

1420056 --> Friday, 04 - 07

1420057 --> Friday, 03 - 30

1420058 --> Friday, 04 - 19

1420059 --> Friday, 04 - 04

1420060 --> Friday, 03 - 26

1420061 --> Friday, 04 - 15

1420062 --> Friday, 03 - 31

1420063 --> Friday, 04 - 20

1420064 --> Friday, 04 - 11

1420065 --> Friday, 03 - 27

1420066 --> Friday, 04 - 16

1420067 --> Friday, 04 - 08

1420068 --> Friday, 03 - 23

1420069 --> Friday, 04 - 12

1420070 --> Friday, 04 - 04

1420071 --> Friday, 03 - 20

1420072 --> Friday, 04 - 08

1420073 --> Friday, 03 - 31

1420074 --> Friday, 04 - 20

1420075 --> Friday, 04 - 05

1420076 --> Friday, 03 - 27

1420077 --> Friday, 04 - 16

1420078 --> Friday, 04 - 08

1420079 --> Friday, 03 - 24

1420080 --> Friday, 04 - 12

1420081 --> Friday, 04 - 04

1420082 --> Friday, 04 - 17

1420083 --> Friday, 04 - 09

1420084 --> Friday, 03 - 31

1420085 --> Friday, 04 - 20

1420086 --> Friday, 04 - 05

1420087 --> Friday, 03 - 28

1420088 --> Friday, 04 - 16

1420089 --> Friday, 04 - 01

1420090 --> Friday, 03 - 24

1420091 --> Friday, 04 - 13

1420092 --> Friday, 03 - 28

1420093 --> Friday, 04 - 17

1420094 --> Friday, 04 - 09

1420095 --> Friday, 03 - 25

1420096 --> Friday, 04 - 13

1420097 --> Friday, 04 - 05

1420098 --> Friday, 03 - 21

1420099 --> Friday, 04 - 10

1420100 --> Friday, 04 - 02

1420101 --> Friday, 04 - 22

1420102 --> Friday, 04 - 07

1420103 --> Friday, 03 - 30

1420104 --> Friday, 04 - 18

1420105 --> Friday, 04 - 10

1420106 --> Friday, 03 - 26

1420107 --> Friday, 04 - 15

1420108 --> Friday, 04 - 06

1420109 --> Friday, 03 - 22

1420110 --> Friday, 04 - 11

1420111 --> Friday, 04 - 03

1420112 --> Friday, 04 - 22

1420113 --> Friday, 04 - 07

1420114 --> Friday, 03 - 30

1420115 --> Friday, 04 - 19

1420116 --> Friday, 04 - 03

1420117 --> Friday, 03 - 26

1420118 --> Friday, 04 - 15

1420119 --> Friday, 03 - 31

1420120 --> Friday, 04 - 19

1420121 --> Friday, 04 - 11

1420122 --> Friday, 03 - 27

1420123 --> Friday, 04 - 16

1420124 --> Friday, 04 - 07

1420125 --> Friday, 03 - 30

1420126 --> Friday, 04 - 12

1420127 --> Friday, 04 - 04

1420128 --> Friday, 03 - 26

1420129 --> Friday, 04 - 15

1420130 --> Friday, 03 - 31

1420131 --> Friday, 04 - 20

1420132 --> Friday, 04 - 11

1420133 --> Friday, 03 - 27

1420134 --> Friday, 04 - 16

1420135 --> Friday, 04 - 08

1420136 --> Friday, 03 - 23

1420137 --> Friday, 04 - 12

1420138 --> Friday, 04 - 04

1420139 --> Friday, 04 - 17

1420140 --> Friday, 04 - 08

1420141 --> Friday, 03 - 31

1420142 --> Friday, 04 - 20

1420143 --> Friday, 04 - 05

1420144 --> Friday, 03 - 27

1420145 --> Friday, 04 - 16

1420146 --> Friday, 04 - 01

1420147 --> Friday, 03 - 24

1420148 --> Friday, 04 - 12

1420149 --> Friday, 04 - 04

1420150 --> Friday, 04 - 17

1420151 --> Friday, 04 - 09

1420152 --> Friday, 03 - 31

1420153 --> Friday, 04 - 20

1420154 --> Friday, 04 - 05

1420155 --> Friday, 03 - 28

1420156 --> Friday, 04 - 16

1420157 --> Friday, 04 - 01

1420158 --> Friday, 04 - 21

1420159 --> Friday, 04 - 13

1420160 --> Friday, 03 - 28

1420161 --> Friday, 04 - 17

1420162 --> Friday, 04 - 09

1420163 --> Friday, 03 - 25

1420164 --> Friday, 04 - 13

1420165 --> Friday, 04 - 05

