Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4040000 through 4049999



4040000 --> Friday, 04 - 07

4040001 --> Friday, 03 - 30

4040002 --> Friday, 04 - 19

4040003 --> Friday, 04 - 04

4040004 --> Friday, 03 - 26

4040005 --> Friday, 04 - 15

4040006 --> Friday, 03 - 31

4040007 --> Friday, 04 - 20

4040008 --> Friday, 04 - 11

4040009 --> Friday, 03 - 27

4040010 --> Friday, 04 - 16

4040011 --> Friday, 04 - 08

4040012 --> Friday, 03 - 23

4040013 --> Friday, 04 - 12

4040014 --> Friday, 04 - 04

4040015 --> Friday, 03 - 20

4040016 --> Friday, 04 - 08

4040017 --> Friday, 03 - 31

4040018 --> Friday, 04 - 20

4040019 --> Friday, 04 - 05

4040020 --> Friday, 03 - 27

4040021 --> Friday, 04 - 16

4040022 --> Friday, 04 - 08

4040023 --> Friday, 03 - 24

4040024 --> Friday, 04 - 12

4040025 --> Friday, 04 - 04

4040026 --> Friday, 04 - 17

4040027 --> Friday, 04 - 09

4040028 --> Friday, 03 - 31

4040029 --> Friday, 04 - 20

4040030 --> Friday, 04 - 05

4040031 --> Friday, 03 - 28

4040032 --> Friday, 04 - 16

4040033 --> Friday, 04 - 01

4040034 --> Friday, 03 - 24

4040035 --> Friday, 04 - 13

4040036 --> Friday, 03 - 28

4040037 --> Friday, 04 - 17

4040038 --> Friday, 04 - 09

4040039 --> Friday, 03 - 25

4040040 --> Friday, 04 - 13

4040041 --> Friday, 04 - 05

4040042 --> Friday, 03 - 28

4040043 --> Friday, 04 - 10

4040044 --> Friday, 04 - 01

4040045 --> Friday, 04 - 21

4040046 --> Friday, 04 - 06

4040047 --> Friday, 03 - 29

4040048 --> Friday, 04 - 17

4040049 --> Friday, 04 - 09

4040050 --> Friday, 03 - 25

4040051 --> Friday, 04 - 14

4040052 --> Friday, 04 - 05

4040053 --> Friday, 03 - 21

4040054 --> Friday, 04 - 10

4040055 --> Friday, 04 - 02

4040056 --> Friday, 04 - 21

4040057 --> Friday, 04 - 06

4040058 --> Friday, 03 - 29

4040059 --> Friday, 04 - 18

4040060 --> Friday, 04 - 02

4040061 --> Friday, 03 - 25

4040062 --> Friday, 04 - 14

4040063 --> Friday, 03 - 30

4040064 --> Friday, 04 - 18

4040065 --> Friday, 04 - 10

4040066 --> Friday, 03 - 26

4040067 --> Friday, 04 - 15

4040068 --> Friday, 04 - 06

4040069 --> Friday, 03 - 29

4040070 --> Friday, 04 - 11

4040071 --> Friday, 04 - 03

4040072 --> Friday, 03 - 25

4040073 --> Friday, 04 - 14

4040074 --> Friday, 03 - 30

4040075 --> Friday, 04 - 19

4040076 --> Friday, 04 - 10

4040077 --> Friday, 03 - 26

4040078 --> Friday, 04 - 15

4040079 --> Friday, 04 - 07

4040080 --> Friday, 03 - 22

4040081 --> Friday, 04 - 11

4040082 --> Friday, 04 - 03

4040083 --> Friday, 04 - 23

4040084 --> Friday, 04 - 07

4040085 --> Friday, 03 - 30

4040086 --> Friday, 04 - 19

4040087 --> Friday, 04 - 04

4040088 --> Friday, 03 - 26

4040089 --> Friday, 04 - 15

4040090 --> Friday, 03 - 31

4040091 --> Friday, 03 - 23

4040092 --> Friday, 04 - 11

4040093 --> Friday, 04 - 03

4040094 --> Friday, 04 - 16

4040095 --> Friday, 04 - 08

4040096 --> Friday, 03 - 30

4040097 --> Friday, 04 - 19

4040098 --> Friday, 04 - 04

4040099 --> Friday, 03 - 27

4040100 --> Friday, 04 - 16

4040101 --> Friday, 04 - 01

4040102 --> Friday, 03 - 24

4040103 --> Friday, 04 - 13

4040104 --> Friday, 03 - 28

4040105 --> Friday, 04 - 17

4040106 --> Friday, 04 - 09

4040107 --> Friday, 03 - 25

4040108 --> Friday, 04 - 13

4040109 --> Friday, 04 - 05

4040110 --> Friday, 03 - 21

4040111 --> Friday, 04 - 10

4040112 --> Friday, 04 - 01

4040113 --> Friday, 04 - 21

4040114 --> Friday, 04 - 06

4040115 --> Friday, 03 - 29

4040116 --> Friday, 04 - 17

4040117 --> Friday, 04 - 09

4040118 --> Friday, 03 - 25

4040119 --> Friday, 04 - 14

4040120 --> Friday, 04 - 05

4040121 --> Friday, 03 - 21

4040122 --> Friday, 04 - 10

4040123 --> Friday, 04 - 02

4040124 --> Friday, 04 - 21

4040125 --> Friday, 04 - 06

4040126 --> Friday, 03 - 29

4040127 --> Friday, 04 - 18

4040128 --> Friday, 04 - 02

4040129 --> Friday, 03 - 25

4040130 --> Friday, 04 - 14

4040131 --> Friday, 03 - 30

4040132 --> Friday, 04 - 18

4040133 --> Friday, 04 - 10

4040134 --> Friday, 03 - 26

4040135 --> Friday, 04 - 15

4040136 --> Friday, 04 - 06

4040137 --> Friday, 03 - 29

4040138 --> Friday, 04 - 11

4040139 --> Friday, 04 - 03

4040140 --> Friday, 03 - 25

4040141 --> Friday, 04 - 07

4040142 --> Friday, 03 - 30

4040143 --> Friday, 04 - 19

4040144 --> Friday, 04 - 10

4040145 --> Friday, 03 - 26

4040146 --> Friday, 04 - 15

4040147 --> Friday, 04 - 07

4040148 --> Friday, 03 - 22

4040149 --> Friday, 04 - 11

4040150 --> Friday, 04 - 03

4040151 --> Friday, 04 - 23

4040152 --> Friday, 04 - 07

4040153 --> Friday, 03 - 30

4040154 --> Friday, 04 - 19

4040155 --> Friday, 04 - 04

4040156 --> Friday, 03 - 26

