Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0360000 through 0369999



0360000 --> Friday, 04 - 07

0360001 --> Friday, 03 - 30

0360002 --> Friday, 04 - 19

0360003 --> Friday, 04 - 04

0360004 --> Friday, 03 - 26

0360005 --> Friday, 04 - 15

0360006 --> Friday, 03 - 31

0360007 --> Friday, 04 - 20

0360008 --> Friday, 04 - 11

0360009 --> Friday, 03 - 27

0360010 --> Friday, 04 - 16

0360011 --> Friday, 04 - 08

0360012 --> Friday, 03 - 23

0360013 --> Friday, 04 - 12

0360014 --> Friday, 04 - 04

0360015 --> Friday, 03 - 20

0360016 --> Friday, 04 - 08

0360017 --> Friday, 03 - 31

0360018 --> Friday, 04 - 20

0360019 --> Friday, 04 - 05

0360020 --> Friday, 03 - 27

0360021 --> Friday, 04 - 16

0360022 --> Friday, 04 - 08

0360023 --> Friday, 03 - 24

0360024 --> Friday, 04 - 12

0360025 --> Friday, 04 - 04

0360026 --> Friday, 04 - 17

0360027 --> Friday, 04 - 09

0360028 --> Friday, 03 - 31

0360029 --> Friday, 04 - 20

0360030 --> Friday, 04 - 05

0360031 --> Friday, 03 - 28

0360032 --> Friday, 04 - 16

0360033 --> Friday, 04 - 01

0360034 --> Friday, 03 - 24

0360035 --> Friday, 04 - 13

0360036 --> Friday, 03 - 28

0360037 --> Friday, 04 - 17

0360038 --> Friday, 04 - 09

0360039 --> Friday, 03 - 25

0360040 --> Friday, 04 - 13

0360041 --> Friday, 04 - 05

0360042 --> Friday, 03 - 28

0360043 --> Friday, 04 - 10

0360044 --> Friday, 04 - 01

0360045 --> Friday, 04 - 21

0360046 --> Friday, 04 - 13

0360047 --> Friday, 03 - 29

0360048 --> Friday, 04 - 17

0360049 --> Friday, 04 - 09

0360050 --> Friday, 03 - 25

0360051 --> Friday, 04 - 14

0360052 --> Friday, 04 - 05

0360053 --> Friday, 03 - 21

0360054 --> Friday, 04 - 10

0360055 --> Friday, 04 - 02

0360056 --> Friday, 04 - 21

0360057 --> Friday, 04 - 06

0360058 --> Friday, 03 - 29

0360059 --> Friday, 04 - 18

0360060 --> Friday, 04 - 02

0360061 --> Friday, 03 - 25

0360062 --> Friday, 04 - 14

0360063 --> Friday, 03 - 30

0360064 --> Friday, 04 - 18

0360065 --> Friday, 04 - 10

0360066 --> Friday, 04 - 02

0360067 --> Friday, 04 - 15

0360068 --> Friday, 04 - 06

0360069 --> Friday, 03 - 29

0360070 --> Friday, 04 - 11

0360071 --> Friday, 04 - 03

0360072 --> Friday, 03 - 25

0360073 --> Friday, 04 - 14

0360074 --> Friday, 03 - 30

0360075 --> Friday, 04 - 19

0360076 --> Friday, 04 - 10

0360077 --> Friday, 03 - 26

0360078 --> Friday, 04 - 15

0360079 --> Friday, 04 - 07

0360080 --> Friday, 03 - 22

0360081 --> Friday, 04 - 11

0360082 --> Friday, 04 - 03

0360083 --> Friday, 04 - 23

0360084 --> Friday, 04 - 07

0360085 --> Friday, 03 - 30

0360086 --> Friday, 04 - 19

0360087 --> Friday, 04 - 04

0360088 --> Friday, 03 - 26

0360089 --> Friday, 04 - 15

0360090 --> Friday, 03 - 31

0360091 --> Friday, 03 - 23

0360092 --> Friday, 04 - 11

0360093 --> Friday, 04 - 03

0360094 --> Friday, 04 - 16

0360095 --> Friday, 04 - 08

0360096 --> Friday, 03 - 30

0360097 --> Friday, 04 - 19

0360098 --> Friday, 04 - 04

0360099 --> Friday, 03 - 27

0360100 --> Friday, 04 - 16

0360101 --> Friday, 04 - 01

0360102 --> Friday, 03 - 24

0360103 --> Friday, 04 - 13

0360104 --> Friday, 03 - 28

0360105 --> Friday, 04 - 17

0360106 --> Friday, 04 - 09

0360107 --> Friday, 03 - 25

0360108 --> Friday, 04 - 13

0360109 --> Friday, 04 - 05

0360110 --> Friday, 03 - 21

0360111 --> Friday, 04 - 10

0360112 --> Friday, 04 - 01

0360113 --> Friday, 04 - 21

0360114 --> Friday, 04 - 06

0360115 --> Friday, 03 - 29

0360116 --> Friday, 04 - 17

0360117 --> Friday, 04 - 09

0360118 --> Friday, 03 - 25

0360119 --> Friday, 04 - 14

0360120 --> Friday, 04 - 05

0360121 --> Friday, 03 - 21

0360122 --> Friday, 04 - 10

0360123 --> Friday, 04 - 02

0360124 --> Friday, 04 - 21

0360125 --> Friday, 04 - 06

0360126 --> Friday, 03 - 29

0360127 --> Friday, 04 - 18

0360128 --> Friday, 04 - 02

0360129 --> Friday, 03 - 25

0360130 --> Friday, 04 - 14

0360131 --> Friday, 03 - 30

0360132 --> Friday, 04 - 18

0360133 --> Friday, 04 - 10

0360134 --> Friday, 03 - 26

0360135 --> Friday, 04 - 15

0360136 --> Friday, 04 - 06

0360137 --> Friday, 03 - 29

0360138 --> Friday, 04 - 11

0360139 --> Friday, 04 - 03

0360140 --> Friday, 03 - 25

0360141 --> Friday, 04 - 14

0360142 --> Friday, 03 - 30

0360143 --> Friday, 04 - 19

0360144 --> Friday, 04 - 10

0360145 --> Friday, 03 - 26

0360146 --> Friday, 04 - 15

0360147 --> Friday, 04 - 07

0360148 --> Friday, 03 - 22

0360149 --> Friday, 04 - 11

0360150 --> Friday, 04 - 03

0360151 --> Friday, 04 - 23

0360152 --> Friday, 04 - 07

0360153 --> Friday, 03 - 30

0360154 --> Friday, 04 - 19

0360155 --> Friday, 04 - 04

0360156 --> Friday, 03 - 26

0360157 --> Friday, 04 - 15

0360158 --> Friday, 03 - 31

0360159 --> Friday, 03 - 23

0360160 --> Friday, 04 - 11

0360161 --> Friday, 04 - 03

0360162 --> Friday, 04 - 16

0360163 --> Friday, 04 - 08

0360164 --> Friday, 03 - 30

0360165 --> Friday, 04 - 12

0360166 --> Friday, 04 - 04

0360167 --> Friday, 03 - 27

0360168 --> Friday, 04 - 15

0360169 --> Friday, 03 - 31

0360170 --> Friday, 04 - 20

0360171 --> Friday, 04 - 12

0360172 --> Friday, 03 - 27

0360173 --> Friday, 04 - 16

0360174 --> Friday, 04 - 08

0360175 --> Friday, 03 - 24

0360176 --> Friday, 04 - 12

0360177 --> Friday, 04 - 04

0360178 --> Friday, 03 - 20

0360179 --> Friday, 04 - 09

0360180 --> Friday, 03 - 31

0360181 --> Friday, 04 - 20

0360182 --> Friday, 04 - 05

0360183 --> Friday, 03 - 28

