Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1200000 through 1209999



1200000 --> Friday, 03 - 31

1200001 --> Friday, 04 - 20

1200002 --> Friday, 04 - 05

1200003 --> Friday, 03 - 28

1200004 --> Friday, 04 - 16

1200005 --> Friday, 04 - 01

1200006 --> Friday, 03 - 24

1200007 --> Friday, 04 - 13

1200008 --> Friday, 04 - 04

1200009 --> Friday, 04 - 17

1200010 --> Friday, 04 - 09

1200011 --> Friday, 04 - 01

1200012 --> Friday, 04 - 20

1200013 --> Friday, 04 - 05

1200014 --> Friday, 03 - 28

1200015 --> Friday, 04 - 17

1200016 --> Friday, 04 - 01

1200017 --> Friday, 03 - 24

1200018 --> Friday, 04 - 13

1200019 --> Friday, 03 - 29

1200020 --> Friday, 04 - 17

1200021 --> Friday, 04 - 09

1200022 --> Friday, 03 - 25

1200023 --> Friday, 04 - 14

1200024 --> Friday, 04 - 05

1200025 --> Friday, 03 - 21

1200026 --> Friday, 04 - 10

1200027 --> Friday, 04 - 02

1200028 --> Friday, 04 - 21

1200029 --> Friday, 04 - 06

1200030 --> Friday, 03 - 29

1200031 --> Friday, 04 - 18

1200032 --> Friday, 04 - 09

1200033 --> Friday, 03 - 25

1200034 --> Friday, 04 - 14

1200035 --> Friday, 04 - 06

1200036 --> Friday, 03 - 21

1200037 --> Friday, 04 - 10

1200038 --> Friday, 04 - 02

1200039 --> Friday, 04 - 22

1200040 --> Friday, 04 - 06

1200041 --> Friday, 03 - 29

1200042 --> Friday, 04 - 18

1200043 --> Friday, 04 - 03

1200044 --> Friday, 03 - 25

1200045 --> Friday, 04 - 14

1200046 --> Friday, 03 - 30

1200047 --> Friday, 04 - 19

1200048 --> Friday, 04 - 10

1200049 --> Friday, 03 - 26

1200050 --> Friday, 04 - 15

1200051 --> Friday, 04 - 07

1200052 --> Friday, 03 - 29

1200053 --> Friday, 04 - 11

1200054 --> Friday, 04 - 03

1200055 --> Friday, 03 - 26

1200056 --> Friday, 04 - 14

1200057 --> Friday, 03 - 30

1200058 --> Friday, 04 - 19

1200059 --> Friday, 04 - 04

1200060 --> Friday, 03 - 26

1200061 --> Friday, 04 - 15

1200062 --> Friday, 04 - 07

1200063 --> Friday, 03 - 23

1200064 --> Friday, 04 - 11

1200065 --> Friday, 04 - 03

1200066 --> Friday, 04 - 23

1200067 --> Friday, 04 - 08

1200068 --> Friday, 03 - 30

1200069 --> Friday, 04 - 19

1200070 --> Friday, 04 - 04

1200071 --> Friday, 03 - 27

1200072 --> Friday, 04 - 15

1200073 --> Friday, 03 - 31

1200074 --> Friday, 03 - 23

1200075 --> Friday, 04 - 12

1200076 --> Friday, 04 - 03

1200077 --> Friday, 04 - 16

1200078 --> Friday, 04 - 08

1200079 --> Friday, 03 - 24

1200080 --> Friday, 04 - 12

1200081 --> Friday, 04 - 04

1200082 --> Friday, 03 - 27

1200083 --> Friday, 04 - 09

1200084 --> Friday, 03 - 31

1200085 --> Friday, 04 - 20

1200086 --> Friday, 04 - 12

1200087 --> Friday, 03 - 28

1200088 --> Friday, 04 - 16

1200089 --> Friday, 04 - 08

1200090 --> Friday, 03 - 24

1200091 --> Friday, 04 - 13

1200092 --> Friday, 04 - 04

1200093 --> Friday, 03 - 20

1200094 --> Friday, 04 - 09

1200095 --> Friday, 04 - 01

1200096 --> Friday, 04 - 20

1200097 --> Friday, 04 - 05

1200098 --> Friday, 03 - 28

1200099 --> Friday, 04 - 17

1200100 --> Friday, 04 - 02

1200101 --> Friday, 03 - 25

1200102 --> Friday, 04 - 14

1200103 --> Friday, 03 - 30

1200104 --> Friday, 04 - 18

1200105 --> Friday, 04 - 10

1200106 --> Friday, 04 - 02

1200107 --> Friday, 04 - 15

1200108 --> Friday, 04 - 06

1200109 --> Friday, 03 - 29

1200110 --> Friday, 04 - 18

1200111 --> Friday, 04 - 03

1200112 --> Friday, 03 - 25

1200113 --> Friday, 04 - 14

1200114 --> Friday, 03 - 30

1200115 --> Friday, 04 - 19

1200116 --> Friday, 04 - 10

1200117 --> Friday, 03 - 26

1200118 --> Friday, 04 - 15

1200119 --> Friday, 04 - 07

1200120 --> Friday, 03 - 22

1200121 --> Friday, 04 - 11

1200122 --> Friday, 04 - 03

1200123 --> Friday, 04 - 23

1200124 --> Friday, 04 - 07

1200125 --> Friday, 03 - 30

1200126 --> Friday, 04 - 19

1200127 --> Friday, 04 - 04

1200128 --> Friday, 03 - 26

1200129 --> Friday, 04 - 15

1200130 --> Friday, 04 - 07

1200131 --> Friday, 03 - 23

1200132 --> Friday, 04 - 11

1200133 --> Friday, 04 - 03

1200134 --> Friday, 04 - 16

1200135 --> Friday, 04 - 08

1200136 --> Friday, 03 - 30

1200137 --> Friday, 04 - 19

1200138 --> Friday, 04 - 04

1200139 --> Friday, 03 - 27

1200140 --> Friday, 04 - 15

1200141 --> Friday, 03 - 31

1200142 --> Friday, 04 - 20

1200143 --> Friday, 04 - 12

1200144 --> Friday, 03 - 27

1200145 --> Friday, 04 - 16

1200146 --> Friday, 04 - 08

1200147 --> Friday, 03 - 24

1200148 --> Friday, 04 - 12

1200149 --> Friday, 04 - 04

1200150 --> Friday, 03 - 27

1200151 --> Friday, 04 - 09

1200152 --> Friday, 03 - 31

1200153 --> Friday, 04 - 20

1200154 --> Friday, 04 - 05

1200155 --> Friday, 03 - 28

1200156 --> Friday, 04 - 16

1200157 --> Friday, 04 - 08

1200158 --> Friday, 03 - 24

1200159 --> Friday, 04 - 13

1200160 --> Friday, 04 - 04

1200161 --> Friday, 04 - 17

1200162 --> Friday, 04 - 09

1200163 --> Friday, 04 - 01

1200164 --> Friday, 04 - 20

1200165 --> Friday, 04 - 05

1200166 --> Friday, 03 - 28

1200167 --> Friday, 04 - 17

1200168 --> Friday, 04 - 01

1200169 --> Friday, 03 - 24

1200170 --> Friday, 04 - 13

1200171 --> Friday, 03 - 29

1200172 --> Friday, 04 - 17

1200173 --> Friday, 04 - 09

1200174 --> Friday, 03 - 25

1200175 --> Friday, 04 - 14

1200176 --> Friday, 04 - 05

1200177 --> Friday, 03 - 28

1200178 --> Friday, 04 - 10

1200179 --> Friday, 04 - 02

1200180 --> Friday, 04 - 21

1200181 --> Friday, 04 - 13

1200182 --> Friday, 03 - 29

1200183 --> Friday, 04 - 18

1200184 --> Friday, 04 - 09

1200185 --> Friday, 03 - 25

1200186 --> Friday, 04 - 14

1200187 --> Friday, 04 - 06

1200188 --> Friday, 03 - 21

1200189 --> Friday, 04 - 10

1200190 --> Friday, 04 - 02

1200191 --> Friday, 04 - 22

1200192 --> Friday, 04 - 06

1200193 --> Friday, 03 - 29

1200194 --> Friday, 04 - 18

1200195 --> Friday, 04 - 03

1200196 --> Friday, 03 - 25

1200197 --> Friday, 04 - 14

1200198 --> Friday, 03 - 30

1200199 --> Friday, 04 - 19

1200200 --> Friday, 04 - 11

1200201 --> Friday, 03 - 27

1200202 --> Friday, 04 - 16

1200203 --> Friday, 04 - 08

1200204 --> Friday, 03 - 30

1200205 --> Friday, 04 - 12

1200206 --> Friday, 04 - 04

1200207 --> Friday, 03 - 27

1200208 --> Friday, 04 - 15

