Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0080000 through 0089999



0080000 --> Friday, 03 - 31

0080001 --> Friday, 04 - 20

0080002 --> Friday, 04 - 12

0080003 --> Friday, 03 - 28

0080004 --> Friday, 04 - 16

0080005 --> Friday, 04 - 08

0080006 --> Friday, 03 - 24

0080007 --> Friday, 04 - 13

0080008 --> Friday, 04 - 04

0080009 --> Friday, 04 - 17

0080010 --> Friday, 04 - 09

0080011 --> Friday, 04 - 01

0080012 --> Friday, 04 - 20

0080013 --> Friday, 04 - 05

0080014 --> Friday, 03 - 28

0080015 --> Friday, 04 - 17

0080016 --> Friday, 04 - 01

0080017 --> Friday, 03 - 24

0080018 --> Friday, 04 - 13

0080019 --> Friday, 03 - 29

0080020 --> Friday, 04 - 17

0080021 --> Friday, 04 - 09

0080022 --> Friday, 04 - 01

0080023 --> Friday, 04 - 14

0080024 --> Friday, 04 - 05

0080025 --> Friday, 03 - 28

0080026 --> Friday, 04 - 17

0080027 --> Friday, 04 - 02

0080028 --> Friday, 04 - 21

0080029 --> Friday, 04 - 13

0080030 --> Friday, 03 - 29

0080031 --> Friday, 04 - 18

0080032 --> Friday, 04 - 09

0080033 --> Friday, 03 - 25

0080034 --> Friday, 04 - 14

0080035 --> Friday, 04 - 06

0080036 --> Friday, 03 - 21

0080037 --> Friday, 04 - 10

0080038 --> Friday, 04 - 02

0080039 --> Friday, 04 - 22

0080040 --> Friday, 04 - 06

0080041 --> Friday, 03 - 29

0080042 --> Friday, 04 - 18

0080043 --> Friday, 04 - 03

0080044 --> Friday, 03 - 25

0080045 --> Friday, 04 - 14

0080046 --> Friday, 04 - 06

0080047 --> Friday, 04 - 19

0080048 --> Friday, 04 - 10

0080049 --> Friday, 04 - 02

0080050 --> Friday, 04 - 15

0080051 --> Friday, 04 - 07

0080052 --> Friday, 03 - 29

0080053 --> Friday, 04 - 18

0080054 --> Friday, 04 - 03

0080055 --> Friday, 03 - 26

0080056 --> Friday, 04 - 14

0080057 --> Friday, 03 - 30

0080058 --> Friday, 04 - 19

0080059 --> Friday, 04 - 11

0080060 --> Friday, 03 - 26

0080061 --> Friday, 04 - 15

0080062 --> Friday, 04 - 07

0080063 --> Friday, 03 - 23

0080064 --> Friday, 04 - 11

0080065 --> Friday, 04 - 03

0080066 --> Friday, 04 - 23

0080067 --> Friday, 04 - 08

0080068 --> Friday, 03 - 30

0080069 --> Friday, 04 - 19

0080070 --> Friday, 04 - 04

0080071 --> Friday, 03 - 27

0080072 --> Friday, 04 - 15

0080073 --> Friday, 04 - 07

0080074 --> Friday, 03 - 23

0080075 --> Friday, 04 - 12

0080076 --> Friday, 04 - 03

0080077 --> Friday, 04 - 16

0080078 --> Friday, 04 - 08

0080079 --> Friday, 03 - 31

0080080 --> Friday, 04 - 19

0080081 --> Friday, 04 - 04

0080082 --> Friday, 03 - 27

0080083 --> Friday, 04 - 16

0080084 --> Friday, 03 - 31

0080085 --> Friday, 04 - 20

0080086 --> Friday, 04 - 12

0080087 --> Friday, 03 - 28

0080088 --> Friday, 04 - 16

0080089 --> Friday, 04 - 08

0080090 --> Friday, 03 - 24

0080091 --> Friday, 04 - 13

