Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2920000 through 2929999



2920000 --> Friday, 04 - 07

2920001 --> Friday, 03 - 30

2920002 --> Friday, 04 - 19

2920003 --> Friday, 04 - 04

2920004 --> Friday, 03 - 26

2920005 --> Friday, 04 - 15

2920006 --> Friday, 03 - 31

2920007 --> Friday, 03 - 23

2920008 --> Friday, 04 - 11

2920009 --> Friday, 04 - 03

2920010 --> Friday, 04 - 16

2920011 --> Friday, 04 - 08

2920012 --> Friday, 03 - 30

2920013 --> Friday, 04 - 19

2920014 --> Friday, 04 - 04

2920015 --> Friday, 03 - 27

2920016 --> Friday, 04 - 15

2920017 --> Friday, 03 - 31

2920018 --> Friday, 04 - 20

2920019 --> Friday, 04 - 12

2920020 --> Friday, 03 - 27

2920021 --> Friday, 04 - 16

2920022 --> Friday, 04 - 08

2920023 --> Friday, 03 - 24

2920024 --> Friday, 04 - 12

2920025 --> Friday, 04 - 04

2920026 --> Friday, 03 - 20

2920027 --> Friday, 04 - 09

2920028 --> Friday, 03 - 31

2920029 --> Friday, 04 - 20

2920030 --> Friday, 04 - 05

2920031 --> Friday, 03 - 28

2920032 --> Friday, 04 - 16

2920033 --> Friday, 04 - 08

2920034 --> Friday, 03 - 24

2920035 --> Friday, 04 - 13

2920036 --> Friday, 04 - 04

2920037 --> Friday, 04 - 17

2920038 --> Friday, 04 - 09

2920039 --> Friday, 04 - 01

2920040 --> Friday, 04 - 20

2920041 --> Friday, 04 - 05

2920042 --> Friday, 03 - 28

2920043 --> Friday, 04 - 17

2920044 --> Friday, 04 - 01

2920045 --> Friday, 03 - 24

2920046 --> Friday, 04 - 13

2920047 --> Friday, 03 - 29

2920048 --> Friday, 04 - 17

2920049 --> Friday, 04 - 09

2920050 --> Friday, 03 - 25

2920051 --> Friday, 04 - 14

2920052 --> Friday, 04 - 05

2920053 --> Friday, 03 - 21

2920054 --> Friday, 04 - 10

2920055 --> Friday, 04 - 02

2920056 --> Friday, 04 - 21

2920057 --> Friday, 04 - 06

2920058 --> Friday, 03 - 29

2920059 --> Friday, 04 - 18

2920060 --> Friday, 04 - 09

2920061 --> Friday, 03 - 25

2920062 --> Friday, 04 - 14

2920063 --> Friday, 04 - 06

2920064 --> Friday, 03 - 21

2920065 --> Friday, 04 - 10

2920066 --> Friday, 04 - 02

2920067 --> Friday, 04 - 22

2920068 --> Friday, 04 - 06

2920069 --> Friday, 03 - 29

2920070 --> Friday, 04 - 18

2920071 --> Friday, 04 - 03

2920072 --> Friday, 03 - 25

2920073 --> Friday, 04 - 14

2920074 --> Friday, 03 - 30

2920075 --> Friday, 04 - 19

2920076 --> Friday, 04 - 10

2920077 --> Friday, 03 - 26

2920078 --> Friday, 04 - 15

2920079 --> Friday, 04 - 07

2920080 --> Friday, 03 - 29

2920081 --> Friday, 04 - 11

2920082 --> Friday, 04 - 03

2920083 --> Friday, 03 - 26

2920084 --> Friday, 04 - 14

