Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0350000 through 0359999



0350000 --> Friday, 03 - 31

0350001 --> Friday, 04 - 20

0350002 --> Friday, 04 - 12

0350003 --> Friday, 03 - 28

0350004 --> Friday, 04 - 16

0350005 --> Friday, 04 - 08

0350006 --> Friday, 03 - 24

0350007 --> Friday, 04 - 13

0350008 --> Friday, 04 - 04

0350009 --> Friday, 03 - 20

0350010 --> Friday, 04 - 09

0350011 --> Friday, 04 - 01

0350012 --> Friday, 04 - 20

0350013 --> Friday, 04 - 05

0350014 --> Friday, 03 - 28

0350015 --> Friday, 04 - 17

0350016 --> Friday, 04 - 08

0350017 --> Friday, 03 - 24

0350018 --> Friday, 04 - 13

0350019 --> Friday, 03 - 29

0350020 --> Friday, 04 - 17

0350021 --> Friday, 04 - 09

0350022 --> Friday, 04 - 01

0350023 --> Friday, 04 - 14

0350024 --> Friday, 04 - 05

0350025 --> Friday, 03 - 28

0350026 --> Friday, 04 - 17

0350027 --> Friday, 04 - 02

0350028 --> Friday, 03 - 24

0350029 --> Friday, 04 - 13

0350030 --> Friday, 03 - 29

0350031 --> Friday, 04 - 18

0350032 --> Friday, 04 - 09

0350033 --> Friday, 03 - 25

0350034 --> Friday, 04 - 14

0350035 --> Friday, 04 - 06

0350036 --> Friday, 03 - 28

0350037 --> Friday, 04 - 10

0350038 --> Friday, 04 - 02

0350039 --> Friday, 04 - 22

0350040 --> Friday, 04 - 06

0350041 --> Friday, 03 - 29

0350042 --> Friday, 04 - 18

0350043 --> Friday, 04 - 03

0350044 --> Friday, 03 - 25

0350045 --> Friday, 04 - 14

0350046 --> Friday, 04 - 06

0350047 --> Friday, 03 - 22

0350048 --> Friday, 04 - 10

0350049 --> Friday, 04 - 02

0350050 --> Friday, 04 - 22

0350051 --> Friday, 04 - 07

0350052 --> Friday, 03 - 29

0350053 --> Friday, 04 - 18

0350054 --> Friday, 04 - 03

0350055 --> Friday, 03 - 26

0350056 --> Friday, 04 - 14

0350057 --> Friday, 03 - 30

0350058 --> Friday, 04 - 19

0350059 --> Friday, 04 - 11

0350060 --> Friday, 03 - 26

0350061 --> Friday, 04 - 15

0350062 --> Friday, 04 - 07

0350063 --> Friday, 03 - 23

0350064 --> Friday, 04 - 11

0350065 --> Friday, 04 - 03

0350066 --> Friday, 03 - 26

0350067 --> Friday, 04 - 08

0350068 --> Friday, 03 - 30

0350069 --> Friday, 04 - 19

0350070 --> Friday, 04 - 11

0350071 --> Friday, 03 - 27

0350072 --> Friday, 04 - 15

0350073 --> Friday, 04 - 07

0350074 --> Friday, 03 - 23

0350075 --> Friday, 04 - 12

0350076 --> Friday, 04 - 03

0350077 --> Friday, 04 - 23

0350078 --> Friday, 04 - 08

0350079 --> Friday, 03 - 31

0350080 --> Friday, 04 - 19

0350081 --> Friday, 04 - 04

0350082 --> Friday, 03 - 27

0350083 --> Friday, 04 - 16

0350084 --> Friday, 03 - 31

0350085 --> Friday, 03 - 23

0350086 --> Friday, 04 - 12

0350087 --> Friday, 03 - 28

0350088 --> Friday, 04 - 16

0350089 --> Friday, 04 - 08

0350090 --> Friday, 03 - 31

0350091 --> Friday, 04 - 13

0350092 --> Friday, 04 - 04

0350093 --> Friday, 03 - 27

0350094 --> Friday, 04 - 09

0350095 --> Friday, 04 - 01

0350096 --> Friday, 04 - 20

0350097 --> Friday, 04 - 12

0350098 --> Friday, 03 - 28

0350099 --> Friday, 04 - 17

0350100 --> Friday, 04 - 09

0350101 --> Friday, 03 - 25

0350102 --> Friday, 04 - 14

0350103 --> Friday, 04 - 06

0350104 --> Friday, 03 - 21

0350105 --> Friday, 04 - 10

0350106 --> Friday, 04 - 02

0350107 --> Friday, 04 - 22

0350108 --> Friday, 04 - 06

0350109 --> Friday, 03 - 29

0350110 --> Friday, 04 - 18

0350111 --> Friday, 04 - 03

0350112 --> Friday, 03 - 25

0350113 --> Friday, 04 - 14

0350114 --> Friday, 03 - 30

0350115 --> Friday, 04 - 19

0350116 --> Friday, 04 - 10

0350117 --> Friday, 04 - 02

0350118 --> Friday, 04 - 15

0350119 --> Friday, 04 - 07

0350120 --> Friday, 03 - 29

0350121 --> Friday, 04 - 18

0350122 --> Friday, 04 - 03

0350123 --> Friday, 03 - 26

0350124 --> Friday, 04 - 14

0350125 --> Friday, 03 - 30

0350126 --> Friday, 04 - 19

0350127 --> Friday, 04 - 11

0350128 --> Friday, 03 - 26

0350129 --> Friday, 04 - 15

0350130 --> Friday, 04 - 07

0350131 --> Friday, 03 - 23

0350132 --> Friday, 04 - 11

0350133 --> Friday, 04 - 03

0350134 --> Friday, 04 - 23

0350135 --> Friday, 04 - 08

0350136 --> Friday, 03 - 30

0350137 --> Friday, 04 - 19

0350138 --> Friday, 04 - 04

0350139 --> Friday, 03 - 27

0350140 --> Friday, 04 - 15

0350141 --> Friday, 04 - 07

0350142 --> Friday, 03 - 23

0350143 --> Friday, 04 - 12

0350144 --> Friday, 04 - 03

0350145 --> Friday, 04 - 16

0350146 --> Friday, 04 - 08

0350147 --> Friday, 03 - 31

0350148 --> Friday, 04 - 19

0350149 --> Friday, 04 - 04

0350150 --> Friday, 03 - 27

0350151 --> Friday, 04 - 16

0350152 --> Friday, 03 - 31

0350153 --> Friday, 04 - 20

0350154 --> Friday, 04 - 12

0350155 --> Friday, 03 - 28

0350156 --> Friday, 04 - 16

0350157 --> Friday, 04 - 08

0350158 --> Friday, 03 - 24

0350159 --> Friday, 04 - 13

0350160 --> Friday, 04 - 04

0350161 --> Friday, 03 - 27

0350162 --> Friday, 04 - 09

0350163 --> Friday, 04 - 01

0350164 --> Friday, 04 - 20

0350165 --> Friday, 04 - 12

0350166 --> Friday, 03 - 28

0350167 --> Friday, 04 - 17

0350168 --> Friday, 04 - 08

0350169 --> Friday, 03 - 24

0350170 --> Friday, 04 - 13

0350171 --> Friday, 04 - 05

0350172 --> Friday, 04 - 17

0350173 --> Friday, 04 - 09

0350174 --> Friday, 04 - 01

0350175 --> Friday, 04 - 21

0350176 --> Friday, 04 - 05

0350177 --> Friday, 03 - 28

0350178 --> Friday, 04 - 17

0350179 --> Friday, 04 - 02

0350180 --> Friday, 03 - 24

0350181 --> Friday, 04 - 13

0350182 --> Friday, 03 - 29

0350183 --> Friday, 04 - 18

0350184 --> Friday, 04 - 09

0350185 --> Friday, 04 - 01

0350186 --> Friday, 04 - 14

0350187 --> Friday, 04 - 06

0350188 --> Friday, 03 - 28

0350189 --> Friday, 04 - 10

0350190 --> Friday, 04 - 02

0350191 --> Friday, 04 - 22

0350192 --> Friday, 04 - 13

0350193 --> Friday, 03 - 29

0350194 --> Friday, 04 - 18

0350195 --> Friday, 04 - 10

0350196 --> Friday, 03 - 25

0350197 --> Friday, 04 - 14

0350198 --> Friday, 04 - 06

0350199 --> Friday, 03 - 22

0350200 --> Friday, 04 - 11

0350201 --> Friday, 04 - 03

0350202 --> Friday, 04 - 16

0350203 --> Friday, 04 - 08

0350204 --> Friday, 03 - 30

0350205 --> Friday, 04 - 19

0350206 --> Friday, 04 - 04

0350207 --> Friday, 03 - 27

0350208 --> Friday, 04 - 15

0350209 --> Friday, 03 - 31

0350210 --> Friday, 04 - 20

0350211 --> Friday, 04 - 12

0350212 --> Friday, 03 - 27

0350213 --> Friday, 04 - 16

0350214 --> Friday, 04 - 08

0350215 --> Friday, 03 - 24

0350216 --> Friday, 04 - 12

0350217 --> Friday, 04 - 04

0350218 --> Friday, 03 - 27

0350219 --> Friday, 04 - 09

0350220 --> Friday, 03 - 31

0350221 --> Friday, 04 - 20

0350222 --> Friday, 04 - 12

0350223 --> Friday, 03 - 28

0350224 --> Friday, 04 - 16

0350225 --> Friday, 04 - 08

0350226 --> Friday, 03 - 24

0350227 --> Friday, 04 - 13

0350228 --> Friday, 04 - 04

0350229 --> Friday, 04 - 17

0350230 --> Friday, 04 - 09

0350231 --> Friday, 04 - 01

0350232 --> Friday, 04 - 20

0350233 --> Friday, 04 - 05

0350234 --> Friday, 03 - 28

0350235 --> Friday, 04 - 17

0350236 --> Friday, 04 - 01

0350237 --> Friday, 03 - 24

0350238 --> Friday, 04 - 13

0350239 --> Friday, 03 - 29

0350240 --> Friday, 04 - 17

0350241 --> Friday, 04 - 09

0350242 --> Friday, 04 - 01

0350243 --> Friday, 04 - 14

0350244 --> Friday, 04 - 05

0350245 --> Friday, 03 - 28

0350246 --> Friday, 04 - 10

