Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0720000 through 0729999



0720000 --> Friday, 04 - 07

0720001 --> Friday, 03 - 30

0720002 --> Friday, 04 - 19

0720003 --> Friday, 04 - 04

0720004 --> Friday, 03 - 26

0720005 --> Friday, 04 - 15

0720006 --> Friday, 03 - 31

0720007 --> Friday, 04 - 20

0720008 --> Friday, 04 - 11

0720009 --> Friday, 03 - 27

0720010 --> Friday, 04 - 16

0720011 --> Friday, 04 - 08

0720012 --> Friday, 03 - 30

0720013 --> Friday, 04 - 12

0720014 --> Friday, 04 - 04

0720015 --> Friday, 03 - 27

0720016 --> Friday, 04 - 15

0720017 --> Friday, 03 - 31

0720018 --> Friday, 04 - 20

0720019 --> Friday, 04 - 12

0720020 --> Friday, 03 - 27

0720021 --> Friday, 04 - 16

0720022 --> Friday, 04 - 08

0720023 --> Friday, 03 - 24

0720024 --> Friday, 04 - 12

0720025 --> Friday, 04 - 04

0720026 --> Friday, 04 - 17

0720027 --> Friday, 04 - 09

0720028 --> Friday, 03 - 31

0720029 --> Friday, 04 - 20

0720030 --> Friday, 04 - 05

0720031 --> Friday, 03 - 28

0720032 --> Friday, 04 - 16

0720033 --> Friday, 04 - 01

0720034 --> Friday, 03 - 24

0720035 --> Friday, 04 - 13

0720036 --> Friday, 04 - 04

0720037 --> Friday, 04 - 17

0720038 --> Friday, 04 - 09

0720039 --> Friday, 04 - 01

0720040 --> Friday, 04 - 20

0720041 --> Friday, 04 - 05

0720042 --> Friday, 03 - 28

0720043 --> Friday, 04 - 10

0720044 --> Friday, 04 - 01

0720045 --> Friday, 04 - 21

0720046 --> Friday, 04 - 13

0720047 --> Friday, 03 - 29

0720048 --> Friday, 04 - 17

0720049 --> Friday, 04 - 09

0720050 --> Friday, 03 - 25

0720051 --> Friday, 04 - 14

0720052 --> Friday, 04 - 05

0720053 --> Friday, 03 - 21

0720054 --> Friday, 04 - 10

0720055 --> Friday, 04 - 02

0720056 --> Friday, 04 - 21

0720057 --> Friday, 04 - 06

0720058 --> Friday, 03 - 29

0720059 --> Friday, 04 - 18

0720060 --> Friday, 04 - 09

0720061 --> Friday, 03 - 25

0720062 --> Friday, 04 - 14

0720063 --> Friday, 03 - 30

0720064 --> Friday, 04 - 18

0720065 --> Friday, 04 - 10

0720066 --> Friday, 04 - 02

0720067 --> Friday, 04 - 15

0720068 --> Friday, 04 - 06

0720069 --> Friday, 03 - 29

0720070 --> Friday, 04 - 18

0720071 --> Friday, 04 - 03

0720072 --> Friday, 03 - 25

0720073 --> Friday, 04 - 14

0720074 --> Friday, 03 - 30

0720075 --> Friday, 04 - 19

0720076 --> Friday, 04 - 10

0720077 --> Friday, 03 - 26

0720078 --> Friday, 04 - 15

0720079 --> Friday, 04 - 07

0720080 --> Friday, 03 - 29

