Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4370000 through 4379999



4370000 --> Friday, 04 - 21

4370001 --> Friday, 04 - 06

4370002 --> Friday, 03 - 29

4370003 --> Friday, 04 - 18

4370004 --> Friday, 04 - 02

4370005 --> Friday, 03 - 25

4370006 --> Friday, 04 - 14

4370007 --> Friday, 03 - 30

4370008 --> Friday, 04 - 18

4370009 --> Friday, 04 - 10

4370010 --> Friday, 03 - 26

4370011 --> Friday, 04 - 15

4370012 --> Friday, 04 - 06

4370013 --> Friday, 03 - 29

4370014 --> Friday, 04 - 11

4370015 --> Friday, 04 - 03

4370016 --> Friday, 03 - 25

4370017 --> Friday, 04 - 14

4370018 --> Friday, 03 - 30

4370019 --> Friday, 04 - 19

4370020 --> Friday, 04 - 10

4370021 --> Friday, 03 - 26

4370022 --> Friday, 04 - 15

4370023 --> Friday, 04 - 07

4370024 --> Friday, 03 - 22

4370025 --> Friday, 04 - 11

4370026 --> Friday, 04 - 03

4370027 --> Friday, 04 - 23

4370028 --> Friday, 04 - 07

4370029 --> Friday, 03 - 30

4370030 --> Friday, 04 - 19

4370031 --> Friday, 04 - 04

4370032 --> Friday, 03 - 26

4370033 --> Friday, 04 - 15

4370034 --> Friday, 03 - 31

4370035 --> Friday, 03 - 23

4370036 --> Friday, 04 - 11

4370037 --> Friday, 04 - 03

4370038 --> Friday, 04 - 16

4370039 --> Friday, 04 - 08

4370040 --> Friday, 03 - 30

4370041 --> Friday, 04 - 12

4370042 --> Friday, 04 - 04

4370043 --> Friday, 03 - 27

4370044 --> Friday, 04 - 15

4370045 --> Friday, 03 - 31

4370046 --> Friday, 04 - 20

4370047 --> Friday, 04 - 12

4370048 --> Friday, 03 - 27

4370049 --> Friday, 04 - 16

4370050 --> Friday, 04 - 08

4370051 --> Friday, 03 - 24

4370052 --> Friday, 04 - 12

4370053 --> Friday, 04 - 04

4370054 --> Friday, 03 - 20

4370055 --> Friday, 04 - 09

4370056 --> Friday, 03 - 31

4370057 --> Friday, 04 - 20

4370058 --> Friday, 04 - 05

4370059 --> Friday, 03 - 28

4370060 --> Friday, 04 - 16

4370061 --> Friday, 04 - 01

4370062 --> Friday, 03 - 24

4370063 --> Friday, 04 - 13

4370064 --> Friday, 04 - 04

4370065 --> Friday, 04 - 17

4370066 --> Friday, 04 - 09

4370067 --> Friday, 04 - 01

4370068 --> Friday, 04 - 20

4370069 --> Friday, 04 - 05

4370070 --> Friday, 03 - 28

4370071 --> Friday, 04 - 17

4370072 --> Friday, 04 - 01

4370073 --> Friday, 03 - 24

4370074 --> Friday, 04 - 13

4370075 --> Friday, 03 - 29

4370076 --> Friday, 04 - 17

4370077 --> Friday, 04 - 09

4370078 --> Friday, 03 - 25

4370079 --> Friday, 04 - 14

4370080 --> Friday, 04 - 05

4370081 --> Friday, 03 - 21

4370082 --> Friday, 04 - 10

4370083 --> Friday, 04 - 02

4370084 --> Friday, 04 - 21

4370085 --> Friday, 04 - 06

4370086 --> Friday, 03 - 29

4370087 --> Friday, 04 - 18

4370088 --> Friday, 04 - 09

4370089 --> Friday, 03 - 25

4370090 --> Friday, 04 - 14

4370091 --> Friday, 04 - 06

4370092 --> Friday, 03 - 21

4370093 --> Friday, 04 - 10

4370094 --> Friday, 04 - 02

4370095 --> Friday, 04 - 15

4370096 --> Friday, 04 - 06

4370097 --> Friday, 03 - 29

4370098 --> Friday, 04 - 18

4370099 --> Friday, 04 - 03

4370100 --> Friday, 03 - 26

4370101 --> Friday, 04 - 15

4370102 --> Friday, 03 - 31

4370103 --> Friday, 04 - 20

4370104 --> Friday, 04 - 11

4370105 --> Friday, 03 - 27

4370106 --> Friday, 04 - 16

4370107 --> Friday, 04 - 08

4370108 --> Friday, 03 - 30

4370109 --> Friday, 04 - 12

4370110 --> Friday, 04 - 04

4370111 --> Friday, 03 - 27

4370112 --> Friday, 04 - 15

4370113 --> Friday, 03 - 31

4370114 --> Friday, 04 - 20

