Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4730000 through 4739999



4730000 --> Friday, 04 - 21

4730001 --> Friday, 04 - 06

4730002 --> Friday, 03 - 29

4730003 --> Friday, 04 - 18

4730004 --> Friday, 04 - 02

4730005 --> Friday, 03 - 25

4730006 --> Friday, 04 - 14

4730007 --> Friday, 03 - 30

4730008 --> Friday, 04 - 18

4730009 --> Friday, 04 - 10

4730010 --> Friday, 04 - 02

4730011 --> Friday, 04 - 15

4730012 --> Friday, 04 - 06

4730013 --> Friday, 03 - 29

4730014 --> Friday, 04 - 11

4730015 --> Friday, 04 - 03

4730016 --> Friday, 03 - 25

4730017 --> Friday, 04 - 14

4730018 --> Friday, 03 - 30

4730019 --> Friday, 04 - 19

4730020 --> Friday, 04 - 10

4730021 --> Friday, 03 - 26

4730022 --> Friday, 04 - 15

4730023 --> Friday, 04 - 07

4730024 --> Friday, 03 - 22

4730025 --> Friday, 04 - 11

4730026 --> Friday, 04 - 03

4730027 --> Friday, 04 - 23

4730028 --> Friday, 04 - 07

4730029 --> Friday, 03 - 30

4730030 --> Friday, 04 - 19

4730031 --> Friday, 04 - 04

4730032 --> Friday, 03 - 26

4730033 --> Friday, 04 - 15

4730034 --> Friday, 03 - 31

4730035 --> Friday, 03 - 23

4730036 --> Friday, 04 - 11

4730037 --> Friday, 04 - 03

4730038 --> Friday, 04 - 16

4730039 --> Friday, 04 - 08

4730040 --> Friday, 03 - 30

4730041 --> Friday, 04 - 19

4730042 --> Friday, 04 - 04

4730043 --> Friday, 03 - 27

4730044 --> Friday, 04 - 15

4730045 --> Friday, 03 - 31

4730046 --> Friday, 04 - 20

4730047 --> Friday, 04 - 12

4730048 --> Friday, 03 - 27

4730049 --> Friday, 04 - 16

4730050 --> Friday, 04 - 08

4730051 --> Friday, 03 - 24

4730052 --> Friday, 04 - 12

4730053 --> Friday, 04 - 04

4730054 --> Friday, 03 - 20

4730055 --> Friday, 04 - 09

4730056 --> Friday, 03 - 31

