Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1700000 through 1709999



1700000 --> Friday, 04 - 07

1700001 --> Friday, 03 - 23

1700002 --> Friday, 04 - 12

1700003 --> Friday, 04 - 04

1700004 --> Friday, 04 - 16

1700005 --> Friday, 04 - 08

1700006 --> Friday, 03 - 31

1700007 --> Friday, 04 - 13

1700008 --> Friday, 04 - 04

1700009 --> Friday, 03 - 27

1700010 --> Friday, 04 - 16

1700011 --> Friday, 04 - 01

1700012 --> Friday, 04 - 20

1700013 --> Friday, 04 - 12

1700014 --> Friday, 03 - 28

1700015 --> Friday, 04 - 17

1700016 --> Friday, 04 - 08

1700017 --> Friday, 03 - 24

1700018 --> Friday, 04 - 13

1700019 --> Friday, 04 - 05

1700020 --> Friday, 03 - 27

1700021 --> Friday, 04 - 09

1700022 --> Friday, 04 - 01

1700023 --> Friday, 04 - 21

1700024 --> Friday, 04 - 12

1700025 --> Friday, 03 - 28

1700026 --> Friday, 04 - 17

1700027 --> Friday, 04 - 02

1700028 --> Friday, 03 - 24

1700029 --> Friday, 04 - 13

1700030 --> Friday, 04 - 05

1700031 --> Friday, 04 - 18

1700032 --> Friday, 04 - 09

1700033 --> Friday, 04 - 01

1700034 --> Friday, 04 - 21

1700035 --> Friday, 04 - 06

1700036 --> Friday, 03 - 28

1700037 --> Friday, 04 - 17

1700038 --> Friday, 04 - 02

1700039 --> Friday, 03 - 25

1700040 --> Friday, 04 - 13

1700041 --> Friday, 03 - 29

1700042 --> Friday, 04 - 18

1700043 --> Friday, 04 - 10

1700044 --> Friday, 03 - 25

1700045 --> Friday, 04 - 14

1700046 --> Friday, 04 - 06

1700047 --> Friday, 03 - 22

1700048 --> Friday, 04 - 10

1700049 --> Friday, 04 - 02

1700050 --> Friday, 04 - 22

1700051 --> Friday, 04 - 07

1700052 --> Friday, 03 - 29

1700053 --> Friday, 04 - 18

1700054 --> Friday, 04 - 10

1700055 --> Friday, 03 - 26

1700056 --> Friday, 04 - 14

1700057 --> Friday, 04 - 06

1700058 --> Friday, 03 - 22

1700059 --> Friday, 04 - 11

