Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4250000 through 4259999



4250000 --> Friday, 03 - 31

4250001 --> Friday, 04 - 20

4250002 --> Friday, 04 - 05

4250003 --> Friday, 03 - 28

4250004 --> Friday, 04 - 16

4250005 --> Friday, 04 - 01

4250006 --> Friday, 03 - 24

4250007 --> Friday, 04 - 13

4250008 --> Friday, 03 - 28

4250009 --> Friday, 04 - 17

4250010 --> Friday, 04 - 09

4250011 --> Friday, 03 - 25

4250012 --> Friday, 04 - 13

4250013 --> Friday, 04 - 05

4250014 --> Friday, 03 - 28

4250015 --> Friday, 04 - 10

4250016 --> Friday, 04 - 01

4250017 --> Friday, 04 - 21

4250018 --> Friday, 04 - 06

4250019 --> Friday, 03 - 29

4250020 --> Friday, 04 - 17

4250021 --> Friday, 04 - 09

4250022 --> Friday, 03 - 25

4250023 --> Friday, 04 - 14

4250024 --> Friday, 04 - 05

4250025 --> Friday, 03 - 21

4250026 --> Friday, 04 - 10

4250027 --> Friday, 04 - 02

4250028 --> Friday, 04 - 21

4250029 --> Friday, 04 - 06

4250030 --> Friday, 03 - 29

4250031 --> Friday, 04 - 18

4250032 --> Friday, 04 - 02

4250033 --> Friday, 03 - 25

4250034 --> Friday, 04 - 14

4250035 --> Friday, 03 - 30

4250036 --> Friday, 04 - 18

4250037 --> Friday, 04 - 10

4250038 --> Friday, 03 - 26

4250039 --> Friday, 04 - 15

4250040 --> Friday, 04 - 06

4250041 --> Friday, 03 - 29

4250042 --> Friday, 04 - 11

4250043 --> Friday, 04 - 03

4250044 --> Friday, 03 - 25

4250045 --> Friday, 04 - 14

4250046 --> Friday, 03 - 30

4250047 --> Friday, 04 - 19

4250048 --> Friday, 04 - 10

4250049 --> Friday, 03 - 26

4250050 --> Friday, 04 - 15

4250051 --> Friday, 04 - 07

4250052 --> Friday, 03 - 22

4250053 --> Friday, 04 - 11

4250054 --> Friday, 04 - 03

4250055 --> Friday, 04 - 23

4250056 --> Friday, 04 - 07

4250057 --> Friday, 03 - 30

4250058 --> Friday, 04 - 19

4250059 --> Friday, 04 - 04

4250060 --> Friday, 03 - 26

4250061 --> Friday, 04 - 15

4250062 --> Friday, 03 - 31

4250063 --> Friday, 03 - 23

4250064 --> Friday, 04 - 11

4250065 --> Friday, 04 - 03

4250066 --> Friday, 04 - 16

4250067 --> Friday, 04 - 08

4250068 --> Friday, 03 - 30

4250069 --> Friday, 04 - 19

4250070 --> Friday, 04 - 04

4250071 --> Friday, 03 - 27

4250072 --> Friday, 04 - 15

4250073 --> Friday, 03 - 31

4250074 --> Friday, 04 - 20

4250075 --> Friday, 04 - 12

4250076 --> Friday, 03 - 27

4250077 --> Friday, 04 - 16

4250078 --> Friday, 04 - 08

4250079 --> Friday, 03 - 24

4250080 --> Friday, 04 - 12

4250081 --> Friday, 04 - 04

4250082 --> Friday, 03 - 20

4250083 --> Friday, 04 - 09

4250084 --> Friday, 03 - 31

4250085 --> Friday, 04 - 20

4250086 --> Friday, 04 - 05

4250087 --> Friday, 03 - 28

4250088 --> Friday, 04 - 16

4250089 --> Friday, 04 - 08

4250090 --> Friday, 03 - 24

4250091 --> Friday, 04 - 13

4250092 --> Friday, 04 - 04

4250093 --> Friday, 04 - 17

4250094 --> Friday, 04 - 09

4250095 --> Friday, 04 - 01

4250096 --> Friday, 04 - 20

4250097 --> Friday, 04 - 05

4250098 --> Friday, 03 - 28

4250099 --> Friday, 04 - 17

4250100 --> Friday, 04 - 02

4250101 --> Friday, 03 - 25

4250102 --> Friday, 04 - 14

4250103 --> Friday, 03 - 30

4250104 --> Friday, 04 - 18

4250105 --> Friday, 04 - 10

4250106 --> Friday, 03 - 26

4250107 --> Friday, 04 - 15

4250108 --> Friday, 04 - 06

4250109 --> Friday, 03 - 29

4250110 --> Friday, 04 - 11

4250111 --> Friday, 04 - 03

4250112 --> Friday, 04 - 22

4250113 --> Friday, 04 - 07

4250114 --> Friday, 03 - 30

4250115 --> Friday, 04 - 19

4250116 --> Friday, 04 - 10

4250117 --> Friday, 03 - 26

4250118 --> Friday, 04 - 15

4250119 --> Friday, 04 - 07

4250120 --> Friday, 03 - 22

4250121 --> Friday, 04 - 11

4250122 --> Friday, 04 - 03

4250123 --> Friday, 04 - 16

4250124 --> Friday, 04 - 07

4250125 --> Friday, 03 - 30

4250126 --> Friday, 04 - 19

4250127 --> Friday, 04 - 04

4250128 --> Friday, 03 - 26

4250129 --> Friday, 04 - 15

4250130 --> Friday, 03 - 31

