Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1280000 through 1289999



1280000 --> Friday, 03 - 24

1280001 --> Friday, 04 - 13

1280002 --> Friday, 03 - 29

1280003 --> Friday, 04 - 18

1280004 --> Friday, 04 - 09

1280005 --> Friday, 04 - 01

1280006 --> Friday, 04 - 14

1280007 --> Friday, 04 - 06

1280008 --> Friday, 03 - 28

1280009 --> Friday, 04 - 17

1280010 --> Friday, 04 - 02

1280011 --> Friday, 04 - 22

1280012 --> Friday, 04 - 13

1280013 --> Friday, 03 - 29

1280014 --> Friday, 04 - 18

1280015 --> Friday, 04 - 10

1280016 --> Friday, 03 - 25

1280017 --> Friday, 04 - 14

1280018 --> Friday, 04 - 06

1280019 --> Friday, 03 - 22

1280020 --> Friday, 04 - 10

1280021 --> Friday, 04 - 02

1280022 --> Friday, 04 - 22

1280023 --> Friday, 04 - 07

1280024 --> Friday, 03 - 29

1280025 --> Friday, 04 - 18

1280026 --> Friday, 04 - 03

1280027 --> Friday, 03 - 26

1280028 --> Friday, 04 - 14

1280029 --> Friday, 04 - 06

1280030 --> Friday, 04 - 19

1280031 --> Friday, 04 - 11

1280032 --> Friday, 04 - 02

1280033 --> Friday, 04 - 15

1280034 --> Friday, 04 - 07

1280035 --> Friday, 03 - 30

1280036 --> Friday, 04 - 18

1280037 --> Friday, 04 - 03

1280038 --> Friday, 03 - 26

1280039 --> Friday, 04 - 15

1280040 --> Friday, 03 - 30

1280041 --> Friday, 04 - 19

1280042 --> Friday, 04 - 11

1280043 --> Friday, 03 - 27

1280044 --> Friday, 04 - 15

1280045 --> Friday, 04 - 07

1280046 --> Friday, 03 - 23

1280047 --> Friday, 04 - 12

1280048 --> Friday, 04 - 03

1280049 --> Friday, 04 - 23

1280050 --> Friday, 04 - 08

1280051 --> Friday, 03 - 31

1280052 --> Friday, 04 - 19

1280053 --> Friday, 04 - 04

1280054 --> Friday, 03 - 27

1280055 --> Friday, 04 - 16

