Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2140000 through 2149999



2140000 --> Friday, 03 - 31

2140001 --> Friday, 04 - 20

2140002 --> Friday, 04 - 05

2140003 --> Friday, 03 - 28

2140004 --> Friday, 04 - 16

2140005 --> Friday, 04 - 01

2140006 --> Friday, 03 - 24

2140007 --> Friday, 04 - 13

2140008 --> Friday, 03 - 28

2140009 --> Friday, 04 - 17

2140010 --> Friday, 04 - 09

2140011 --> Friday, 03 - 25

2140012 --> Friday, 04 - 13

2140013 --> Friday, 04 - 05

2140014 --> Friday, 03 - 21

2140015 --> Friday, 04 - 10

2140016 --> Friday, 04 - 01

2140017 --> Friday, 04 - 21

2140018 --> Friday, 04 - 06

2140019 --> Friday, 03 - 29

2140020 --> Friday, 04 - 17

2140021 --> Friday, 04 - 09

2140022 --> Friday, 03 - 25

2140023 --> Friday, 04 - 14

2140024 --> Friday, 04 - 05

2140025 --> Friday, 03 - 21

2140026 --> Friday, 04 - 10

2140027 --> Friday, 04 - 02

2140028 --> Friday, 04 - 21

2140029 --> Friday, 04 - 06

2140030 --> Friday, 03 - 29

2140031 --> Friday, 04 - 18

2140032 --> Friday, 04 - 02

2140033 --> Friday, 03 - 25

2140034 --> Friday, 04 - 14

2140035 --> Friday, 03 - 30

2140036 --> Friday, 04 - 18

2140037 --> Friday, 04 - 10

2140038 --> Friday, 03 - 26

2140039 --> Friday, 04 - 15

2140040 --> Friday, 04 - 06

2140041 --> Friday, 03 - 29

2140042 --> Friday, 04 - 11

2140043 --> Friday, 04 - 03

2140044 --> Friday, 03 - 25

2140045 --> Friday, 04 - 14

2140046 --> Friday, 03 - 30

2140047 --> Friday, 04 - 19

2140048 --> Friday, 04 - 10

2140049 --> Friday, 03 - 26

2140050 --> Friday, 04 - 15

2140051 --> Friday, 04 - 07

2140052 --> Friday, 03 - 22

2140053 --> Friday, 04 - 11

2140054 --> Friday, 04 - 03

2140055 --> Friday, 04 - 23

2140056 --> Friday, 04 - 07

2140057 --> Friday, 03 - 30

2140058 --> Friday, 04 - 19

2140059 --> Friday, 04 - 04

2140060 --> Friday, 03 - 26

2140061 --> Friday, 04 - 15

2140062 --> Friday, 03 - 31

2140063 --> Friday, 03 - 23

2140064 --> Friday, 04 - 11

2140065 --> Friday, 03 - 27

2140066 --> Friday, 04 - 16

2140067 --> Friday, 04 - 08

2140068 --> Friday, 03 - 30

2140069 --> Friday, 04 - 12

2140070 --> Friday, 04 - 04

2140071 --> Friday, 03 - 27

2140072 --> Friday, 04 - 15

2140073 --> Friday, 03 - 31

2140074 --> Friday, 04 - 20

2140075 --> Friday, 04 - 12

2140076 --> Friday, 03 - 27

2140077 --> Friday, 04 - 16

2140078 --> Friday, 04 - 08

2140079 --> Friday, 03 - 24

2140080 --> Friday, 04 - 12

2140081 --> Friday, 04 - 04

2140082 --> Friday, 03 - 20

2140083 --> Friday, 04 - 09

2140084 --> Friday, 03 - 31

2140085 --> Friday, 04 - 20

2140086 --> Friday, 04 - 05

2140087 --> Friday, 03 - 28

2140088 --> Friday, 04 - 16

2140089 --> Friday, 04 - 01

2140090 --> Friday, 03 - 24

2140091 --> Friday, 04 - 13

2140092 --> Friday, 04 - 04

2140093 --> Friday, 04 - 17

2140094 --> Friday, 04 - 09

2140095 --> Friday, 04 - 01

2140096 --> Friday, 04 - 20

2140097 --> Friday, 04 - 05

2140098 --> Friday, 03 - 28

