Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1730000 through 1739999



1730000 --> Friday, 03 - 24

1730001 --> Friday, 04 - 13

1730002 --> Friday, 04 - 05

1730003 --> Friday, 04 - 18

1730004 --> Friday, 04 - 09

1730005 --> Friday, 04 - 01

1730006 --> Friday, 04 - 21

1730007 --> Friday, 04 - 06

1730008 --> Friday, 03 - 28

1730009 --> Friday, 04 - 17

1730010 --> Friday, 04 - 02

1730011 --> Friday, 03 - 25

1730012 --> Friday, 04 - 13

1730013 --> Friday, 03 - 29

1730014 --> Friday, 04 - 18

1730015 --> Friday, 04 - 10

1730016 --> Friday, 03 - 25

1730017 --> Friday, 04 - 14

1730018 --> Friday, 04 - 06

1730019 --> Friday, 03 - 22

1730020 --> Friday, 04 - 10

1730021 --> Friday, 04 - 02

1730022 --> Friday, 04 - 22

1730023 --> Friday, 04 - 07

1730024 --> Friday, 03 - 29

1730025 --> Friday, 04 - 18

1730026 --> Friday, 04 - 03

1730027 --> Friday, 03 - 26

1730028 --> Friday, 04 - 14

1730029 --> Friday, 04 - 06

1730030 --> Friday, 03 - 22

1730031 --> Friday, 04 - 11

1730032 --> Friday, 04 - 02

1730033 --> Friday, 04 - 22

1730034 --> Friday, 04 - 07

1730035 --> Friday, 03 - 30

1730036 --> Friday, 04 - 18

1730037 --> Friday, 04 - 03

1730038 --> Friday, 03 - 26

1730039 --> Friday, 04 - 15

1730040 --> Friday, 03 - 30

1730041 --> Friday, 04 - 19

1730042 --> Friday, 04 - 11

1730043 --> Friday, 03 - 27

1730044 --> Friday, 04 - 15

1730045 --> Friday, 04 - 07

1730046 --> Friday, 03 - 23

1730047 --> Friday, 04 - 12

1730048 --> Friday, 04 - 03

1730049 --> Friday, 03 - 26

1730050 --> Friday, 04 - 08

1730051 --> Friday, 03 - 31

1730052 --> Friday, 04 - 19

1730053 --> Friday, 04 - 11

1730054 --> Friday, 03 - 27

1730055 --> Friday, 04 - 16

1730056 --> Friday, 04 - 07

1730057 --> Friday, 03 - 23

1730058 --> Friday, 04 - 12

1730059 --> Friday, 04 - 04

1730060 --> Friday, 04 - 23

1730061 --> Friday, 04 - 08

1730062 --> Friday, 03 - 31

1730063 --> Friday, 04 - 20
