Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4700000 through 4709999



4700000 --> Friday, 03 - 31

4700001 --> Friday, 04 - 20

4700002 --> Friday, 04 - 05

4700003 --> Friday, 03 - 28

4700004 --> Friday, 04 - 16

4700005 --> Friday, 04 - 01

4700006 --> Friday, 03 - 24

4700007 --> Friday, 04 - 13

4700008 --> Friday, 04 - 04

4700009 --> Friday, 04 - 17

4700010 --> Friday, 04 - 09

4700011 --> Friday, 03 - 25

4700012 --> Friday, 04 - 13

4700013 --> Friday, 04 - 05

4700014 --> Friday, 03 - 28

4700015 --> Friday, 04 - 10

4700016 --> Friday, 04 - 01

4700017 --> Friday, 04 - 21

4700018 --> Friday, 04 - 13

4700019 --> Friday, 03 - 29

4700020 --> Friday, 04 - 17

4700021 --> Friday, 04 - 09

4700022 --> Friday, 03 - 25

4700023 --> Friday, 04 - 14

4700024 --> Friday, 04 - 05

4700025 --> Friday, 03 - 21

4700026 --> Friday, 04 - 10

4700027 --> Friday, 04 - 02

4700028 --> Friday, 04 - 21

4700029 --> Friday, 04 - 06

4700030 --> Friday, 03 - 29

4700031 --> Friday, 04 - 18

4700032 --> Friday, 04 - 02

4700033 --> Friday, 03 - 25

4700034 --> Friday, 04 - 14

4700035 --> Friday, 03 - 30

4700036 --> Friday, 04 - 18

4700037 --> Friday, 04 - 10

4700038 --> Friday, 04 - 02

4700039 --> Friday, 04 - 15

4700040 --> Friday, 04 - 06

4700041 --> Friday, 03 - 29

4700042 --> Friday, 04 - 18

4700043 --> Friday, 04 - 03

4700044 --> Friday, 03 - 25

4700045 --> Friday, 04 - 14

4700046 --> Friday, 03 - 30

4700047 --> Friday, 04 - 19

4700048 --> Friday, 04 - 10

4700049 --> Friday, 03 - 26

4700050 --> Friday, 04 - 15

4700051 --> Friday, 04 - 07

4700052 --> Friday, 03 - 22

4700053 --> Friday, 04 - 11

4700054 --> Friday, 04 - 03

4700055 --> Friday, 04 - 23

4700056 --> Friday, 04 - 07

4700057 --> Friday, 03 - 30

4700058 --> Friday, 04 - 19

4700059 --> Friday, 04 - 04

4700060 --> Friday, 03 - 26

4700061 --> Friday, 04 - 15

4700062 --> Friday, 04 - 07

4700063 --> Friday, 03 - 23

4700064 --> Friday, 04 - 11

4700065 --> Friday, 04 - 03

4700066 --> Friday, 04 - 16

4700067 --> Friday, 04 - 08

4700068 --> Friday, 03 - 30

4700069 --> Friday, 04 - 19

4700070 --> Friday, 04 - 04

4700071 --> Friday, 03 - 27

4700072 --> Friday, 04 - 15

4700073 --> Friday, 03 - 31

4700074 --> Friday, 04 - 20

