Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5140000 through 5149999



5140000 --> Friday, 03 - 24

5140001 --> Friday, 04 - 13

5140002 --> Friday, 03 - 29

5140003 --> Friday, 04 - 18

5140004 --> Friday, 04 - 09

5140005 --> Friday, 04 - 01

5140006 --> Friday, 04 - 14

5140007 --> Friday, 04 - 06

5140008 --> Friday, 03 - 28

5140009 --> Friday, 04 - 17

5140010 --> Friday, 04 - 02

5140011 --> Friday, 03 - 25

5140012 --> Friday, 04 - 13

5140013 --> Friday, 03 - 29

5140014 --> Friday, 04 - 18

5140015 --> Friday, 04 - 10

5140016 --> Friday, 03 - 25

5140017 --> Friday, 04 - 14

5140018 --> Friday, 04 - 06

5140019 --> Friday, 03 - 22

5140020 --> Friday, 04 - 10

5140021 --> Friday, 04 - 02

5140022 --> Friday, 04 - 22

5140023 --> Friday, 04 - 07

5140024 --> Friday, 03 - 29

5140025 --> Friday, 04 - 18

5140026 --> Friday, 04 - 03

5140027 --> Friday, 03 - 26

5140028 --> Friday, 04 - 14

5140029 --> Friday, 04 - 06

5140030 --> Friday, 03 - 22

5140031 --> Friday, 04 - 11

5140032 --> Friday, 04 - 02

5140033 --> Friday, 04 - 15

5140034 --> Friday, 04 - 07

5140035 --> Friday, 03 - 30

5140036 --> Friday, 04 - 18

5140037 --> Friday, 04 - 03

5140038 --> Friday, 03 - 26

5140039 --> Friday, 04 - 15

5140040 --> Friday, 03 - 30

5140041 --> Friday, 04 - 19

5140042 --> Friday, 04 - 11

5140043 --> Friday, 03 - 27

5140044 --> Friday, 04 - 15

5140045 --> Friday, 04 - 07

5140046 --> Friday, 03 - 23

5140047 --> Friday, 04 - 12

5140048 --> Friday, 04 - 03

5140049 --> Friday, 03 - 26

5140050 --> Friday, 04 - 08

5140051 --> Friday, 03 - 31

5140052 --> Friday, 04 - 19

5140053 --> Friday, 04 - 04

5140054 --> Friday, 03 - 27

5140055 --> Friday, 04 - 16

5140056 --> Friday, 04 - 07

5140057 --> Friday, 03 - 23

5140058 --> Friday, 04 - 12

5140059 --> Friday, 04 - 04

5140060 --> Friday, 04 - 23

5140061 --> Friday, 04 - 08

5140062 --> Friday, 03 - 31

5140063 --> Friday, 04 - 20

5140064 --> Friday, 04 - 04

5140065 --> Friday, 03 - 27

5140066 --> Friday, 04 - 16

5140067 --> Friday, 04 - 01

5140068 --> Friday, 03 - 23

5140069 --> Friday, 04 - 12

5140070 --> Friday, 03 - 28

5140071 --> Friday, 04 - 17

5140072 --> Friday, 04 - 08

5140073 --> Friday, 03 - 24

5140074 --> Friday, 04 - 13

5140075 --> Friday, 04 - 05

5140076 --> Friday, 03 - 27

5140077 --> Friday, 04 - 09

5140078 --> Friday, 04 - 01

5140079 --> Friday, 04 - 21

5140080 --> Friday, 04 - 12

5140081 --> Friday, 03 - 28

5140082 --> Friday, 04 - 17

5140083 --> Friday, 04 - 09

5140084 --> Friday, 03 - 24

5140085 --> Friday, 04 - 13

5140086 --> Friday, 04 - 05

5140087 --> Friday, 03 - 21

5140088 --> Friday, 04 - 09

5140089 --> Friday, 04 - 01

5140090 --> Friday, 04 - 21

5140091 --> Friday, 04 - 06

5140092 --> Friday, 03 - 28

5140093 --> Friday, 04 - 17

5140094 --> Friday, 04 - 02

5140095 --> Friday, 03 - 25

5140096 --> Friday, 04 - 13

5140097 --> Friday, 03 - 29

5140098 --> Friday, 04 - 18

5140099 --> Friday, 04 - 10

5140100 --> Friday, 04 - 02

5140101 --> Friday, 04 - 15

5140102 --> Friday, 04 - 07

5140103 --> Friday, 03 - 30

5140104 --> Friday, 04 - 18

5140105 --> Friday, 04 - 03

5140106 --> Friday, 03 - 26

5140107 --> Friday, 04 - 15

5140108 --> Friday, 03 - 30

5140109 --> Friday, 04 - 19

5140110 --> Friday, 04 - 11

5140111 --> Friday, 03 - 27

5140112 --> Friday, 04 - 15

5140113 --> Friday, 04 - 07

5140114 --> Friday, 03 - 23

5140115 --> Friday, 04 - 12

5140116 --> Friday, 04 - 03

5140117 --> Friday, 04 - 23

5140118 --> Friday, 04 - 08

5140119 --> Friday, 03 - 31

5140120 --> Friday, 04 - 19

5140121 --> Friday, 04 - 04

5140122 --> Friday, 03 - 27

5140123 --> Friday, 04 - 16

5140124 --> Friday, 04 - 07

5140125 --> Friday, 03 - 23

5140126 --> Friday, 04 - 12

5140127 --> Friday, 03 - 28

5140128 --> Friday, 04 - 16

5140129 --> Friday, 04 - 08

