Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4850000 through 4859999



4850000 --> Friday, 04 - 07

4850001 --> Friday, 03 - 30

4850002 --> Friday, 04 - 19

4850003 --> Friday, 04 - 04

4850004 --> Friday, 03 - 26

4850005 --> Friday, 04 - 15

4850006 --> Friday, 03 - 31

4850007 --> Friday, 03 - 23

4850008 --> Friday, 04 - 11

4850009 --> Friday, 04 - 03

4850010 --> Friday, 04 - 16

4850011 --> Friday, 04 - 08

4850012 --> Friday, 03 - 30

4850013 --> Friday, 04 - 19

4850014 --> Friday, 04 - 04

4850015 --> Friday, 03 - 27

4850016 --> Friday, 04 - 15

4850017 --> Friday, 03 - 31

4850018 --> Friday, 04 - 20

4850019 --> Friday, 04 - 12

4850020 --> Friday, 03 - 27

4850021 --> Friday, 04 - 16

4850022 --> Friday, 04 - 08

4850023 --> Friday, 03 - 24

4850024 --> Friday, 04 - 12

4850025 --> Friday, 04 - 04

4850026 --> Friday, 03 - 20

4850027 --> Friday, 04 - 09

4850028 --> Friday, 03 - 31

4850029 --> Friday, 04 - 20

4850030 --> Friday, 04 - 05

4850031 --> Friday, 03 - 28

4850032 --> Friday, 04 - 16

4850033 --> Friday, 04 - 08

4850034 --> Friday, 03 - 24

4850035 --> Friday, 04 - 13

4850036 --> Friday, 04 - 04

4850037 --> Friday, 04 - 17

4850038 --> Friday, 04 - 09

4850039 --> Friday, 04 - 01

4850040 --> Friday, 04 - 20

4850041 --> Friday, 04 - 05

4850042 --> Friday, 03 - 28

4850043 --> Friday, 04 - 17

4850044 --> Friday, 04 - 01

4850045 --> Friday, 03 - 24

4850046 --> Friday, 04 - 13

4850047 --> Friday, 03 - 29

4850048 --> Friday, 04 - 17

4850049 --> Friday, 04 - 09

4850050 --> Friday, 03 - 25

4850051 --> Friday, 04 - 14

4850052 --> Friday, 04 - 05

4850053 --> Friday, 03 - 28

4850054 --> Friday, 04 - 10

4850055 --> Friday, 04 - 02

4850056 --> Friday, 04 - 21

4850057 --> Friday, 04 - 06

4850058 --> Friday, 03 - 29

4850059 --> Friday, 04 - 18

4850060 --> Friday, 04 - 09

4850061 --> Friday, 03 - 25

4850062 --> Friday, 04 - 14

4850063 --> Friday, 04 - 06

4850064 --> Friday, 03 - 21

4850065 --> Friday, 04 - 10

4850066 --> Friday, 04 - 02

4850067 --> Friday, 04 - 22

4850068 --> Friday, 04 - 06

4850069 --> Friday, 03 - 29

4850070 --> Friday, 04 - 18

4850071 --> Friday, 04 - 03

4850072 --> Friday, 03 - 25

4850073 --> Friday, 04 - 14

4850074 --> Friday, 03 - 30

4850075 --> Friday, 04 - 19

4850076 --> Friday, 04 - 10

4850077 --> Friday, 03 - 26

4850078 --> Friday, 04 - 15

4850079 --> Friday, 04 - 07

4850080 --> Friday, 03 - 29

4850081 --> Friday, 04 - 11

4850082 --> Friday, 04 - 03

4850083 --> Friday, 03 - 26

4850084 --> Friday, 04 - 14

4850085 --> Friday, 03 - 30

4850086 --> Friday, 04 - 19

4850087 --> Friday, 04 - 11

4850088 --> Friday, 03 - 26

4850089 --> Friday, 04 - 15

4850090 --> Friday, 04 - 07

4850091 --> Friday, 03 - 23

4850092 --> Friday, 04 - 11

4850093 --> Friday, 04 - 03

4850094 --> Friday, 04 - 23

4850095 --> Friday, 04 - 08

4850096 --> Friday, 03 - 30

4850097 --> Friday, 04 - 19

4850098 --> Friday, 04 - 04

4850099 --> Friday, 03 - 27

4850100 --> Friday, 04 - 16

4850101 --> Friday, 04 - 01

4850102 --> Friday, 03 - 24

4850103 --> Friday, 04 - 13

4850104 --> Friday, 04 - 04

4850105 --> Friday, 04 - 17

4850106 --> Friday, 04 - 09

4850107 --> Friday, 04 - 01

4850108 --> Friday, 04 - 20

4850109 --> Friday, 04 - 05

4850110 --> Friday, 03 - 28

4850111 --> Friday, 04 - 10

4850112 --> Friday, 04 - 01

4850113 --> Friday, 04 - 21

4850114 --> Friday, 04 - 13

4850115 --> Friday, 03 - 29

4850116 --> Friday, 04 - 17

4850117 --> Friday, 04 - 09

4850118 --> Friday, 03 - 25

4850119 --> Friday, 04 - 14

4850120 --> Friday, 04 - 05

4850121 --> Friday, 03 - 21

4850122 --> Friday, 04 - 10

4850123 --> Friday, 04 - 02

4850124 --> Friday, 04 - 21

4850125 --> Friday, 04 - 06

4850126 --> Friday, 03 - 29

4850127 --> Friday, 04 - 18

4850128 --> Friday, 04 - 09

4850129 --> Friday, 03 - 25

4850130 --> Friday, 04 - 14

4850131 --> Friday, 03 - 30

4850132 --> Friday, 04 - 18

4850133 --> Friday, 04 - 10

4850134 --> Friday, 04 - 02

4850135 --> Friday, 04 - 15

4850136 --> Friday, 04 - 06

4850137 --> Friday, 03 - 29

4850138 --> Friday, 04 - 18

4850139 --> Friday, 04 - 03

4850140 --> Friday, 03 - 25

4850141 --> Friday, 04 - 14

4850142 --> Friday, 03 - 30

4850143 --> Friday, 04 - 19

4850144 --> Friday, 04 - 10

4850145 --> Friday, 03 - 26

4850146 --> Friday, 04 - 15

4850147 --> Friday, 04 - 07

4850148 --> Friday, 03 - 29

4850149 --> Friday, 04 - 11

4850150 --> Friday, 04 - 03

4850151 --> Friday, 04 - 23

4850152 --> Friday, 04 - 07

4850153 --> Friday, 03 - 30

4850154 --> Friday, 04 - 19

4850155 --> Friday, 04 - 04

4850156 --> Friday, 03 - 26

4850157 --> Friday, 04 - 15

4850158 --> Friday, 04 - 07

4850159 --> Friday, 03 - 23

4850160 --> Friday, 04 - 11

4850161 --> Friday, 04 - 03

4850162 --> Friday, 04 - 16

4850163 --> Friday, 04 - 08

4850164 --> Friday, 03 - 30

4850165 --> Friday, 04 - 19

4850166 --> Friday, 04 - 04

4850167 --> Friday, 03 - 27

4850168 --> Friday, 04 - 15

4850169 --> Friday, 03 - 31

4850170 --> Friday, 04 - 20

4850171 --> Friday, 04 - 12

4850172 --> Friday, 03 - 27

4850173 --> Friday, 04 - 16

4850174 --> Friday, 04 - 08

4850175 --> Friday, 03 - 24

4850176 --> Friday, 04 - 12

4850177 --> Friday, 04 - 04

4850178 --> Friday, 03 - 27

4850179 --> Friday, 04 - 09

4850180 --> Friday, 03 - 31

4850181 --> Friday, 04 - 20

4850182 --> Friday, 04 - 12

4850183 --> Friday, 03 - 28

4850184 --> Friday, 04 - 16

4850185 --> Friday, 04 - 08

4850186 --> Friday, 03 - 24

4850187 --> Friday, 04 - 13

4850188 --> Friday, 04 - 04

4850189 --> Friday, 04 - 17

4850190 --> Friday, 04 - 09

4850191 --> Friday, 04 - 01

4850192 --> Friday, 04 - 20

4850193 --> Friday, 04 - 05

4850194 --> Friday, 03 - 28

4850195 --> Friday, 04 - 17

4850196 --> Friday, 04 - 01

4850197 --> Friday, 03 - 24

4850198 --> Friday, 04 - 13

4850199 --> Friday, 03 - 29

4850200 --> Friday, 04 - 18

4850201 --> Friday, 04 - 10

4850202 --> Friday, 03 - 26

4850203 --> Friday, 04 - 15

4850204 --> Friday, 04 - 06

4850205 --> Friday, 03 - 29

4850206 --> Friday, 04 - 11

4850207 --> Friday, 04 - 03

4850208 --> Friday, 04 - 22

4850209 --> Friday, 04 - 07

4850210 --> Friday, 03 - 30

4850211 --> Friday, 04 - 19

4850212 --> Friday, 04 - 10

4850213 --> Friday, 03 - 26

4850214 --> Friday, 04 - 15

4850215 --> Friday, 04 - 07

4850216 --> Friday, 03 - 22

4850217 --> Friday, 04 - 11

4850218 --> Friday, 04 - 03

4850219 --> Friday, 04 - 16

4850220 --> Friday, 04 - 07

4850221 --> Friday, 03 - 30

4850222 --> Friday, 04 - 19

4850223 --> Friday, 04 - 04

4850224 --> Friday, 03 - 26

4850225 --> Friday, 04 - 15

4850226 --> Friday, 03 - 31

4850227 --> Friday, 04 - 20

4850228 --> Friday, 04 - 11

4850229 --> Friday, 03 - 27

4850230 --> Friday, 04 - 16

4850231 --> Friday, 04 - 08

4850232 --> Friday, 03 - 30

4850233 --> Friday, 04 - 12

4850234 --> Friday, 04 - 04

4850235 --> Friday, 03 - 27

4850236 --> Friday, 04 - 15

4850237 --> Friday, 03 - 31

4850238 --> Friday, 04 - 20

4850239 --> Friday, 04 - 12

4850240 --> Friday, 03 - 27

4850241 --> Friday, 04 - 16

4850242 --> Friday, 04 - 08

4850243 --> Friday, 03 - 24

4850244 --> Friday, 04 - 12

4850245 --> Friday, 04 - 04

4850246 --> Friday, 04 - 17

4850247 --> Friday, 04 - 09

4850248 --> Friday, 03 - 31

4850249 --> Friday, 04 - 20

4850250 --> Friday, 04 - 05

4850251 --> Friday, 03 - 28

4850252 --> Friday, 04 - 16

4850253 --> Friday, 04 - 01

4850254 --> Friday, 03 - 24

4850255 --> Friday, 04 - 13

4850256 --> Friday, 04 - 04

4850257 --> Friday, 04 - 17

4850258 --> Friday, 04 - 09

4850259 --> Friday, 04 - 01

4850260 --> Friday, 04 - 20

4850261 --> Friday, 04 - 05

4850262 --> Friday, 03 - 28

4850263 --> Friday, 04 - 10

4850264 --> Friday, 04 - 01

4850265 --> Friday, 04 - 21

4850266 --> Friday, 04 - 13

4850267 --> Friday, 03 - 29

4850268 --> Friday, 04 - 17

4850269 --> Friday, 04 - 09

4850270 --> Friday, 03 - 25

4850271 --> Friday, 04 - 14

4850272 --> Friday, 04 - 05

4850273 --> Friday, 03 - 21

4850274 --> Friday, 04 - 10

4850275 --> Friday, 04 - 02

4850276 --> Friday, 04 - 21

4850277 --> Friday, 04 - 06

4850278 --> Friday, 03 - 29

4850279 --> Friday, 04 - 18

4850280 --> Friday, 04 - 09

4850281 --> Friday, 03 - 25

4850282 --> Friday, 04 - 14

4850283 --> Friday, 03 - 30

4850284 --> Friday, 04 - 18

4850285 --> Friday, 04 - 10

4850286 --> Friday, 04 - 02

4850287 --> Friday, 04 - 15

4850288 --> Friday, 04 - 06

4850289 --> Friday, 03 - 29

4850290 --> Friday, 04 - 18

4850291 --> Friday, 04 - 03

4850292 --> Friday, 03 - 25

4850293 --> Friday, 04 - 14

4850294 --> Friday, 03 - 30

4850295 --> Friday, 04 - 19

4850296 --> Friday, 04 - 10

4850297 --> Friday, 03 - 26

4850298 --> Friday, 04 - 15

4850299 --> Friday, 04 - 07

4850300 --> Friday, 03 - 30

4850301 --> Friday, 04 - 12

4850302 --> Friday, 04 - 04

4850303 --> Friday, 03 - 20

4850304 --> Friday, 04 - 08

4850305 --> Friday, 03 - 31

4850306 --> Friday, 04 - 20

4850307 --> Friday, 04 - 05

4850308 --> Friday, 03 - 27

4850309 --> Friday, 04 - 16

4850310 --> Friday, 04 - 08

4850311 --> Friday, 03 - 24

4850312 --> Friday, 04 - 12

4850313 --> Friday, 04 - 04

4850314 --> Friday, 04 - 17

4850315 --> Friday, 04 - 09

4850316 --> Friday, 03 - 31

4850317 --> Friday, 04 - 20

4850318 --> Friday, 04 - 05

4850319 --> Friday, 03 - 28

4850320 --> Friday, 04 - 16

4850321 --> Friday, 04 - 01

4850322 --> Friday, 03 - 24

4850323 --> Friday, 04 - 13

4850324 --> Friday, 03 - 28

4850325 --> Friday, 04 - 17

4850326 --> Friday, 04 - 09

4850327 --> Friday, 03 - 25

4850328 --> Friday, 04 - 13

4850329 --> Friday, 04 - 05

4850330 --> Friday, 03 - 28

4850331 --> Friday, 04 - 10

4850332 --> Friday, 04 - 01

4850333 --> Friday, 04 - 21

4850334 --> Friday, 04 - 13

4850335 --> Friday, 03 - 29

4850336 --> Friday, 04 - 17

4850337 --> Friday, 04 - 09

4850338 --> Friday, 03 - 25

4850339 --> Friday, 04 - 14

4850340 --> Friday, 04 - 05

4850341 --> Friday, 03 - 21

4850342 --> Friday, 04 - 10

4850343 --> Friday, 04 - 02

4850344 --> Friday, 04 - 21

4850345 --> Friday, 04 - 06

4850346 --> Friday, 03 - 29

4850347 --> Friday, 04 - 18

4850348 --> Friday, 04 - 02

4850349 --> Friday, 03 - 25

4850350 --> Friday, 04 - 14

4850351 --> Friday, 03 - 30

4850352 --> Friday, 04 - 18

4850353 --> Friday, 04 - 10

4850354 --> Friday, 04 - 02

4850355 --> Friday, 04 - 15

4850356 --> Friday, 04 - 06

4850357 --> Friday, 03 - 29

4850358 --> Friday, 04 - 11

4850359 --> Friday, 04 - 03

4850360 --> Friday, 03 - 25

4850361 --> Friday, 04 - 14

4850362 --> Friday, 03 - 30

4850363 --> Friday, 04 - 19

4850364 --> Friday, 04 - 10

4850365 --> Friday, 03 - 26

4850366 --> Friday, 04 - 15

4850367 --> Friday, 04 - 07

4850368 --> Friday, 03 - 22

4850369 --> Friday, 04 - 11

4850370 --> Friday, 04 - 03

4850371 --> Friday, 04 - 23

4850372 --> Friday, 04 - 07

4850373 --> Friday, 03 - 30

4850374 --> Friday, 04 - 19

4850375 --> Friday, 04 - 04

4850376 --> Friday, 03 - 26

4850377 --> Friday, 04 - 15

4850378 --> Friday, 03 - 31

4850379 --> Friday, 03 - 23

4850380 --> Friday, 04 - 11

4850381 --> Friday, 04 - 03

4850382 --> Friday, 04 - 16

4850383 --> Friday, 04 - 08

4850384 --> Friday, 03 - 30

4850385 --> Friday, 04 - 19

4850386 --> Friday, 04 - 04

4850387 --> Friday, 03 - 27

4850388 --> Friday, 04 - 15

4850389 --> Friday, 03 - 31

4850390 --> Friday, 04 - 20

4850391 --> Friday, 04 - 12

4850392 --> Friday, 03 - 27

4850393 --> Friday, 04 - 16

4850394 --> Friday, 04 - 08

4850395 --> Friday, 03 - 24

4850396 --> Friday, 04 - 12

4850397 --> Friday, 04 - 04

4850398 --> Friday, 03 - 20

4850399 --> Friday, 04 - 09

4850400 --> Friday, 03 - 31

4850401 --> Friday, 04 - 20

4850402 --> Friday, 04 - 05

4850403 --> Friday, 03 - 28

4850404 --> Friday, 04 - 16

4850405 --> Friday, 04 - 08

4850406 --> Friday, 03 - 24

4850407 --> Friday, 04 - 13

4850408 --> Friday, 04 - 04

4850409 --> Friday, 04 - 17

4850410 --> Friday, 04 - 09

4850411 --> Friday, 04 - 01

4850412 --> Friday, 04 - 20

4850413 --> Friday, 04 - 05

4850414 --> Friday, 03 - 28

4850415 --> Friday, 04 - 17

4850416 --> Friday, 04 - 01

4850417 --> Friday, 03 - 24

4850418 --> Friday, 04 - 13

4850419 --> Friday, 03 - 29

4850420 --> Friday, 04 - 17

4850421 --> Friday, 04 - 09

4850422 --> Friday, 03 - 25

4850423 --> Friday, 04 - 14

4850424 --> Friday, 04 - 05

4850425 --> Friday, 03 - 28

4850426 --> Friday, 04 - 10

4850427 --> Friday, 04 - 02

4850428 --> Friday, 04 - 21

4850429 --> Friday, 04 - 13

4850430 --> Friday, 03 - 29

4850431 --> Friday, 04 - 18

4850432 --> Friday, 04 - 09

4850433 --> Friday, 03 - 25

4850434 --> Friday, 04 - 14

4850435 --> Friday, 04 - 06

4850436 --> Friday, 03 - 21

4850437 --> Friday, 04 - 10

4850438 --> Friday, 04 - 02

4850439 --> Friday, 04 - 22

4850440 --> Friday, 04 - 06

4850441 --> Friday, 03 - 29

4850442 --> Friday, 04 - 18

4850443 --> Friday, 04 - 03

4850444 --> Friday, 03 - 25

4850445 --> Friday, 04 - 14

4850446 --> Friday, 03 - 30

4850447 --> Friday, 04 - 19

4850448 --> Friday, 04 - 10

4850449 --> Friday, 04 - 02

4850450 --> Friday, 04 - 15

4850451 --> Friday, 04 - 07

4850452 --> Friday, 03 - 29

4850453 --> Friday, 04 - 11

4850454 --> Friday, 04 - 03

4850455 --> Friday, 03 - 26

4850456 --> Friday, 04 - 14

4850457 --> Friday, 03 - 30

4850458 --> Friday, 04 - 19

4850459 --> Friday, 04 - 11

4850460 --> Friday, 03 - 26

4850461 --> Friday, 04 - 15

4850462 --> Friday, 04 - 07

4850463 --> Friday, 03 - 23

4850464 --> Friday, 04 - 11

4850465 --> Friday, 04 - 03

4850466 --> Friday, 04 - 23

4850467 --> Friday, 04 - 08

4850468 --> Friday, 03 - 30

4850469 --> Friday, 04 - 19

4850470 --> Friday, 04 - 04

4850471 --> Friday, 03 - 27

4850472 --> Friday, 04 - 15

4850473 --> Friday, 03 - 31

4850474 --> Friday, 03 - 23

4850475 --> Friday, 04 - 12

4850476 --> Friday, 04 - 03

4850477 --> Friday, 04 - 16

4850478 --> Friday, 04 - 08

4850479 --> Friday, 03 - 31

4850480 --> Friday, 04 - 19

4850481 --> Friday, 04 - 04

4850482 --> Friday, 03 - 27

4850483 --> Friday, 04 - 16

4850484 --> Friday, 03 - 31

4850485 --> Friday, 04 - 20

4850486 --> Friday, 04 - 12

4850487 --> Friday, 03 - 28

