Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3580000 through 3589999



3580000 --> Friday, 03 - 31

3580001 --> Friday, 04 - 20

3580002 --> Friday, 04 - 05

3580003 --> Friday, 03 - 28

3580004 --> Friday, 04 - 16

3580005 --> Friday, 04 - 08

3580006 --> Friday, 03 - 24

3580007 --> Friday, 04 - 13

3580008 --> Friday, 04 - 04

3580009 --> Friday, 04 - 17

3580010 --> Friday, 04 - 09

3580011 --> Friday, 04 - 01

3580012 --> Friday, 04 - 20

3580013 --> Friday, 04 - 05

3580014 --> Friday, 03 - 28

3580015 --> Friday, 04 - 17

3580016 --> Friday, 04 - 01

3580017 --> Friday, 03 - 24

3580018 --> Friday, 04 - 13

3580019 --> Friday, 03 - 29

3580020 --> Friday, 04 - 17

3580021 --> Friday, 04 - 09

3580022 --> Friday, 03 - 25

3580023 --> Friday, 04 - 14

3580024 --> Friday, 04 - 05

3580025 --> Friday, 03 - 28

3580026 --> Friday, 04 - 10

3580027 --> Friday, 04 - 02

3580028 --> Friday, 04 - 21

3580029 --> Friday, 04 - 13

3580030 --> Friday, 03 - 29

3580031 --> Friday, 04 - 18

3580032 --> Friday, 04 - 09

3580033 --> Friday, 03 - 25

3580034 --> Friday, 04 - 14

3580035 --> Friday, 04 - 06

3580036 --> Friday, 03 - 21

3580037 --> Friday, 04 - 10

3580038 --> Friday, 04 - 02

3580039 --> Friday, 04 - 22

3580040 --> Friday, 04 - 06

3580041 --> Friday, 03 - 29

3580042 --> Friday, 04 - 18

3580043 --> Friday, 04 - 03

3580044 --> Friday, 03 - 25

3580045 --> Friday, 04 - 14

3580046 --> Friday, 03 - 30

3580047 --> Friday, 04 - 19

3580048 --> Friday, 04 - 10

3580049 --> Friday, 04 - 02

3580050 --> Friday, 04 - 15

3580051 --> Friday, 04 - 07

3580052 --> Friday, 03 - 29

3580053 --> Friday, 04 - 18

3580054 --> Friday, 04 - 03

3580055 --> Friday, 03 - 26

3580056 --> Friday, 04 - 14

3580057 --> Friday, 03 - 30

3580058 --> Friday, 04 - 19

3580059 --> Friday, 04 - 11

3580060 --> Friday, 03 - 26

3580061 --> Friday, 04 - 15

3580062 --> Friday, 04 - 07

3580063 --> Friday, 03 - 23

3580064 --> Friday, 04 - 11

3580065 --> Friday, 04 - 03

3580066 --> Friday, 04 - 23

3580067 --> Friday, 04 - 08

3580068 --> Friday, 03 - 30

3580069 --> Friday, 04 - 19

3580070 --> Friday, 04 - 04

3580071 --> Friday, 03 - 27

3580072 --> Friday, 04 - 15

3580073 --> Friday, 04 - 07

3580074 --> Friday, 03 - 23

3580075 --> Friday, 04 - 12

3580076 --> Friday, 04 - 03

3580077 --> Friday, 04 - 16

3580078 --> Friday, 04 - 08

3580079 --> Friday, 03 - 31

3580080 --> Friday, 04 - 19

3580081 --> Friday, 04 - 04

3580082 --> Friday, 03 - 27

3580083 --> Friday, 04 - 16

3580084 --> Friday, 03 - 31

3580085 --> Friday, 04 - 20

3580086 --> Friday, 04 - 12

3580087 --> Friday, 03 - 28

3580088 --> Friday, 04 - 16

3580089 --> Friday, 04 - 08

3580090 --> Friday, 03 - 24

3580091 --> Friday, 04 - 13

3580092 --> Friday, 04 - 04

3580093 --> Friday, 03 - 27

3580094 --> Friday, 04 - 09

3580095 --> Friday, 04 - 01

3580096 --> Friday, 04 - 20

3580097 --> Friday, 04 - 05

3580098 --> Friday, 03 - 28

3580099 --> Friday, 04 - 17

3580100 --> Friday, 04 - 09

3580101 --> Friday, 03 - 25

3580102 --> Friday, 04 - 14

3580103 --> Friday, 04 - 06

3580104 --> Friday, 03 - 21

3580105 --> Friday, 04 - 10

3580106 --> Friday, 04 - 02

3580107 --> Friday, 04 - 22

3580108 --> Friday, 04 - 06

3580109 --> Friday, 03 - 29

3580110 --> Friday, 04 - 18

3580111 --> Friday, 04 - 03

3580112 --> Friday, 03 - 25

3580113 --> Friday, 04 - 14

3580114 --> Friday, 03 - 30

3580115 --> Friday, 04 - 19

3580116 --> Friday, 04 - 10

3580117 --> Friday, 03 - 26

3580118 --> Friday, 04 - 15

3580119 --> Friday, 04 - 07

3580120 --> Friday, 03 - 29

3580121 --> Friday, 04 - 11

3580122 --> Friday, 04 - 03

3580123 --> Friday, 03 - 26

3580124 --> Friday, 04 - 14

3580125 --> Friday, 03 - 30

3580126 --> Friday, 04 - 19

3580127 --> Friday, 04 - 11

3580128 --> Friday, 03 - 26

3580129 --> Friday, 04 - 15

3580130 --> Friday, 04 - 07

3580131 --> Friday, 03 - 23

3580132 --> Friday, 04 - 11

3580133 --> Friday, 04 - 03

3580134 --> Friday, 04 - 23

3580135 --> Friday, 04 - 08

