Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1210000 through 1219999



1210000 --> Friday, 04 - 07

1210001 --> Friday, 03 - 23

1210002 --> Friday, 04 - 12

1210003 --> Friday, 04 - 04

1210004 --> Friday, 03 - 26

1210005 --> Friday, 04 - 08

1210006 --> Friday, 03 - 31

1210007 --> Friday, 04 - 20

1210008 --> Friday, 04 - 11

1210009 --> Friday, 03 - 27

1210010 --> Friday, 04 - 16

1210011 --> Friday, 04 - 08

1210012 --> Friday, 03 - 23

1210013 --> Friday, 04 - 12

1210014 --> Friday, 04 - 04

1210015 --> Friday, 04 - 17

1210016 --> Friday, 04 - 08

1210017 --> Friday, 03 - 31

1210018 --> Friday, 04 - 20

1210019 --> Friday, 04 - 05

1210020 --> Friday, 03 - 27

1210021 --> Friday, 04 - 16

1210022 --> Friday, 04 - 01

1210023 --> Friday, 03 - 24

1210024 --> Friday, 04 - 12

1210025 --> Friday, 03 - 28

1210026 --> Friday, 04 - 17

1210027 --> Friday, 04 - 09

1210028 --> Friday, 03 - 31

1210029 --> Friday, 04 - 13

1210030 --> Friday, 04 - 05

1210031 --> Friday, 03 - 28

1210032 --> Friday, 04 - 16

1210033 --> Friday, 04 - 01

1210034 --> Friday, 04 - 21

1210035 --> Friday, 04 - 06

1210036 --> Friday, 03 - 28

1210037 --> Friday, 04 - 17

1210038 --> Friday, 04 - 09

1210039 --> Friday, 03 - 25

1210040 --> Friday, 04 - 13

1210041 --> Friday, 04 - 05

1210042 --> Friday, 03 - 21

1210043 --> Friday, 04 - 10

1210044 --> Friday, 04 - 01

1210045 --> Friday, 04 - 21

1210046 --> Friday, 04 - 06

1210047 --> Friday, 03 - 29

1210048 --> Friday, 04 - 17

1210049 --> Friday, 04 - 02

1210050 --> Friday, 03 - 25

1210051 --> Friday, 04 - 14

1210052 --> Friday, 04 - 05

1210053 --> Friday, 04 - 18

1210054 --> Friday, 04 - 10

1210055 --> Friday, 03 - 26

1210056 --> Friday, 04 - 14

1210057 --> Friday, 04 - 06

1210058 --> Friday, 03 - 29

1210059 --> Friday, 04 - 11

1210060 --> Friday, 04 - 02

1210061 --> Friday, 03 - 25

1210062 --> Friday, 04 - 14

1210063 --> Friday, 03 - 30

1210064 --> Friday, 04 - 18

1210065 --> Friday, 04 - 10

1210066 --> Friday, 03 - 26

1210067 --> Friday, 04 - 15

1210068 --> Friday, 04 - 06

1210069 --> Friday, 03 - 22

1210070 --> Friday, 04 - 11

1210071 --> Friday, 04 - 03

1210072 --> Friday, 04 - 22

1210073 --> Friday, 04 - 07

1210074 --> Friday, 03 - 30

1210075 --> Friday, 04 - 19

1210076 --> Friday, 04 - 03

1210077 --> Friday, 03 - 26

1210078 --> Friday, 04 - 15

1210079 --> Friday, 03 - 31

1210080 --> Friday, 03 - 22

1210081 --> Friday, 04 - 11

1210082 --> Friday, 04 - 03

1210083 --> Friday, 04 - 16

