Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2300000 through 2309999



2300000 --> Friday, 04 - 14

2300001 --> Friday, 04 - 06

2300002 --> Friday, 03 - 22

2300003 --> Friday, 04 - 11

2300004 --> Friday, 04 - 02

2300005 --> Friday, 04 - 22

2300006 --> Friday, 04 - 07

2300007 --> Friday, 03 - 30

2300008 --> Friday, 04 - 18

2300009 --> Friday, 04 - 03

2300010 --> Friday, 03 - 26

2300011 --> Friday, 04 - 15

2300012 --> Friday, 03 - 30

2300013 --> Friday, 04 - 19

2300014 --> Friday, 04 - 11

2300015 --> Friday, 03 - 27

2300016 --> Friday, 04 - 15

2300017 --> Friday, 04 - 07

2300018 --> Friday, 03 - 30

2300019 --> Friday, 04 - 12

2300020 --> Friday, 04 - 03

2300021 --> Friday, 03 - 26

2300022 --> Friday, 04 - 15

2300023 --> Friday, 03 - 31

2300024 --> Friday, 04 - 19

2300025 --> Friday, 04 - 11

2300026 --> Friday, 03 - 27

2300027 --> Friday, 04 - 16

2300028 --> Friday, 04 - 07

2300029 --> Friday, 03 - 23

2300030 --> Friday, 04 - 12

2300031 --> Friday, 04 - 04

2300032 --> Friday, 04 - 23

2300033 --> Friday, 04 - 08

2300034 --> Friday, 03 - 31

2300035 --> Friday, 04 - 20

2300036 --> Friday, 04 - 04

2300037 --> Friday, 03 - 27

2300038 --> Friday, 04 - 16

2300039 --> Friday, 04 - 01

2300040 --> Friday, 03 - 23

2300041 --> Friday, 04 - 12

2300042 --> Friday, 04 - 04

2300043 --> Friday, 04 - 17

2300044 --> Friday, 04 - 08

2300045 --> Friday, 03 - 31

2300046 --> Friday, 04 - 13

2300047 --> Friday, 04 - 05

2300048 --> Friday, 03 - 27

2300049 --> Friday, 04 - 16

2300050 --> Friday, 04 - 01

2300051 --> Friday, 04 - 21

2300052 --> Friday, 04 - 12

2300053 --> Friday, 03 - 28

2300054 --> Friday, 04 - 17

2300055 --> Friday, 04 - 09

2300056 --> Friday, 03 - 24

2300057 --> Friday, 04 - 13

2300058 --> Friday, 04 - 05

2300059 --> Friday, 03 - 21

2300060 --> Friday, 04 - 09

2300061 --> Friday, 04 - 01

2300062 --> Friday, 04 - 21

2300063 --> Friday, 04 - 06

2300064 --> Friday, 03 - 28

2300065 --> Friday, 04 - 17

2300066 --> Friday, 04 - 02

2300067 --> Friday, 03 - 25

2300068 --> Friday, 04 - 13

2300069 --> Friday, 04 - 05

2300070 --> Friday, 04 - 18

2300071 --> Friday, 04 - 10

2300072 --> Friday, 04 - 01

2300073 --> Friday, 04 - 21

2300074 --> Friday, 04 - 06

2300075 --> Friday, 03 - 29

2300076 --> Friday, 04 - 17

2300077 --> Friday, 04 - 02

2300078 --> Friday, 03 - 25

2300079 --> Friday, 04 - 14

2300080 --> Friday, 03 - 29

2300081 --> Friday, 04 - 18

2300082 --> Friday, 04 - 10

2300083 --> Friday, 03 - 26

2300084 --> Friday, 04 - 14

2300085 --> Friday, 04 - 06

2300086 --> Friday, 03 - 22

2300087 --> Friday, 04 - 11

2300088 --> Friday, 04 - 02

2300089 --> Friday, 04 - 22

2300090 --> Friday, 04 - 07

2300091 --> Friday, 03 - 30

2300092 --> Friday, 04 - 18

2300093 --> Friday, 04 - 10

2300094 --> Friday, 03 - 26

2300095 --> Friday, 04 - 15

2300096 --> Friday, 04 - 06

2300097 --> Friday, 03 - 22

2300098 --> Friday, 04 - 11

2300099 --> Friday, 04 - 03

2300100 --> Friday, 04 - 23

2300101 --> Friday, 04 - 08

2300102 --> Friday, 03 - 31

2300103 --> Friday, 04 - 20

2300104 --> Friday, 04 - 04

2300105 --> Friday, 03 - 27

2300106 --> Friday, 04 - 16

2300107 --> Friday, 04 - 01

2300108 --> Friday, 03 - 23

2300109 --> Friday, 04 - 12

2300110 --> Friday, 03 - 28

2300111 --> Friday, 04 - 17

2300112 --> Friday, 04 - 08

2300113 --> Friday, 03 - 31

2300114 --> Friday, 04 - 13

2300115 --> Friday, 04 - 05

2300116 --> Friday, 03 - 27

2300117 --> Friday, 04 - 16

2300118 --> Friday, 04 - 01

2300119 --> Friday, 04 - 21

2300120 --> Friday, 04 - 12

2300121 --> Friday, 03 - 28

2300122 --> Friday, 04 - 17

2300123 --> Friday, 04 - 09

2300124 --> Friday, 03 - 24

2300125 --> Friday, 04 - 13

2300126 --> Friday, 04 - 05

2300127 --> Friday, 03 - 21

2300128 --> Friday, 04 - 09

2300129 --> Friday, 04 - 01

2300130 --> Friday, 04 - 21

2300131 --> Friday, 04 - 06

2300132 --> Friday, 03 - 28

2300133 --> Friday, 04 - 17

2300134 --> Friday, 04 - 02

2300135 --> Friday, 03 - 25

2300136 --> Friday, 04 - 13

2300137 --> Friday, 04 - 05

2300138 --> Friday, 04 - 18

2300139 --> Friday, 04 - 10

2300140 --> Friday, 04 - 01

2300141 --> Friday, 04 - 14

2300142 --> Friday, 04 - 06

2300143 --> Friday, 03 - 29

2300144 --> Friday, 04 - 17

2300145 --> Friday, 04 - 02

2300146 --> Friday, 03 - 25

2300147 --> Friday, 04 - 14

2300148 --> Friday, 03 - 29

2300149 --> Friday, 04 - 18

2300150 --> Friday, 04 - 10

2300151 --> Friday, 03 - 26

2300152 --> Friday, 04 - 14

2300153 --> Friday, 04 - 06

2300154 --> Friday, 03 - 22

2300155 --> Friday, 04 - 11

2300156 --> Friday, 04 - 02

2300157 --> Friday, 04 - 22

2300158 --> Friday, 04 - 07

2300159 --> Friday, 03 - 30

2300160 --> Friday, 04 - 18

2300161 --> Friday, 04 - 03

2300162 --> Friday, 03 - 26

2300163 --> Friday, 04 - 15

2300164 --> Friday, 04 - 06

2300165 --> Friday, 03 - 22

2300166 --> Friday, 04 - 11

2300167 --> Friday, 04 - 03

2300168 --> Friday, 04 - 22

2300169 --> Friday, 04 - 07

2300170 --> Friday, 03 - 30

2300171 --> Friday, 04 - 19

2300172 --> Friday, 04 - 03

2300173 --> Friday, 03 - 26

2300174 --> Friday, 04 - 15

2300175 --> Friday, 03 - 31

2300176 --> Friday, 04 - 19

2300177 --> Friday, 04 - 11

2300178 --> Friday, 03 - 27

2300179 --> Friday, 04 - 16

2300180 --> Friday, 04 - 07

2300181 --> Friday, 03 - 23

2300182 --> Friday, 04 - 12

2300183 --> Friday, 04 - 04

2300184 --> Friday, 03 - 26

2300185 --> Friday, 04 - 08

2300186 --> Friday, 03 - 31

2300187 --> Friday, 04 - 20

2300188 --> Friday, 04 - 11

2300189 --> Friday, 03 - 27

2300190 --> Friday, 04 - 16

2300191 --> Friday, 04 - 08

2300192 --> Friday, 03 - 23

2300193 --> Friday, 04 - 12

2300194 --> Friday, 04 - 04

2300195 --> Friday, 04 - 17

2300196 --> Friday, 04 - 08

2300197 --> Friday, 03 - 31

2300198 --> Friday, 04 - 20

2300199 --> Friday, 04 - 05

2300200 --> Friday, 03 - 28

2300201 --> Friday, 04 - 17

2300202 --> Friday, 04 - 02

2300203 --> Friday, 03 - 25

2300204 --> Friday, 04 - 13

2300205 --> Friday, 03 - 29

2300206 --> Friday, 04 - 18

2300207 --> Friday, 04 - 10

2300208 --> Friday, 03 - 25

2300209 --> Friday, 04 - 14

2300210 --> Friday, 04 - 06

2300211 --> Friday, 03 - 22

2300212 --> Friday, 04 - 10

2300213 --> Friday, 04 - 02

2300214 --> Friday, 04 - 22

2300215 --> Friday, 04 - 07

2300216 --> Friday, 03 - 29

2300217 --> Friday, 04 - 18

2300218 --> Friday, 04 - 03

2300219 --> Friday, 03 - 26

2300220 --> Friday, 04 - 14

2300221 --> Friday, 04 - 06

2300222 --> Friday, 03 - 22

2300223 --> Friday, 04 - 11

2300224 --> Friday, 04 - 02

2300225 --> Friday, 04 - 22

2300226 --> Friday, 04 - 07

2300227 --> Friday, 03 - 30

2300228 --> Friday, 04 - 18

2300229 --> Friday, 04 - 03

2300230 --> Friday, 03 - 26

2300231 --> Friday, 04 - 15

2300232 --> Friday, 03 - 30

2300233 --> Friday, 04 - 19

2300234 --> Friday, 04 - 11

2300235 --> Friday, 03 - 27

2300236 --> Friday, 04 - 15

2300237 --> Friday, 04 - 07

2300238 --> Friday, 03 - 23

2300239 --> Friday, 04 - 12

2300240 --> Friday, 04 - 03

2300241 --> Friday, 03 - 26

2300242 --> Friday, 04 - 08

2300243 --> Friday, 03 - 31

2300244 --> Friday, 04 - 19

2300245 --> Friday, 04 - 11

2300246 --> Friday, 03 - 27

2300247 --> Friday, 04 - 16

2300248 --> Friday, 04 - 07

2300249 --> Friday, 03 - 23

2300250 --> Friday, 04 - 12

2300251 --> Friday, 04 - 04

2300252 --> Friday, 04 - 23

2300253 --> Friday, 04 - 08

2300254 --> Friday, 03 - 31

2300255 --> Friday, 04 - 20

2300256 --> Friday, 04 - 04

2300257 --> Friday, 03 - 27

2300258 --> Friday, 04 - 16

2300259 --> Friday, 04 - 01

2300260 --> Friday, 03 - 23

2300261 --> Friday, 04 - 12

2300262 --> Friday, 03 - 28

2300263 --> Friday, 04 - 17

2300264 --> Friday, 04 - 08

2300265 --> Friday, 03 - 31

2300266 --> Friday, 04 - 13

2300267 --> Friday, 04 - 05

2300268 --> Friday, 03 - 27

2300269 --> Friday, 04 - 16

2300270 --> Friday, 04 - 01

2300271 --> Friday, 04 - 21

2300272 --> Friday, 04 - 12

2300273 --> Friday, 03 - 28

2300274 --> Friday, 04 - 17

2300275 --> Friday, 04 - 09

2300276 --> Friday, 03 - 24

2300277 --> Friday, 04 - 13

2300278 --> Friday, 04 - 05

2300279 --> Friday, 03 - 21

2300280 --> Friday, 04 - 09

2300281 --> Friday, 04 - 01

2300282 --> Friday, 04 - 21

2300283 --> Friday, 04 - 06

2300284 --> Friday, 03 - 28

2300285 --> Friday, 04 - 17

2300286 --> Friday, 04 - 02

2300287 --> Friday, 03 - 25

2300288 --> Friday, 04 - 13

2300289 --> Friday, 04 - 05

2300290 --> Friday, 04 - 18

2300291 --> Friday, 04 - 10

2300292 --> Friday, 04 - 01

2300293 --> Friday, 04 - 14

2300294 --> Friday, 04 - 06

2300295 --> Friday, 03 - 29

2300296 --> Friday, 04 - 17

2300297 --> Friday, 04 - 02

2300298 --> Friday, 03 - 25

2300299 --> Friday, 04 - 14

2300300 --> Friday, 03 - 30

2300301 --> Friday, 04 - 19

2300302 --> Friday, 04 - 11

2300303 --> Friday, 03 - 27

2300304 --> Friday, 04 - 15

2300305 --> Friday, 04 - 07

2300306 --> Friday, 03 - 23

2300307 --> Friday, 04 - 12

2300308 --> Friday, 04 - 03

2300309 --> Friday, 03 - 26

2300310 --> Friday, 04 - 08

2300311 --> Friday, 03 - 31

2300312 --> Friday, 04 - 19

2300313 --> Friday, 04 - 04

2300314 --> Friday, 03 - 27

2300315 --> Friday, 04 - 16

2300316 --> Friday, 04 - 07

2300317 --> Friday, 03 - 23

2300318 --> Friday, 04 - 12

2300319 --> Friday, 04 - 04

2300320 --> Friday, 04 - 23

2300321 --> Friday, 04 - 08

2300322 --> Friday, 03 - 31

2300323 --> Friday, 04 - 20

2300324 --> Friday, 04 - 04

2300325 --> Friday, 03 - 27

2300326 --> Friday, 04 - 16

2300327 --> Friday, 04 - 01

2300328 --> Friday, 03 - 23

2300329 --> Friday, 04 - 12

2300330 --> Friday, 03 - 28

2300331 --> Friday, 04 - 17

2300332 --> Friday, 04 - 08

2300333 --> Friday, 03 - 24

2300334 --> Friday, 04 - 13

2300335 --> Friday, 04 - 05

2300336 --> Friday, 03 - 27

2300337 --> Friday, 04 - 09

2300338 --> Friday, 04 - 01

2300339 --> Friday, 04 - 21

2300340 --> Friday, 04 - 12

2300341 --> Friday, 03 - 28

2300342 --> Friday, 04 - 17

2300343 --> Friday, 04 - 09

2300344 --> Friday, 03 - 24

2300345 --> Friday, 04 - 13

2300346 --> Friday, 04 - 05

2300347 --> Friday, 03 - 21

2300348 --> Friday, 04 - 09

2300349 --> Friday, 04 - 01

2300350 --> Friday, 04 - 21

2300351 --> Friday, 04 - 06

2300352 --> Friday, 03 - 28

2300353 --> Friday, 04 - 17

2300354 --> Friday, 04 - 02

2300355 --> Friday, 03 - 25

2300356 --> Friday, 04 - 13

2300357 --> Friday, 03 - 29

2300358 --> Friday, 04 - 18

2300359 --> Friday, 04 - 10

2300360 --> Friday, 04 - 01

2300361 --> Friday, 04 - 14

2300362 --> Friday, 04 - 06

2300363 --> Friday, 03 - 29

2300364 --> Friday, 04 - 17

2300365 --> Friday, 04 - 02

2300366 --> Friday, 03 - 25

2300367 --> Friday, 04 - 14

2300368 --> Friday, 03 - 29

2300369 --> Friday, 04 - 18

2300370 --> Friday, 04 - 10

2300371 --> Friday, 03 - 26

2300372 --> Friday, 04 - 14

2300373 --> Friday, 04 - 06

2300374 --> Friday, 03 - 22

2300375 --> Friday, 04 - 11

2300376 --> Friday, 04 - 02

2300377 --> Friday, 04 - 22

2300378 --> Friday, 04 - 07

2300379 --> Friday, 03 - 30

2300380 --> Friday, 04 - 18

2300381 --> Friday, 04 - 03

2300382 --> Friday, 03 - 26

2300383 --> Friday, 04 - 15

2300384 --> Friday, 04 - 06

2300385 --> Friday, 03 - 22

2300386 --> Friday, 04 - 11

2300387 --> Friday, 03 - 27

2300388 --> Friday, 04 - 15

2300389 --> Friday, 04 - 07

2300390 --> Friday, 03 - 30

2300391 --> Friday, 04 - 12

2300392 --> Friday, 04 - 03

2300393 --> Friday, 03 - 26

2300394 --> Friday, 04 - 15

2300395 --> Friday, 03 - 31

2300396 --> Friday, 04 - 19

2300397 --> Friday, 04 - 11

2300398 --> Friday, 03 - 27

2300399 --> Friday, 04 - 16

2300400 --> Friday, 04 - 07

2300401 --> Friday, 03 - 23

2300402 --> Friday, 04 - 12

2300403 --> Friday, 04 - 04

2300404 --> Friday, 03 - 26

2300405 --> Friday, 04 - 08

2300406 --> Friday, 03 - 31

2300407 --> Friday, 04 - 20

2300408 --> Friday, 04 - 04

2300409 --> Friday, 03 - 27

2300410 --> Friday, 04 - 16

2300411 --> Friday, 04 - 01

2300412 --> Friday, 03 - 23

2300413 --> Friday, 04 - 12

2300414 --> Friday, 04 - 04

2300415 --> Friday, 04 - 17

2300416 --> Friday, 04 - 08

2300417 --> Friday, 03 - 31

2300418 --> Friday, 04 - 20

2300419 --> Friday, 04 - 05

2300420 --> Friday, 03 - 27

2300421 --> Friday, 04 - 16

2300422 --> Friday, 04 - 01

2300423 --> Friday, 03 - 24

2300424 --> Friday, 04 - 12

2300425 --> Friday, 03 - 28

2300426 --> Friday, 04 - 17

2300427 --> Friday, 04 - 09

2300428 --> Friday, 03 - 24

2300429 --> Friday, 04 - 13

2300430 --> Friday, 04 - 05

2300431 --> Friday, 03 - 21

2300432 --> Friday, 04 - 09

2300433 --> Friday, 04 - 01

2300434 --> Friday, 04 - 21

2300435 --> Friday, 04 - 06

2300436 --> Friday, 03 - 28

2300437 --> Friday, 04 - 17

2300438 --> Friday, 04 - 09

2300439 --> Friday, 03 - 25

2300440 --> Friday, 04 - 13

2300441 --> Friday, 04 - 05

2300442 --> Friday, 03 - 21

2300443 --> Friday, 04 - 10

2300444 --> Friday, 04 - 01

2300445 --> Friday, 04 - 21

2300446 --> Friday, 04 - 06

2300447 --> Friday, 03 - 29

2300448 --> Friday, 04 - 17

2300449 --> Friday, 04 - 02

2300450 --> Friday, 03 - 25

2300451 --> Friday, 04 - 14

2300452 --> Friday, 03 - 29

2300453 --> Friday, 04 - 18

2300454 --> Friday, 04 - 10

2300455 --> Friday, 03 - 26

2300456 --> Friday, 04 - 14

2300457 --> Friday, 04 - 06

2300458 --> Friday, 03 - 29

2300459 --> Friday, 04 - 11

2300460 --> Friday, 04 - 02

2300461 --> Friday, 03 - 25

2300462 --> Friday, 04 - 14

2300463 --> Friday, 03 - 30

2300464 --> Friday, 04 - 18

2300465 --> Friday, 04 - 10

2300466 --> Friday, 03 - 26

2300467 --> Friday, 04 - 15

2300468 --> Friday, 04 - 06

2300469 --> Friday, 03 - 22

2300470 --> Friday, 04 - 11

2300471 --> Friday, 04 - 03

2300472 --> Friday, 04 - 22

2300473 --> Friday, 04 - 07

2300474 --> Friday, 03 - 30

2300475 --> Friday, 04 - 19

2300476 --> Friday, 04 - 03

2300477 --> Friday, 03 - 26

2300478 --> Friday, 04 - 15

2300479 --> Friday, 03 - 31

2300480 --> Friday, 03 - 22

2300481 --> Friday, 04 - 11

2300482 --> Friday, 03 - 27

2300483 --> Friday, 04 - 16

2300484 --> Friday, 04 - 07

2300485 --> Friday, 03 - 30

2300486 --> Friday, 04 - 12

2300487 --> Friday, 04 - 04

2300488 --> Friday, 03 - 26

2300489 --> Friday, 04 - 15

2300490 --> Friday, 03 - 31

2300491 --> Friday, 04 - 20

2300492 --> Friday, 04 - 11

2300493 --> Friday, 03 - 27

2300494 --> Friday, 04 - 16

2300495 --> Friday, 04 - 08

2300496 --> Friday, 03 - 23

2300497 --> Friday, 04 - 12

2300498 --> Friday, 04 - 04

2300499 --> Friday, 03 - 20

2300500 --> Friday, 04 - 09

2300501 --> Friday, 04 - 01

2300502 --> Friday, 04 - 21

2300503 --> Friday, 04 - 06

2300504 --> Friday, 03 - 28

2300505 --> Friday, 04 - 17

2300506 --> Friday, 04 - 02

2300507 --> Friday, 03 - 25

2300508 --> Friday, 04 - 13

