Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0330000 through 0339999



0330000 --> Friday, 04 - 21

0330001 --> Friday, 04 - 06

0330002 --> Friday, 03 - 29

0330003 --> Friday, 04 - 18

0330004 --> Friday, 04 - 02

0330005 --> Friday, 03 - 25

0330006 --> Friday, 04 - 14

0330007 --> Friday, 03 - 30

0330008 --> Friday, 04 - 18

0330009 --> Friday, 04 - 10

0330010 --> Friday, 03 - 26

0330011 --> Friday, 04 - 15

0330012 --> Friday, 04 - 06

0330013 --> Friday, 03 - 22

0330014 --> Friday, 04 - 11

0330015 --> Friday, 04 - 03

0330016 --> Friday, 04 - 22

0330017 --> Friday, 04 - 07

0330018 --> Friday, 03 - 30

0330019 --> Friday, 04 - 19

0330020 --> Friday, 04 - 10

0330021 --> Friday, 03 - 26

0330022 --> Friday, 04 - 15

0330023 --> Friday, 04 - 07

0330024 --> Friday, 03 - 22

0330025 --> Friday, 04 - 11

0330026 --> Friday, 04 - 03

0330027 --> Friday, 04 - 16

0330028 --> Friday, 04 - 07

0330029 --> Friday, 03 - 30

0330030 --> Friday, 04 - 19

0330031 --> Friday, 04 - 04

0330032 --> Friday, 03 - 26

0330033 --> Friday, 04 - 15

0330034 --> Friday, 03 - 31

0330035 --> Friday, 04 - 20

0330036 --> Friday, 04 - 11

0330037 --> Friday, 03 - 27

0330038 --> Friday, 04 - 16

0330039 --> Friday, 04 - 08

0330040 --> Friday, 03 - 30

0330041 --> Friday, 04 - 12

0330042 --> Friday, 04 - 04

0330043 --> Friday, 03 - 27

0330044 --> Friday, 04 - 15

0330045 --> Friday, 03 - 31

0330046 --> Friday, 04 - 20

0330047 --> Friday, 04 - 12

0330048 --> Friday, 03 - 27

0330049 --> Friday, 04 - 16

0330050 --> Friday, 04 - 08

0330051 --> Friday, 03 - 24

0330052 --> Friday, 04 - 12

0330053 --> Friday, 04 - 04

0330054 --> Friday, 04 - 17

0330055 --> Friday, 04 - 09

0330056 --> Friday, 03 - 31

0330057 --> Friday, 04 - 20

0330058 --> Friday, 04 - 05

0330059 --> Friday, 03 - 28

0330060 --> Friday, 04 - 16

0330061 --> Friday, 04 - 01

0330062 --> Friday, 03 - 24

0330063 --> Friday, 04 - 13

0330064 --> Friday, 04 - 04

0330065 --> Friday, 04 - 17

0330066 --> Friday, 04 - 09

0330067 --> Friday, 04 - 01

0330068 --> Friday, 04 - 13

0330069 --> Friday, 04 - 05

0330070 --> Friday, 03 - 28

0330071 --> Friday, 04 - 10

0330072 --> Friday, 04 - 01

0330073 --> Friday, 04 - 21

0330074 --> Friday, 04 - 13

0330075 --> Friday, 03 - 29

0330076 --> Friday, 04 - 17

0330077 --> Friday, 04 - 09

0330078 --> Friday, 03 - 25

0330079 --> Friday, 04 - 14

0330080 --> Friday, 04 - 05

0330081 --> Friday, 03 - 21

0330082 --> Friday, 04 - 10

0330083 --> Friday, 04 - 02

0330084 --> Friday, 04 - 21

0330085 --> Friday, 04 - 06

0330086 --> Friday, 03 - 29

0330087 --> Friday, 04 - 18

0330088 --> Friday, 04 - 02

0330089 --> Friday, 03 - 25

0330090 --> Friday, 04 - 14

0330091 --> Friday, 03 - 30

0330092 --> Friday, 04 - 18

0330093 --> Friday, 04 - 10

0330094 --> Friday, 04 - 02

0330095 --> Friday, 04 - 15

0330096 --> Friday, 04 - 06

0330097 --> Friday, 03 - 29

0330098 --> Friday, 04 - 18

0330099 --> Friday, 04 - 03

0330100 --> Friday, 03 - 26

0330101 --> Friday, 04 - 15

0330102 --> Friday, 03 - 31

0330103 --> Friday, 04 - 20

0330104 --> Friday, 04 - 11

0330105 --> Friday, 03 - 27

0330106 --> Friday, 04 - 16

0330107 --> Friday, 04 - 08

0330108 --> Friday, 03 - 23

0330109 --> Friday, 04 - 12

0330110 --> Friday, 04 - 04

0330111 --> Friday, 03 - 20

0330112 --> Friday, 04 - 08

0330113 --> Friday, 03 - 31

0330114 --> Friday, 04 - 20

0330115 --> Friday, 04 - 05

0330116 --> Friday, 03 - 27

0330117 --> Friday, 04 - 16

0330118 --> Friday, 04 - 08

0330119 --> Friday, 03 - 24

0330120 --> Friday, 04 - 12

0330121 --> Friday, 04 - 04

0330122 --> Friday, 04 - 17

0330123 --> Friday, 04 - 09

0330124 --> Friday, 03 - 31

0330125 --> Friday, 04 - 20

0330126 --> Friday, 04 - 05

0330127 --> Friday, 03 - 28

0330128 --> Friday, 04 - 16

0330129 --> Friday, 04 - 01

0330130 --> Friday, 03 - 24

0330131 --> Friday, 04 - 13

0330132 --> Friday, 03 - 28

0330133 --> Friday, 04 - 17

0330134 --> Friday, 04 - 09

0330135 --> Friday, 03 - 25

0330136 --> Friday, 04 - 13

0330137 --> Friday, 04 - 05

0330138 --> Friday, 03 - 28

0330139 --> Friday, 04 - 10

0330140 --> Friday, 04 - 01

0330141 --> Friday, 04 - 21

0330142 --> Friday, 04 - 13

0330143 --> Friday, 03 - 29

0330144 --> Friday, 04 - 17

0330145 --> Friday, 04 - 09

0330146 --> Friday, 03 - 25

0330147 --> Friday, 04 - 14

0330148 --> Friday, 04 - 05

0330149 --> Friday, 03 - 21

0330150 --> Friday, 04 - 10

0330151 --> Friday, 04 - 02

0330152 --> Friday, 04 - 21

0330153 --> Friday, 04 - 06

0330154 --> Friday, 03 - 29

0330155 --> Friday, 04 - 18

0330156 --> Friday, 04 - 02

0330157 --> Friday, 03 - 25

0330158 --> Friday, 04 - 14

0330159 --> Friday, 03 - 30

0330160 --> Friday, 04 - 18

0330161 --> Friday, 04 - 10

0330162 --> Friday, 04 - 02

0330163 --> Friday, 04 - 15

0330164 --> Friday, 04 - 06

0330165 --> Friday, 03 - 29

0330166 --> Friday, 04 - 11

0330167 --> Friday, 04 - 03

0330168 --> Friday, 03 - 25

0330169 --> Friday, 04 - 14

0330170 --> Friday, 03 - 30

0330171 --> Friday, 04 - 19

0330172 --> Friday, 04 - 10

0330173 --> Friday, 03 - 26

0330174 --> Friday, 04 - 15

0330175 --> Friday, 04 - 07

0330176 --> Friday, 03 - 22

0330177 --> Friday, 04 - 11

0330178 --> Friday, 04 - 03

0330179 --> Friday, 04 - 23

0330180 --> Friday, 04 - 07

0330181 --> Friday, 03 - 30

0330182 --> Friday, 04 - 19

0330183 --> Friday, 04 - 04

0330184 --> Friday, 03 - 26

0330185 --> Friday, 04 - 15

0330186 --> Friday, 03 - 31

0330187 --> Friday, 03 - 23

0330188 --> Friday, 04 - 11

0330189 --> Friday, 04 - 03

0330190 --> Friday, 04 - 16

0330191 --> Friday, 04 - 08

0330192 --> Friday, 03 - 30

0330193 --> Friday, 04 - 19

0330194 --> Friday, 04 - 04

0330195 --> Friday, 03 - 27

0330196 --> Friday, 04 - 15

0330197 --> Friday, 03 - 31

0330198 --> Friday, 04 - 20

0330199 --> Friday, 04 - 12

0330200 --> Friday, 03 - 28

0330201 --> Friday, 04 - 17

0330202 --> Friday, 04 - 09

0330203 --> Friday, 03 - 25

0330204 --> Friday, 04 - 13

0330205 --> Friday, 04 - 05

0330206 --> Friday, 03 - 21

0330207 --> Friday, 04 - 10

0330208 --> Friday, 04 - 01

0330209 --> Friday, 04 - 21

0330210 --> Friday, 04 - 06

0330211 --> Friday, 03 - 29

0330212 --> Friday, 04 - 17

0330213 --> Friday, 04 - 02

0330214 --> Friday, 03 - 25

0330215 --> Friday, 04 - 14

0330216 --> Friday, 04 - 05

0330217 --> Friday, 04 - 18

0330218 --> Friday, 04 - 10

0330219 --> Friday, 04 - 02

0330220 --> Friday, 04 - 14

0330221 --> Friday, 04 - 06

0330222 --> Friday, 03 - 29

0330223 --> Friday, 04 - 11

0330224 --> Friday, 04 - 02

0330225 --> Friday, 03 - 25

0330226 --> Friday, 04 - 14

0330227 --> Friday, 03 - 30

0330228 --> Friday, 04 - 18

0330229 --> Friday, 04 - 10

0330230 --> Friday, 03 - 26

0330231 --> Friday, 04 - 15

0330232 --> Friday, 04 - 06

0330233 --> Friday, 03 - 22

0330234 --> Friday, 04 - 11

0330235 --> Friday, 04 - 03

0330236 --> Friday, 04 - 22

0330237 --> Friday, 04 - 07

0330238 --> Friday, 03 - 30

0330239 --> Friday, 04 - 19

0330240 --> Friday, 04 - 03

0330241 --> Friday, 03 - 26

0330242 --> Friday, 04 - 15

0330243 --> Friday, 03 - 31

0330244 --> Friday, 03 - 22

0330245 --> Friday, 04 - 11

0330246 --> Friday, 04 - 03

0330247 --> Friday, 04 - 16

0330248 --> Friday, 04 - 07

0330249 --> Friday, 03 - 30

0330250 --> Friday, 04 - 19

0330251 --> Friday, 04 - 04

0330252 --> Friday, 03 - 26

0330253 --> Friday, 04 - 15

0330254 --> Friday, 03 - 31

0330255 --> Friday, 04 - 20

0330256 --> Friday, 04 - 11

0330257 --> Friday, 03 - 27

0330258 --> Friday, 04 - 16

0330259 --> Friday, 04 - 08

0330260 --> Friday, 03 - 23

0330261 --> Friday, 04 - 12

0330262 --> Friday, 04 - 04

0330263 --> Friday, 03 - 20

0330264 --> Friday, 04 - 08

0330265 --> Friday, 03 - 31

0330266 --> Friday, 04 - 20

0330267 --> Friday, 04 - 05

0330268 --> Friday, 03 - 27

0330269 --> Friday, 04 - 16

0330270 --> Friday, 04 - 08

0330271 --> Friday, 03 - 24

0330272 --> Friday, 04 - 12

0330273 --> Friday, 04 - 04

0330274 --> Friday, 04 - 17

0330275 --> Friday, 04 - 09

0330276 --> Friday, 03 - 31

0330277 --> Friday, 04 - 20

0330278 --> Friday, 04 - 05

0330279 --> Friday, 03 - 28

0330280 --> Friday, 04 - 16

0330281 --> Friday, 04 - 01

0330282 --> Friday, 03 - 24

0330283 --> Friday, 04 - 13

0330284 --> Friday, 03 - 28

0330285 --> Friday, 04 - 17

0330286 --> Friday, 04 - 09

0330287 --> Friday, 03 - 25

0330288 --> Friday, 04 - 13

0330289 --> Friday, 04 - 05

0330290 --> Friday, 03 - 28

0330291 --> Friday, 04 - 10

0330292 --> Friday, 04 - 01

0330293 --> Friday, 04 - 21

0330294 --> Friday, 04 - 13

0330295 --> Friday, 03 - 29

0330296 --> Friday, 04 - 17

0330297 --> Friday, 04 - 09

0330298 --> Friday, 03 - 25

0330299 --> Friday, 04 - 14

0330300 --> Friday, 04 - 06

0330301 --> Friday, 03 - 22

0330302 --> Friday, 04 - 11

0330303 --> Friday, 04 - 03

0330304 --> Friday, 04 - 22

0330305 --> Friday, 04 - 07

0330306 --> Friday, 03 - 30

0330307 --> Friday, 04 - 19

0330308 --> Friday, 04 - 03

0330309 --> Friday, 03 - 26

