Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0380000 through 0389999



0380000 --> Friday, 04 - 21

0380001 --> Friday, 04 - 13

0380002 --> Friday, 03 - 29

0380003 --> Friday, 04 - 18

0380004 --> Friday, 04 - 09

0380005 --> Friday, 03 - 25

0380006 --> Friday, 04 - 14

0380007 --> Friday, 04 - 06

0380008 --> Friday, 03 - 21

0380009 --> Friday, 04 - 10

0380010 --> Friday, 04 - 02

0380011 --> Friday, 04 - 22

0380012 --> Friday, 04 - 06

0380013 --> Friday, 03 - 29

0380014 --> Friday, 04 - 18

0380015 --> Friday, 04 - 03

0380016 --> Friday, 03 - 25

0380017 --> Friday, 04 - 14

0380018 --> Friday, 04 - 06

0380019 --> Friday, 04 - 19

0380020 --> Friday, 04 - 10

0380021 --> Friday, 04 - 02

0380022 --> Friday, 04 - 15

0380023 --> Friday, 04 - 07

0380024 --> Friday, 03 - 29

0380025 --> Friday, 04 - 18

0380026 --> Friday, 04 - 03

0380027 --> Friday, 03 - 26

0380028 --> Friday, 04 - 14

0380029 --> Friday, 03 - 30

0380030 --> Friday, 04 - 19

0380031 --> Friday, 04 - 11

0380032 --> Friday, 03 - 26

0380033 --> Friday, 04 - 15

0380034 --> Friday, 04 - 07

0380035 --> Friday, 03 - 23

0380036 --> Friday, 04 - 11

0380037 --> Friday, 04 - 03

0380038 --> Friday, 04 - 23

0380039 --> Friday, 04 - 08

0380040 --> Friday, 03 - 30

0380041 --> Friday, 04 - 19

0380042 --> Friday, 04 - 04

0380043 --> Friday, 03 - 27

0380044 --> Friday, 04 - 15

0380045 --> Friday, 04 - 07

0380046 --> Friday, 03 - 23

0380047 --> Friday, 04 - 12

0380048 --> Friday, 04 - 03

0380049 --> Friday, 04 - 16

0380050 --> Friday, 04 - 08

0380051 --> Friday, 03 - 31

0380052 --> Friday, 04 - 19

0380053 --> Friday, 04 - 04

0380054 --> Friday, 03 - 27

0380055 --> Friday, 04 - 16

0380056 --> Friday, 03 - 31

0380057 --> Friday, 04 - 20

0380058 --> Friday, 04 - 12

0380059 --> Friday, 03 - 28

0380060 --> Friday, 04 - 16

0380061 --> Friday, 04 - 08

0380062 --> Friday, 03 - 24

0380063 --> Friday, 04 - 13

0380064 --> Friday, 04 - 04

0380065 --> Friday, 03 - 27

0380066 --> Friday, 04 - 09

0380067 --> Friday, 04 - 01

0380068 --> Friday, 04 - 20

0380069 --> Friday, 04 - 12

0380070 --> Friday, 03 - 28

0380071 --> Friday, 04 - 17

0380072 --> Friday, 04 - 08

0380073 --> Friday, 03 - 24

0380074 --> Friday, 04 - 13

0380075 --> Friday, 04 - 05

0380076 --> Friday, 04 - 17

0380077 --> Friday, 04 - 09

0380078 --> Friday, 04 - 01

0380079 --> Friday, 04 - 21

0380080 --> Friday, 04 - 05

0380081 --> Friday, 03 - 28

0380082 --> Friday, 04 - 17

0380083 --> Friday, 04 - 02

0380084 --> Friday, 03 - 24

0380085 --> Friday, 04 - 13

0380086 --> Friday, 03 - 29

0380087 --> Friday, 04 - 18

0380088 --> Friday, 04 - 09

0380089 --> Friday, 04 - 01

0380090 --> Friday, 04 - 14

0380091 --> Friday, 04 - 06

0380092 --> Friday, 03 - 28

0380093 --> Friday, 04 - 17

0380094 --> Friday, 04 - 02

0380095 --> Friday, 04 - 22

0380096 --> Friday, 04 - 13

0380097 --> Friday, 03 - 29

0380098 --> Friday, 04 - 18

0380099 --> Friday, 04 - 10

0380100 --> Friday, 03 - 26

0380101 --> Friday, 04 - 15

0380102 --> Friday, 04 - 07

0380103 --> Friday, 03 - 23

0380104 --> Friday, 04 - 11

0380105 --> Friday, 04 - 03

0380106 --> Friday, 04 - 23

0380107 --> Friday, 04 - 08

0380108 --> Friday, 03 - 30

0380109 --> Friday, 04 - 19

0380110 --> Friday, 04 - 04

0380111 --> Friday, 03 - 27

0380112 --> Friday, 04 - 15

0380113 --> Friday, 04 - 07

0380114 --> Friday, 03 - 23

0380115 --> Friday, 04 - 12

0380116 --> Friday, 04 - 03

0380117 --> Friday, 04 - 16

0380118 --> Friday, 04 - 08

0380119 --> Friday, 03 - 31

0380120 --> Friday, 04 - 19

0380121 --> Friday, 04 - 04

0380122 --> Friday, 03 - 27

0380123 --> Friday, 04 - 16

0380124 --> Friday, 03 - 31

0380125 --> Friday, 04 - 20

0380126 --> Friday, 04 - 12

0380127 --> Friday, 03 - 28

0380128 --> Friday, 04 - 16

0380129 --> Friday, 04 - 08

0380130 --> Friday, 03 - 24

0380131 --> Friday, 04 - 13

0380132 --> Friday, 04 - 04

0380133 --> Friday, 03 - 20

0380134 --> Friday, 04 - 09

0380135 --> Friday, 04 - 01

0380136 --> Friday, 04 - 20

0380137 --> Friday, 04 - 05

0380138 --> Friday, 03 - 28

0380139 --> Friday, 04 - 17

0380140 --> Friday, 04 - 08

0380141 --> Friday, 03 - 24

0380142 --> Friday, 04 - 13

0380143 --> Friday, 04 - 05

0380144 --> Friday, 04 - 17

0380145 --> Friday, 04 - 09

0380146 --> Friday, 04 - 01

0380147 --> Friday, 04 - 21

0380148 --> Friday, 04 - 05

0380149 --> Friday, 03 - 28

0380150 --> Friday, 04 - 17

0380151 --> Friday, 04 - 02

0380152 --> Friday, 03 - 24

0380153 --> Friday, 04 - 13

0380154 --> Friday, 03 - 29

0380155 --> Friday, 04 - 18

0380156 --> Friday, 04 - 09

0380157 --> Friday, 03 - 25

0380158 --> Friday, 04 - 14

0380159 --> Friday, 04 - 06

0380160 --> Friday, 03 - 28

0380161 --> Friday, 04 - 10

0380162 --> Friday, 04 - 02

0380163 --> Friday, 04 - 22

0380164 --> Friday, 04 - 13

0380165 --> Friday, 03 - 29

0380166 --> Friday, 04 - 18

0380167 --> Friday, 04 - 10

0380168 --> Friday, 03 - 25

0380169 --> Friday, 04 - 14

0380170 --> Friday, 04 - 06

0380171 --> Friday, 03 - 22

0380172 --> Friday, 04 - 10

0380173 --> Friday, 04 - 02

0380174 --> Friday, 04 - 22

0380175 --> Friday, 04 - 07

0380176 --> Friday, 03 - 29

0380177 --> Friday, 04 - 18

0380178 --> Friday, 04 - 03

0380179 --> Friday, 03 - 26

