Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2800000 through 2809999



2800000 --> Friday, 04 - 21

2800001 --> Friday, 04 - 06

2800002 --> Friday, 03 - 29

2800003 --> Friday, 04 - 18

2800004 --> Friday, 04 - 02

2800005 --> Friday, 03 - 25

2800006 --> Friday, 04 - 14

2800007 --> Friday, 03 - 30

2800008 --> Friday, 04 - 18

2800009 --> Friday, 04 - 10

2800010 --> Friday, 04 - 02

2800011 --> Friday, 04 - 15

2800012 --> Friday, 04 - 06

2800013 --> Friday, 03 - 29

2800014 --> Friday, 04 - 11

2800015 --> Friday, 04 - 03

2800016 --> Friday, 03 - 25

2800017 --> Friday, 04 - 14

2800018 --> Friday, 03 - 30

2800019 --> Friday, 04 - 19

2800020 --> Friday, 04 - 10

2800021 --> Friday, 03 - 26

2800022 --> Friday, 04 - 15

2800023 --> Friday, 04 - 07

2800024 --> Friday, 03 - 22

2800025 --> Friday, 04 - 11

2800026 --> Friday, 04 - 03

2800027 --> Friday, 04 - 23

2800028 --> Friday, 04 - 07

2800029 --> Friday, 03 - 30

2800030 --> Friday, 04 - 19

2800031 --> Friday, 04 - 04

2800032 --> Friday, 03 - 26

2800033 --> Friday, 04 - 15

2800034 --> Friday, 03 - 31

2800035 --> Friday, 03 - 23

2800036 --> Friday, 04 - 11

2800037 --> Friday, 04 - 03

2800038 --> Friday, 04 - 16

2800039 --> Friday, 04 - 08

2800040 --> Friday, 03 - 30

2800041 --> Friday, 04 - 19

2800042 --> Friday, 04 - 04

2800043 --> Friday, 03 - 27

2800044 --> Friday, 04 - 15

2800045 --> Friday, 03 - 31

2800046 --> Friday, 04 - 20

2800047 --> Friday, 04 - 12

2800048 --> Friday, 03 - 27

2800049 --> Friday, 04 - 16

2800050 --> Friday, 04 - 08

2800051 --> Friday, 03 - 24

2800052 --> Friday, 04 - 12

2800053 --> Friday, 04 - 04

2800054 --> Friday, 03 - 20

2800055 --> Friday, 04 - 09

2800056 --> Friday, 03 - 31

2800057 --> Friday, 04 - 20

2800058 --> Friday, 04 - 05

2800059 --> Friday, 03 - 28

2800060 --> Friday, 04 - 16

2800061 --> Friday, 04 - 08

2800062 --> Friday, 03 - 24

2800063 --> Friday, 04 - 13

2800064 --> Friday, 04 - 04

2800065 --> Friday, 04 - 17

2800066 --> Friday, 04 - 09

2800067 --> Friday, 04 - 01

2800068 --> Friday, 04 - 20

2800069 --> Friday, 04 - 05

2800070 --> Friday, 03 - 28

2800071 --> Friday, 04 - 17

2800072 --> Friday, 04 - 01

2800073 --> Friday, 03 - 24

2800074 --> Friday, 04 - 13

2800075 --> Friday, 03 - 29

2800076 --> Friday, 04 - 17

2800077 --> Friday, 04 - 09

2800078 --> Friday, 03 - 25
