Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4710000 through 4719999



4710000 --> Friday, 04 - 07

4710001 --> Friday, 03 - 23

4710002 --> Friday, 04 - 12

4710003 --> Friday, 04 - 04

4710004 --> Friday, 03 - 26

4710005 --> Friday, 04 - 08

4710006 --> Friday, 03 - 31

4710007 --> Friday, 04 - 20

4710008 --> Friday, 04 - 04

4710009 --> Friday, 03 - 27

4710010 --> Friday, 04 - 16

4710011 --> Friday, 04 - 01

4710012 --> Friday, 03 - 23

4710013 --> Friday, 04 - 12

4710014 --> Friday, 04 - 04

4710015 --> Friday, 04 - 17

4710016 --> Friday, 04 - 08

4710017 --> Friday, 03 - 31

4710018 --> Friday, 04 - 20

4710019 --> Friday, 04 - 05

4710020 --> Friday, 03 - 27

4710021 --> Friday, 04 - 16

4710022 --> Friday, 04 - 01

4710023 --> Friday, 03 - 24

4710024 --> Friday, 04 - 12

4710025 --> Friday, 03 - 28

4710026 --> Friday, 04 - 17

4710027 --> Friday, 04 - 09

4710028 --> Friday, 03 - 24

4710029 --> Friday, 04 - 13

4710030 --> Friday, 04 - 05

4710031 --> Friday, 03 - 21

4710032 --> Friday, 04 - 09

4710033 --> Friday, 04 - 01

4710034 --> Friday, 04 - 21

4710035 --> Friday, 04 - 06

4710036 --> Friday, 03 - 28

4710037 --> Friday, 04 - 17

4710038 --> Friday, 04 - 09

4710039 --> Friday, 03 - 25

4710040 --> Friday, 04 - 13

4710041 --> Friday, 04 - 05

4710042 --> Friday, 03 - 21

4710043 --> Friday, 04 - 10

4710044 --> Friday, 04 - 01

4710045 --> Friday, 04 - 21

4710046 --> Friday, 04 - 06

4710047 --> Friday, 03 - 29

4710048 --> Friday, 04 - 17

4710049 --> Friday, 04 - 02

4710050 --> Friday, 03 - 25

4710051 --> Friday, 04 - 14

4710052 --> Friday, 03 - 29

4710053 --> Friday, 04 - 18

4710054 --> Friday, 04 - 10

4710055 --> Friday, 03 - 26

4710056 --> Friday, 04 - 14

4710057 --> Friday, 04 - 06

4710058 --> Friday, 03 - 29

4710059 --> Friday, 04 - 11

4710060 --> Friday, 04 - 02

4710061 --> Friday, 03 - 25

4710062 --> Friday, 04 - 07

4710063 --> Friday, 03 - 30

4710064 --> Friday, 04 - 18

4710065 --> Friday, 04 - 10

4710066 --> Friday, 03 - 26

4710067 --> Friday, 04 - 15

4710068 --> Friday, 04 - 06

4710069 --> Friday, 03 - 22

4710070 --> Friday, 04 - 11

4710071 --> Friday, 04 - 03

4710072 --> Friday, 04 - 22

4710073 --> Friday, 04 - 07

4710074 --> Friday, 03 - 30

4710075 --> Friday, 04 - 19

4710076 --> Friday, 04 - 03

4710077 --> Friday, 03 - 26

4710078 --> Friday, 04 - 15

4710079 --> Friday, 03 - 31

4710080 --> Friday, 03 - 22

4710081 --> Friday, 04 - 11

4710082 --> Friday, 03 - 27

4710083 --> Friday, 04 - 16

4710084 --> Friday, 04 - 07

4710085 --> Friday, 03 - 30

4710086 --> Friday, 04 - 12

4710087 --> Friday, 04 - 04

4710088 --> Friday, 03 - 26

4710089 --> Friday, 04 - 15

4710090 --> Friday, 03 - 31

4710091 --> Friday, 04 - 20

4710092 --> Friday, 04 - 11

4710093 --> Friday, 03 - 27

4710094 --> Friday, 04 - 16

4710095 --> Friday, 04 - 08

4710096 --> Friday, 03 - 23

4710097 --> Friday, 04 - 12

4710098 --> Friday, 04 - 04

4710099 --> Friday, 03 - 20

4710100 --> Friday, 04 - 09

4710101 --> Friday, 04 - 01

4710102 --> Friday, 04 - 21

4710103 --> Friday, 04 - 06

4710104 --> Friday, 03 - 28

4710105 --> Friday, 04 - 17

4710106 --> Friday, 04 - 02

4710107 --> Friday, 03 - 25

4710108 --> Friday, 04 - 13

4710109 --> Friday, 04 - 05

4710110 --> Friday, 04 - 18

4710111 --> Friday, 04 - 10

4710112 --> Friday, 04 - 01

4710113 --> Friday, 04 - 21

4710114 --> Friday, 04 - 06

4710115 --> Friday, 03 - 29

4710116 --> Friday, 04 - 17

4710117 --> Friday, 04 - 02

4710118 --> Friday, 03 - 25

4710119 --> Friday, 04 - 14

4710120 --> Friday, 03 - 29

4710121 --> Friday, 04 - 18

4710122 --> Friday, 04 - 10

4710123 --> Friday, 03 - 26

4710124 --> Friday, 04 - 14

4710125 --> Friday, 04 - 06

4710126 --> Friday, 03 - 22

4710127 --> Friday, 04 - 11

4710128 --> Friday, 04 - 02

4710129 --> Friday, 04 - 22

4710130 --> Friday, 04 - 07

4710131 --> Friday, 03 - 30

4710132 --> Friday, 04 - 18

4710133 --> Friday, 04 - 10

4710134 --> Friday, 03 - 26

4710135 --> Friday, 04 - 15

4710136 --> Friday, 04 - 06

4710137 --> Friday, 03 - 22

4710138 --> Friday, 04 - 11

4710139 --> Friday, 04 - 03

4710140 --> Friday, 04 - 22

4710141 --> Friday, 04 - 07

4710142 --> Friday, 03 - 30

4710143 --> Friday, 04 - 19

4710144 --> Friday, 04 - 03

4710145 --> Friday, 03 - 26

4710146 --> Friday, 04 - 15

4710147 --> Friday, 03 - 31

4710148 --> Friday, 04 - 19

4710149 --> Friday, 04 - 11

4710150 --> Friday, 03 - 27

4710151 --> Friday, 04 - 16

4710152 --> Friday, 04 - 07

4710153 --> Friday, 03 - 30

4710154 --> Friday, 04 - 12

4710155 --> Friday, 04 - 04

4710156 --> Friday, 03 - 26

4710157 --> Friday, 04 - 08

4710158 --> Friday, 03 - 31

4710159 --> Friday, 04 - 20

4710160 --> Friday, 04 - 11

4710161 --> Friday, 03 - 27

