Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3790000 through 3799999



3790000 --> Friday, 04 - 21

3790001 --> Friday, 04 - 13

3790002 --> Friday, 03 - 29

3790003 --> Friday, 04 - 18

3790004 --> Friday, 04 - 09

3790005 --> Friday, 03 - 25

3790006 --> Friday, 04 - 14

3790007 --> Friday, 04 - 06

3790008 --> Friday, 03 - 21

3790009 --> Friday, 04 - 10

3790010 --> Friday, 04 - 02

3790011 --> Friday, 04 - 22

3790012 --> Friday, 04 - 06

3790013 --> Friday, 03 - 29

3790014 --> Friday, 04 - 18

3790015 --> Friday, 04 - 03

3790016 --> Friday, 03 - 25

3790017 --> Friday, 04 - 14

3790018 --> Friday, 03 - 30

3790019 --> Friday, 04 - 19

3790020 --> Friday, 04 - 10

3790021 --> Friday, 04 - 02

3790022 --> Friday, 04 - 15

3790023 --> Friday, 04 - 07

3790024 --> Friday, 03 - 29

3790025 --> Friday, 04 - 11

3790026 --> Friday, 04 - 03

3790027 --> Friday, 03 - 26

3790028 --> Friday, 04 - 14

3790029 --> Friday, 03 - 30

3790030 --> Friday, 04 - 19

3790031 --> Friday, 04 - 11

3790032 --> Friday, 03 - 26

3790033 --> Friday, 04 - 15

3790034 --> Friday, 04 - 07

3790035 --> Friday, 03 - 23

3790036 --> Friday, 04 - 11

3790037 --> Friday, 04 - 03

3790038 --> Friday, 04 - 23

3790039 --> Friday, 04 - 08

3790040 --> Friday, 03 - 30

3790041 --> Friday, 04 - 19

3790042 --> Friday, 04 - 04

3790043 --> Friday, 03 - 27

3790044 --> Friday, 04 - 15

3790045 --> Friday, 03 - 31

3790046 --> Friday, 03 - 23

3790047 --> Friday, 04 - 12

3790048 --> Friday, 04 - 03

3790049 --> Friday, 04 - 16

3790050 --> Friday, 04 - 08

3790051 --> Friday, 03 - 31

3790052 --> Friday, 04 - 19

3790053 --> Friday, 04 - 04

3790054 --> Friday, 03 - 27

3790055 --> Friday, 04 - 16

3790056 --> Friday, 03 - 31

3790057 --> Friday, 04 - 20

3790058 --> Friday, 04 - 12

3790059 --> Friday, 03 - 28

3790060 --> Friday, 04 - 16

3790061 --> Friday, 04 - 08

3790062 --> Friday, 03 - 24

3790063 --> Friday, 04 - 13

3790064 --> Friday, 04 - 04

3790065 --> Friday, 03 - 20

3790066 --> Friday, 04 - 09

3790067 --> Friday, 04 - 01

3790068 --> Friday, 04 - 20

3790069 --> Friday, 04 - 05

3790070 --> Friday, 03 - 28

3790071 --> Friday, 04 - 17

3790072 --> Friday, 04 - 08

3790073 --> Friday, 03 - 24

3790074 --> Friday, 04 - 13

3790075 --> Friday, 04 - 05

3790076 --> Friday, 04 - 17

3790077 --> Friday, 04 - 09

3790078 --> Friday, 04 - 01

3790079 --> Friday, 04 - 21

3790080 --> Friday, 04 - 05

3790081 --> Friday, 03 - 28

3790082 --> Friday, 04 - 17

3790083 --> Friday, 04 - 02

3790084 --> Friday, 03 - 24

3790085 --> Friday, 04 - 13

3790086 --> Friday, 03 - 29

3790087 --> Friday, 04 - 18

3790088 --> Friday, 04 - 09

3790089 --> Friday, 03 - 25

3790090 --> Friday, 04 - 14

3790091 --> Friday, 04 - 06

3790092 --> Friday, 03 - 28

3790093 --> Friday, 04 - 10

3790094 --> Friday, 04 - 02

3790095 --> Friday, 04 - 22

3790096 --> Friday, 04 - 13

3790097 --> Friday, 03 - 29

3790098 --> Friday, 04 - 18

3790099 --> Friday, 04 - 10

3790100 --> Friday, 03 - 26

3790101 --> Friday, 04 - 15

3790102 --> Friday, 04 - 07

3790103 --> Friday, 03 - 23

3790104 --> Friday, 04 - 11

3790105 --> Friday, 04 - 03

3790106 --> Friday, 04 - 23

