Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3380000 through 3389999



3380000 --> Friday, 04 - 14

3380001 --> Friday, 04 - 06

3380002 --> Friday, 03 - 29

3380003 --> Friday, 04 - 11

3380004 --> Friday, 04 - 02

3380005 --> Friday, 04 - 22

3380006 --> Friday, 04 - 07

3380007 --> Friday, 03 - 30

3380008 --> Friday, 04 - 18

3380009 --> Friday, 04 - 10

3380010 --> Friday, 03 - 26

3380011 --> Friday, 04 - 15

3380012 --> Friday, 04 - 06

3380013 --> Friday, 03 - 22

3380014 --> Friday, 04 - 11

3380015 --> Friday, 04 - 03

3380016 --> Friday, 04 - 22

3380017 --> Friday, 04 - 07

3380018 --> Friday, 03 - 30

3380019 --> Friday, 04 - 19

3380020 --> Friday, 04 - 03

3380021 --> Friday, 03 - 26

3380022 --> Friday, 04 - 15

3380023 --> Friday, 03 - 31

3380024 --> Friday, 04 - 19

3380025 --> Friday, 04 - 11

3380026 --> Friday, 03 - 27

3380027 --> Friday, 04 - 16

3380028 --> Friday, 04 - 07

3380029 --> Friday, 03 - 30

3380030 --> Friday, 04 - 12

3380031 --> Friday, 04 - 04

3380032 --> Friday, 03 - 26

3380033 --> Friday, 04 - 15

3380034 --> Friday, 03 - 31

3380035 --> Friday, 04 - 20

3380036 --> Friday, 04 - 11

3380037 --> Friday, 03 - 27

3380038 --> Friday, 04 - 16

3380039 --> Friday, 04 - 08

3380040 --> Friday, 03 - 23

3380041 --> Friday, 04 - 12

3380042 --> Friday, 04 - 04

3380043 --> Friday, 04 - 17

3380044 --> Friday, 04 - 08

3380045 --> Friday, 03 - 31

3380046 --> Friday, 04 - 20

3380047 --> Friday, 04 - 05

3380048 --> Friday, 03 - 27

3380049 --> Friday, 04 - 16

3380050 --> Friday, 04 - 01

3380051 --> Friday, 03 - 24

3380052 --> Friday, 04 - 12

3380053 --> Friday, 04 - 04

3380054 --> Friday, 04 - 17

3380055 --> Friday, 04 - 09

3380056 --> Friday, 03 - 31

3380057 --> Friday, 04 - 20

3380058 --> Friday, 04 - 05

3380059 --> Friday, 03 - 28

3380060 --> Friday, 04 - 16

3380061 --> Friday, 04 - 01

3380062 --> Friday, 04 - 21

3380063 --> Friday, 04 - 13

3380064 --> Friday, 03 - 28

3380065 --> Friday, 04 - 17

3380066 --> Friday, 04 - 09

3380067 --> Friday, 03 - 25

3380068 --> Friday, 04 - 13

3380069 --> Friday, 04 - 05

3380070 --> Friday, 03 - 21

3380071 --> Friday, 04 - 10

3380072 --> Friday, 04 - 01

3380073 --> Friday, 04 - 21

3380074 --> Friday, 04 - 06

3380075 --> Friday, 03 - 29

3380076 --> Friday, 04 - 17
