Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2530000 through 2539999



2530000 --> Friday, 04 - 21

2530001 --> Friday, 04 - 06

2530002 --> Friday, 03 - 29

2530003 --> Friday, 04 - 18

2530004 --> Friday, 04 - 02

2530005 --> Friday, 03 - 25

2530006 --> Friday, 04 - 14

2530007 --> Friday, 03 - 30

2530008 --> Friday, 04 - 18

2530009 --> Friday, 04 - 10

2530010 --> Friday, 03 - 26

2530011 --> Friday, 04 - 15

2530012 --> Friday, 04 - 06

2530013 --> Friday, 03 - 29

2530014 --> Friday, 04 - 11

2530015 --> Friday, 04 - 03

2530016 --> Friday, 03 - 25

2530017 --> Friday, 04 - 14

2530018 --> Friday, 03 - 30

2530019 --> Friday, 04 - 19

2530020 --> Friday, 04 - 10

2530021 --> Friday, 03 - 26

2530022 --> Friday, 04 - 15

2530023 --> Friday, 04 - 07

2530024 --> Friday, 03 - 22

2530025 --> Friday, 04 - 11

2530026 --> Friday, 04 - 03

2530027 --> Friday, 04 - 23

2530028 --> Friday, 04 - 07

2530029 --> Friday, 03 - 30

2530030 --> Friday, 04 - 19

2530031 --> Friday, 04 - 04

2530032 --> Friday, 03 - 26

2530033 --> Friday, 04 - 15

2530034 --> Friday, 03 - 31

2530035 --> Friday, 03 - 23

2530036 --> Friday, 04 - 11

2530037 --> Friday, 04 - 03

2530038 --> Friday, 04 - 16

2530039 --> Friday, 04 - 08

2530040 --> Friday, 03 - 30

2530041 --> Friday, 04 - 12

2530042 --> Friday, 04 - 04

2530043 --> Friday, 03 - 27

2530044 --> Friday, 04 - 15

2530045 --> Friday, 03 - 31

2530046 --> Friday, 04 - 20

2530047 --> Friday, 04 - 12

2530048 --> Friday, 03 - 27

2530049 --> Friday, 04 - 16

2530050 --> Friday, 04 - 08

2530051 --> Friday, 03 - 24

2530052 --> Friday, 04 - 12

2530053 --> Friday, 04 - 04

2530054 --> Friday, 03 - 20

2530055 --> Friday, 04 - 09

2530056 --> Friday, 03 - 31

2530057 --> Friday, 04 - 20

2530058 --> Friday, 04 - 05

2530059 --> Friday, 03 - 28

2530060 --> Friday, 04 - 16

2530061 --> Friday, 04 - 01

2530062 --> Friday, 03 - 24

2530063 --> Friday, 04 - 13

2530064 --> Friday, 04 - 04

2530065 --> Friday, 04 - 17

2530066 --> Friday, 04 - 09

2530067 --> Friday, 04 - 01

2530068 --> Friday, 04 - 20

2530069 --> Friday, 04 - 05

2530070 --> Friday, 03 - 28

2530071 --> Friday, 04 - 17

2530072 --> Friday, 04 - 01

2530073 --> Friday, 03 - 24

