Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0710000 through 0719999



0710000 --> Friday, 03 - 31

0710001 --> Friday, 04 - 20

0710002 --> Friday, 04 - 12

0710003 --> Friday, 03 - 28

0710004 --> Friday, 04 - 16

0710005 --> Friday, 04 - 08

0710006 --> Friday, 03 - 24

0710007 --> Friday, 04 - 13

0710008 --> Friday, 04 - 04

0710009 --> Friday, 03 - 27

0710010 --> Friday, 04 - 09

0710011 --> Friday, 04 - 01

0710012 --> Friday, 04 - 20

0710013 --> Friday, 04 - 05

0710014 --> Friday, 03 - 28

0710015 --> Friday, 04 - 17

0710016 --> Friday, 04 - 08

0710017 --> Friday, 03 - 24

0710018 --> Friday, 04 - 13

0710019 --> Friday, 04 - 05

0710020 --> Friday, 04 - 17

0710021 --> Friday, 04 - 09

0710022 --> Friday, 04 - 01

0710023 --> Friday, 04 - 21

0710024 --> Friday, 04 - 05

0710025 --> Friday, 03 - 28

0710026 --> Friday, 04 - 17

0710027 --> Friday, 04 - 02

0710028 --> Friday, 03 - 24

0710029 --> Friday, 04 - 13

0710030 --> Friday, 03 - 29

0710031 --> Friday, 04 - 18

0710032 --> Friday, 04 - 09

0710033 --> Friday, 03 - 25

0710034 --> Friday, 04 - 14

0710035 --> Friday, 04 - 06

0710036 --> Friday, 03 - 28

0710037 --> Friday, 04 - 10

0710038 --> Friday, 04 - 02

0710039 --> Friday, 04 - 22

0710040 --> Friday, 04 - 13

0710041 --> Friday, 03 - 29

0710042 --> Friday, 04 - 18

0710043 --> Friday, 04 - 10

0710044 --> Friday, 03 - 25

0710045 --> Friday, 04 - 14

0710046 --> Friday, 04 - 06

0710047 --> Friday, 03 - 22

0710048 --> Friday, 04 - 10

0710049 --> Friday, 04 - 02

0710050 --> Friday, 04 - 22

0710051 --> Friday, 04 - 07

0710052 --> Friday, 03 - 29

0710053 --> Friday, 04 - 18

0710054 --> Friday, 04 - 03

0710055 --> Friday, 03 - 26

0710056 --> Friday, 04 - 14

0710057 --> Friday, 03 - 30

0710058 --> Friday, 04 - 19

0710059 --> Friday, 04 - 11

0710060 --> Friday, 04 - 02

0710061 --> Friday, 04 - 15

0710062 --> Friday, 04 - 07

0710063 --> Friday, 03 - 30

0710064 --> Friday, 04 - 18

0710065 --> Friday, 04 - 03

0710066 --> Friday, 03 - 26

0710067 --> Friday, 04 - 15

0710068 --> Friday, 03 - 30

0710069 --> Friday, 04 - 19

0710070 --> Friday, 04 - 11

0710071 --> Friday, 03 - 27

0710072 --> Friday, 04 - 15

0710073 --> Friday, 04 - 07

0710074 --> Friday, 03 - 23

0710075 --> Friday, 04 - 12

0710076 --> Friday, 04 - 03

0710077 --> Friday, 04 - 23

0710078 --> Friday, 04 - 08

0710079 --> Friday, 03 - 31

0710080 --> Friday, 04 - 19

0710081 --> Friday, 04 - 04

0710082 --> Friday, 03 - 27

0710083 --> Friday, 04 - 16

0710084 --> Friday, 04 - 07

0710085 --> Friday, 03 - 23

0710086 --> Friday, 04 - 12

0710087 --> Friday, 03 - 28

0710088 --> Friday, 04 - 16

0710089 --> Friday, 04 - 08

0710090 --> Friday, 03 - 31

0710091 --> Friday, 04 - 13

0710092 --> Friday, 04 - 04

0710093 --> Friday, 03 - 27

0710094 --> Friday, 04 - 16

0710095 --> Friday, 04 - 01

0710096 --> Friday, 04 - 20

0710097 --> Friday, 04 - 12

0710098 --> Friday, 03 - 28

0710099 --> Friday, 04 - 17

0710100 --> Friday, 04 - 09

0710101 --> Friday, 03 - 25

0710102 --> Friday, 04 - 14

0710103 --> Friday, 04 - 06

0710104 --> Friday, 03 - 28

0710105 --> Friday, 04 - 10

0710106 --> Friday, 04 - 02

0710107 --> Friday, 04 - 22

0710108 --> Friday, 04 - 06

0710109 --> Friday, 03 - 29

0710110 --> Friday, 04 - 18

0710111 --> Friday, 04 - 03

0710112 --> Friday, 03 - 25

0710113 --> Friday, 04 - 14

0710114 --> Friday, 04 - 06

0710115 --> Friday, 03 - 22

0710116 --> Friday, 04 - 10

0710117 --> Friday, 04 - 02

0710118 --> Friday, 04 - 22

0710119 --> Friday, 04 - 07

0710120 --> Friday, 03 - 29

0710121 --> Friday, 04 - 18

0710122 --> Friday, 04 - 03

0710123 --> Friday, 03 - 26

0710124 --> Friday, 04 - 14

0710125 --> Friday, 03 - 30

0710126 --> Friday, 04 - 19

0710127 --> Friday, 04 - 11

0710128 --> Friday, 03 - 26

0710129 --> Friday, 04 - 15

0710130 --> Friday, 04 - 07

0710131 --> Friday, 03 - 23

0710132 --> Friday, 04 - 11

0710133 --> Friday, 04 - 03

0710134 --> Friday, 03 - 26

0710135 --> Friday, 04 - 08

0710136 --> Friday, 03 - 30

0710137 --> Friday, 04 - 19

0710138 --> Friday, 04 - 11

0710139 --> Friday, 03 - 27

0710140 --> Friday, 04 - 15

0710141 --> Friday, 04 - 07

0710142 --> Friday, 03 - 23

0710143 --> Friday, 04 - 12

0710144 --> Friday, 04 - 03

0710145 --> Friday, 04 - 23

0710146 --> Friday, 04 - 08

0710147 --> Friday, 03 - 31

0710148 --> Friday, 04 - 19

0710149 --> Friday, 04 - 04

0710150 --> Friday, 03 - 27

0710151 --> Friday, 04 - 16

0710152 --> Friday, 03 - 31

0710153 --> Friday, 03 - 23

0710154 --> Friday, 04 - 12

0710155 --> Friday, 03 - 28

0710156 --> Friday, 04 - 16

0710157 --> Friday, 04 - 08

0710158 --> Friday, 03 - 31

0710159 --> Friday, 04 - 13

0710160 --> Friday, 04 - 04

0710161 --> Friday, 03 - 27

0710162 --> Friday, 04 - 16

0710163 --> Friday, 04 - 01

0710164 --> Friday, 04 - 20

0710165 --> Friday, 04 - 12

0710166 --> Friday, 03 - 28

0710167 --> Friday, 04 - 17

0710168 --> Friday, 04 - 08

0710169 --> Friday, 03 - 24

0710170 --> Friday, 04 - 13

0710171 --> Friday, 04 - 05

0710172 --> Friday, 03 - 20

0710173 --> Friday, 04 - 09

0710174 --> Friday, 04 - 01

0710175 --> Friday, 04 - 21

0710176 --> Friday, 04 - 05

0710177 --> Friday, 03 - 28

0710178 --> Friday, 04 - 17

0710179 --> Friday, 04 - 02

0710180 --> Friday, 03 - 24

0710181 --> Friday, 04 - 13

0710182 --> Friday, 03 - 29

0710183 --> Friday, 04 - 18

0710184 --> Friday, 04 - 09

0710185 --> Friday, 04 - 01

0710186 --> Friday, 04 - 14

0710187 --> Friday, 04 - 06

0710188 --> Friday, 03 - 28

0710189 --> Friday, 04 - 17

0710190 --> Friday, 04 - 02

0710191 --> Friday, 03 - 25

0710192 --> Friday, 04 - 13

0710193 --> Friday, 03 - 29

0710194 --> Friday, 04 - 18

0710195 --> Friday, 04 - 10

0710196 --> Friday, 03 - 25

0710197 --> Friday, 04 - 14

0710198 --> Friday, 04 - 06

0710199 --> Friday, 03 - 22

0710200 --> Friday, 04 - 11

0710201 --> Friday, 04 - 03

0710202 --> Friday, 04 - 23

0710203 --> Friday, 04 - 08

0710204 --> Friday, 03 - 30

0710205 --> Friday, 04 - 19

0710206 --> Friday, 04 - 04

0710207 --> Friday, 03 - 27

0710208 --> Friday, 04 - 15

0710209 --> Friday, 03 - 31

0710210 --> Friday, 03 - 23

0710211 --> Friday, 04 - 12

0710212 --> Friday, 04 - 03

0710213 --> Friday, 04 - 16

0710214 --> Friday, 04 - 08

0710215 --> Friday, 03 - 31

0710216 --> Friday, 04 - 19

0710217 --> Friday, 04 - 04

0710218 --> Friday, 03 - 27

0710219 --> Friday, 04 - 16

0710220 --> Friday, 03 - 31

0710221 --> Friday, 04 - 20

0710222 --> Friday, 04 - 12

0710223 --> Friday, 03 - 28

0710224 --> Friday, 04 - 16

0710225 --> Friday, 04 - 08

0710226 --> Friday, 03 - 24

0710227 --> Friday, 04 - 13

0710228 --> Friday, 04 - 04

0710229 --> Friday, 03 - 20

0710230 --> Friday, 04 - 09

0710231 --> Friday, 04 - 01

0710232 --> Friday, 04 - 20

0710233 --> Friday, 04 - 05

0710234 --> Friday, 03 - 28

0710235 --> Friday, 04 - 17

0710236 --> Friday, 04 - 08

0710237 --> Friday, 03 - 24

0710238 --> Friday, 04 - 13

0710239 --> Friday, 03 - 29

0710240 --> Friday, 04 - 17

0710241 --> Friday, 04 - 09

0710242 --> Friday, 04 - 01

0710243 --> Friday, 04 - 14

0710244 --> Friday, 04 - 05

0710245 --> Friday, 03 - 28

0710246 --> Friday, 04 - 17

0710247 --> Friday, 04 - 02

0710248 --> Friday, 03 - 24

0710249 --> Friday, 04 - 13

0710250 --> Friday, 03 - 29

0710251 --> Friday, 04 - 18

0710252 --> Friday, 04 - 09

0710253 --> Friday, 03 - 25

0710254 --> Friday, 04 - 14

0710255 --> Friday, 04 - 06

0710256 --> Friday, 03 - 28

0710257 --> Friday, 04 - 10

0710258 --> Friday, 04 - 02

0710259 --> Friday, 04 - 22

0710260 --> Friday, 04 - 06

0710261 --> Friday, 03 - 29

0710262 --> Friday, 04 - 18

0710263 --> Friday, 04 - 03

0710264 --> Friday, 03 - 25

0710265 --> Friday, 04 - 14

0710266 --> Friday, 04 - 06

0710267 --> Friday, 03 - 22

0710268 --> Friday, 04 - 10

0710269 --> Friday, 04 - 02

0710270 --> Friday, 04 - 22

0710271 --> Friday, 04 - 07

0710272 --> Friday, 03 - 29

0710273 --> Friday, 04 - 18

0710274 --> Friday, 04 - 03

0710275 --> Friday, 03 - 26

0710276 --> Friday, 04 - 14

0710277 --> Friday, 03 - 30

0710278 --> Friday, 04 - 19

0710279 --> Friday, 04 - 11

0710280 --> Friday, 03 - 26

0710281 --> Friday, 04 - 15

0710282 --> Friday, 04 - 07

0710283 --> Friday, 03 - 23

0710284 --> Friday, 04 - 11

0710285 --> Friday, 04 - 03

0710286 --> Friday, 03 - 26

0710287 --> Friday, 04 - 08

0710288 --> Friday, 03 - 30

0710289 --> Friday, 04 - 19

0710290 --> Friday, 04 - 11

0710291 --> Friday, 03 - 27

0710292 --> Friday, 04 - 15

0710293 --> Friday, 04 - 07

0710294 --> Friday, 03 - 23

0710295 --> Friday, 04 - 12

0710296 --> Friday, 04 - 03

0710297 --> Friday, 04 - 23

0710298 --> Friday, 04 - 08

0710299 --> Friday, 03 - 31

0710300 --> Friday, 04 - 20

0710301 --> Friday, 04 - 05

0710302 --> Friday, 03 - 28

0710303 --> Friday, 04 - 17

0710304 --> Friday, 04 - 01

0710305 --> Friday, 03 - 24

0710306 --> Friday, 04 - 13

0710307 --> Friday, 03 - 29

0710308 --> Friday, 04 - 17

0710309 --> Friday, 04 - 09

0710310 --> Friday, 04 - 01

0710311 --> Friday, 04 - 14

0710312 --> Friday, 04 - 05

0710313 --> Friday, 03 - 28

0710314 --> Friday, 04 - 17

0710315 --> Friday, 04 - 02

0710316 --> Friday, 04 - 21

0710317 --> Friday, 04 - 13

0710318 --> Friday, 03 - 29

0710319 --> Friday, 04 - 18

0710320 --> Friday, 04 - 09

0710321 --> Friday, 03 - 25

0710322 --> Friday, 04 - 14

0710323 --> Friday, 04 - 06

0710324 --> Friday, 03 - 21

0710325 --> Friday, 04 - 10

0710326 --> Friday, 04 - 02

0710327 --> Friday, 04 - 22

0710328 --> Friday, 04 - 06

0710329 --> Friday, 03 - 29

0710330 --> Friday, 04 - 18

0710331 --> Friday, 04 - 03

0710332 --> Friday, 03 - 25

0710333 --> Friday, 04 - 14

0710334 --> Friday, 03 - 30

0710335 --> Friday, 04 - 19

0710336 --> Friday, 04 - 10

0710337 --> Friday, 04 - 02

0710338 --> Friday, 04 - 15

0710339 --> Friday, 04 - 07

0710340 --> Friday, 03 - 29

0710341 --> Friday, 04 - 18

0710342 --> Friday, 04 - 03

0710343 --> Friday, 03 - 26

0710344 --> Friday, 04 - 14

0710345 --> Friday, 03 - 30

0710346 --> Friday, 04 - 19

0710347 --> Friday, 04 - 11

0710348 --> Friday, 03 - 26

0710349 --> Friday, 04 - 15

0710350 --> Friday, 04 - 07

0710351 --> Friday, 03 - 23

0710352 --> Friday, 04 - 11

0710353 --> Friday, 04 - 03

0710354 --> Friday, 04 - 23

0710355 --> Friday, 04 - 08

0710356 --> Friday, 03 - 30

0710357 --> Friday, 04 - 19

0710358 --> Friday, 04 - 04

0710359 --> Friday, 03 - 27

0710360 --> Friday, 04 - 15

0710361 --> Friday, 04 - 07

0710362 --> Friday, 03 - 23

0710363 --> Friday, 04 - 12

0710364 --> Friday, 04 - 03

0710365 --> Friday, 04 - 16

0710366 --> Friday, 04 - 08

0710367 --> Friday, 03 - 31

0710368 --> Friday, 04 - 19

0710369 --> Friday, 04 - 04

0710370 --> Friday, 03 - 27

0710371 --> Friday, 04 - 16

0710372 --> Friday, 03 - 31

0710373 --> Friday, 04 - 20

0710374 --> Friday, 04 - 12

0710375 --> Friday, 03 - 28

0710376 --> Friday, 04 - 16

0710377 --> Friday, 04 - 08

0710378 --> Friday, 03 - 24

0710379 --> Friday, 04 - 13

0710380 --> Friday, 04 - 04

0710381 --> Friday, 03 - 27

0710382 --> Friday, 04 - 09

0710383 --> Friday, 04 - 01

0710384 --> Friday, 04 - 20

0710385 --> Friday, 04 - 12

0710386 --> Friday, 03 - 28

0710387 --> Friday, 04 - 17

0710388 --> Friday, 04 - 08

0710389 --> Friday, 03 - 24

0710390 --> Friday, 04 - 13

0710391 --> Friday, 04 - 05

0710392 --> Friday, 04 - 17

