Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5350000 through 5359999



5350000 --> Friday, 04 - 14

5350001 --> Friday, 03 - 30

5350002 --> Friday, 04 - 19

5350003 --> Friday, 04 - 11

5350004 --> Friday, 04 - 02

5350005 --> Friday, 04 - 15

5350006 --> Friday, 04 - 07

5350007 --> Friday, 03 - 30

5350008 --> Friday, 04 - 18

5350009 --> Friday, 04 - 03

5350010 --> Friday, 03 - 26

5350011 --> Friday, 04 - 15

5350012 --> Friday, 03 - 30

5350013 --> Friday, 04 - 19

5350014 --> Friday, 04 - 11

5350015 --> Friday, 03 - 27

5350016 --> Friday, 04 - 15

5350017 --> Friday, 04 - 07

5350018 --> Friday, 03 - 23

5350019 --> Friday, 04 - 12

5350020 --> Friday, 04 - 03

5350021 --> Friday, 04 - 23

5350022 --> Friday, 04 - 08

5350023 --> Friday, 03 - 31

5350024 --> Friday, 04 - 19

5350025 --> Friday, 04 - 04

5350026 --> Friday, 03 - 27

5350027 --> Friday, 04 - 16

5350028 --> Friday, 04 - 07

5350029 --> Friday, 03 - 23

5350030 --> Friday, 04 - 12

5350031 --> Friday, 04 - 04

5350032 --> Friday, 04 - 16

5350033 --> Friday, 04 - 08

5350034 --> Friday, 03 - 31

5350035 --> Friday, 04 - 20

5350036 --> Friday, 04 - 04

5350037 --> Friday, 03 - 27

5350038 --> Friday, 04 - 16

5350039 --> Friday, 04 - 01

5350040 --> Friday, 04 - 20

5350041 --> Friday, 04 - 12

5350042 --> Friday, 03 - 28

5350043 --> Friday, 04 - 17

5350044 --> Friday, 04 - 08

5350045 --> Friday, 03 - 24

5350046 --> Friday, 04 - 13

5350047 --> Friday, 04 - 05

5350048 --> Friday, 03 - 27

5350049 --> Friday, 04 - 09

5350050 --> Friday, 04 - 01

5350051 --> Friday, 04 - 21

5350052 --> Friday, 04 - 12

5350053 --> Friday, 03 - 28

5350054 --> Friday, 04 - 17

5350055 --> Friday, 04 - 09

5350056 --> Friday, 03 - 24

5350057 --> Friday, 04 - 13

5350058 --> Friday, 04 - 05

5350059 --> Friday, 04 - 18

5350060 --> Friday, 04 - 09

5350061 --> Friday, 04 - 01

5350062 --> Friday, 04 - 21

5350063 --> Friday, 04 - 06

5350064 --> Friday, 03 - 28

5350065 --> Friday, 04 - 17

5350066 --> Friday, 04 - 02

5350067 --> Friday, 03 - 25

5350068 --> Friday, 04 - 13

5350069 --> Friday, 03 - 29

5350070 --> Friday, 04 - 18

5350071 --> Friday, 04 - 10

5350072 --> Friday, 04 - 01

5350073 --> Friday, 04 - 14

5350074 --> Friday, 04 - 06

5350075 --> Friday, 03 - 29

5350076 --> Friday, 04 - 17

5350077 --> Friday, 04 - 02

5350078 --> Friday, 04 - 22

5350079 --> Friday, 04 - 07

5350080 --> Friday, 03 - 29

5350081 --> Friday, 04 - 18

5350082 --> Friday, 04 - 10

5350083 --> Friday, 03 - 26

5350084 --> Friday, 04 - 14

5350085 --> Friday, 04 - 06

5350086 --> Friday, 03 - 22

5350087 --> Friday, 04 - 11

5350088 --> Friday, 04 - 02

5350089 --> Friday, 04 - 22

5350090 --> Friday, 04 - 07

5350091 --> Friday, 03 - 30

5350092 --> Friday, 04 - 18

5350093 --> Friday, 04 - 03

5350094 --> Friday, 03 - 26

5350095 --> Friday, 04 - 15

5350096 --> Friday, 03 - 30

5350097 --> Friday, 04 - 19

5350098 --> Friday, 04 - 11

5350099 --> Friday, 03 - 27

5350100 --> Friday, 04 - 16

5350101 --> Friday, 04 - 08

5350102 --> Friday, 03 - 31

5350103 --> Friday, 04 - 13

5350104 --> Friday, 04 - 04

5350105 --> Friday, 03 - 27

5350106 --> Friday, 04 - 16

5350107 --> Friday, 04 - 01

5350108 --> Friday, 04 - 20

5350109 --> Friday, 04 - 12

5350110 --> Friday, 03 - 28

5350111 --> Friday, 04 - 17

5350112 --> Friday, 04 - 08

5350113 --> Friday, 03 - 24

5350114 --> Friday, 04 - 13

5350115 --> Friday, 04 - 05

5350116 --> Friday, 03 - 20

5350117 --> Friday, 04 - 09

5350118 --> Friday, 04 - 01

5350119 --> Friday, 04 - 21

5350120 --> Friday, 04 - 05

5350121 --> Friday, 03 - 28

5350122 --> Friday, 04 - 17

5350123 --> Friday, 04 - 02

5350124 --> Friday, 03 - 24

5350125 --> Friday, 04 - 13

5350126 --> Friday, 04 - 05

5350127 --> Friday, 04 - 18

5350128 --> Friday, 04 - 09

5350129 --> Friday, 04 - 01

5350130 --> Friday, 04 - 21

5350131 --> Friday, 04 - 06

5350132 --> Friday, 03 - 28

5350133 --> Friday, 04 - 17

5350134 --> Friday, 04 - 02

5350135 --> Friday, 03 - 25

5350136 --> Friday, 04 - 13

5350137 --> Friday, 03 - 29

5350138 --> Friday, 04 - 18

5350139 --> Friday, 04 - 10

5350140 --> Friday, 03 - 25

5350141 --> Friday, 04 - 14

5350142 --> Friday, 04 - 06

5350143 --> Friday, 03 - 22

5350144 --> Friday, 04 - 10

5350145 --> Friday, 04 - 02

5350146 --> Friday, 04 - 22

5350147 --> Friday, 04 - 07

5350148 --> Friday, 03 - 29

5350149 --> Friday, 04 - 18

5350150 --> Friday, 04 - 10

5350151 --> Friday, 03 - 26

5350152 --> Friday, 04 - 14

5350153 --> Friday, 04 - 06

5350154 --> Friday, 03 - 22

5350155 --> Friday, 04 - 11

5350156 --> Friday, 04 - 02

5350157 --> Friday, 04 - 22

5350158 --> Friday, 04 - 07

5350159 --> Friday, 03 - 30

5350160 --> Friday, 04 - 18

5350161 --> Friday, 04 - 03

5350162 --> Friday, 03 - 26

5350163 --> Friday, 04 - 15

5350164 --> Friday, 03 - 30

5350165 --> Friday, 04 - 19

5350166 --> Friday, 04 - 11

5350167 --> Friday, 03 - 27

5350168 --> Friday, 04 - 15

5350169 --> Friday, 04 - 07

5350170 --> Friday, 03 - 30

5350171 --> Friday, 04 - 12

5350172 --> Friday, 04 - 03

5350173 --> Friday, 03 - 26

5350174 --> Friday, 04 - 08

5350175 --> Friday, 03 - 31

5350176 --> Friday, 04 - 19

5350177 --> Friday, 04 - 11

5350178 --> Friday, 03 - 27

5350179 --> Friday, 04 - 16

5350180 --> Friday, 04 - 07

5350181 --> Friday, 03 - 23

5350182 --> Friday, 04 - 12

5350183 --> Friday, 04 - 04

5350184 --> Friday, 04 - 23

5350185 --> Friday, 04 - 08

5350186 --> Friday, 03 - 31

5350187 --> Friday, 04 - 20

5350188 --> Friday, 04 - 04

5350189 --> Friday, 03 - 27

5350190 --> Friday, 04 - 16

5350191 --> Friday, 04 - 01

5350192 --> Friday, 03 - 23

5350193 --> Friday, 04 - 12

5350194 --> Friday, 03 - 28

5350195 --> Friday, 04 - 17

