Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5110000 through 5119999



5110000 --> Friday, 03 - 31

5110001 --> Friday, 03 - 23

5110002 --> Friday, 04 - 12

5110003 --> Friday, 03 - 28

5110004 --> Friday, 04 - 16

5110005 --> Friday, 04 - 08

5110006 --> Friday, 03 - 31

5110007 --> Friday, 04 - 13

5110008 --> Friday, 04 - 04

5110009 --> Friday, 03 - 27

5110010 --> Friday, 04 - 16

5110011 --> Friday, 04 - 01

5110012 --> Friday, 04 - 20

5110013 --> Friday, 04 - 12

5110014 --> Friday, 03 - 28

5110015 --> Friday, 04 - 17

5110016 --> Friday, 04 - 08

5110017 --> Friday, 03 - 24

5110018 --> Friday, 04 - 13

5110019 --> Friday, 04 - 05

5110020 --> Friday, 03 - 20

5110021 --> Friday, 04 - 09

5110022 --> Friday, 04 - 01

5110023 --> Friday, 04 - 21

5110024 --> Friday, 04 - 05

5110025 --> Friday, 03 - 28

5110026 --> Friday, 04 - 17

5110027 --> Friday, 04 - 02

5110028 --> Friday, 03 - 24

5110029 --> Friday, 04 - 13

5110030 --> Friday, 04 - 05

5110031 --> Friday, 04 - 18

5110032 --> Friday, 04 - 09

5110033 --> Friday, 04 - 01

5110034 --> Friday, 04 - 14

5110035 --> Friday, 04 - 06

5110036 --> Friday, 03 - 28

5110037 --> Friday, 04 - 17

5110038 --> Friday, 04 - 02

5110039 --> Friday, 03 - 25

5110040 --> Friday, 04 - 13

5110041 --> Friday, 03 - 29

5110042 --> Friday, 04 - 18

5110043 --> Friday, 04 - 10

5110044 --> Friday, 03 - 25

5110045 --> Friday, 04 - 14

5110046 --> Friday, 04 - 06

5110047 --> Friday, 03 - 22

5110048 --> Friday, 04 - 10

5110049 --> Friday, 04 - 02

5110050 --> Friday, 04 - 22

5110051 --> Friday, 04 - 07

5110052 --> Friday, 03 - 29

5110053 --> Friday, 04 - 18

5110054 --> Friday, 04 - 03

5110055 --> Friday, 03 - 26

5110056 --> Friday, 04 - 14

5110057 --> Friday, 04 - 06

5110058 --> Friday, 03 - 22

5110059 --> Friday, 04 - 11

5110060 --> Friday, 04 - 02

5110061 --> Friday, 04 - 22

5110062 --> Friday, 04 - 07

5110063 --> Friday, 03 - 30

5110064 --> Friday, 04 - 18

5110065 --> Friday, 04 - 03

5110066 --> Friday, 03 - 26

5110067 --> Friday, 04 - 15

5110068 --> Friday, 03 - 30

5110069 --> Friday, 04 - 19

5110070 --> Friday, 04 - 11

5110071 --> Friday, 03 - 27

5110072 --> Friday, 04 - 15

5110073 --> Friday, 04 - 07

5110074 --> Friday, 03 - 23

5110075 --> Friday, 04 - 12
