Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2960000 through 2969999



2960000 --> Friday, 04 - 07

2960001 --> Friday, 03 - 23

2960002 --> Friday, 04 - 12

2960003 --> Friday, 04 - 04

2960004 --> Friday, 03 - 26

2960005 --> Friday, 04 - 08

2960006 --> Friday, 03 - 31

2960007 --> Friday, 04 - 20

2960008 --> Friday, 04 - 11

2960009 --> Friday, 03 - 27

2960010 --> Friday, 04 - 16

2960011 --> Friday, 04 - 01

2960012 --> Friday, 03 - 23

2960013 --> Friday, 04 - 12

2960014 --> Friday, 04 - 04

2960015 --> Friday, 04 - 17

2960016 --> Friday, 04 - 08

2960017 --> Friday, 03 - 31

2960018 --> Friday, 04 - 20

2960019 --> Friday, 04 - 05

2960020 --> Friday, 03 - 27

2960021 --> Friday, 04 - 16

2960022 --> Friday, 04 - 01

2960023 --> Friday, 03 - 24

2960024 --> Friday, 04 - 12

2960025 --> Friday, 03 - 28

2960026 --> Friday, 04 - 17

2960027 --> Friday, 04 - 09

2960028 --> Friday, 03 - 31

2960029 --> Friday, 04 - 13

2960030 --> Friday, 04 - 05

2960031 --> Friday, 03 - 21

2960032 --> Friday, 04 - 09

2960033 --> Friday, 04 - 01

2960034 --> Friday, 04 - 21

2960035 --> Friday, 04 - 06

2960036 --> Friday, 03 - 28

2960037 --> Friday, 04 - 17

2960038 --> Friday, 04 - 09

2960039 --> Friday, 03 - 25

2960040 --> Friday, 04 - 13

2960041 --> Friday, 04 - 05

2960042 --> Friday, 03 - 21

2960043 --> Friday, 04 - 10

2960044 --> Friday, 04 - 01

2960045 --> Friday, 04 - 21

2960046 --> Friday, 04 - 06

2960047 --> Friday, 03 - 29

2960048 --> Friday, 04 - 17

2960049 --> Friday, 04 - 02

2960050 --> Friday, 03 - 25

2960051 --> Friday, 04 - 14

2960052 --> Friday, 03 - 29

2960053 --> Friday, 04 - 18

2960054 --> Friday, 04 - 10

2960055 --> Friday, 03 - 26

2960056 --> Friday, 04 - 14

2960057 --> Friday, 04 - 06

2960058 --> Friday, 03 - 29

2960059 --> Friday, 04 - 11

2960060 --> Friday, 04 - 02

2960061 --> Friday, 03 - 25

2960062 --> Friday, 04 - 14

2960063 --> Friday, 03 - 30

2960064 --> Friday, 04 - 18

2960065 --> Friday, 04 - 10

2960066 --> Friday, 03 - 26

2960067 --> Friday, 04 - 15

2960068 --> Friday, 04 - 06

2960069 --> Friday, 03 - 22

2960070 --> Friday, 04 - 11

2960071 --> Friday, 04 - 03

2960072 --> Friday, 04 - 22

2960073 --> Friday, 04 - 07

2960074 --> Friday, 03 - 30

2960075 --> Friday, 04 - 19

2960076 --> Friday, 04 - 03

2960077 --> Friday, 03 - 26

2960078 --> Friday, 04 - 15

2960079 --> Friday, 03 - 31

2960080 --> Friday, 03 - 22

2960081 --> Friday, 04 - 11

2960082 --> Friday, 04 - 03

2960083 --> Friday, 04 - 16

2960084 --> Friday, 04 - 07

2960085 --> Friday, 03 - 30

2960086 --> Friday, 04 - 12

2960087 --> Friday, 04 - 04

2960088 --> Friday, 03 - 26

2960089 --> Friday, 04 - 15

2960090 --> Friday, 03 - 31

2960091 --> Friday, 04 - 20

2960092 --> Friday, 04 - 11

2960093 --> Friday, 03 - 27

2960094 --> Friday, 04 - 16

2960095 --> Friday, 04 - 08

2960096 --> Friday, 03 - 23

2960097 --> Friday, 04 - 12

2960098 --> Friday, 04 - 04

2960099 --> Friday, 03 - 20

2960100 --> Friday, 04 - 09

2960101 --> Friday, 04 - 01

2960102 --> Friday, 04 - 21

2960103 --> Friday, 04 - 06

2960104 --> Friday, 03 - 28

2960105 --> Friday, 04 - 17

2960106 --> Friday, 04 - 02

2960107 --> Friday, 03 - 25

2960108 --> Friday, 04 - 13

2960109 --> Friday, 04 - 05

2960110 --> Friday, 04 - 18

2960111 --> Friday, 04 - 10

2960112 --> Friday, 04 - 01

2960113 --> Friday, 04 - 21

2960114 --> Friday, 04 - 06

2960115 --> Friday, 03 - 29

2960116 --> Friday, 04 - 17

2960117 --> Friday, 04 - 02

2960118 --> Friday, 03 - 25

2960119 --> Friday, 04 - 14

2960120 --> Friday, 03 - 29

2960121 --> Friday, 04 - 18

2960122 --> Friday, 04 - 10

2960123 --> Friday, 03 - 26

2960124 --> Friday, 04 - 14

2960125 --> Friday, 04 - 06

2960126 --> Friday, 03 - 22

2960127 --> Friday, 04 - 11

2960128 --> Friday, 04 - 02

2960129 --> Friday, 04 - 22

2960130 --> Friday, 04 - 07

2960131 --> Friday, 03 - 30

2960132 --> Friday, 04 - 18

2960133 --> Friday, 04 - 10

2960134 --> Friday, 03 - 26

2960135 --> Friday, 04 - 15

2960136 --> Friday, 04 - 06

2960137 --> Friday, 03 - 22

2960138 --> Friday, 04 - 11

2960139 --> Friday, 04 - 03

2960140 --> Friday, 04 - 22

2960141 --> Friday, 04 - 07

2960142 --> Friday, 03 - 30

2960143 --> Friday, 04 - 19

2960144 --> Friday, 04 - 03

2960145 --> Friday, 03 - 26

2960146 --> Friday, 04 - 15

2960147 --> Friday, 03 - 31

2960148 --> Friday, 04 - 19

2960149 --> Friday, 04 - 11

2960150 --> Friday, 03 - 27

2960151 --> Friday, 04 - 16

2960152 --> Friday, 04 - 07

2960153 --> Friday, 03 - 30

2960154 --> Friday, 04 - 12

2960155 --> Friday, 04 - 04

2960156 --> Friday, 03 - 26

