Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5290000 through 5299999



5290000 --> Friday, 03 - 31

5290001 --> Friday, 03 - 23

5290002 --> Friday, 04 - 12

5290003 --> Friday, 03 - 28

5290004 --> Friday, 04 - 16

5290005 --> Friday, 04 - 08

5290006 --> Friday, 03 - 31

5290007 --> Friday, 04 - 13

5290008 --> Friday, 04 - 04

5290009 --> Friday, 03 - 27

5290010 --> Friday, 04 - 16

5290011 --> Friday, 04 - 01

5290012 --> Friday, 04 - 20

5290013 --> Friday, 04 - 12

5290014 --> Friday, 03 - 28

5290015 --> Friday, 04 - 17

5290016 --> Friday, 04 - 08

5290017 --> Friday, 03 - 24

5290018 --> Friday, 04 - 13

5290019 --> Friday, 04 - 05

5290020 --> Friday, 03 - 20

5290021 --> Friday, 04 - 09

5290022 --> Friday, 04 - 01

5290023 --> Friday, 04 - 21

5290024 --> Friday, 04 - 05

5290025 --> Friday, 03 - 28

5290026 --> Friday, 04 - 17

5290027 --> Friday, 04 - 02

5290028 --> Friday, 03 - 24

5290029 --> Friday, 04 - 13

5290030 --> Friday, 04 - 05

5290031 --> Friday, 04 - 18

5290032 --> Friday, 04 - 09

5290033 --> Friday, 04 - 01

5290034 --> Friday, 04 - 21

5290035 --> Friday, 04 - 06

5290036 --> Friday, 03 - 28

5290037 --> Friday, 04 - 17

5290038 --> Friday, 04 - 02

5290039 --> Friday, 03 - 25

5290040 --> Friday, 04 - 13

5290041 --> Friday, 03 - 29

5290042 --> Friday, 04 - 18

5290043 --> Friday, 04 - 10

5290044 --> Friday, 03 - 25

5290045 --> Friday, 04 - 14

5290046 --> Friday, 04 - 06

5290047 --> Friday, 03 - 22

5290048 --> Friday, 04 - 10

5290049 --> Friday, 04 - 02

5290050 --> Friday, 04 - 22

5290051 --> Friday, 04 - 07

5290052 --> Friday, 03 - 29

5290053 --> Friday, 04 - 18

5290054 --> Friday, 04 - 10

5290055 --> Friday, 03 - 26

5290056 --> Friday, 04 - 14

5290057 --> Friday, 04 - 06

5290058 --> Friday, 03 - 22

5290059 --> Friday, 04 - 11

5290060 --> Friday, 04 - 02

5290061 --> Friday, 04 - 22

5290062 --> Friday, 04 - 07

5290063 --> Friday, 03 - 30

5290064 --> Friday, 04 - 18

5290065 --> Friday, 04 - 03

5290066 --> Friday, 03 - 26

5290067 --> Friday, 04 - 15

5290068 --> Friday, 03 - 30

