Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1020000 through 1029999



1020000 --> Friday, 03 - 31

1020001 --> Friday, 04 - 20

1020002 --> Friday, 04 - 05

1020003 --> Friday, 03 - 28

1020004 --> Friday, 04 - 16

1020005 --> Friday, 04 - 01

1020006 --> Friday, 03 - 24

1020007 --> Friday, 04 - 13

1020008 --> Friday, 04 - 04

1020009 --> Friday, 04 - 17

1020010 --> Friday, 04 - 09

1020011 --> Friday, 04 - 01

1020012 --> Friday, 04 - 20

1020013 --> Friday, 04 - 05

1020014 --> Friday, 03 - 28

1020015 --> Friday, 04 - 10

1020016 --> Friday, 04 - 01

1020017 --> Friday, 04 - 21

1020018 --> Friday, 04 - 13

1020019 --> Friday, 03 - 29

1020020 --> Friday, 04 - 17

1020021 --> Friday, 04 - 09

1020022 --> Friday, 03 - 25

1020023 --> Friday, 04 - 14

1020024 --> Friday, 04 - 05

1020025 --> Friday, 03 - 21

1020026 --> Friday, 04 - 10

1020027 --> Friday, 04 - 02

1020028 --> Friday, 04 - 21

1020029 --> Friday, 04 - 06

1020030 --> Friday, 03 - 29

1020031 --> Friday, 04 - 18

1020032 --> Friday, 04 - 09

1020033 --> Friday, 03 - 25

1020034 --> Friday, 04 - 14

1020035 --> Friday, 03 - 30

1020036 --> Friday, 04 - 18

1020037 --> Friday, 04 - 10

1020038 --> Friday, 04 - 02

1020039 --> Friday, 04 - 15

1020040 --> Friday, 04 - 06

1020041 --> Friday, 03 - 29

1020042 --> Friday, 04 - 18

1020043 --> Friday, 04 - 03

1020044 --> Friday, 03 - 25

1020045 --> Friday, 04 - 14

1020046 --> Friday, 03 - 30

1020047 --> Friday, 04 - 19

1020048 --> Friday, 04 - 10

1020049 --> Friday, 03 - 26

1020050 --> Friday, 04 - 15

1020051 --> Friday, 04 - 07

1020052 --> Friday, 03 - 29

