Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0640000 through 0649999



0640000 --> Friday, 04 - 14

0640001 --> Friday, 04 - 06

0640002 --> Friday, 03 - 22

0640003 --> Friday, 04 - 11

0640004 --> Friday, 04 - 02

0640005 --> Friday, 04 - 22

0640006 --> Friday, 04 - 07

0640007 --> Friday, 03 - 30

0640008 --> Friday, 04 - 18

0640009 --> Friday, 04 - 03

0640010 --> Friday, 03 - 26

0640011 --> Friday, 04 - 15

0640012 --> Friday, 04 - 06

0640013 --> Friday, 03 - 22

0640014 --> Friday, 04 - 11

0640015 --> Friday, 03 - 27

0640016 --> Friday, 04 - 15

0640017 --> Friday, 04 - 07

0640018 --> Friday, 03 - 30

0640019 --> Friday, 04 - 12

0640020 --> Friday, 04 - 03

0640021 --> Friday, 03 - 26

0640022 --> Friday, 04 - 15

0640023 --> Friday, 03 - 31

0640024 --> Friday, 04 - 19

0640025 --> Friday, 04 - 11

0640026 --> Friday, 03 - 27

0640027 --> Friday, 04 - 16

0640028 --> Friday, 04 - 07

0640029 --> Friday, 03 - 23

0640030 --> Friday, 04 - 12

0640031 --> Friday, 04 - 04

0640032 --> Friday, 03 - 26

0640033 --> Friday, 04 - 08

0640034 --> Friday, 03 - 31

0640035 --> Friday, 04 - 20

0640036 --> Friday, 04 - 04

0640037 --> Friday, 03 - 27

0640038 --> Friday, 04 - 16

0640039 --> Friday, 04 - 01

0640040 --> Friday, 03 - 23

0640041 --> Friday, 04 - 12

0640042 --> Friday, 04 - 04

0640043 --> Friday, 04 - 17

0640044 --> Friday, 04 - 08

0640045 --> Friday, 03 - 31

0640046 --> Friday, 04 - 20

0640047 --> Friday, 04 - 05

0640048 --> Friday, 03 - 27

0640049 --> Friday, 04 - 16

0640050 --> Friday, 04 - 01

0640051 --> Friday, 03 - 24

0640052 --> Friday, 04 - 12

0640053 --> Friday, 03 - 28

0640054 --> Friday, 04 - 17

0640055 --> Friday, 04 - 09

0640056 --> Friday, 03 - 24

0640057 --> Friday, 04 - 13

0640058 --> Friday, 04 - 05

0640059 --> Friday, 03 - 21

0640060 --> Friday, 04 - 09

0640061 --> Friday, 04 - 01

0640062 --> Friday, 04 - 21

0640063 --> Friday, 04 - 06

0640064 --> Friday, 03 - 28

0640065 --> Friday, 04 - 17

0640066 --> Friday, 04 - 09

0640067 --> Friday, 03 - 25

0640068 --> Friday, 04 - 13

0640069 --> Friday, 04 - 05

0640070 --> Friday, 03 - 21

0640071 --> Friday, 04 - 10

0640072 --> Friday, 04 - 01

0640073 --> Friday, 04 - 21

0640074 --> Friday, 04 - 06

0640075 --> Friday, 03 - 29

0640076 --> Friday, 04 - 17

0640077 --> Friday, 04 - 02

0640078 --> Friday, 03 - 25

0640079 --> Friday, 04 - 14

0640080 --> Friday, 03 - 29

0640081 --> Friday, 04 - 18

0640082 --> Friday, 04 - 10

0640083 --> Friday, 03 - 26

0640084 --> Friday, 04 - 14

0640085 --> Friday, 04 - 06

0640086 --> Friday, 03 - 29

0640087 --> Friday, 04 - 11

0640088 --> Friday, 04 - 02

0640089 --> Friday, 03 - 25

0640090 --> Friday, 04 - 14

0640091 --> Friday, 03 - 30

0640092 --> Friday, 04 - 18

0640093 --> Friday, 04 - 10

0640094 --> Friday, 03 - 26

0640095 --> Friday, 04 - 15

0640096 --> Friday, 04 - 06

0640097 --> Friday, 03 - 22

0640098 --> Friday, 04 - 11

0640099 --> Friday, 04 - 03

0640100 --> Friday, 04 - 23

0640101 --> Friday, 04 - 08

0640102 --> Friday, 03 - 31

0640103 --> Friday, 04 - 20

0640104 --> Friday, 04 - 04

0640105 --> Friday, 03 - 27

