Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5070000 through 5079999



5070000 --> Friday, 04 - 07

5070001 --> Friday, 03 - 23

5070002 --> Friday, 04 - 12

5070003 --> Friday, 04 - 04

5070004 --> Friday, 03 - 26

5070005 --> Friday, 04 - 08

5070006 --> Friday, 03 - 31

5070007 --> Friday, 04 - 20

5070008 --> Friday, 04 - 11

5070009 --> Friday, 03 - 27

5070010 --> Friday, 04 - 16

5070011 --> Friday, 04 - 08

5070012 --> Friday, 03 - 23

5070013 --> Friday, 04 - 12

5070014 --> Friday, 04 - 04

5070015 --> Friday, 04 - 17

5070016 --> Friday, 04 - 08

5070017 --> Friday, 03 - 31

5070018 --> Friday, 04 - 20

5070019 --> Friday, 04 - 05

5070020 --> Friday, 03 - 27

5070021 --> Friday, 04 - 16

5070022 --> Friday, 04 - 01

5070023 --> Friday, 03 - 24

5070024 --> Friday, 04 - 12

5070025 --> Friday, 03 - 28

5070026 --> Friday, 04 - 17

5070027 --> Friday, 04 - 09

5070028 --> Friday, 03 - 31

5070029 --> Friday, 04 - 13

5070030 --> Friday, 04 - 05

5070031 --> Friday, 03 - 28

5070032 --> Friday, 04 - 16

5070033 --> Friday, 04 - 01

5070034 --> Friday, 04 - 21

5070035 --> Friday, 04 - 13

5070036 --> Friday, 03 - 28

5070037 --> Friday, 04 - 17

5070038 --> Friday, 04 - 09

5070039 --> Friday, 03 - 25

5070040 --> Friday, 04 - 13

5070041 --> Friday, 04 - 05

5070042 --> Friday, 03 - 21

5070043 --> Friday, 04 - 10

5070044 --> Friday, 04 - 01

5070045 --> Friday, 04 - 21

5070046 --> Friday, 04 - 06

5070047 --> Friday, 03 - 29

5070048 --> Friday, 04 - 17

5070049 --> Friday, 04 - 02

5070050 --> Friday, 03 - 25

5070051 --> Friday, 04 - 14

5070052 --> Friday, 04 - 05

5070053 --> Friday, 04 - 18

5070054 --> Friday, 04 - 10

5070055 --> Friday, 03 - 26

5070056 --> Friday, 04 - 14

5070057 --> Friday, 04 - 06

5070058 --> Friday, 03 - 29

5070059 --> Friday, 04 - 11

5070060 --> Friday, 04 - 02

5070061 --> Friday, 03 - 25

5070062 --> Friday, 04 - 14

5070063 --> Friday, 03 - 30

5070064 --> Friday, 04 - 18

5070065 --> Friday, 04 - 10

5070066 --> Friday, 03 - 26

5070067 --> Friday, 04 - 15

5070068 --> Friday, 04 - 06

5070069 --> Friday, 03 - 22

5070070 --> Friday, 04 - 11

5070071 --> Friday, 04 - 03

5070072 --> Friday, 04 - 22

5070073 --> Friday, 04 - 07

5070074 --> Friday, 03 - 30

5070075 --> Friday, 04 - 19

5070076 --> Friday, 04 - 03

5070077 --> Friday, 03 - 26

5070078 --> Friday, 04 - 15

5070079 --> Friday, 03 - 31

5070080 --> Friday, 03 - 22

5070081 --> Friday, 04 - 11

5070082 --> Friday, 04 - 03

5070083 --> Friday, 04 - 16

5070084 --> Friday, 04 - 07

5070085 --> Friday, 03 - 30

5070086 --> Friday, 04 - 19

5070087 --> Friday, 04 - 04

5070088 --> Friday, 03 - 26

5070089 --> Friday, 04 - 15

5070090 --> Friday, 03 - 31

5070091 --> Friday, 04 - 20

5070092 --> Friday, 04 - 11

5070093 --> Friday, 03 - 27

5070094 --> Friday, 04 - 16

5070095 --> Friday, 04 - 08

5070096 --> Friday, 03 - 23

5070097 --> Friday, 04 - 12

5070098 --> Friday, 04 - 04

5070099 --> Friday, 03 - 20

5070100 --> Friday, 04 - 09

5070101 --> Friday, 04 - 01

5070102 --> Friday, 04 - 21

5070103 --> Friday, 04 - 06

5070104 --> Friday, 03 - 28

5070105 --> Friday, 04 - 17

5070106 --> Friday, 04 - 09

5070107 --> Friday, 03 - 25

5070108 --> Friday, 04 - 13

5070109 --> Friday, 04 - 05

5070110 --> Friday, 03 - 21

5070111 --> Friday, 04 - 10

5070112 --> Friday, 04 - 01

5070113 --> Friday, 04 - 21

5070114 --> Friday, 04 - 06

5070115 --> Friday, 03 - 29

5070116 --> Friday, 04 - 17

5070117 --> Friday, 04 - 02

5070118 --> Friday, 03 - 25

5070119 --> Friday, 04 - 14

5070120 --> Friday, 03 - 29

5070121 --> Friday, 04 - 18

5070122 --> Friday, 04 - 10

5070123 --> Friday, 03 - 26

5070124 --> Friday, 04 - 14

5070125 --> Friday, 04 - 06

5070126 --> Friday, 03 - 29

5070127 --> Friday, 04 - 11

5070128 --> Friday, 04 - 02

5070129 --> Friday, 03 - 25

5070130 --> Friday, 04 - 14

5070131 --> Friday, 03 - 30

5070132 --> Friday, 04 - 18

5070133 --> Friday, 04 - 10

5070134 --> Friday, 03 - 26

5070135 --> Friday, 04 - 15

5070136 --> Friday, 04 - 06

5070137 --> Friday, 03 - 22

5070138 --> Friday, 04 - 11

5070139 --> Friday, 04 - 03

5070140 --> Friday, 04 - 22

5070141 --> Friday, 04 - 07

5070142 --> Friday, 03 - 30

5070143 --> Friday, 04 - 19

5070144 --> Friday, 04 - 03

5070145 --> Friday, 03 - 26

5070146 --> Friday, 04 - 15

5070147 --> Friday, 03 - 31

5070148 --> Friday, 03 - 22

5070149 --> Friday, 04 - 11

5070150 --> Friday, 03 - 27

5070151 --> Friday, 04 - 16

5070152 --> Friday, 04 - 07

5070153 --> Friday, 03 - 30

5070154 --> Friday, 04 - 12

5070155 --> Friday, 04 - 04

5070156 --> Friday, 03 - 26

5070157 --> Friday, 04 - 15

5070158 --> Friday, 03 - 31

5070159 --> Friday, 04 - 20

5070160 --> Friday, 04 - 11

5070161 --> Friday, 03 - 27

5070162 --> Friday, 04 - 16

5070163 --> Friday, 04 - 08

5070164 --> Friday, 03 - 23

5070165 --> Friday, 04 - 12

5070166 --> Friday, 04 - 04

5070167 --> Friday, 03 - 20

5070168 --> Friday, 04 - 08

5070169 --> Friday, 03 - 31

5070170 --> Friday, 04 - 20

5070171 --> Friday, 04 - 05

5070172 --> Friday, 03 - 27

5070173 --> Friday, 04 - 16

5070174 --> Friday, 04 - 01

5070175 --> Friday, 03 - 24

5070176 --> Friday, 04 - 12

5070177 --> Friday, 04 - 04

5070178 --> Friday, 04 - 17

5070179 --> Friday, 04 - 09

5070180 --> Friday, 03 - 31

5070181 --> Friday, 04 - 20

5070182 --> Friday, 04 - 05

5070183 --> Friday, 03 - 28

5070184 --> Friday, 04 - 16

5070185 --> Friday, 04 - 01

5070186 --> Friday, 03 - 24

5070187 --> Friday, 04 - 13

5070188 --> Friday, 03 - 28

5070189 --> Friday, 04 - 17

5070190 --> Friday, 04 - 09

5070191 --> Friday, 03 - 25

5070192 --> Friday, 04 - 13

5070193 --> Friday, 04 - 05

5070194 --> Friday, 03 - 21

5070195 --> Friday, 04 - 10

5070196 --> Friday, 04 - 01

5070197 --> Friday, 04 - 21

5070198 --> Friday, 04 - 06

5070199 --> Friday, 03 - 29

5070200 --> Friday, 04 - 18

5070201 --> Friday, 04 - 03

5070202 --> Friday, 03 - 26

5070203 --> Friday, 04 - 15

5070204 --> Friday, 04 - 06

5070205 --> Friday, 03 - 22

5070206 --> Friday, 04 - 11

5070207 --> Friday, 03 - 27

5070208 --> Friday, 04 - 15

5070209 --> Friday, 04 - 07

5070210 --> Friday, 03 - 30

5070211 --> Friday, 04 - 12

5070212 --> Friday, 04 - 03

5070213 --> Friday, 03 - 26

5070214 --> Friday, 04 - 15

5070215 --> Friday, 03 - 31

5070216 --> Friday, 04 - 19

5070217 --> Friday, 04 - 11

5070218 --> Friday, 03 - 27

5070219 --> Friday, 04 - 16

5070220 --> Friday, 04 - 07

5070221 --> Friday, 03 - 23

5070222 --> Friday, 04 - 12

5070223 --> Friday, 04 - 04

5070224 --> Friday, 03 - 26

5070225 --> Friday, 04 - 08

5070226 --> Friday, 03 - 31

5070227 --> Friday, 04 - 20

5070228 --> Friday, 04 - 04

5070229 --> Friday, 03 - 27

5070230 --> Friday, 04 - 16

5070231 --> Friday, 04 - 01

5070232 --> Friday, 03 - 23

5070233 --> Friday, 04 - 12

5070234 --> Friday, 04 - 04

5070235 --> Friday, 04 - 17

5070236 --> Friday, 04 - 08

5070237 --> Friday, 03 - 31

5070238 --> Friday, 04 - 20

5070239 --> Friday, 04 - 05

5070240 --> Friday, 03 - 27

5070241 --> Friday, 04 - 16

5070242 --> Friday, 04 - 01

5070243 --> Friday, 03 - 24

5070244 --> Friday, 04 - 12

5070245 --> Friday, 03 - 28

5070246 --> Friday, 04 - 17

5070247 --> Friday, 04 - 09

5070248 --> Friday, 03 - 24

5070249 --> Friday, 04 - 13

5070250 --> Friday, 04 - 05

5070251 --> Friday, 03 - 21

5070252 --> Friday, 04 - 09

5070253 --> Friday, 04 - 01

5070254 --> Friday, 04 - 21

5070255 --> Friday, 04 - 06

5070256 --> Friday, 03 - 28

5070257 --> Friday, 04 - 17

5070258 --> Friday, 04 - 09

5070259 --> Friday, 03 - 25

5070260 --> Friday, 04 - 13

5070261 --> Friday, 04 - 05

5070262 --> Friday, 03 - 21

5070263 --> Friday, 04 - 10

5070264 --> Friday, 04 - 01

5070265 --> Friday, 04 - 21

5070266 --> Friday, 04 - 06

5070267 --> Friday, 03 - 29

5070268 --> Friday, 04 - 17

5070269 --> Friday, 04 - 02

5070270 --> Friday, 03 - 25

5070271 --> Friday, 04 - 14

5070272 --> Friday, 03 - 29

5070273 --> Friday, 04 - 18

5070274 --> Friday, 04 - 10

5070275 --> Friday, 03 - 26

5070276 --> Friday, 04 - 14

5070277 --> Friday, 04 - 06

5070278 --> Friday, 03 - 29

5070279 --> Friday, 04 - 11

5070280 --> Friday, 04 - 02

5070281 --> Friday, 03 - 25

5070282 --> Friday, 04 - 14

5070283 --> Friday, 03 - 30

5070284 --> Friday, 04 - 18

5070285 --> Friday, 04 - 10

5070286 --> Friday, 03 - 26

5070287 --> Friday, 04 - 15

5070288 --> Friday, 04 - 06

5070289 --> Friday, 03 - 22

5070290 --> Friday, 04 - 11

5070291 --> Friday, 04 - 03

5070292 --> Friday, 04 - 22

5070293 --> Friday, 04 - 07

5070294 --> Friday, 03 - 30

5070295 --> Friday, 04 - 19

5070296 --> Friday, 04 - 03

5070297 --> Friday, 03 - 26

5070298 --> Friday, 04 - 15

5070299 --> Friday, 03 - 31

5070300 --> Friday, 03 - 23

5070301 --> Friday, 04 - 12

5070302 --> Friday, 03 - 28

5070303 --> Friday, 04 - 17

5070304 --> Friday, 04 - 08

5070305 --> Friday, 03 - 31

5070306 --> Friday, 04 - 13

5070307 --> Friday, 04 - 05

5070308 --> Friday, 03 - 27

5070309 --> Friday, 04 - 16

5070310 --> Friday, 04 - 01

5070311 --> Friday, 04 - 21

5070312 --> Friday, 04 - 12

5070313 --> Friday, 03 - 28

5070314 --> Friday, 04 - 17

5070315 --> Friday, 04 - 09

5070316 --> Friday, 03 - 24

5070317 --> Friday, 04 - 13

5070318 --> Friday, 04 - 05

5070319 --> Friday, 03 - 21

5070320 --> Friday, 04 - 09

5070321 --> Friday, 04 - 01

5070322 --> Friday, 04 - 21

5070323 --> Friday, 04 - 06

5070324 --> Friday, 03 - 28

5070325 --> Friday, 04 - 17

5070326 --> Friday, 04 - 02

5070327 --> Friday, 03 - 25

5070328 --> Friday, 04 - 13

5070329 --> Friday, 04 - 05

5070330 --> Friday, 04 - 18

5070331 --> Friday, 04 - 10

5070332 --> Friday, 04 - 01

5070333 --> Friday, 04 - 21

5070334 --> Friday, 04 - 06

5070335 --> Friday, 03 - 29

5070336 --> Friday, 04 - 17

5070337 --> Friday, 04 - 02

5070338 --> Friday, 03 - 25

5070339 --> Friday, 04 - 14

5070340 --> Friday, 03 - 29

5070341 --> Friday, 04 - 18

5070342 --> Friday, 04 - 10

5070343 --> Friday, 03 - 26

5070344 --> Friday, 04 - 14

5070345 --> Friday, 04 - 06

5070346 --> Friday, 03 - 22

5070347 --> Friday, 04 - 11

5070348 --> Friday, 04 - 02

5070349 --> Friday, 04 - 22

5070350 --> Friday, 04 - 07

5070351 --> Friday, 03 - 30

5070352 --> Friday, 04 - 18

5070353 --> Friday, 04 - 10

5070354 --> Friday, 03 - 26

5070355 --> Friday, 04 - 15

5070356 --> Friday, 04 - 06

5070357 --> Friday, 03 - 22

5070358 --> Friday, 04 - 11

5070359 --> Friday, 04 - 03

5070360 --> Friday, 04 - 22

5070361 --> Friday, 04 - 07

5070362 --> Friday, 03 - 30

5070363 --> Friday, 04 - 19

5070364 --> Friday, 04 - 03

5070365 --> Friday, 03 - 26

5070366 --> Friday, 04 - 15

5070367 --> Friday, 03 - 31

5070368 --> Friday, 04 - 19

5070369 --> Friday, 04 - 11

5070370 --> Friday, 03 - 27

5070371 --> Friday, 04 - 16

5070372 --> Friday, 04 - 07

5070373 --> Friday, 03 - 30

5070374 --> Friday, 04 - 12

5070375 --> Friday, 04 - 04

5070376 --> Friday, 03 - 26

5070377 --> Friday, 04 - 15

5070378 --> Friday, 03 - 31

5070379 --> Friday, 04 - 20

5070380 --> Friday, 04 - 11

5070381 --> Friday, 03 - 27

5070382 --> Friday, 04 - 16

5070383 --> Friday, 04 - 08

5070384 --> Friday, 03 - 23

5070385 --> Friday, 04 - 12

5070386 --> Friday, 04 - 04

5070387 --> Friday, 04 - 17

5070388 --> Friday, 04 - 08

5070389 --> Friday, 03 - 31

5070390 --> Friday, 04 - 20

5070391 --> Friday, 04 - 05

5070392 --> Friday, 03 - 27

5070393 --> Friday, 04 - 16

5070394 --> Friday, 04 - 01

5070395 --> Friday, 03 - 24

5070396 --> Friday, 04 - 12

5070397 --> Friday, 03 - 28

5070398 --> Friday, 04 - 17

5070399 --> Friday, 04 - 09

5070400 --> Friday, 03 - 31

5070401 --> Friday, 04 - 13

5070402 --> Friday, 04 - 05

5070403 --> Friday, 03 - 28

5070404 --> Friday, 04 - 16

5070405 --> Friday, 04 - 01

5070406 --> Friday, 04 - 21

5070407 --> Friday, 04 - 13

5070408 --> Friday, 03 - 28

5070409 --> Friday, 04 - 17

5070410 --> Friday, 04 - 09

5070411 --> Friday, 03 - 25

5070412 --> Friday, 04 - 13

