Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1900000 through 1909999



1900000 --> Sunday, 04 - 16

1900001 --> Sunday, 04 - 08

1900002 --> Sunday, 03 - 31

1900003 --> Sunday, 04 - 13

1900004 --> Sunday, 04 - 04

1900005 --> Sunday, 03 - 27

1900006 --> Sunday, 04 - 16

1900007 --> Sunday, 04 - 01

1900008 --> Sunday, 04 - 20

1900009 --> Sunday, 04 - 12

1900010 --> Sunday, 03 - 28

1900011 --> Sunday, 04 - 17

1900012 --> Sunday, 04 - 08

1900013 --> Sunday, 03 - 24

1900014 --> Sunday, 04 - 13

1900015 --> Sunday, 04 - 05

1900016 --> Sunday, 04 - 24

1900017 --> Sunday, 04 - 09

1900018 --> Sunday, 04 - 01

1900019 --> Sunday, 04 - 21

1900020 --> Sunday, 04 - 05

1900021 --> Sunday, 03 - 28

1900022 --> Sunday, 04 - 17

1900023 --> Sunday, 04 - 02

1900024 --> Sunday, 03 - 24

1900025 --> Sunday, 04 - 13

1900026 --> Sunday, 04 - 05

1900027 --> Sunday, 04 - 18

1900028 --> Sunday, 04 - 09

1900029 --> Sunday, 04 - 01

1900030 --> Sunday, 04 - 21

1900031 --> Sunday, 04 - 06

1900032 --> Sunday, 03 - 28

1900033 --> Sunday, 04 - 17

1900034 --> Sunday, 04 - 02

1900035 --> Sunday, 04 - 22

1900036 --> Sunday, 04 - 13

1900037 --> Sunday, 03 - 29

1900038 --> Sunday, 04 - 18

1900039 --> Sunday, 04 - 10

1900040 --> Sunday, 03 - 25

1900041 --> Sunday, 04 - 14

1900042 --> Sunday, 04 - 06

1900043 --> Sunday, 03 - 22

1900044 --> Sunday, 04 - 10

1900045 --> Sunday, 04 - 02

1900046 --> Sunday, 04 - 22

1900047 --> Sunday, 04 - 07

1900048 --> Sunday, 03 - 29

1900049 --> Sunday, 04 - 18

1900050 --> Sunday, 04 - 10

1900051 --> Sunday, 03 - 26

1900052 --> Sunday, 04 - 14

1900053 --> Sunday, 04 - 06

1900054 --> Sunday, 04 - 19

1900055 --> Sunday, 04 - 11

1900056 --> Sunday, 04 - 02

1900057 --> Sunday, 04 - 22

1900058 --> Sunday, 04 - 07

1900059 --> Sunday, 03 - 30

1900060 --> Sunday, 04 - 18

1900061 --> Sunday, 04 - 03

1900062 --> Sunday, 03 - 26

1900063 --> Sunday, 04 - 15

1900064 --> Sunday, 03 - 30

1900065 --> Sunday, 04 - 19

1900066 --> Sunday, 04 - 11

1900067 --> Sunday, 03 - 27

1900068 --> Sunday, 04 - 15

1900069 --> Sunday, 04 - 07

1900070 --> Sunday, 03 - 30

1900071 --> Sunday, 04 - 12

1900072 --> Sunday, 04 - 03

1900073 --> Sunday, 04 - 23

1900074 --> Sunday, 04 - 15

1900075 --> Sunday, 03 - 31

1900076 --> Sunday, 04 - 19

1900077 --> Sunday, 04 - 11

1900078 --> Sunday, 03 - 27

1900079 --> Sunday, 04 - 16

1900080 --> Sunday, 04 - 07

1900081 --> Sunday, 03 - 23

1900082 --> Sunday, 04 - 12

1900083 --> Sunday, 04 - 04

1900084 --> Sunday, 04 - 23

1900085 --> Sunday, 04 - 08

1900086 --> Sunday, 03 - 31

1900087 --> Sunday, 04 - 20

1900088 --> Sunday, 04 - 04

1900089 --> Sunday, 03 - 27

1900090 --> Sunday, 04 - 16

1900091 --> Sunday, 04 - 01

1900092 --> Sunday, 04 - 20

1900093 --> Sunday, 04 - 12

1900094 --> Sunday, 04 - 04

1900095 --> Sunday, 04 - 17

1900096 --> Sunday, 04 - 08

1900097 --> Sunday, 03 - 31

1900098 --> Sunday, 04 - 13

1900099 --> Sunday, 04 - 05

1900100 --> Sunday, 03 - 28

1900101 --> Sunday, 04 - 17

1900102 --> Sunday, 04 - 02

1900103 --> Sunday, 04 - 22

1900104 --> Sunday, 04 - 13

1900105 --> Sunday, 03 - 29

1900106 --> Sunday, 04 - 18

1900107 --> Sunday, 04 - 10

1900108 --> Sunday, 03 - 25

1900109 --> Sunday, 04 - 14

1900110 --> Sunday, 04 - 06

1900111 --> Sunday, 03 - 22

1900112 --> Sunday, 04 - 10

1900113 --> Sunday, 04 - 02

1900114 --> Sunday, 04 - 22

1900115 --> Sunday, 04 - 07

1900116 --> Sunday, 03 - 29

1900117 --> Sunday, 04 - 18

1900118 --> Sunday, 04 - 03

1900119 --> Sunday, 03 - 26

1900120 --> Sunday, 04 - 14

1900121 --> Sunday, 04 - 06

1900122 --> Sunday, 04 - 19

1900123 --> Sunday, 04 - 11

1900124 --> Sunday, 04 - 02

1900125 --> Sunday, 04 - 22

1900126 --> Sunday, 04 - 07

1900127 --> Sunday, 03 - 30

1900128 --> Sunday, 04 - 18

1900129 --> Sunday, 04 - 03

1900130 --> Sunday, 03 - 26

1900131 --> Sunday, 04 - 15

1900132 --> Sunday, 03 - 30

1900133 --> Sunday, 04 - 19

1900134 --> Sunday, 04 - 11

1900135 --> Sunday, 03 - 27

1900136 --> Sunday, 04 - 15

1900137 --> Sunday, 04 - 07

1900138 --> Sunday, 03 - 23

1900139 --> Sunday, 04 - 12

1900140 --> Sunday, 04 - 03

1900141 --> Sunday, 04 - 23

1900142 --> Sunday, 04 - 08

1900143 --> Sunday, 03 - 31

1900144 --> Sunday, 04 - 19

1900145 --> Sunday, 04 - 11

1900146 --> Sunday, 03 - 27

1900147 --> Sunday, 04 - 16

1900148 --> Sunday, 04 - 07

1900149 --> Sunday, 03 - 23

1900150 --> Sunday, 04 - 12

1900151 --> Sunday, 04 - 04

1900152 --> Sunday, 04 - 23

1900153 --> Sunday, 04 - 08

1900154 --> Sunday, 03 - 31

1900155 --> Sunday, 04 - 20

1900156 --> Sunday, 04 - 04

1900157 --> Sunday, 03 - 27

1900158 --> Sunday, 04 - 16

1900159 --> Sunday, 04 - 01

1900160 --> Sunday, 04 - 20

1900161 --> Sunday, 04 - 12

1900162 --> Sunday, 03 - 28

1900163 --> Sunday, 04 - 17

1900164 --> Sunday, 04 - 08

1900165 --> Sunday, 03 - 31

1900166 --> Sunday, 04 - 13

1900167 --> Sunday, 04 - 05

1900168 --> Sunday, 03 - 27

1900169 --> Sunday, 04 - 16

1900170 --> Sunday, 04 - 01

1900171 --> Sunday, 04 - 21

1900172 --> Sunday, 04 - 12

1900173 --> Sunday, 03 - 28

1900174 --> Sunday, 04 - 17

1900175 --> Sunday, 04 - 09

1900176 --> Sunday, 03 - 24

1900177 --> Sunday, 04 - 13

1900178 --> Sunday, 04 - 05

1900179 --> Sunday, 04 - 25

1900180 --> Sunday, 04 - 09

1900181 --> Sunday, 04 - 01

1900182 --> Sunday, 04 - 21

1900183 --> Sunday, 04 - 06

1900184 --> Sunday, 03 - 28

1900185 --> Sunday, 04 - 17

1900186 --> Sunday, 04 - 02

1900187 --> Sunday, 03 - 25

1900188 --> Sunday, 04 - 13

1900189 --> Sunday, 04 - 05

1900190 --> Sunday, 04 - 18

1900191 --> Sunday, 04 - 10

1900192 --> Sunday, 04 - 01

1900193 --> Sunday, 04 - 14

1900194 --> Sunday, 04 - 06

1900195 --> Sunday, 03 - 29

1900196 --> Sunday, 04 - 17

1900197 --> Sunday, 04 - 02

1900198 --> Sunday, 04 - 22

1900199 --> Sunday, 04 - 14

1900200 --> Sunday, 03 - 30

1900201 --> Sunday, 04 - 19

1900202 --> Sunday, 04 - 11

1900203 --> Sunday, 03 - 27

1900204 --> Sunday, 04 - 15

1900205 --> Sunday, 04 - 07

1900206 --> Sunday, 03 - 23

1900207 --> Sunday, 04 - 12

1900208 --> Sunday, 04 - 03

1900209 --> Sunday, 04 - 23

1900210 --> Sunday, 04 - 08

1900211 --> Sunday, 03 - 31

1900212 --> Sunday, 04 - 19

1900213 --> Sunday, 04 - 04

1900214 --> Sunday, 03 - 27

1900215 --> Sunday, 04 - 16

1900216 --> Sunday, 03 - 31

1900217 --> Sunday, 04 - 20

1900218 --> Sunday, 04 - 12

1900219 --> Sunday, 03 - 28

1900220 --> Sunday, 04 - 16

1900221 --> Sunday, 04 - 08

1900222 --> Sunday, 03 - 31

1900223 --> Sunday, 04 - 13

1900224 --> Sunday, 04 - 04

1900225 --> Sunday, 03 - 27

1900226 --> Sunday, 04 - 16

1900227 --> Sunday, 04 - 01

1900228 --> Sunday, 04 - 20

1900229 --> Sunday, 04 - 12

1900230 --> Sunday, 03 - 28

1900231 --> Sunday, 04 - 17

1900232 --> Sunday, 04 - 08

1900233 --> Sunday, 03 - 24

1900234 --> Sunday, 04 - 13

1900235 --> Sunday, 04 - 05

1900236 --> Sunday, 04 - 24

1900237 --> Sunday, 04 - 09

1900238 --> Sunday, 04 - 01

1900239 --> Sunday, 04 - 21

1900240 --> Sunday, 04 - 05

1900241 --> Sunday, 03 - 28

1900242 --> Sunday, 04 - 17

1900243 --> Sunday, 04 - 02

1900244 --> Sunday, 03 - 24

1900245 --> Sunday, 04 - 13

1900246 --> Sunday, 04 - 05

1900247 --> Sunday, 04 - 18

1900248 --> Sunday, 04 - 09

1900249 --> Sunday, 04 - 01

1900250 --> Sunday, 04 - 14

1900251 --> Sunday, 04 - 06

1900252 --> Sunday, 03 - 28

1900253 --> Sunday, 04 - 17

1900254 --> Sunday, 04 - 02

1900255 --> Sunday, 04 - 22

1900256 --> Sunday, 04 - 13

1900257 --> Sunday, 03 - 29

1900258 --> Sunday, 04 - 18

1900259 --> Sunday, 04 - 10

1900260 --> Sunday, 03 - 25

1900261 --> Sunday, 04 - 14

1900262 --> Sunday, 04 - 06

1900263 --> Sunday, 03 - 22

1900264 --> Sunday, 04 - 10

1900265 --> Sunday, 04 - 02

1900266 --> Sunday, 04 - 22

1900267 --> Sunday, 04 - 07

1900268 --> Sunday, 03 - 29

1900269 --> Sunday, 04 - 18

1900270 --> Sunday, 04 - 03

1900271 --> Sunday, 03 - 26

1900272 --> Sunday, 04 - 14

1900273 --> Sunday, 04 - 06

1900274 --> Sunday, 04 - 19

1900275 --> Sunday, 04 - 11

1900276 --> Sunday, 04 - 02

1900277 --> Sunday, 04 - 22

1900278 --> Sunday, 04 - 07

1900279 --> Sunday, 03 - 30

1900280 --> Sunday, 04 - 18

1900281 --> Sunday, 04 - 03

1900282 --> Sunday, 03 - 26

1900283 --> Sunday, 04 - 15

1900284 --> Sunday, 03 - 30

1900285 --> Sunday, 04 - 19

1900286 --> Sunday, 04 - 11

1900287 --> Sunday, 03 - 27

1900288 --> Sunday, 04 - 15

1900289 --> Sunday, 04 - 07

1900290 --> Sunday, 03 - 23

1900291 --> Sunday, 04 - 12

1900292 --> Sunday, 04 - 03

1900293 --> Sunday, 04 - 23

1900294 --> Sunday, 04 - 08

1900295 --> Sunday, 03 - 31

1900296 --> Sunday, 04 - 19

1900297 --> Sunday, 04 - 11

1900298 --> Sunday, 03 - 27

1900299 --> Sunday, 04 - 16

1900300 --> Sunday, 04 - 08

1900301 --> Sunday, 03 - 24

1900302 --> Sunday, 04 - 13

1900303 --> Sunday, 04 - 05

1900304 --> Sunday, 04 - 24

1900305 --> Sunday, 04 - 09

1900306 --> Sunday, 04 - 01

1900307 --> Sunday, 04 - 21

1900308 --> Sunday, 04 - 05

1900309 --> Sunday, 03 - 28

1900310 --> Sunday, 04 - 17

1900311 --> Sunday, 04 - 02

1900312 --> Sunday, 04 - 21

1900313 --> Sunday, 04 - 13

1900314 --> Sunday, 03 - 29

1900315 --> Sunday, 04 - 18

1900316 --> Sunday, 04 - 09

1900317 --> Sunday, 04 - 01

1900318 --> Sunday, 04 - 14

1900319 --> Sunday, 04 - 06

1900320 --> Sunday, 03 - 28

1900321 --> Sunday, 04 - 17

1900322 --> Sunday, 04 - 02

1900323 --> Sunday, 04 - 22

1900324 --> Sunday, 04 - 13

1900325 --> Sunday, 03 - 29

1900326 --> Sunday, 04 - 18

1900327 --> Sunday, 04 - 10

1900328 --> Sunday, 03 - 25

1900329 --> Sunday, 04 - 14

1900330 --> Sunday, 04 - 06

1900331 --> Sunday, 04 - 19

1900332 --> Sunday, 04 - 10

1900333 --> Sunday, 04 - 02

1900334 --> Sunday, 04 - 22

1900335 --> Sunday, 04 - 07

1900336 --> Sunday, 03 - 29

1900337 --> Sunday, 04 - 18

1900338 --> Sunday, 04 - 03

1900339 --> Sunday, 03 - 26

1900340 --> Sunday, 04 - 14

1900341 --> Sunday, 04 - 06

1900342 --> Sunday, 04 - 19

1900343 --> Sunday, 04 - 11

1900344 --> Sunday, 04 - 02

1900345 --> Sunday, 04 - 15

1900346 --> Sunday, 04 - 07

1900347 --> Sunday, 03 - 30

1900348 --> Sunday, 04 - 18

1900349 --> Sunday, 04 - 03

1900350 --> Sunday, 04 - 23

1900351 --> Sunday, 04 - 15

1900352 --> Sunday, 03 - 30

1900353 --> Sunday, 04 - 19

1900354 --> Sunday, 04 - 11

1900355 --> Sunday, 03 - 27

1900356 --> Sunday, 04 - 15

1900357 --> Sunday, 04 - 07

1900358 --> Sunday, 03 - 23

1900359 --> Sunday, 04 - 12

1900360 --> Sunday, 04 - 03

1900361 --> Sunday, 04 - 23

1900362 --> Sunday, 04 - 08

1900363 --> Sunday, 03 - 31

1900364 --> Sunday, 04 - 19

1900365 --> Sunday, 04 - 04

1900366 --> Sunday, 03 - 27

1900367 --> Sunday, 04 - 16

1900368 --> Sunday, 04 - 07

1900369 --> Sunday, 04 - 20

1900370 --> Sunday, 04 - 12

1900371 --> Sunday, 04 - 04

1900372 --> Sunday, 04 - 23

1900373 --> Sunday, 04 - 08

1900374 --> Sunday, 03 - 31

1900375 --> Sunday, 04 - 20

1900376 --> Sunday, 04 - 04

1900377 --> Sunday, 03 - 27

1900378 --> Sunday, 04 - 16

1900379 --> Sunday, 04 - 01

1900380 --> Sunday, 04 - 20

1900381 --> Sunday, 04 - 12

1900382 --> Sunday, 03 - 28

1900383 --> Sunday, 04 - 17

1900384 --> Sunday, 04 - 08

1900385 --> Sunday, 03 - 24

1900386 --> Sunday, 04 - 13

1900387 --> Sunday, 04 - 05

1900388 --> Sunday, 04 - 24

1900389 --> Sunday, 04 - 09

1900390 --> Sunday, 04 - 01

1900391 --> Sunday, 04 - 21

1900392 --> Sunday, 04 - 12

1900393 --> Sunday, 03 - 28

1900394 --> Sunday, 04 - 17

1900395 --> Sunday, 04 - 09

1900396 --> Sunday, 03 - 24

1900397 --> Sunday, 04 - 13

1900398 --> Sunday, 04 - 05

1900399 --> Sunday, 04 - 18

1900400 --> Sunday, 04 - 09

1900401 --> Sunday, 04 - 01

1900402 --> Sunday, 04 - 21

1900403 --> Sunday, 04 - 06

1900404 --> Sunday, 03 - 28

1900405 --> Sunday, 04 - 17

1900406 --> Sunday, 04 - 02

1900407 --> Sunday, 04 - 22

1900408 --> Sunday, 04 - 13

1900409 --> Sunday, 03 - 29

1900410 --> Sunday, 04 - 18

1900411 --> Sunday, 04 - 10

1900412 --> Sunday, 04 - 01

1900413 --> Sunday, 04 - 14

1900414 --> Sunday, 04 - 06

1900415 --> Sunday, 03 - 29

1900416 --> Sunday, 04 - 17

1900417 --> Sunday, 04 - 02

1900418 --> Sunday, 04 - 22

1900419 --> Sunday, 04 - 07

1900420 --> Sunday, 03 - 29

1900421 --> Sunday, 04 - 18

1900422 --> Sunday, 04 - 10

1900423 --> Sunday, 03 - 26

1900424 --> Sunday, 04 - 14

