Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5400000 through 5409999



5400000 --> Friday, 04 - 14

5400001 --> Friday, 04 - 06

5400002 --> Friday, 03 - 29

5400003 --> Friday, 04 - 11

5400004 --> Friday, 04 - 02

5400005 --> Friday, 03 - 25

5400006 --> Friday, 04 - 14

5400007 --> Friday, 03 - 30

5400008 --> Friday, 04 - 18

5400009 --> Friday, 04 - 10

5400010 --> Friday, 03 - 26

5400011 --> Friday, 04 - 15

5400012 --> Friday, 04 - 06

5400013 --> Friday, 03 - 22

5400014 --> Friday, 04 - 11

5400015 --> Friday, 04 - 03

5400016 --> Friday, 04 - 22

5400017 --> Friday, 04 - 07

5400018 --> Friday, 03 - 30

5400019 --> Friday, 04 - 19

5400020 --> Friday, 04 - 03

5400021 --> Friday, 03 - 26

5400022 --> Friday, 04 - 15

5400023 --> Friday, 03 - 31

5400024 --> Friday, 03 - 22

5400025 --> Friday, 04 - 11

5400026 --> Friday, 04 - 03

5400027 --> Friday, 04 - 16

5400028 --> Friday, 04 - 07

5400029 --> Friday, 03 - 30

5400030 --> Friday, 04 - 12

5400031 --> Friday, 04 - 04

5400032 --> Friday, 03 - 26

5400033 --> Friday, 04 - 15

5400034 --> Friday, 03 - 31

5400035 --> Friday, 04 - 20

5400036 --> Friday, 04 - 11

5400037 --> Friday, 03 - 27

5400038 --> Friday, 04 - 16

5400039 --> Friday, 04 - 08

5400040 --> Friday, 03 - 23

5400041 --> Friday, 04 - 12

5400042 --> Friday, 04 - 04

5400043 --> Friday, 03 - 20

5400044 --> Friday, 04 - 08

5400045 --> Friday, 03 - 31

5400046 --> Friday, 04 - 20

5400047 --> Friday, 04 - 05

5400048 --> Friday, 03 - 27

5400049 --> Friday, 04 - 16

5400050 --> Friday, 04 - 01

5400051 --> Friday, 03 - 24

5400052 --> Friday, 04 - 12

5400053 --> Friday, 04 - 04

5400054 --> Friday, 04 - 17

5400055 --> Friday, 04 - 09

5400056 --> Friday, 03 - 31

5400057 --> Friday, 04 - 20

5400058 --> Friday, 04 - 05

5400059 --> Friday, 03 - 28

5400060 --> Friday, 04 - 16

5400061 --> Friday, 04 - 01

5400062 --> Friday, 03 - 24

5400063 --> Friday, 04 - 13

5400064 --> Friday, 03 - 28

5400065 --> Friday, 04 - 17

5400066 --> Friday, 04 - 09

5400067 --> Friday, 03 - 25

5400068 --> Friday, 04 - 13

5400069 --> Friday, 04 - 05

5400070 --> Friday, 03 - 21

5400071 --> Friday, 04 - 10

5400072 --> Friday, 04 - 01

5400073 --> Friday, 04 - 21

5400074 --> Friday, 04 - 06

5400075 --> Friday, 03 - 29

5400076 --> Friday, 04 - 17

5400077 --> Friday, 04 - 09

5400078 --> Friday, 03 - 25

5400079 --> Friday, 04 - 14

5400080 --> Friday, 04 - 05

5400081 --> Friday, 03 - 21

5400082 --> Friday, 04 - 10

5400083 --> Friday, 04 - 02

5400084 --> Friday, 04 - 21

5400085 --> Friday, 04 - 06

5400086 --> Friday, 03 - 29

5400087 --> Friday, 04 - 18

5400088 --> Friday, 04 - 02

5400089 --> Friday, 03 - 25

5400090 --> Friday, 04 - 14

5400091 --> Friday, 03 - 30

5400092 --> Friday, 04 - 18

5400093 --> Friday, 04 - 10

5400094 --> Friday, 03 - 26

5400095 --> Friday, 04 - 15

5400096 --> Friday, 04 - 06

5400097 --> Friday, 03 - 29

5400098 --> Friday, 04 - 11

5400099 --> Friday, 04 - 03

5400100 --> Friday, 03 - 26

5400101 --> Friday, 04 - 15

5400102 --> Friday, 03 - 31

5400103 --> Friday, 04 - 20

5400104 --> Friday, 04 - 11

5400105 --> Friday, 03 - 27

5400106 --> Friday, 04 - 16

5400107 --> Friday, 04 - 08

5400108 --> Friday, 03 - 23

5400109 --> Friday, 04 - 12

5400110 --> Friday, 04 - 04

5400111 --> Friday, 04 - 17

5400112 --> Friday, 04 - 08

5400113 --> Friday, 03 - 31

5400114 --> Friday, 04 - 20

5400115 --> Friday, 04 - 05

5400116 --> Friday, 03 - 27

5400117 --> Friday, 04 - 16

5400118 --> Friday, 04 - 01
