Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1750000 through 1759999



1750000 --> Friday, 04 - 07

1750001 --> Friday, 03 - 30

1750002 --> Friday, 04 - 12

1750003 --> Friday, 04 - 04

1750004 --> Friday, 03 - 26

1750005 --> Friday, 04 - 15

1750006 --> Friday, 03 - 31

1750007 --> Friday, 04 - 20

1750008 --> Friday, 04 - 11

1750009 --> Friday, 03 - 27

1750010 --> Friday, 04 - 16

1750011 --> Friday, 04 - 08

1750012 --> Friday, 03 - 23

1750013 --> Friday, 04 - 12

1750014 --> Friday, 04 - 04

1750015 --> Friday, 04 - 17

1750016 --> Friday, 04 - 08

1750017 --> Friday, 03 - 31

1750018 --> Friday, 04 - 20

1750019 --> Friday, 04 - 05

1750020 --> Friday, 03 - 27

1750021 --> Friday, 04 - 16

1750022 --> Friday, 04 - 01

1750023 --> Friday, 03 - 24

1750024 --> Friday, 04 - 12

1750025 --> Friday, 04 - 04

1750026 --> Friday, 04 - 17

1750027 --> Friday, 04 - 09

1750028 --> Friday, 03 - 31

1750029 --> Friday, 04 - 20

1750030 --> Friday, 04 - 05

1750031 --> Friday, 03 - 28

1750032 --> Friday, 04 - 16

1750033 --> Friday, 04 - 01

1750034 --> Friday, 04 - 21

1750035 --> Friday, 04 - 13

1750036 --> Friday, 03 - 28

1750037 --> Friday, 04 - 17

1750038 --> Friday, 04 - 09

1750039 --> Friday, 03 - 25

1750040 --> Friday, 04 - 13

1750041 --> Friday, 04 - 05

1750042 --> Friday, 03 - 21

1750043 --> Friday, 04 - 10

1750044 --> Friday, 04 - 01

1750045 --> Friday, 04 - 21

1750046 --> Friday, 04 - 06

1750047 --> Friday, 03 - 29

1750048 --> Friday, 04 - 17

1750049 --> Friday, 04 - 09

1750050 --> Friday, 03 - 25

1750051 --> Friday, 04 - 14

1750052 --> Friday, 04 - 05

1750053 --> Friday, 04 - 18

1750054 --> Friday, 04 - 10

1750055 --> Friday, 04 - 02

1750056 --> Friday, 04 - 21

1750057 --> Friday, 04 - 06

1750058 --> Friday, 03 - 29

1750059 --> Friday, 04 - 18

1750060 --> Friday, 04 - 02

1750061 --> Friday, 03 - 25

1750062 --> Friday, 04 - 14

1750063 --> Friday, 03 - 30

