Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0160000 through 0169999



0160000 --> Friday, 03 - 24

0160001 --> Friday, 04 - 13

0160002 --> Friday, 04 - 05

0160003 --> Friday, 04 - 18

0160004 --> Friday, 04 - 09

0160005 --> Friday, 04 - 01

0160006 --> Friday, 04 - 21

0160007 --> Friday, 04 - 06

0160008 --> Friday, 03 - 28

0160009 --> Friday, 04 - 17

0160010 --> Friday, 04 - 02

0160011 --> Friday, 03 - 25

0160012 --> Friday, 04 - 13

0160013 --> Friday, 03 - 29

0160014 --> Friday, 04 - 18

0160015 --> Friday, 04 - 10

0160016 --> Friday, 04 - 01

0160017 --> Friday, 04 - 14

0160018 --> Friday, 04 - 06

0160019 --> Friday, 03 - 22

0160020 --> Friday, 04 - 10

0160021 --> Friday, 04 - 02

0160022 --> Friday, 04 - 22

0160023 --> Friday, 04 - 07

0160024 --> Friday, 03 - 29

0160025 --> Friday, 04 - 18

0160026 --> Friday, 04 - 10

0160027 --> Friday, 03 - 26

0160028 --> Friday, 04 - 14

0160029 --> Friday, 04 - 06

0160030 --> Friday, 03 - 22

0160031 --> Friday, 04 - 11

0160032 --> Friday, 04 - 02

0160033 --> Friday, 04 - 22

0160034 --> Friday, 04 - 07

0160035 --> Friday, 03 - 30

0160036 --> Friday, 04 - 18

0160037 --> Friday, 04 - 03

0160038 --> Friday, 03 - 26

0160039 --> Friday, 04 - 15

0160040 --> Friday, 03 - 30

0160041 --> Friday, 04 - 19

0160042 --> Friday, 04 - 11

0160043 --> Friday, 03 - 27

0160044 --> Friday, 04 - 15

0160045 --> Friday, 04 - 07

0160046 --> Friday, 03 - 30

0160047 --> Friday, 04 - 12

0160048 --> Friday, 04 - 03

0160049 --> Friday, 03 - 26

0160050 --> Friday, 04 - 15

0160051 --> Friday, 03 - 31

0160052 --> Friday, 04 - 19

0160053 --> Friday, 04 - 11

0160054 --> Friday, 03 - 27

0160055 --> Friday, 04 - 16

0160056 --> Friday, 04 - 07

0160057 --> Friday, 03 - 23

0160058 --> Friday, 04 - 12

0160059 --> Friday, 04 - 04

0160060 --> Friday, 04 - 23

0160061 --> Friday, 04 - 08

0160062 --> Friday, 03 - 31

0160063 --> Friday, 04 - 20

0160064 --> Friday, 04 - 04

0160065 --> Friday, 03 - 27

0160066 --> Friday, 04 - 16

0160067 --> Friday, 04 - 01

0160068 --> Friday, 03 - 23

0160069 --> Friday, 04 - 12

0160070 --> Friday, 04 - 04

0160071 --> Friday, 04 - 17

