Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2060000 through 2069999



2060000 --> Friday, 04 - 07

2060001 --> Friday, 03 - 23

2060002 --> Friday, 04 - 12

2060003 --> Friday, 04 - 04

2060004 --> Friday, 04 - 23

2060005 --> Friday, 04 - 08

2060006 --> Friday, 03 - 31

2060007 --> Friday, 04 - 20

2060008 --> Friday, 04 - 04

2060009 --> Friday, 03 - 27

2060010 --> Friday, 04 - 16

2060011 --> Friday, 04 - 01

2060012 --> Friday, 03 - 23

2060013 --> Friday, 04 - 12

2060014 --> Friday, 03 - 28

2060015 --> Friday, 04 - 17

2060016 --> Friday, 04 - 08

2060017 --> Friday, 03 - 31

2060018 --> Friday, 04 - 13

2060019 --> Friday, 04 - 05

2060020 --> Friday, 03 - 27

2060021 --> Friday, 04 - 09

2060022 --> Friday, 04 - 01

2060023 --> Friday, 04 - 21

2060024 --> Friday, 04 - 12

2060025 --> Friday, 03 - 28

2060026 --> Friday, 04 - 17

2060027 --> Friday, 04 - 09

2060028 --> Friday, 03 - 24

2060029 --> Friday, 04 - 13

2060030 --> Friday, 04 - 05

2060031 --> Friday, 03 - 21

2060032 --> Friday, 04 - 09

2060033 --> Friday, 04 - 01

2060034 --> Friday, 04 - 21

2060035 --> Friday, 04 - 06

2060036 --> Friday, 03 - 28

2060037 --> Friday, 04 - 17

2060038 --> Friday, 04 - 02

2060039 --> Friday, 03 - 25

2060040 --> Friday, 04 - 13

2060041 --> Friday, 03 - 29

2060042 --> Friday, 04 - 18

2060043 --> Friday, 04 - 10

2060044 --> Friday, 04 - 01

2060045 --> Friday, 04 - 14

2060046 --> Friday, 04 - 06

2060047 --> Friday, 03 - 29

2060048 --> Friday, 04 - 17

2060049 --> Friday, 04 - 02

2060050 --> Friday, 03 - 25

2060051 --> Friday, 04 - 14

2060052 --> Friday, 03 - 29

2060053 --> Friday, 04 - 18

2060054 --> Friday, 04 - 10

2060055 --> Friday, 03 - 26

2060056 --> Friday, 04 - 14

2060057 --> Friday, 04 - 06

2060058 --> Friday, 03 - 22

2060059 --> Friday, 04 - 11

2060060 --> Friday, 04 - 02

2060061 --> Friday, 04 - 22

2060062 --> Friday, 04 - 07

2060063 --> Friday, 03 - 30

2060064 --> Friday, 04 - 18

2060065 --> Friday, 04 - 03

2060066 --> Friday, 03 - 26

2060067 --> Friday, 04 - 15

2060068 --> Friday, 04 - 06

2060069 --> Friday, 03 - 22

2060070 --> Friday, 04 - 11

2060071 --> Friday, 04 - 03

2060072 --> Friday, 04 - 22

2060073 --> Friday, 04 - 07

2060074 --> Friday, 03 - 30

2060075 --> Friday, 04 - 12

2060076 --> Friday, 04 - 03

2060077 --> Friday, 03 - 26

2060078 --> Friday, 04 - 15

2060079 --> Friday, 03 - 31

2060080 --> Friday, 04 - 19

2060081 --> Friday, 04 - 11

2060082 --> Friday, 03 - 27

2060083 --> Friday, 04 - 16

2060084 --> Friday, 04 - 07

2060085 --> Friday, 03 - 23

2060086 --> Friday, 04 - 12

2060087 --> Friday, 04 - 04

2060088 --> Friday, 03 - 26

2060089 --> Friday, 04 - 08

2060090 --> Friday, 03 - 31

2060091 --> Friday, 04 - 20

2060092 --> Friday, 04 - 11

2060093 --> Friday, 03 - 27

2060094 --> Friday, 04 - 16

2060095 --> Friday, 04 - 01

2060096 --> Friday, 03 - 23

2060097 --> Friday, 04 - 12

2060098 --> Friday, 04 - 04

2060099 --> Friday, 04 - 17

2060100 --> Friday, 04 - 09

2060101 --> Friday, 04 - 01

2060102 --> Friday, 04 - 21

2060103 --> Friday, 04 - 06

2060104 --> Friday, 03 - 28

2060105 --> Friday, 04 - 17

2060106 --> Friday, 04 - 02

2060107 --> Friday, 03 - 25

2060108 --> Friday, 04 - 13

2060109 --> Friday, 03 - 29

2060110 --> Friday, 04 - 18

2060111 --> Friday, 04 - 10

2060112 --> Friday, 04 - 01

2060113 --> Friday, 04 - 14

2060114 --> Friday, 04 - 06

2060115 --> Friday, 03 - 22

2060116 --> Friday, 04 - 10

2060117 --> Friday, 04 - 02

2060118 --> Friday, 04 - 22

2060119 --> Friday, 04 - 07

2060120 --> Friday, 03 - 29

2060121 --> Friday, 04 - 18

2060122 --> Friday, 04 - 10

2060123 --> Friday, 03 - 26

2060124 --> Friday, 04 - 14

2060125 --> Friday, 04 - 06

2060126 --> Friday, 03 - 22

2060127 --> Friday, 04 - 11

2060128 --> Friday, 04 - 02

2060129 --> Friday, 04 - 22

2060130 --> Friday, 04 - 07

2060131 --> Friday, 03 - 30

2060132 --> Friday, 04 - 18

2060133 --> Friday, 04 - 03

2060134 --> Friday, 03 - 26

2060135 --> Friday, 04 - 15

2060136 --> Friday, 03 - 30

2060137 --> Friday, 04 - 19

2060138 --> Friday, 04 - 11

2060139 --> Friday, 03 - 27

2060140 --> Friday, 04 - 15

2060141 --> Friday, 04 - 07

2060142 --> Friday, 03 - 30

2060143 --> Friday, 04 - 12

2060144 --> Friday, 04 - 03

2060145 --> Friday, 03 - 26

2060146 --> Friday, 04 - 15

2060147 --> Friday, 03 - 31

2060148 --> Friday, 04 - 19

2060149 --> Friday, 04 - 11

2060150 --> Friday, 03 - 27

2060151 --> Friday, 04 - 16

2060152 --> Friday, 04 - 07

2060153 --> Friday, 03 - 23

2060154 --> Friday, 04 - 12

2060155 --> Friday, 04 - 04

2060156 --> Friday, 04 - 23

2060157 --> Friday, 04 - 08

2060158 --> Friday, 03 - 31

2060159 --> Friday, 04 - 20

2060160 --> Friday, 04 - 04

2060161 --> Friday, 03 - 27

2060162 --> Friday, 04 - 16

2060163 --> Friday, 04 - 01

2060164 --> Friday, 03 - 23

2060165 --> Friday, 04 - 12

2060166 --> Friday, 04 - 04

2060167 --> Friday, 04 - 17

2060168 --> Friday, 04 - 08

2060169 --> Friday, 03 - 31

2060170 --> Friday, 04 - 13

2060171 --> Friday, 04 - 05

2060172 --> Friday, 03 - 27

2060173 --> Friday, 04 - 16

2060174 --> Friday, 04 - 01

2060175 --> Friday, 04 - 21

2060176 --> Friday, 04 - 12

2060177 --> Friday, 03 - 28

2060178 --> Friday, 04 - 17

2060179 --> Friday, 04 - 09

2060180 --> Friday, 03 - 24

2060181 --> Friday, 04 - 13

2060182 --> Friday, 04 - 05

2060183 --> Friday, 03 - 21

2060184 --> Friday, 04 - 09

2060185 --> Friday, 04 - 01

2060186 --> Friday, 04 - 21

2060187 --> Friday, 04 - 06

2060188 --> Friday, 03 - 28

2060189 --> Friday, 04 - 17

2060190 --> Friday, 04 - 02

2060191 --> Friday, 03 - 25

2060192 --> Friday, 04 - 13

2060193 --> Friday, 04 - 05

2060194 --> Friday, 04 - 18

2060195 --> Friday, 04 - 10

2060196 --> Friday, 04 - 01

2060197 --> Friday, 04 - 21

2060198 --> Friday, 04 - 06

2060199 --> Friday, 03 - 29

2060200 --> Friday, 04 - 18

2060201 --> Friday, 04 - 03

2060202 --> Friday, 03 - 26

2060203 --> Friday, 04 - 15

2060204 --> Friday, 03 - 30

2060205 --> Friday, 04 - 19

2060206 --> Friday, 04 - 11

2060207 --> Friday, 03 - 27

2060208 --> Friday, 04 - 15

2060209 --> Friday, 04 - 07

2060210 --> Friday, 03 - 23

2060211 --> Friday, 04 - 12

2060212 --> Friday, 04 - 03

2060213 --> Friday, 04 - 23

2060214 --> Friday, 04 - 08

2060215 --> Friday, 03 - 31

2060216 --> Friday, 04 - 19

2060217 --> Friday, 04 - 04

2060218 --> Friday, 03 - 27

2060219 --> Friday, 04 - 16

2060220 --> Friday, 04 - 07

2060221 --> Friday, 03 - 23

2060222 --> Friday, 04 - 12

2060223 --> Friday, 04 - 04

2060224 --> Friday, 04 - 16

2060225 --> Friday, 04 - 08

2060226 --> Friday, 03 - 31

2060227 --> Friday, 04 - 13

2060228 --> Friday, 04 - 04

2060229 --> Friday, 03 - 27

2060230 --> Friday, 04 - 16

2060231 --> Friday, 04 - 01

2060232 --> Friday, 04 - 20

2060233 --> Friday, 04 - 12

2060234 --> Friday, 03 - 28

2060235 --> Friday, 04 - 17

2060236 --> Friday, 04 - 08

2060237 --> Friday, 03 - 24

2060238 --> Friday, 04 - 13

2060239 --> Friday, 04 - 05

2060240 --> Friday, 03 - 27

2060241 --> Friday, 04 - 09

2060242 --> Friday, 04 - 01

2060243 --> Friday, 04 - 21

2060244 --> Friday, 04 - 12

2060245 --> Friday, 03 - 28

2060246 --> Friday, 04 - 17

2060247 --> Friday, 04 - 02

2060248 --> Friday, 03 - 24

2060249 --> Friday, 04 - 13

2060250 --> Friday, 04 - 05

2060251 --> Friday, 04 - 18

2060252 --> Friday, 04 - 09

2060253 --> Friday, 04 - 01

2060254 --> Friday, 04 - 21

2060255 --> Friday, 04 - 06

2060256 --> Friday, 03 - 28

2060257 --> Friday, 04 - 17

2060258 --> Friday, 04 - 02

2060259 --> Friday, 03 - 25

2060260 --> Friday, 04 - 13

2060261 --> Friday, 03 - 29

2060262 --> Friday, 04 - 18

2060263 --> Friday, 04 - 10

2060264 --> Friday, 04 - 01

2060265 --> Friday, 04 - 14

2060266 --> Friday, 04 - 06

2060267 --> Friday, 03 - 22

2060268 --> Friday, 04 - 10

2060269 --> Friday, 04 - 02

2060270 --> Friday, 04 - 22

2060271 --> Friday, 04 - 07

2060272 --> Friday, 03 - 29

2060273 --> Friday, 04 - 18

2060274 --> Friday, 04 - 10

2060275 --> Friday, 03 - 26

2060276 --> Friday, 04 - 14

2060277 --> Friday, 04 - 06

2060278 --> Friday, 03 - 22

2060279 --> Friday, 04 - 11

2060280 --> Friday, 04 - 02

2060281 --> Friday, 04 - 22

2060282 --> Friday, 04 - 07

2060283 --> Friday, 03 - 30

2060284 --> Friday, 04 - 18

2060285 --> Friday, 04 - 03

2060286 --> Friday, 03 - 26

2060287 --> Friday, 04 - 15

2060288 --> Friday, 03 - 30

2060289 --> Friday, 04 - 19

2060290 --> Friday, 04 - 11

2060291 --> Friday, 03 - 27

2060292 --> Friday, 04 - 15

2060293 --> Friday, 04 - 07

2060294 --> Friday, 03 - 30

2060295 --> Friday, 04 - 12

2060296 --> Friday, 04 - 03

2060297 --> Friday, 03 - 26

2060298 --> Friday, 04 - 15

2060299 --> Friday, 03 - 31

2060300 --> Friday, 04 - 20

2060301 --> Friday, 04 - 12

2060302 --> Friday, 03 - 28

2060303 --> Friday, 04 - 17

2060304 --> Friday, 04 - 08

2060305 --> Friday, 03 - 24

2060306 --> Friday, 04 - 13

2060307 --> Friday, 04 - 05

2060308 --> Friday, 03 - 20

2060309 --> Friday, 04 - 09

2060310 --> Friday, 04 - 01

2060311 --> Friday, 04 - 21

2060312 --> Friday, 04 - 05

2060313 --> Friday, 03 - 28

2060314 --> Friday, 04 - 17

2060315 --> Friday, 04 - 02

2060316 --> Friday, 03 - 24

2060317 --> Friday, 04 - 13

2060318 --> Friday, 04 - 05

2060319 --> Friday, 04 - 18

2060320 --> Friday, 04 - 09

2060321 --> Friday, 04 - 01

2060322 --> Friday, 04 - 14

2060323 --> Friday, 04 - 06

2060324 --> Friday, 03 - 28

2060325 --> Friday, 04 - 17

2060326 --> Friday, 04 - 02

2060327 --> Friday, 03 - 25

2060328 --> Friday, 04 - 13

2060329 --> Friday, 03 - 29

2060330 --> Friday, 04 - 18

2060331 --> Friday, 04 - 10

2060332 --> Friday, 03 - 25

2060333 --> Friday, 04 - 14

2060334 --> Friday, 04 - 06

2060335 --> Friday, 03 - 22

2060336 --> Friday, 04 - 10

2060337 --> Friday, 04 - 02

2060338 --> Friday, 04 - 22

2060339 --> Friday, 04 - 07

2060340 --> Friday, 03 - 29

2060341 --> Friday, 04 - 18

2060342 --> Friday, 04 - 03

2060343 --> Friday, 03 - 26

2060344 --> Friday, 04 - 14

2060345 --> Friday, 04 - 06

2060346 --> Friday, 03 - 22

2060347 --> Friday, 04 - 11

2060348 --> Friday, 04 - 02

2060349 --> Friday, 04 - 22

2060350 --> Friday, 04 - 07

2060351 --> Friday, 03 - 30

2060352 --> Friday, 04 - 18

2060353 --> Friday, 04 - 03

2060354 --> Friday, 03 - 26

2060355 --> Friday, 04 - 15

2060356 --> Friday, 03 - 30

2060357 --> Friday, 04 - 19

2060358 --> Friday, 04 - 11

2060359 --> Friday, 03 - 27

2060360 --> Friday, 04 - 15

2060361 --> Friday, 04 - 07

2060362 --> Friday, 03 - 23

2060363 --> Friday, 04 - 12

2060364 --> Friday, 04 - 03

2060365 --> Friday, 03 - 26

2060366 --> Friday, 04 - 08

2060367 --> Friday, 03 - 31

2060368 --> Friday, 04 - 19

2060369 --> Friday, 04 - 11

2060370 --> Friday, 03 - 27

2060371 --> Friday, 04 - 16

2060372 --> Friday, 04 - 07

2060373 --> Friday, 03 - 23

2060374 --> Friday, 04 - 12

2060375 --> Friday, 04 - 04

2060376 --> Friday, 04 - 23

2060377 --> Friday, 04 - 08

2060378 --> Friday, 03 - 31

2060379 --> Friday, 04 - 20

2060380 --> Friday, 04 - 04

2060381 --> Friday, 03 - 27

2060382 --> Friday, 04 - 16

2060383 --> Friday, 04 - 01

2060384 --> Friday, 03 - 23

2060385 --> Friday, 04 - 12

2060386 --> Friday, 03 - 28

2060387 --> Friday, 04 - 17

2060388 --> Friday, 04 - 08

2060389 --> Friday, 03 - 31

2060390 --> Friday, 04 - 13

2060391 --> Friday, 04 - 05

2060392 --> Friday, 03 - 27

2060393 --> Friday, 04 - 16

2060394 --> Friday, 04 - 01

2060395 --> Friday, 04 - 21

2060396 --> Friday, 04 - 12

2060397 --> Friday, 03 - 28

2060398 --> Friday, 04 - 17

2060399 --> Friday, 04 - 09

2060400 --> Friday, 03 - 24

2060401 --> Friday, 04 - 13

2060402 --> Friday, 04 - 05

2060403 --> Friday, 03 - 21

2060404 --> Friday, 04 - 09

2060405 --> Friday, 04 - 01

2060406 --> Friday, 04 - 21

2060407 --> Friday, 04 - 06

2060408 --> Friday, 03 - 28

2060409 --> Friday, 04 - 17

2060410 --> Friday, 04 - 02

2060411 --> Friday, 03 - 25

2060412 --> Friday, 04 - 13

2060413 --> Friday, 04 - 05

2060414 --> Friday, 04 - 18

2060415 --> Friday, 04 - 10

2060416 --> Friday, 04 - 01

2060417 --> Friday, 04 - 14

2060418 --> Friday, 04 - 06

2060419 --> Friday, 03 - 29

2060420 --> Friday, 04 - 17

2060421 --> Friday, 04 - 02

2060422 --> Friday, 03 - 25

2060423 --> Friday, 04 - 14

2060424 --> Friday, 03 - 29

2060425 --> Friday, 04 - 18

2060426 --> Friday, 04 - 10

2060427 --> Friday, 03 - 26

2060428 --> Friday, 04 - 14

2060429 --> Friday, 04 - 06

2060430 --> Friday, 03 - 22

2060431 --> Friday, 04 - 11

2060432 --> Friday, 04 - 02

2060433 --> Friday, 04 - 22

2060434 --> Friday, 04 - 07

2060435 --> Friday, 03 - 30

2060436 --> Friday, 04 - 18

2060437 --> Friday, 04 - 03

2060438 --> Friday, 03 - 26

2060439 --> Friday, 04 - 15

2060440 --> Friday, 04 - 06

2060441 --> Friday, 03 - 22

2060442 --> Friday, 04 - 11

2060443 --> Friday, 04 - 03

2060444 --> Friday, 04 - 22

2060445 --> Friday, 04 - 07

2060446 --> Friday, 03 - 30

2060447 --> Friday, 04 - 19

2060448 --> Friday, 04 - 03

2060449 --> Friday, 03 - 26

2060450 --> Friday, 04 - 15

2060451 --> Friday, 03 - 31

2060452 --> Friday, 04 - 19

2060453 --> Friday, 04 - 11

2060454 --> Friday, 03 - 27

2060455 --> Friday, 04 - 16

2060456 --> Friday, 04 - 07

2060457 --> Friday, 03 - 23

2060458 --> Friday, 04 - 12

2060459 --> Friday, 04 - 04

2060460 --> Friday, 03 - 26

2060461 --> Friday, 04 - 08

2060462 --> Friday, 03 - 31

2060463 --> Friday, 04 - 20

2060464 --> Friday, 04 - 11

2060465 --> Friday, 03 - 27

2060466 --> Friday, 04 - 16

2060467 --> Friday, 04 - 08

2060468 --> Friday, 03 - 23

2060469 --> Friday, 04 - 12

2060470 --> Friday, 04 - 04

2060471 --> Friday, 04 - 17

2060472 --> Friday, 04 - 08

2060473 --> Friday, 03 - 31

2060474 --> Friday, 04 - 20

2060475 --> Friday, 04 - 05

2060476 --> Friday, 03 - 27

2060477 --> Friday, 04 - 16

2060478 --> Friday, 04 - 01

2060479 --> Friday, 03 - 24

2060480 --> Friday, 04 - 12

2060481 --> Friday, 03 - 28

2060482 --> Friday, 04 - 17

2060483 --> Friday, 04 - 09

2060484 --> Friday, 03 - 31

2060485 --> Friday, 04 - 13

2060486 --> Friday, 04 - 05

2060487 --> Friday, 03 - 28

2060488 --> Friday, 04 - 16

2060489 --> Friday, 04 - 01

2060490 --> Friday, 04 - 21

2060491 --> Friday, 04 - 13

2060492 --> Friday, 03 - 28

2060493 --> Friday, 04 - 17

2060494 --> Friday, 04 - 09

2060495 --> Friday, 03 - 25

2060496 --> Friday, 04 - 13

2060497 --> Friday, 04 - 05

2060498 --> Friday, 03 - 21

2060499 --> Friday, 04 - 10

2060500 --> Friday, 04 - 02

2060501 --> Friday, 04 - 22

2060502 --> Friday, 04 - 07

2060503 --> Friday, 03 - 30

2060504 --> Friday, 04 - 18

2060505 --> Friday, 04 - 03

2060506 --> Friday, 03 - 26

2060507 --> Friday, 04 - 15

2060508 --> Friday, 03 - 30

2060509 --> Friday, 04 - 19

2060510 --> Friday, 04 - 11

2060511 --> Friday, 03 - 27

2060512 --> Friday, 04 - 15

2060513 --> Friday, 04 - 07

2060514 --> Friday, 03 - 23

2060515 --> Friday, 04 - 12

2060516 --> Friday, 04 - 03

2060517 --> Friday, 03 - 26

2060518 --> Friday, 04 - 08

2060519 --> Friday, 03 - 31

2060520 --> Friday, 04 - 19

2060521 --> Friday, 04 - 11

2060522 --> Friday, 03 - 27

2060523 --> Friday, 04 - 16

2060524 --> Friday, 04 - 07

2060525 --> Friday, 03 - 23

2060526 --> Friday, 04 - 12

2060527 --> Friday, 04 - 04

2060528 --> Friday, 04 - 23

2060529 --> Friday, 04 - 08

2060530 --> Friday, 03 - 31

2060531 --> Friday, 04 - 20

2060532 --> Friday, 04 - 04

2060533 --> Friday, 03 - 27

2060534 --> Friday, 04 - 16

2060535 --> Friday, 04 - 01

2060536 --> Friday, 03 - 23

2060537 --> Friday, 04 - 12

2060538 --> Friday, 03 - 28

2060539 --> Friday, 04 - 17

2060540 --> Friday, 04 - 08

2060541 --> Friday, 03 - 31

2060542 --> Friday, 04 - 13

2060543 --> Friday, 04 - 05

2060544 --> Friday, 03 - 27

2060545 --> Friday, 04 - 16

2060546 --> Friday, 04 - 01

2060547 --> Friday, 04 - 21

2060548 --> Friday, 04 - 12

2060549 --> Friday, 03 - 28

2060550 --> Friday, 04 - 17

2060551 --> Friday, 04 - 09

2060552 --> Friday, 03 - 24

2060553 --> Friday, 04 - 13

2060554 --> Friday, 04 - 05

2060555 --> Friday, 03 - 21

2060556 --> Friday, 04 - 09

2060557 --> Friday, 04 - 01

2060558 --> Friday, 04 - 21

2060559 --> Friday, 04 - 06

