Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1990000 through 1999999



1990000 --> Friday, 04 - 21

1990001 --> Friday, 04 - 06

1990002 --> Friday, 03 - 29

1990003 --> Friday, 04 - 11

1990004 --> Friday, 04 - 02

1990005 --> Friday, 03 - 25

1990006 --> Friday, 04 - 14

1990007 --> Friday, 03 - 30

1990008 --> Friday, 04 - 18

1990009 --> Friday, 04 - 10

1990010 --> Friday, 03 - 26

1990011 --> Friday, 04 - 15

1990012 --> Friday, 04 - 06

1990013 --> Friday, 03 - 22

1990014 --> Friday, 04 - 11

1990015 --> Friday, 04 - 03

1990016 --> Friday, 04 - 22

1990017 --> Friday, 04 - 07

1990018 --> Friday, 03 - 30

1990019 --> Friday, 04 - 19

1990020 --> Friday, 04 - 10

1990021 --> Friday, 03 - 26

1990022 --> Friday, 04 - 15

1990023 --> Friday, 03 - 31

1990024 --> Friday, 03 - 22

1990025 --> Friday, 04 - 11

1990026 --> Friday, 04 - 03

1990027 --> Friday, 04 - 16

1990028 --> Friday, 04 - 07

1990029 --> Friday, 03 - 30

1990030 --> Friday, 04 - 19

1990031 --> Friday, 04 - 04

1990032 --> Friday, 03 - 26

1990033 --> Friday, 04 - 15

1990034 --> Friday, 03 - 31

1990035 --> Friday, 04 - 20

1990036 --> Friday, 04 - 11

1990037 --> Friday, 03 - 27

1990038 --> Friday, 04 - 16

1990039 --> Friday, 04 - 08

1990040 --> Friday, 03 - 30

1990041 --> Friday, 04 - 12

1990042 --> Friday, 04 - 04

1990043 --> Friday, 03 - 20

1990044 --> Friday, 04 - 08

1990045 --> Friday, 03 - 31

1990046 --> Friday, 04 - 20

1990047 --> Friday, 04 - 05

1990048 --> Friday, 03 - 27

1990049 --> Friday, 04 - 16

1990050 --> Friday, 04 - 08

1990051 --> Friday, 03 - 24

1990052 --> Friday, 04 - 12

1990053 --> Friday, 04 - 04

1990054 --> Friday, 04 - 17

1990055 --> Friday, 04 - 09

1990056 --> Friday, 03 - 31

1990057 --> Friday, 04 - 20

1990058 --> Friday, 04 - 05

1990059 --> Friday, 03 - 28

1990060 --> Friday, 04 - 16

1990061 --> Friday, 04 - 01

1990062 --> Friday, 03 - 24

1990063 --> Friday, 04 - 13

1990064 --> Friday, 03 - 28

1990065 --> Friday, 04 - 17

1990066 --> Friday, 04 - 09

1990067 --> Friday, 03 - 25

1990068 --> Friday, 04 - 13

1990069 --> Friday, 04 - 05

1990070 --> Friday, 03 - 28

1990071 --> Friday, 04 - 10

1990072 --> Friday, 04 - 01

1990073 --> Friday, 04 - 21

1990074 --> Friday, 04 - 13

1990075 --> Friday, 03 - 29

1990076 --> Friday, 04 - 17

1990077 --> Friday, 04 - 09

1990078 --> Friday, 03 - 25

1990079 --> Friday, 04 - 14

1990080 --> Friday, 04 - 05

1990081 --> Friday, 03 - 21

1990082 --> Friday, 04 - 10

1990083 --> Friday, 04 - 02

1990084 --> Friday, 04 - 21

1990085 --> Friday, 04 - 06

