Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0120000 through 0129999



0120000 --> Friday, 03 - 31

0120001 --> Friday, 04 - 20

0120002 --> Friday, 04 - 05

0120003 --> Friday, 03 - 28

0120004 --> Friday, 04 - 16

0120005 --> Friday, 04 - 01

0120006 --> Friday, 04 - 21

0120007 --> Friday, 04 - 13

0120008 --> Friday, 03 - 28

0120009 --> Friday, 04 - 17

0120010 --> Friday, 04 - 09

0120011 --> Friday, 03 - 25

0120012 --> Friday, 04 - 13

0120013 --> Friday, 04 - 05

0120014 --> Friday, 03 - 21

0120015 --> Friday, 04 - 10

0120016 --> Friday, 04 - 01

0120017 --> Friday, 04 - 21

0120018 --> Friday, 04 - 06

0120019 --> Friday, 03 - 29

0120020 --> Friday, 04 - 17

0120021 --> Friday, 04 - 09

0120022 --> Friday, 03 - 25

0120023 --> Friday, 04 - 14

0120024 --> Friday, 04 - 05

0120025 --> Friday, 04 - 18

0120026 --> Friday, 04 - 10

0120027 --> Friday, 04 - 02

0120028 --> Friday, 04 - 21

0120029 --> Friday, 04 - 06

0120030 --> Friday, 03 - 29

0120031 --> Friday, 04 - 18

0120032 --> Friday, 04 - 02

0120033 --> Friday, 03 - 25

0120034 --> Friday, 04 - 14

0120035 --> Friday, 03 - 30

0120036 --> Friday, 04 - 18

0120037 --> Friday, 04 - 10

0120038 --> Friday, 03 - 26

0120039 --> Friday, 04 - 15

0120040 --> Friday, 04 - 06

0120041 --> Friday, 03 - 29

0120042 --> Friday, 04 - 11

0120043 --> Friday, 04 - 03

0120044 --> Friday, 04 - 22

0120045 --> Friday, 04 - 07

0120046 --> Friday, 03 - 30

0120047 --> Friday, 04 - 19

0120048 --> Friday, 04 - 10

0120049 --> Friday, 03 - 26

0120050 --> Friday, 04 - 15

0120051 --> Friday, 04 - 07

0120052 --> Friday, 03 - 22

0120053 --> Friday, 04 - 11

0120054 --> Friday, 04 - 03

0120055 --> Friday, 04 - 16

