Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1510000 through 1519999



1510000 --> Friday, 03 - 31

1510001 --> Friday, 04 - 13

1510002 --> Friday, 04 - 05

1510003 --> Friday, 03 - 28

1510004 --> Friday, 04 - 16

1510005 --> Friday, 04 - 01

1510006 --> Friday, 04 - 21

1510007 --> Friday, 04 - 06

1510008 --> Friday, 03 - 28

1510009 --> Friday, 04 - 17

1510010 --> Friday, 04 - 09

1510011 --> Friday, 03 - 25

1510012 --> Friday, 04 - 13

1510013 --> Friday, 04 - 05

1510014 --> Friday, 03 - 21

1510015 --> Friday, 04 - 10

1510016 --> Friday, 04 - 01

1510017 --> Friday, 04 - 21

1510018 --> Friday, 04 - 06

1510019 --> Friday, 03 - 29

1510020 --> Friday, 04 - 17

1510021 --> Friday, 04 - 02

1510022 --> Friday, 03 - 25

1510023 --> Friday, 04 - 14

1510024 --> Friday, 04 - 05

1510025 --> Friday, 04 - 18

1510026 --> Friday, 04 - 10

1510027 --> Friday, 03 - 26

1510028 --> Friday, 04 - 14

1510029 --> Friday, 04 - 06

1510030 --> Friday, 03 - 29

1510031 --> Friday, 04 - 11

1510032 --> Friday, 04 - 02

1510033 --> Friday, 03 - 25

1510034 --> Friday, 04 - 14

1510035 --> Friday, 03 - 30

1510036 --> Friday, 04 - 18

1510037 --> Friday, 04 - 10

1510038 --> Friday, 03 - 26

1510039 --> Friday, 04 - 15

1510040 --> Friday, 04 - 06

1510041 --> Friday, 03 - 22

1510042 --> Friday, 04 - 11

1510043 --> Friday, 04 - 03

1510044 --> Friday, 04 - 22

1510045 --> Friday, 04 - 07

1510046 --> Friday, 03 - 30

1510047 --> Friday, 04 - 19

1510048 --> Friday, 04 - 03

1510049 --> Friday, 03 - 26

1510050 --> Friday, 04 - 15

1510051 --> Friday, 03 - 31

1510052 --> Friday, 03 - 22

1510053 --> Friday, 04 - 11

1510054 --> Friday, 04 - 03

1510055 --> Friday, 04 - 16

1510056 --> Friday, 04 - 07

1510057 --> Friday, 03 - 30

1510058 --> Friday, 04 - 19

1510059 --> Friday, 04 - 04

1510060 --> Friday, 03 - 26

1510061 --> Friday, 04 - 15

1510062 --> Friday, 03 - 31

1510063 --> Friday, 04 - 20

1510064 --> Friday, 04 - 11

1510065 --> Friday, 03 - 27

1510066 --> Friday, 04 - 16

1510067 --> Friday, 04 - 08

1510068 --> Friday, 03 - 23

1510069 --> Friday, 04 - 12

1510070 --> Friday, 04 - 04

1510071 --> Friday, 03 - 20

1510072 --> Friday, 04 - 08

1510073 --> Friday, 03 - 31

1510074 --> Friday, 04 - 20

1510075 --> Friday, 04 - 05

1510076 --> Friday, 03 - 27

1510077 --> Friday, 04 - 16

1510078 --> Friday, 04 - 08

1510079 --> Friday, 03 - 24

1510080 --> Friday, 04 - 12

1510081 --> Friday, 04 - 04

1510082 --> Friday, 04 - 17

1510083 --> Friday, 04 - 09

1510084 --> Friday, 03 - 31

1510085 --> Friday, 04 - 20

1510086 --> Friday, 04 - 05

1510087 --> Friday, 03 - 28

1510088 --> Friday, 04 - 16

1510089 --> Friday, 04 - 01

1510090 --> Friday, 03 - 24

1510091 --> Friday, 04 - 13

1510092 --> Friday, 03 - 28

1510093 --> Friday, 04 - 17

1510094 --> Friday, 04 - 09

1510095 --> Friday, 03 - 25

1510096 --> Friday, 04 - 13

1510097 --> Friday, 04 - 05

1510098 --> Friday, 03 - 28

1510099 --> Friday, 04 - 10

1510100 --> Friday, 04 - 02

1510101 --> Friday, 04 - 22

1510102 --> Friday, 04 - 07

1510103 --> Friday, 03 - 30

1510104 --> Friday, 04 - 18

1510105 --> Friday, 04 - 10

1510106 --> Friday, 03 - 26

1510107 --> Friday, 04 - 15

1510108 --> Friday, 04 - 06

1510109 --> Friday, 03 - 22

1510110 --> Friday, 04 - 11

1510111 --> Friday, 04 - 03

1510112 --> Friday, 04 - 22

1510113 --> Friday, 04 - 07

1510114 --> Friday, 03 - 30

1510115 --> Friday, 04 - 19

1510116 --> Friday, 04 - 03

1510117 --> Friday, 03 - 26

1510118 --> Friday, 04 - 15

1510119 --> Friday, 03 - 31

1510120 --> Friday, 04 - 19

1510121 --> Friday, 04 - 11

1510122 --> Friday, 03 - 27

1510123 --> Friday, 04 - 16

1510124 --> Friday, 04 - 07

1510125 --> Friday, 03 - 30

1510126 --> Friday, 04 - 12

1510127 --> Friday, 04 - 04

1510128 --> Friday, 03 - 26

1510129 --> Friday, 04 - 15

1510130 --> Friday, 03 - 31

1510131 --> Friday, 04 - 20

