Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2190000 through 2199999



2190000 --> Friday, 03 - 31

2190001 --> Friday, 04 - 20

2190002 --> Friday, 04 - 12

2190003 --> Friday, 03 - 28

2190004 --> Friday, 04 - 16

2190005 --> Friday, 04 - 08

2190006 --> Friday, 03 - 24

2190007 --> Friday, 04 - 13

2190008 --> Friday, 04 - 04

2190009 --> Friday, 03 - 20

2190010 --> Friday, 04 - 09

2190011 --> Friday, 04 - 01

2190012 --> Friday, 04 - 20

2190013 --> Friday, 04 - 05

2190014 --> Friday, 03 - 28

2190015 --> Friday, 04 - 17

2190016 --> Friday, 04 - 01

2190017 --> Friday, 03 - 24

2190018 --> Friday, 04 - 13

2190019 --> Friday, 03 - 29

2190020 --> Friday, 04 - 17

2190021 --> Friday, 04 - 09

2190022 --> Friday, 04 - 01

2190023 --> Friday, 04 - 14

2190024 --> Friday, 04 - 05

2190025 --> Friday, 03 - 28

2190026 --> Friday, 04 - 17

2190027 --> Friday, 04 - 02

2190028 --> Friday, 03 - 24

2190029 --> Friday, 04 - 13

2190030 --> Friday, 03 - 29

2190031 --> Friday, 04 - 18

2190032 --> Friday, 04 - 09

2190033 --> Friday, 03 - 25

2190034 --> Friday, 04 - 14

2190035 --> Friday, 04 - 06

2190036 --> Friday, 03 - 21

2190037 --> Friday, 04 - 10

2190038 --> Friday, 04 - 02

2190039 --> Friday, 04 - 22

2190040 --> Friday, 04 - 06

2190041 --> Friday, 03 - 29

2190042 --> Friday, 04 - 18

2190043 --> Friday, 04 - 03

2190044 --> Friday, 03 - 25

2190045 --> Friday, 04 - 14

2190046 --> Friday, 04 - 06

2190047 --> Friday, 03 - 22

2190048 --> Friday, 04 - 10

2190049 --> Friday, 04 - 02

2190050 --> Friday, 04 - 22

2190051 --> Friday, 04 - 07

2190052 --> Friday, 03 - 29

2190053 --> Friday, 04 - 18

2190054 --> Friday, 04 - 03

2190055 --> Friday, 03 - 26

2190056 --> Friday, 04 - 14

2190057 --> Friday, 03 - 30

2190058 --> Friday, 04 - 19

2190059 --> Friday, 04 - 11

2190060 --> Friday, 03 - 26

2190061 --> Friday, 04 - 15

2190062 --> Friday, 04 - 07

2190063 --> Friday, 03 - 23

2190064 --> Friday, 04 - 11

2190065 --> Friday, 04 - 03

2190066 --> Friday, 03 - 26

2190067 --> Friday, 04 - 08

2190068 --> Friday, 03 - 30

2190069 --> Friday, 04 - 19

2190070 --> Friday, 04 - 11

2190071 --> Friday, 03 - 27

2190072 --> Friday, 04 - 15

2190073 --> Friday, 04 - 07

2190074 --> Friday, 03 - 23

2190075 --> Friday, 04 - 12

2190076 --> Friday, 04 - 03

2190077 --> Friday, 04 - 23

2190078 --> Friday, 04 - 08

2190079 --> Friday, 03 - 31

2190080 --> Friday, 04 - 19

2190081 --> Friday, 04 - 04

2190082 --> Friday, 03 - 27

2190083 --> Friday, 04 - 16

2190084 --> Friday, 03 - 31

2190085 --> Friday, 03 - 23

2190086 --> Friday, 04 - 12

2190087 --> Friday, 03 - 28

2190088 --> Friday, 04 - 16

2190089 --> Friday, 04 - 08

2190090 --> Friday, 03 - 31

2190091 --> Friday, 04 - 13

2190092 --> Friday, 04 - 04

2190093 --> Friday, 03 - 27

2190094 --> Friday, 04 - 09

2190095 --> Friday, 04 - 01

2190096 --> Friday, 04 - 20

2190097 --> Friday, 04 - 12

2190098 --> Friday, 03 - 28

2190099 --> Friday, 04 - 17

2190100 --> Friday, 04 - 09

2190101 --> Friday, 03 - 25

2190102 --> Friday, 04 - 14

2190103 --> Friday, 04 - 06

2190104 --> Friday, 03 - 21

2190105 --> Friday, 04 - 10

2190106 --> Friday, 04 - 02

2190107 --> Friday, 04 - 22

2190108 --> Friday, 04 - 06

2190109 --> Friday, 03 - 29

2190110 --> Friday, 04 - 18

2190111 --> Friday, 04 - 03

2190112 --> Friday, 03 - 25

2190113 --> Friday, 04 - 14

2190114 --> Friday, 03 - 30

2190115 --> Friday, 04 - 19

2190116 --> Friday, 04 - 10

2190117 --> Friday, 04 - 02

2190118 --> Friday, 04 - 15

2190119 --> Friday, 04 - 07

2190120 --> Friday, 03 - 29

2190121 --> Friday, 04 - 18

2190122 --> Friday, 04 - 03

2190123 --> Friday, 03 - 26

2190124 --> Friday, 04 - 14

2190125 --> Friday, 03 - 30

2190126 --> Friday, 04 - 19

2190127 --> Friday, 04 - 11

2190128 --> Friday, 03 - 26

2190129 --> Friday, 04 - 15

2190130 --> Friday, 04 - 07

2190131 --> Friday, 03 - 23

2190132 --> Friday, 04 - 11

2190133 --> Friday, 04 - 03

2190134 --> Friday, 04 - 23

2190135 --> Friday, 04 - 08

2190136 --> Friday, 03 - 30

2190137 --> Friday, 04 - 19

2190138 --> Friday, 04 - 04

2190139 --> Friday, 03 - 27

2190140 --> Friday, 04 - 15

2190141 --> Friday, 04 - 07

2190142 --> Friday, 03 - 23

2190143 --> Friday, 04 - 12

2190144 --> Friday, 04 - 03

2190145 --> Friday, 04 - 16

2190146 --> Friday, 04 - 08

2190147 --> Friday, 03 - 31

2190148 --> Friday, 04 - 19

2190149 --> Friday, 04 - 04

2190150 --> Friday, 03 - 27

2190151 --> Friday, 04 - 16

2190152 --> Friday, 03 - 31

2190153 --> Friday, 04 - 20

2190154 --> Friday, 04 - 12

2190155 --> Friday, 03 - 28

2190156 --> Friday, 04 - 16

2190157 --> Friday, 04 - 08

2190158 --> Friday, 03 - 24

2190159 --> Friday, 04 - 13

2190160 --> Friday, 04 - 04

2190161 --> Friday, 03 - 27

2190162 --> Friday, 04 - 09

2190163 --> Friday, 04 - 01

2190164 --> Friday, 04 - 20

2190165 --> Friday, 04 - 12

2190166 --> Friday, 03 - 28

2190167 --> Friday, 04 - 17

2190168 --> Friday, 04 - 08

2190169 --> Friday, 03 - 24

2190170 --> Friday, 04 - 13

2190171 --> Friday, 04 - 05

2190172 --> Friday, 04 - 17

2190173 --> Friday, 04 - 09

2190174 --> Friday, 04 - 01

2190175 --> Friday, 04 - 21

2190176 --> Friday, 04 - 05

2190177 --> Friday, 03 - 28

2190178 --> Friday, 04 - 17

2190179 --> Friday, 04 - 02

2190180 --> Friday, 03 - 24

2190181 --> Friday, 04 - 13

2190182 --> Friday, 03 - 29

2190183 --> Friday, 04 - 18

2190184 --> Friday, 04 - 09

2190185 --> Friday, 04 - 01

2190186 --> Friday, 04 - 14

2190187 --> Friday, 04 - 06

2190188 --> Friday, 03 - 28

2190189 --> Friday, 04 - 10

2190190 --> Friday, 04 - 02

2190191 --> Friday, 04 - 22

2190192 --> Friday, 04 - 13

2190193 --> Friday, 03 - 29

2190194 --> Friday, 04 - 18

2190195 --> Friday, 04 - 10

2190196 --> Friday, 03 - 25

2190197 --> Friday, 04 - 14

2190198 --> Friday, 04 - 06

2190199 --> Friday, 03 - 22

2190200 --> Friday, 04 - 11

2190201 --> Friday, 04 - 03

