Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0830000 through 0839999



0830000 --> Friday, 03 - 24

0830001 --> Friday, 04 - 13

0830002 --> Friday, 03 - 29

0830003 --> Friday, 04 - 18

0830004 --> Friday, 04 - 09

0830005 --> Friday, 03 - 25

0830006 --> Friday, 04 - 14

0830007 --> Friday, 04 - 06

0830008 --> Friday, 03 - 28

0830009 --> Friday, 04 - 10

0830010 --> Friday, 04 - 02

0830011 --> Friday, 04 - 22

0830012 --> Friday, 04 - 13

0830013 --> Friday, 03 - 29

0830014 --> Friday, 04 - 18

0830015 --> Friday, 04 - 03

0830016 --> Friday, 03 - 25

0830017 --> Friday, 04 - 14

0830018 --> Friday, 04 - 06

0830019 --> Friday, 03 - 22

0830020 --> Friday, 04 - 10

0830021 --> Friday, 04 - 02

0830022 --> Friday, 04 - 22

0830023 --> Friday, 04 - 07

0830024 --> Friday, 03 - 29

0830025 --> Friday, 04 - 18

0830026 --> Friday, 04 - 03

0830027 --> Friday, 03 - 26

0830028 --> Friday, 04 - 14

0830029 --> Friday, 03 - 30

0830030 --> Friday, 04 - 19

0830031 --> Friday, 04 - 11

0830032 --> Friday, 04 - 02

0830033 --> Friday, 04 - 15

0830034 --> Friday, 04 - 07

0830035 --> Friday, 03 - 23

0830036 --> Friday, 04 - 11

0830037 --> Friday, 04 - 03

0830038 --> Friday, 03 - 26

0830039 --> Friday, 04 - 08

0830040 --> Friday, 03 - 30

0830041 --> Friday, 04 - 19

0830042 --> Friday, 04 - 11

0830043 --> Friday, 03 - 27

0830044 --> Friday, 04 - 15

0830045 --> Friday, 04 - 07

0830046 --> Friday, 03 - 23

0830047 --> Friday, 04 - 12

0830048 --> Friday, 04 - 03

0830049 --> Friday, 04 - 23

0830050 --> Friday, 04 - 08

0830051 --> Friday, 03 - 31

0830052 --> Friday, 04 - 19

0830053 --> Friday, 04 - 04

0830054 --> Friday, 03 - 27

0830055 --> Friday, 04 - 16

0830056 --> Friday, 03 - 31

0830057 --> Friday, 03 - 23

0830058 --> Friday, 04 - 12

0830059 --> Friday, 03 - 28

0830060 --> Friday, 04 - 16

0830061 --> Friday, 04 - 08

