Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4130000 through 4139999



4130000 --> Friday, 04 - 07

4130001 --> Friday, 03 - 30

4130002 --> Friday, 04 - 19

4130003 --> Friday, 04 - 04

4130004 --> Friday, 03 - 26

4130005 --> Friday, 04 - 15

4130006 --> Friday, 03 - 31

4130007 --> Friday, 04 - 20

4130008 --> Friday, 04 - 11

4130009 --> Friday, 03 - 27

4130010 --> Friday, 04 - 16

4130011 --> Friday, 04 - 08

4130012 --> Friday, 03 - 23

4130013 --> Friday, 04 - 12

4130014 --> Friday, 04 - 04

4130015 --> Friday, 03 - 20

4130016 --> Friday, 04 - 08

4130017 --> Friday, 03 - 31

4130018 --> Friday, 04 - 20

4130019 --> Friday, 04 - 05

4130020 --> Friday, 03 - 27

4130021 --> Friday, 04 - 16

4130022 --> Friday, 04 - 08

4130023 --> Friday, 03 - 24

4130024 --> Friday, 04 - 12

4130025 --> Friday, 04 - 04

4130026 --> Friday, 04 - 17

4130027 --> Friday, 04 - 09

4130028 --> Friday, 03 - 31

4130029 --> Friday, 04 - 20

4130030 --> Friday, 04 - 05

4130031 --> Friday, 03 - 28

4130032 --> Friday, 04 - 16

4130033 --> Friday, 04 - 01

4130034 --> Friday, 03 - 24

4130035 --> Friday, 04 - 13

4130036 --> Friday, 03 - 28

4130037 --> Friday, 04 - 17

4130038 --> Friday, 04 - 09

4130039 --> Friday, 03 - 25

4130040 --> Friday, 04 - 13

4130041 --> Friday, 04 - 05

4130042 --> Friday, 03 - 28

4130043 --> Friday, 04 - 10

4130044 --> Friday, 04 - 01

4130045 --> Friday, 04 - 21

4130046 --> Friday, 04 - 13

4130047 --> Friday, 03 - 29

4130048 --> Friday, 04 - 17

4130049 --> Friday, 04 - 09

4130050 --> Friday, 03 - 25

4130051 --> Friday, 04 - 14

4130052 --> Friday, 04 - 05

4130053 --> Friday, 03 - 21

4130054 --> Friday, 04 - 10

4130055 --> Friday, 04 - 02

4130056 --> Friday, 04 - 21

4130057 --> Friday, 04 - 06

4130058 --> Friday, 03 - 29

4130059 --> Friday, 04 - 18

4130060 --> Friday, 04 - 02

4130061 --> Friday, 03 - 25

4130062 --> Friday, 04 - 14

4130063 --> Friday, 03 - 30

4130064 --> Friday, 04 - 18

4130065 --> Friday, 04 - 10

4130066 --> Friday, 04 - 02

4130067 --> Friday, 04 - 15

4130068 --> Friday, 04 - 06

4130069 --> Friday, 03 - 29

4130070 --> Friday, 04 - 11

4130071 --> Friday, 04 - 03

4130072 --> Friday, 03 - 25

4130073 --> Friday, 04 - 14

4130074 --> Friday, 03 - 30

4130075 --> Friday, 04 - 19

4130076 --> Friday, 04 - 10

4130077 --> Friday, 03 - 26

4130078 --> Friday, 04 - 15

4130079 --> Friday, 04 - 07

4130080 --> Friday, 03 - 22

4130081 --> Friday, 04 - 11

4130082 --> Friday, 04 - 03

4130083 --> Friday, 04 - 23

4130084 --> Friday, 04 - 07

4130085 --> Friday, 03 - 30

4130086 --> Friday, 04 - 19

4130087 --> Friday, 04 - 04

4130088 --> Friday, 03 - 26

4130089 --> Friday, 04 - 15

4130090 --> Friday, 03 - 31

4130091 --> Friday, 03 - 23

4130092 --> Friday, 04 - 11

4130093 --> Friday, 04 - 03

4130094 --> Friday, 04 - 16

4130095 --> Friday, 04 - 08

4130096 --> Friday, 03 - 30

4130097 --> Friday, 04 - 19

4130098 --> Friday, 04 - 04

4130099 --> Friday, 03 - 27

4130100 --> Friday, 04 - 16

4130101 --> Friday, 04 - 01

4130102 --> Friday, 03 - 24

4130103 --> Friday, 04 - 13

4130104 --> Friday, 03 - 28

4130105 --> Friday, 04 - 17

4130106 --> Friday, 04 - 09

4130107 --> Friday, 03 - 25

4130108 --> Friday, 04 - 13

4130109 --> Friday, 04 - 05

4130110 --> Friday, 03 - 21

4130111 --> Friday, 04 - 10

4130112 --> Friday, 04 - 01

4130113 --> Friday, 04 - 21

4130114 --> Friday, 04 - 06

4130115 --> Friday, 03 - 29

4130116 --> Friday, 04 - 17

4130117 --> Friday, 04 - 09

4130118 --> Friday, 03 - 25

4130119 --> Friday, 04 - 14

4130120 --> Friday, 04 - 05

4130121 --> Friday, 03 - 21

4130122 --> Friday, 04 - 10

4130123 --> Friday, 04 - 02

4130124 --> Friday, 04 - 21

4130125 --> Friday, 04 - 06

4130126 --> Friday, 03 - 29

4130127 --> Friday, 04 - 18

4130128 --> Friday, 04 - 02

4130129 --> Friday, 03 - 25

4130130 --> Friday, 04 - 14

4130131 --> Friday, 03 - 30

4130132 --> Friday, 04 - 18

4130133 --> Friday, 04 - 10

4130134 --> Friday, 03 - 26

4130135 --> Friday, 04 - 15

4130136 --> Friday, 04 - 06

4130137 --> Friday, 03 - 29

4130138 --> Friday, 04 - 11

4130139 --> Friday, 04 - 03

4130140 --> Friday, 03 - 25

4130141 --> Friday, 04 - 14

4130142 --> Friday, 03 - 30

4130143 --> Friday, 04 - 19

4130144 --> Friday, 04 - 10

4130145 --> Friday, 03 - 26

4130146 --> Friday, 04 - 15

4130147 --> Friday, 04 - 07

4130148 --> Friday, 03 - 22

4130149 --> Friday, 04 - 11

4130150 --> Friday, 04 - 03

4130151 --> Friday, 04 - 23

4130152 --> Friday, 04 - 07

4130153 --> Friday, 03 - 30

4130154 --> Friday, 04 - 19

4130155 --> Friday, 04 - 04

4130156 --> Friday, 03 - 26

4130157 --> Friday, 04 - 15

4130158 --> Friday, 03 - 31

4130159 --> Friday, 03 - 23

4130160 --> Friday, 04 - 11

4130161 --> Friday, 04 - 03

4130162 --> Friday, 04 - 16

4130163 --> Friday, 04 - 08

4130164 --> Friday, 03 - 30

4130165 --> Friday, 04 - 12

4130166 --> Friday, 04 - 04

4130167 --> Friday, 03 - 27

4130168 --> Friday, 04 - 15

4130169 --> Friday, 03 - 31

4130170 --> Friday, 04 - 20

4130171 --> Friday, 04 - 12

4130172 --> Friday, 03 - 27

4130173 --> Friday, 04 - 16

4130174 --> Friday, 04 - 08

4130175 --> Friday, 03 - 24

4130176 --> Friday, 04 - 12

4130177 --> Friday, 04 - 04

4130178 --> Friday, 03 - 20

4130179 --> Friday, 04 - 09

4130180 --> Friday, 03 - 31

4130181 --> Friday, 04 - 20

4130182 --> Friday, 04 - 05

4130183 --> Friday, 03 - 28

4130184 --> Friday, 04 - 16

4130185 --> Friday, 04 - 01

4130186 --> Friday, 03 - 24

4130187 --> Friday, 04 - 13

4130188 --> Friday, 04 - 04

4130189 --> Friday, 04 - 17

4130190 --> Friday, 04 - 09

4130191 --> Friday, 04 - 01

4130192 --> Friday, 04 - 20

4130193 --> Friday, 04 - 05

4130194 --> Friday, 03 - 28

4130195 --> Friday, 04 - 17

4130196 --> Friday, 04 - 01

4130197 --> Friday, 03 - 24

4130198 --> Friday, 04 - 13

4130199 --> Friday, 03 - 29

4130200 --> Friday, 04 - 18

4130201 --> Friday, 04 - 10

4130202 --> Friday, 03 - 26

4130203 --> Friday, 04 - 15

4130204 --> Friday, 04 - 06

4130205 --> Friday, 03 - 22

4130206 --> Friday, 04 - 11

4130207 --> Friday, 04 - 03

4130208 --> Friday, 04 - 22

4130209 --> Friday, 04 - 07

4130210 --> Friday, 03 - 30

4130211 --> Friday, 04 - 19

4130212 --> Friday, 04 - 03

4130213 --> Friday, 03 - 26
