Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4320000 through 4329999



4320000 --> Friday, 04 - 14

4320001 --> Friday, 04 - 06

4320002 --> Friday, 03 - 22

4320003 --> Friday, 04 - 11

4320004 --> Friday, 04 - 02

4320005 --> Friday, 04 - 22

4320006 --> Friday, 04 - 07

4320007 --> Friday, 03 - 30

4320008 --> Friday, 04 - 18

4320009 --> Friday, 04 - 03

4320010 --> Friday, 03 - 26

4320011 --> Friday, 04 - 15

4320012 --> Friday, 03 - 30

4320013 --> Friday, 04 - 19

4320014 --> Friday, 04 - 11

4320015 --> Friday, 03 - 27

4320016 --> Friday, 04 - 15

4320017 --> Friday, 04 - 07

4320018 --> Friday, 03 - 30

4320019 --> Friday, 04 - 12

4320020 --> Friday, 04 - 03

4320021 --> Friday, 03 - 26

4320022 --> Friday, 04 - 15

4320023 --> Friday, 03 - 31

4320024 --> Friday, 04 - 19

4320025 --> Friday, 04 - 11

4320026 --> Friday, 03 - 27

4320027 --> Friday, 04 - 16

4320028 --> Friday, 04 - 07

4320029 --> Friday, 03 - 23

4320030 --> Friday, 04 - 12

4320031 --> Friday, 04 - 04

4320032 --> Friday, 04 - 23

4320033 --> Friday, 04 - 08

4320034 --> Friday, 03 - 31

4320035 --> Friday, 04 - 20

4320036 --> Friday, 04 - 04

4320037 --> Friday, 03 - 27

4320038 --> Friday, 04 - 16

4320039 --> Friday, 04 - 01

4320040 --> Friday, 03 - 23

4320041 --> Friday, 04 - 12

4320042 --> Friday, 04 - 04

4320043 --> Friday, 04 - 17

4320044 --> Friday, 04 - 08

4320045 --> Friday, 03 - 31

4320046 --> Friday, 04 - 20

4320047 --> Friday, 04 - 05

4320048 --> Friday, 03 - 27

4320049 --> Friday, 04 - 16

4320050 --> Friday, 04 - 01

4320051 --> Friday, 04 - 21

4320052 --> Friday, 04 - 12

4320053 --> Friday, 03 - 28

4320054 --> Friday, 04 - 17

4320055 --> Friday, 04 - 09

4320056 --> Friday, 03 - 24

4320057 --> Friday, 04 - 13

4320058 --> Friday, 04 - 05

4320059 --> Friday, 03 - 21

4320060 --> Friday, 04 - 09

4320061 --> Friday, 04 - 01

4320062 --> Friday, 04 - 21

4320063 --> Friday, 04 - 06

4320064 --> Friday, 03 - 28

4320065 --> Friday, 04 - 17

4320066 --> Friday, 04 - 09

4320067 --> Friday, 03 - 25

4320068 --> Friday, 04 - 13

4320069 --> Friday, 04 - 05

4320070 --> Friday, 04 - 18

4320071 --> Friday, 04 - 10

4320072 --> Friday, 04 - 01

4320073 --> Friday, 04 - 21

4320074 --> Friday, 04 - 06

4320075 --> Friday, 03 - 29

4320076 --> Friday, 04 - 17

4320077 --> Friday, 04 - 02

4320078 --> Friday, 03 - 25

4320079 --> Friday, 04 - 14

4320080 --> Friday, 03 - 29

4320081 --> Friday, 04 - 18

4320082 --> Friday, 04 - 10

4320083 --> Friday, 03 - 26

4320084 --> Friday, 04 - 14

4320085 --> Friday, 04 - 06

4320086 --> Friday, 03 - 29

4320087 --> Friday, 04 - 11

