Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3020000 through 3029999



3020000 --> Friday, 04 - 14

3020001 --> Friday, 04 - 06

3020002 --> Friday, 03 - 22

3020003 --> Friday, 04 - 11

3020004 --> Friday, 04 - 02

3020005 --> Friday, 04 - 22

3020006 --> Friday, 04 - 07

3020007 --> Friday, 03 - 30

3020008 --> Friday, 04 - 18

3020009 --> Friday, 04 - 10

3020010 --> Friday, 03 - 26

3020011 --> Friday, 04 - 15

3020012 --> Friday, 04 - 06

3020013 --> Friday, 03 - 22

3020014 --> Friday, 04 - 11

3020015 --> Friday, 04 - 03

3020016 --> Friday, 04 - 22

3020017 --> Friday, 04 - 07

3020018 --> Friday, 03 - 30

3020019 --> Friday, 04 - 19

3020020 --> Friday, 04 - 03

3020021 --> Friday, 03 - 26

3020022 --> Friday, 04 - 15

3020023 --> Friday, 03 - 31

3020024 --> Friday, 04 - 19

3020025 --> Friday, 04 - 11

3020026 --> Friday, 03 - 27

3020027 --> Friday, 04 - 16

3020028 --> Friday, 04 - 07

3020029 --> Friday, 03 - 30

3020030 --> Friday, 04 - 12

3020031 --> Friday, 04 - 04

3020032 --> Friday, 03 - 26

3020033 --> Friday, 04 - 08

3020034 --> Friday, 03 - 31

3020035 --> Friday, 04 - 20

3020036 --> Friday, 04 - 11

3020037 --> Friday, 03 - 27

3020038 --> Friday, 04 - 16

3020039 --> Friday, 04 - 08

3020040 --> Friday, 03 - 23

3020041 --> Friday, 04 - 12

3020042 --> Friday, 04 - 04

3020043 --> Friday, 04 - 17

3020044 --> Friday, 04 - 08

3020045 --> Friday, 03 - 31

3020046 --> Friday, 04 - 20

3020047 --> Friday, 04 - 05

3020048 --> Friday, 03 - 27

3020049 --> Friday, 04 - 16

3020050 --> Friday, 04 - 01

3020051 --> Friday, 03 - 24

3020052 --> Friday, 04 - 12

3020053 --> Friday, 03 - 28

3020054 --> Friday, 04 - 17

3020055 --> Friday, 04 - 09

3020056 --> Friday, 03 - 31

3020057 --> Friday, 04 - 13

3020058 --> Friday, 04 - 05

3020059 --> Friday, 03 - 28

3020060 --> Friday, 04 - 16

3020061 --> Friday, 04 - 01

3020062 --> Friday, 04 - 21

3020063 --> Friday, 04 - 13

3020064 --> Friday, 03 - 28

3020065 --> Friday, 04 - 17

3020066 --> Friday, 04 - 09

3020067 --> Friday, 03 - 25

3020068 --> Friday, 04 - 13

3020069 --> Friday, 04 - 05

3020070 --> Friday, 03 - 21

3020071 --> Friday, 04 - 10

3020072 --> Friday, 04 - 01

3020073 --> Friday, 04 - 21

3020074 --> Friday, 04 - 06

3020075 --> Friday, 03 - 29

3020076 --> Friday, 04 - 17

3020077 --> Friday, 04 - 02

3020078 --> Friday, 03 - 25

3020079 --> Friday, 04 - 14

3020080 --> Friday, 04 - 05

3020081 --> Friday, 04 - 18

3020082 --> Friday, 04 - 10

3020083 --> Friday, 04 - 02

3020084 --> Friday, 04 - 21

3020085 --> Friday, 04 - 06

3020086 --> Friday, 03 - 29

3020087 --> Friday, 04 - 18

3020088 --> Friday, 04 - 02

3020089 --> Friday, 03 - 25

3020090 --> Friday, 04 - 14

3020091 --> Friday, 03 - 30

3020092 --> Friday, 04 - 18

3020093 --> Friday, 04 - 10

3020094 --> Friday, 03 - 26

3020095 --> Friday, 04 - 15

3020096 --> Friday, 04 - 06

3020097 --> Friday, 03 - 22

3020098 --> Friday, 04 - 11

3020099 --> Friday, 04 - 03

3020100 --> Friday, 03 - 26

3020101 --> Friday, 04 - 08

3020102 --> Friday, 03 - 31

3020103 --> Friday, 04 - 20

3020104 --> Friday, 04 - 11

3020105 --> Friday, 03 - 27

3020106 --> Friday, 04 - 16

3020107 --> Friday, 04 - 01

3020108 --> Friday, 03 - 23

3020109 --> Friday, 04 - 12

3020110 --> Friday, 04 - 04

3020111 --> Friday, 04 - 17

3020112 --> Friday, 04 - 08

3020113 --> Friday, 03 - 31

3020114 --> Friday, 04 - 20

3020115 --> Friday, 04 - 05

3020116 --> Friday, 03 - 27

3020117 --> Friday, 04 - 16

3020118 --> Friday, 04 - 01

3020119 --> Friday, 03 - 24

3020120 --> Friday, 04 - 12

3020121 --> Friday, 03 - 28

3020122 --> Friday, 04 - 17

3020123 --> Friday, 04 - 09

3020124 --> Friday, 03 - 31

3020125 --> Friday, 04 - 13

3020126 --> Friday, 04 - 05

3020127 --> Friday, 03 - 21

3020128 --> Friday, 04 - 09

3020129 --> Friday, 04 - 01

3020130 --> Friday, 04 - 21

3020131 --> Friday, 04 - 06

3020132 --> Friday, 03 - 28

3020133 --> Friday, 04 - 17

3020134 --> Friday, 04 - 09

3020135 --> Friday, 03 - 25

3020136 --> Friday, 04 - 13

3020137 --> Friday, 04 - 05

3020138 --> Friday, 03 - 21

3020139 --> Friday, 04 - 10

3020140 --> Friday, 04 - 01

3020141 --> Friday, 04 - 21

3020142 --> Friday, 04 - 06

3020143 --> Friday, 03 - 29

3020144 --> Friday, 04 - 17

3020145 --> Friday, 04 - 02

3020146 --> Friday, 03 - 25

3020147 --> Friday, 04 - 14

3020148 --> Friday, 03 - 29

3020149 --> Friday, 04 - 18

3020150 --> Friday, 04 - 10

