Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2070000 through 2079999



2070000 --> Friday, 04 - 14

2070001 --> Friday, 03 - 30

2070002 --> Friday, 04 - 19

2070003 --> Friday, 04 - 11

2070004 --> Friday, 03 - 26

2070005 --> Friday, 04 - 15

2070006 --> Friday, 04 - 07

2070007 --> Friday, 03 - 23

2070008 --> Friday, 04 - 11

2070009 --> Friday, 04 - 03

2070010 --> Friday, 04 - 23

2070011 --> Friday, 04 - 08

2070012 --> Friday, 03 - 30

2070013 --> Friday, 04 - 19

2070014 --> Friday, 04 - 04

2070015 --> Friday, 03 - 27

2070016 --> Friday, 04 - 15

2070017 --> Friday, 03 - 31

2070018 --> Friday, 03 - 23

2070019 --> Friday, 04 - 12

2070020 --> Friday, 04 - 03

2070021 --> Friday, 04 - 16

2070022 --> Friday, 04 - 08

2070023 --> Friday, 03 - 31

2070024 --> Friday, 04 - 19

2070025 --> Friday, 04 - 04

2070026 --> Friday, 03 - 27

2070027 --> Friday, 04 - 16

2070028 --> Friday, 03 - 31

2070029 --> Friday, 04 - 20

2070030 --> Friday, 04 - 12

2070031 --> Friday, 03 - 28

2070032 --> Friday, 04 - 16

2070033 --> Friday, 04 - 08

2070034 --> Friday, 03 - 24

2070035 --> Friday, 04 - 13

2070036 --> Friday, 04 - 04

2070037 --> Friday, 03 - 20

2070038 --> Friday, 04 - 09

2070039 --> Friday, 04 - 01

2070040 --> Friday, 04 - 20

2070041 --> Friday, 04 - 05

2070042 --> Friday, 03 - 28

2070043 --> Friday, 04 - 17

2070044 --> Friday, 04 - 08

2070045 --> Friday, 03 - 24

2070046 --> Friday, 04 - 13

2070047 --> Friday, 04 - 05

2070048 --> Friday, 04 - 17

2070049 --> Friday, 04 - 09

2070050 --> Friday, 04 - 01

2070051 --> Friday, 04 - 14

2070052 --> Friday, 04 - 05

2070053 --> Friday, 03 - 28

2070054 --> Friday, 04 - 17

2070055 --> Friday, 04 - 02

2070056 --> Friday, 03 - 24

2070057 --> Friday, 04 - 13

2070058 --> Friday, 03 - 29

2070059 --> Friday, 04 - 18

2070060 --> Friday, 04 - 09

2070061 --> Friday, 03 - 25

2070062 --> Friday, 04 - 14

2070063 --> Friday, 04 - 06

2070064 --> Friday, 03 - 28

2070065 --> Friday, 04 - 10

2070066 --> Friday, 04 - 02

2070067 --> Friday, 04 - 22

2070068 --> Friday, 04 - 13

2070069 --> Friday, 03 - 29

2070070 --> Friday, 04 - 18

2070071 --> Friday, 04 - 03

2070072 --> Friday, 03 - 25

2070073 --> Friday, 04 - 14

2070074 --> Friday, 04 - 06

2070075 --> Friday, 03 - 22

2070076 --> Friday, 04 - 10

2070077 --> Friday, 04 - 02

2070078 --> Friday, 04 - 22

2070079 --> Friday, 04 - 07

2070080 --> Friday, 03 - 29

2070081 --> Friday, 04 - 18

2070082 --> Friday, 04 - 03

2070083 --> Friday, 03 - 26

2070084 --> Friday, 04 - 14

2070085 --> Friday, 03 - 30

2070086 --> Friday, 04 - 19

2070087 --> Friday, 04 - 11

2070088 --> Friday, 03 - 26

2070089 --> Friday, 04 - 15

2070090 --> Friday, 04 - 07

2070091 --> Friday, 03 - 23

2070092 --> Friday, 04 - 11

2070093 --> Friday, 04 - 03

2070094 --> Friday, 03 - 26

2070095 --> Friday, 04 - 08

2070096 --> Friday, 03 - 30

2070097 --> Friday, 04 - 19

2070098 --> Friday, 04 - 11

2070099 --> Friday, 03 - 27

2070100 --> Friday, 04 - 16

2070101 --> Friday, 04 - 08

2070102 --> Friday, 03 - 24

2070103 --> Friday, 04 - 13

2070104 --> Friday, 04 - 04

2070105 --> Friday, 03 - 20

2070106 --> Friday, 04 - 09

2070107 --> Friday, 04 - 01

2070108 --> Friday, 04 - 20

2070109 --> Friday, 04 - 05

2070110 --> Friday, 03 - 28

2070111 --> Friday, 04 - 17

2070112 --> Friday, 04 - 01

2070113 --> Friday, 03 - 24

2070114 --> Friday, 04 - 13

2070115 --> Friday, 03 - 29

2070116 --> Friday, 04 - 17

2070117 --> Friday, 04 - 09

2070118 --> Friday, 04 - 01

2070119 --> Friday, 04 - 14

2070120 --> Friday, 04 - 05

2070121 --> Friday, 03 - 28

2070122 --> Friday, 04 - 17

2070123 --> Friday, 04 - 02

2070124 --> Friday, 03 - 24

2070125 --> Friday, 04 - 13

2070126 --> Friday, 03 - 29

2070127 --> Friday, 04 - 18

2070128 --> Friday, 04 - 09

2070129 --> Friday, 03 - 25

2070130 --> Friday, 04 - 14

2070131 --> Friday, 04 - 06

2070132 --> Friday, 03 - 21

2070133 --> Friday, 04 - 10

2070134 --> Friday, 04 - 02

2070135 --> Friday, 04 - 22

2070136 --> Friday, 04 - 06

2070137 --> Friday, 03 - 29

2070138 --> Friday, 04 - 18

2070139 --> Friday, 04 - 03

2070140 --> Friday, 03 - 25

2070141 --> Friday, 04 - 14

2070142 --> Friday, 04 - 06

2070143 --> Friday, 03 - 22

2070144 --> Friday, 04 - 10

2070145 --> Friday, 04 - 02

2070146 --> Friday, 04 - 15

2070147 --> Friday, 04 - 07

2070148 --> Friday, 03 - 29

2070149 --> Friday, 04 - 18

2070150 --> Friday, 04 - 03

2070151 --> Friday, 03 - 26

2070152 --> Friday, 04 - 14

2070153 --> Friday, 03 - 30

2070154 --> Friday, 04 - 19

2070155 --> Friday, 04 - 11

2070156 --> Friday, 03 - 26

2070157 --> Friday, 04 - 15

2070158 --> Friday, 04 - 07

2070159 --> Friday, 03 - 23

2070160 --> Friday, 04 - 11

2070161 --> Friday, 04 - 03

2070162 --> Friday, 03 - 26

2070163 --> Friday, 04 - 08

2070164 --> Friday, 03 - 30

2070165 --> Friday, 04 - 19

2070166 --> Friday, 04 - 04

2070167 --> Friday, 03 - 27

2070168 --> Friday, 04 - 15

2070169 --> Friday, 04 - 07

2070170 --> Friday, 03 - 23

2070171 --> Friday, 04 - 12

2070172 --> Friday, 04 - 03

2070173 --> Friday, 04 - 23

