Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5180000 through 5189999



5180000 --> Friday, 04 - 21

5180001 --> Friday, 04 - 06

5180002 --> Friday, 03 - 29

5180003 --> Friday, 04 - 18

5180004 --> Friday, 04 - 09

5180005 --> Friday, 03 - 25

5180006 --> Friday, 04 - 14

5180007 --> Friday, 04 - 06

5180008 --> Friday, 04 - 18

5180009 --> Friday, 04 - 10

5180010 --> Friday, 04 - 02

5180011 --> Friday, 04 - 15

5180012 --> Friday, 04 - 06

5180013 --> Friday, 03 - 29

5180014 --> Friday, 04 - 18

5180015 --> Friday, 04 - 03

5180016 --> Friday, 03 - 25

5180017 --> Friday, 04 - 14

5180018 --> Friday, 03 - 30

5180019 --> Friday, 04 - 19

5180020 --> Friday, 04 - 10

5180021 --> Friday, 03 - 26

5180022 --> Friday, 04 - 15

5180023 --> Friday, 04 - 07

5180024 --> Friday, 03 - 29

5180025 --> Friday, 04 - 11

5180026 --> Friday, 04 - 03

5180027 --> Friday, 04 - 23

5180028 --> Friday, 04 - 07

5180029 --> Friday, 03 - 30

5180030 --> Friday, 04 - 19

5180031 --> Friday, 04 - 04

5180032 --> Friday, 03 - 26

5180033 --> Friday, 04 - 15

5180034 --> Friday, 04 - 07

5180035 --> Friday, 03 - 23

5180036 --> Friday, 04 - 11

5180037 --> Friday, 04 - 03

5180038 --> Friday, 04 - 16

5180039 --> Friday, 04 - 08

5180040 --> Friday, 03 - 30

5180041 --> Friday, 04 - 19

5180042 --> Friday, 04 - 04

5180043 --> Friday, 03 - 27

5180044 --> Friday, 04 - 15

5180045 --> Friday, 03 - 31

5180046 --> Friday, 04 - 20

5180047 --> Friday, 04 - 12

5180048 --> Friday, 03 - 27

5180049 --> Friday, 04 - 16

5180050 --> Friday, 04 - 08

5180051 --> Friday, 03 - 24

5180052 --> Friday, 04 - 12

5180053 --> Friday, 04 - 04

5180054 --> Friday, 03 - 27

5180055 --> Friday, 04 - 09

5180056 --> Friday, 03 - 31

5180057 --> Friday, 04 - 20

5180058 --> Friday, 04 - 12

5180059 --> Friday, 03 - 28

5180060 --> Friday, 04 - 16

5180061 --> Friday, 04 - 08

5180062 --> Friday, 03 - 24

5180063 --> Friday, 04 - 13

5180064 --> Friday, 04 - 04

5180065 --> Friday, 04 - 17

5180066 --> Friday, 04 - 09

5180067 --> Friday, 04 - 01

5180068 --> Friday, 04 - 20

5180069 --> Friday, 04 - 05

5180070 --> Friday, 03 - 28

5180071 --> Friday, 04 - 17

5180072 --> Friday, 04 - 01

5180073 --> Friday, 03 - 24

5180074 --> Friday, 04 - 13

5180075 --> Friday, 03 - 29

5180076 --> Friday, 04 - 17

5180077 --> Friday, 04 - 09

5180078 --> Friday, 04 - 01

5180079 --> Friday, 04 - 14

5180080 --> Friday, 04 - 05

5180081 --> Friday, 03 - 28

5180082 --> Friday, 04 - 17

5180083 --> Friday, 04 - 02

5180084 --> Friday, 04 - 21

5180085 --> Friday, 04 - 13

5180086 --> Friday, 03 - 29

5180087 --> Friday, 04 - 18

5180088 --> Friday, 04 - 09

5180089 --> Friday, 03 - 25

5180090 --> Friday, 04 - 14

5180091 --> Friday, 04 - 06

5180092 --> Friday, 03 - 21

5180093 --> Friday, 04 - 10

5180094 --> Friday, 04 - 02

5180095 --> Friday, 04 - 22

5180096 --> Friday, 04 - 06

5180097 --> Friday, 03 - 29

5180098 --> Friday, 04 - 18

5180099 --> Friday, 04 - 03

5180100 --> Friday, 03 - 26

5180101 --> Friday, 04 - 15

5180102 --> Friday, 04 - 07

5180103 --> Friday, 03 - 23

