Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3690000 through 3699999



3690000 --> Friday, 04 - 14

3690001 --> Friday, 04 - 06

3690002 --> Friday, 03 - 22

3690003 --> Friday, 04 - 11

3690004 --> Friday, 04 - 02

3690005 --> Friday, 04 - 22

3690006 --> Friday, 04 - 07

3690007 --> Friday, 03 - 30

3690008 --> Friday, 04 - 18

3690009 --> Friday, 04 - 03

3690010 --> Friday, 03 - 26

3690011 --> Friday, 04 - 15

3690012 --> Friday, 03 - 30

3690013 --> Friday, 04 - 19

3690014 --> Friday, 04 - 11

3690015 --> Friday, 03 - 27

3690016 --> Friday, 04 - 15

3690017 --> Friday, 04 - 07

3690018 --> Friday, 03 - 23

3690019 --> Friday, 04 - 12

3690020 --> Friday, 04 - 03

3690021 --> Friday, 03 - 26

3690022 --> Friday, 04 - 08

3690023 --> Friday, 03 - 31

3690024 --> Friday, 04 - 19

3690025 --> Friday, 04 - 11

3690026 --> Friday, 03 - 27

3690027 --> Friday, 04 - 16

3690028 --> Friday, 04 - 07

3690029 --> Friday, 03 - 23

3690030 --> Friday, 04 - 12

3690031 --> Friday, 04 - 04

3690032 --> Friday, 04 - 23

3690033 --> Friday, 04 - 08

3690034 --> Friday, 03 - 31

3690035 --> Friday, 04 - 20

3690036 --> Friday, 04 - 04

3690037 --> Friday, 03 - 27

3690038 --> Friday, 04 - 16

3690039 --> Friday, 04 - 01

3690040 --> Friday, 03 - 23

3690041 --> Friday, 04 - 12

3690042 --> Friday, 03 - 28

3690043 --> Friday, 04 - 17

3690044 --> Friday, 04 - 08

3690045 --> Friday, 03 - 31

3690046 --> Friday, 04 - 13

3690047 --> Friday, 04 - 05

3690048 --> Friday, 03 - 27

3690049 --> Friday, 04 - 09

3690050 --> Friday, 04 - 01

3690051 --> Friday, 04 - 21

3690052 --> Friday, 04 - 12

3690053 --> Friday, 03 - 28

3690054 --> Friday, 04 - 17

3690055 --> Friday, 04 - 09

3690056 --> Friday, 03 - 24

3690057 --> Friday, 04 - 13

3690058 --> Friday, 04 - 05

3690059 --> Friday, 03 - 21

3690060 --> Friday, 04 - 09

3690061 --> Friday, 04 - 01

3690062 --> Friday, 04 - 21

3690063 --> Friday, 04 - 06

3690064 --> Friday, 03 - 28

3690065 --> Friday, 04 - 17

3690066 --> Friday, 04 - 02

3690067 --> Friday, 03 - 25

3690068 --> Friday, 04 - 13

3690069 --> Friday, 03 - 29

3690070 --> Friday, 04 - 18

3690071 --> Friday, 04 - 10

3690072 --> Friday, 04 - 01

3690073 --> Friday, 04 - 14

3690074 --> Friday, 04 - 06

3690075 --> Friday, 03 - 29

3690076 --> Friday, 04 - 17

3690077 --> Friday, 04 - 02

3690078 --> Friday, 03 - 25

3690079 --> Friday, 04 - 14

3690080 --> Friday, 03 - 29

3690081 --> Friday, 04 - 18

3690082 --> Friday, 04 - 10

3690083 --> Friday, 03 - 26

3690084 --> Friday, 04 - 14

3690085 --> Friday, 04 - 06

3690086 --> Friday, 03 - 22

3690087 --> Friday, 04 - 11

3690088 --> Friday, 04 - 02

3690089 --> Friday, 04 - 22

3690090 --> Friday, 04 - 07

3690091 --> Friday, 03 - 30

3690092 --> Friday, 04 - 18

3690093 --> Friday, 04 - 03

3690094 --> Friday, 03 - 26

3690095 --> Friday, 04 - 15

3690096 --> Friday, 04 - 06

3690097 --> Friday, 03 - 22

3690098 --> Friday, 04 - 11

3690099 --> Friday, 04 - 03

3690100 --> Friday, 04 - 16

3690101 --> Friday, 04 - 08

3690102 --> Friday, 03 - 31

3690103 --> Friday, 04 - 20

3690104 --> Friday, 04 - 04

3690105 --> Friday, 03 - 27

3690106 --> Friday, 04 - 16

3690107 --> Friday, 04 - 01

3690108 --> Friday, 04 - 20

3690109 --> Friday, 04 - 12

3690110 --> Friday, 03 - 28

3690111 --> Friday, 04 - 17

3690112 --> Friday, 04 - 08

3690113 --> Friday, 03 - 24

3690114 --> Friday, 04 - 13

3690115 --> Friday, 04 - 05

3690116 --> Friday, 03 - 27

3690117 --> Friday, 04 - 09

3690118 --> Friday, 04 - 01

3690119 --> Friday, 04 - 21

3690120 --> Friday, 04 - 12

3690121 --> Friday, 03 - 28

3690122 --> Friday, 04 - 17

3690123 --> Friday, 04 - 02

3690124 --> Friday, 03 - 24

3690125 --> Friday, 04 - 13

3690126 --> Friday, 04 - 05

3690127 --> Friday, 04 - 18

3690128 --> Friday, 04 - 09

3690129 --> Friday, 04 - 01

3690130 --> Friday, 04 - 21

3690131 --> Friday, 04 - 06

3690132 --> Friday, 03 - 28

3690133 --> Friday, 04 - 17

3690134 --> Friday, 04 - 02

3690135 --> Friday, 03 - 25

3690136 --> Friday, 04 - 13

3690137 --> Friday, 03 - 29

3690138 --> Friday, 04 - 18

3690139 --> Friday, 04 - 10

3690140 --> Friday, 04 - 01

3690141 --> Friday, 04 - 14

3690142 --> Friday, 04 - 06

3690143 --> Friday, 03 - 22

3690144 --> Friday, 04 - 10

3690145 --> Friday, 04 - 02

3690146 --> Friday, 04 - 22

3690147 --> Friday, 04 - 07

3690148 --> Friday, 03 - 29

3690149 --> Friday, 04 - 18

3690150 --> Friday, 04 - 10

3690151 --> Friday, 03 - 26

3690152 --> Friday, 04 - 14

3690153 --> Friday, 04 - 06

3690154 --> Friday, 03 - 22

3690155 --> Friday, 04 - 11

3690156 --> Friday, 04 - 02

3690157 --> Friday, 04 - 22

3690158 --> Friday, 04 - 07

3690159 --> Friday, 03 - 30

3690160 --> Friday, 04 - 18

3690161 --> Friday, 04 - 03

3690162 --> Friday, 03 - 26

3690163 --> Friday, 04 - 15

3690164 --> Friday, 03 - 30

3690165 --> Friday, 04 - 19

3690166 --> Friday, 04 - 11

3690167 --> Friday, 03 - 27

3690168 --> Friday, 04 - 15

3690169 --> Friday, 04 - 07

3690170 --> Friday, 03 - 30

3690171 --> Friday, 04 - 12

3690172 --> Friday, 04 - 03

3690173 --> Friday, 03 - 26

3690174 --> Friday, 04 - 15

3690175 --> Friday, 03 - 31

3690176 --> Friday, 04 - 19

3690177 --> Friday, 04 - 11

3690178 --> Friday, 03 - 27

3690179 --> Friday, 04 - 16

3690180 --> Friday, 04 - 07

3690181 --> Friday, 03 - 23

3690182 --> Friday, 04 - 12

3690183 --> Friday, 04 - 04

3690184 --> Friday, 04 - 23

3690185 --> Friday, 04 - 08

3690186 --> Friday, 03 - 31

3690187 --> Friday, 04 - 20

3690188 --> Friday, 04 - 04

3690189 --> Friday, 03 - 27

3690190 --> Friday, 04 - 16

3690191 --> Friday, 04 - 01

3690192 --> Friday, 03 - 23

3690193 --> Friday, 04 - 12

3690194 --> Friday, 04 - 04

3690195 --> Friday, 04 - 17

3690196 --> Friday, 04 - 08

