Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0520000 through 0529999



0520000 --> Friday, 03 - 24

0520001 --> Friday, 04 - 13

0520002 --> Friday, 04 - 05

0520003 --> Friday, 03 - 21

0520004 --> Friday, 04 - 09

0520005 --> Friday, 04 - 01

0520006 --> Friday, 04 - 21

0520007 --> Friday, 04 - 06

0520008 --> Friday, 03 - 28

0520009 --> Friday, 04 - 17

0520010 --> Friday, 04 - 02

0520011 --> Friday, 03 - 25

0520012 --> Friday, 04 - 13

0520013 --> Friday, 03 - 29

0520014 --> Friday, 04 - 18

0520015 --> Friday, 04 - 10

0520016 --> Friday, 04 - 01

0520017 --> Friday, 04 - 14

0520018 --> Friday, 04 - 06

0520019 --> Friday, 03 - 29

0520020 --> Friday, 04 - 17

0520021 --> Friday, 04 - 02

0520022 --> Friday, 03 - 25

0520023 --> Friday, 04 - 14

0520024 --> Friday, 03 - 29

0520025 --> Friday, 04 - 18

0520026 --> Friday, 04 - 10

0520027 --> Friday, 03 - 26

0520028 --> Friday, 04 - 14

0520029 --> Friday, 04 - 06

0520030 --> Friday, 03 - 22

0520031 --> Friday, 04 - 11

0520032 --> Friday, 04 - 02

0520033 --> Friday, 04 - 22

0520034 --> Friday, 04 - 07

0520035 --> Friday, 03 - 30

0520036 --> Friday, 04 - 18

0520037 --> Friday, 04 - 03

0520038 --> Friday, 03 - 26

0520039 --> Friday, 04 - 15

0520040 --> Friday, 04 - 06

0520041 --> Friday, 03 - 22

0520042 --> Friday, 04 - 11

0520043 --> Friday, 04 - 03

0520044 --> Friday, 04 - 22

0520045 --> Friday, 04 - 07

0520046 --> Friday, 03 - 30

0520047 --> Friday, 04 - 19

0520048 --> Friday, 04 - 03

0520049 --> Friday, 03 - 26

0520050 --> Friday, 04 - 15

0520051 --> Friday, 03 - 31

0520052 --> Friday, 04 - 19

0520053 --> Friday, 04 - 11

0520054 --> Friday, 03 - 27

0520055 --> Friday, 04 - 16

0520056 --> Friday, 04 - 07

0520057 --> Friday, 03 - 23

0520058 --> Friday, 04 - 12

0520059 --> Friday, 04 - 04

0520060 --> Friday, 03 - 26

0520061 --> Friday, 04 - 08

0520062 --> Friday, 03 - 31

0520063 --> Friday, 04 - 20

0520064 --> Friday, 04 - 11

0520065 --> Friday, 03 - 27

0520066 --> Friday, 04 - 16

0520067 --> Friday, 04 - 08

0520068 --> Friday, 03 - 23

0520069 --> Friday, 04 - 12

0520070 --> Friday, 04 - 04

0520071 --> Friday, 04 - 17

0520072 --> Friday, 04 - 08

0520073 --> Friday, 03 - 31

0520074 --> Friday, 04 - 20

0520075 --> Friday, 04 - 05

0520076 --> Friday, 03 - 27

0520077 --> Friday, 04 - 16

0520078 --> Friday, 04 - 01

0520079 --> Friday, 03 - 24

0520080 --> Friday, 04 - 12

0520081 --> Friday, 03 - 28

0520082 --> Friday, 04 - 17

0520083 --> Friday, 04 - 09

0520084 --> Friday, 03 - 31

0520085 --> Friday, 04 - 13

0520086 --> Friday, 04 - 05

0520087 --> Friday, 03 - 21

0520088 --> Friday, 04 - 09

0520089 --> Friday, 04 - 01

0520090 --> Friday, 04 - 21

0520091 --> Friday, 04 - 06

0520092 --> Friday, 03 - 28

0520093 --> Friday, 04 - 17

0520094 --> Friday, 04 - 09

0520095 --> Friday, 03 - 25

0520096 --> Friday, 04 - 13

0520097 --> Friday, 04 - 05

0520098 --> Friday, 03 - 21

0520099 --> Friday, 04 - 10

0520100 --> Friday, 04 - 02

0520101 --> Friday, 04 - 22

0520102 --> Friday, 04 - 07

0520103 --> Friday, 03 - 30

0520104 --> Friday, 04 - 18

0520105 --> Friday, 04 - 03

0520106 --> Friday, 03 - 26

0520107 --> Friday, 04 - 15

0520108 --> Friday, 03 - 30

0520109 --> Friday, 04 - 19

0520110 --> Friday, 04 - 11

0520111 --> Friday, 03 - 27

0520112 --> Friday, 04 - 15

0520113 --> Friday, 04 - 07

0520114 --> Friday, 03 - 30

0520115 --> Friday, 04 - 12

0520116 --> Friday, 04 - 03

0520117 --> Friday, 03 - 26

0520118 --> Friday, 04 - 15

0520119 --> Friday, 03 - 31

0520120 --> Friday, 04 - 19

0520121 --> Friday, 04 - 11

0520122 --> Friday, 03 - 27

0520123 --> Friday, 04 - 16

0520124 --> Friday, 04 - 07

0520125 --> Friday, 03 - 23

0520126 --> Friday, 04 - 12

0520127 --> Friday, 04 - 04

0520128 --> Friday, 04 - 23

0520129 --> Friday, 04 - 08

0520130 --> Friday, 03 - 31

0520131 --> Friday, 04 - 20

0520132 --> Friday, 04 - 04

0520133 --> Friday, 03 - 27

0520134 --> Friday, 04 - 16

0520135 --> Friday, 04 - 01

0520136 --> Friday, 03 - 23

0520137 --> Friday, 04 - 12

0520138 --> Friday, 04 - 04

0520139 --> Friday, 04 - 17

0520140 --> Friday, 04 - 08

0520141 --> Friday, 03 - 31

0520142 --> Friday, 04 - 20

0520143 --> Friday, 04 - 05

0520144 --> Friday, 03 - 27

0520145 --> Friday, 04 - 16

0520146 --> Friday, 04 - 01

0520147 --> Friday, 04 - 21

0520148 --> Friday, 04 - 12

0520149 --> Friday, 03 - 28

0520150 --> Friday, 04 - 17

0520151 --> Friday, 04 - 09

0520152 --> Friday, 03 - 24

0520153 --> Friday, 04 - 13

0520154 --> Friday, 04 - 05

0520155 --> Friday, 03 - 21

0520156 --> Friday, 04 - 09

0520157 --> Friday, 04 - 01

0520158 --> Friday, 04 - 21

0520159 --> Friday, 04 - 06

0520160 --> Friday, 03 - 28

0520161 --> Friday, 04 - 17

0520162 --> Friday, 04 - 09

0520163 --> Friday, 03 - 25

0520164 --> Friday, 04 - 13

0520165 --> Friday, 04 - 05

0520166 --> Friday, 04 - 18

0520167 --> Friday, 04 - 10

0520168 --> Friday, 04 - 01

0520169 --> Friday, 04 - 21

0520170 --> Friday, 04 - 06

0520171 --> Friday, 03 - 29

