Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5030000 through 5039999



5030000 --> Friday, 04 - 07

5030001 --> Friday, 03 - 30

5030002 --> Friday, 04 - 19

5030003 --> Friday, 04 - 04

5030004 --> Friday, 03 - 26

5030005 --> Friday, 04 - 15

5030006 --> Friday, 03 - 31

5030007 --> Friday, 03 - 23

5030008 --> Friday, 04 - 11

5030009 --> Friday, 04 - 03

5030010 --> Friday, 04 - 16

5030011 --> Friday, 04 - 08

5030012 --> Friday, 03 - 30

5030013 --> Friday, 04 - 19

5030014 --> Friday, 04 - 04

5030015 --> Friday, 03 - 27

5030016 --> Friday, 04 - 15

5030017 --> Friday, 03 - 31

5030018 --> Friday, 04 - 20

5030019 --> Friday, 04 - 12

5030020 --> Friday, 03 - 27

5030021 --> Friday, 04 - 16

5030022 --> Friday, 04 - 08

5030023 --> Friday, 03 - 24

5030024 --> Friday, 04 - 12

5030025 --> Friday, 04 - 04

5030026 --> Friday, 03 - 20

5030027 --> Friday, 04 - 09

5030028 --> Friday, 03 - 31

5030029 --> Friday, 04 - 20

5030030 --> Friday, 04 - 05

5030031 --> Friday, 03 - 28

5030032 --> Friday, 04 - 16

5030033 --> Friday, 04 - 08

5030034 --> Friday, 03 - 24

5030035 --> Friday, 04 - 13

5030036 --> Friday, 04 - 04

5030037 --> Friday, 04 - 17

5030038 --> Friday, 04 - 09

5030039 --> Friday, 04 - 01

5030040 --> Friday, 04 - 20

5030041 --> Friday, 04 - 05

5030042 --> Friday, 03 - 28

5030043 --> Friday, 04 - 17

5030044 --> Friday, 04 - 01

5030045 --> Friday, 03 - 24

5030046 --> Friday, 04 - 13

5030047 --> Friday, 03 - 29

5030048 --> Friday, 04 - 17

5030049 --> Friday, 04 - 09

5030050 --> Friday, 03 - 25

5030051 --> Friday, 04 - 14

5030052 --> Friday, 04 - 05

5030053 --> Friday, 03 - 28

