Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4820000 through 4829999



4820000 --> Friday, 04 - 21

4820001 --> Friday, 04 - 06

4820002 --> Friday, 03 - 29

4820003 --> Friday, 04 - 18

4820004 --> Friday, 04 - 02

4820005 --> Friday, 03 - 25

4820006 --> Friday, 04 - 14

4820007 --> Friday, 03 - 30

4820008 --> Friday, 04 - 18

4820009 --> Friday, 04 - 10

4820010 --> Friday, 04 - 02

4820011 --> Friday, 04 - 15

4820012 --> Friday, 04 - 06

4820013 --> Friday, 03 - 29

4820014 --> Friday, 04 - 18

4820015 --> Friday, 04 - 03

4820016 --> Friday, 03 - 25

4820017 --> Friday, 04 - 14

4820018 --> Friday, 03 - 30

4820019 --> Friday, 04 - 19

4820020 --> Friday, 04 - 10

4820021 --> Friday, 03 - 26

4820022 --> Friday, 04 - 15

4820023 --> Friday, 04 - 07

4820024 --> Friday, 03 - 22

4820025 --> Friday, 04 - 11

4820026 --> Friday, 04 - 03

4820027 --> Friday, 04 - 23

4820028 --> Friday, 04 - 07

4820029 --> Friday, 03 - 30

4820030 --> Friday, 04 - 19

4820031 --> Friday, 04 - 04

4820032 --> Friday, 03 - 26

4820033 --> Friday, 04 - 15

4820034 --> Friday, 03 - 31

4820035 --> Friday, 03 - 23

4820036 --> Friday, 04 - 11

4820037 --> Friday, 04 - 03

4820038 --> Friday, 04 - 16

4820039 --> Friday, 04 - 08

4820040 --> Friday, 03 - 30

4820041 --> Friday, 04 - 19

4820042 --> Friday, 04 - 04

4820043 --> Friday, 03 - 27

4820044 --> Friday, 04 - 15

4820045 --> Friday, 03 - 31

4820046 --> Friday, 04 - 20

4820047 --> Friday, 04 - 12

4820048 --> Friday, 03 - 27

4820049 --> Friday, 04 - 16

4820050 --> Friday, 04 - 08

4820051 --> Friday, 03 - 24

4820052 --> Friday, 04 - 12

4820053 --> Friday, 04 - 04

4820054 --> Friday, 03 - 20

4820055 --> Friday, 04 - 09

4820056 --> Friday, 03 - 31

4820057 --> Friday, 04 - 20

4820058 --> Friday, 04 - 05

4820059 --> Friday, 03 - 28

4820060 --> Friday, 04 - 16

4820061 --> Friday, 04 - 08

4820062 --> Friday, 03 - 24

4820063 --> Friday, 04 - 13

4820064 --> Friday, 04 - 04

4820065 --> Friday, 04 - 17

4820066 --> Friday, 04 - 09

4820067 --> Friday, 04 - 01

4820068 --> Friday, 04 - 20

4820069 --> Friday, 04 - 05

4820070 --> Friday, 03 - 28

4820071 --> Friday, 04 - 17

4820072 --> Friday, 04 - 01

4820073 --> Friday, 03 - 24

4820074 --> Friday, 04 - 13

4820075 --> Friday, 03 - 29

4820076 --> Friday, 04 - 17

4820077 --> Friday, 04 - 09

4820078 --> Friday, 03 - 25

4820079 --> Friday, 04 - 14

4820080 --> Friday, 04 - 05

4820081 --> Friday, 03 - 28

4820082 --> Friday, 04 - 10

4820083 --> Friday, 04 - 02

4820084 --> Friday, 04 - 21

4820085 --> Friday, 04 - 13

4820086 --> Friday, 03 - 29

4820087 --> Friday, 04 - 18

4820088 --> Friday, 04 - 09

4820089 --> Friday, 03 - 25

4820090 --> Friday, 04 - 14

4820091 --> Friday, 04 - 06

4820092 --> Friday, 03 - 21

4820093 --> Friday, 04 - 10

4820094 --> Friday, 04 - 02

4820095 --> Friday, 04 - 22

4820096 --> Friday, 04 - 06

4820097 --> Friday, 03 - 29

4820098 --> Friday, 04 - 18

4820099 --> Friday, 04 - 03

4820100 --> Friday, 03 - 26

4820101 --> Friday, 04 - 15

4820102 --> Friday, 03 - 31

4820103 --> Friday, 03 - 23

4820104 --> Friday, 04 - 11

4820105 --> Friday, 04 - 03

4820106 --> Friday, 04 - 16

4820107 --> Friday, 04 - 08

4820108 --> Friday, 03 - 30

4820109 --> Friday, 04 - 19

4820110 --> Friday, 04 - 04

4820111 --> Friday, 03 - 27

4820112 --> Friday, 04 - 15

4820113 --> Friday, 03 - 31

4820114 --> Friday, 04 - 20

4820115 --> Friday, 04 - 12

4820116 --> Friday, 03 - 27

4820117 --> Friday, 04 - 16

4820118 --> Friday, 04 - 08

4820119 --> Friday, 03 - 24

4820120 --> Friday, 04 - 12

4820121 --> Friday, 04 - 04

4820122 --> Friday, 03 - 20

4820123 --> Friday, 04 - 09

4820124 --> Friday, 03 - 31

4820125 --> Friday, 04 - 20

4820126 --> Friday, 04 - 05

4820127 --> Friday, 03 - 28

4820128 --> Friday, 04 - 16

4820129 --> Friday, 04 - 01

4820130 --> Friday, 03 - 24

4820131 --> Friday, 04 - 13

4820132 --> Friday, 04 - 04

4820133 --> Friday, 04 - 17

4820134 --> Friday, 04 - 09

4820135 --> Friday, 04 - 01

4820136 --> Friday, 04 - 20

4820137 --> Friday, 04 - 05

4820138 --> Friday, 03 - 28

4820139 --> Friday, 04 - 17

4820140 --> Friday, 04 - 01

4820141 --> Friday, 03 - 24

4820142 --> Friday, 04 - 13

4820143 --> Friday, 03 - 29

4820144 --> Friday, 04 - 17

4820145 --> Friday, 04 - 09

4820146 --> Friday, 03 - 25

4820147 --> Friday, 04 - 14

4820148 --> Friday, 04 - 05

4820149 --> Friday, 03 - 21

4820150 --> Friday, 04 - 10

4820151 --> Friday, 04 - 02

4820152 --> Friday, 04 - 21

4820153 --> Friday, 04 - 06

4820154 --> Friday, 03 - 29

4820155 --> Friday, 04 - 18

4820156 --> Friday, 04 - 09

4820157 --> Friday, 03 - 25

4820158 --> Friday, 04 - 14

4820159 --> Friday, 04 - 06

4820160 --> Friday, 03 - 21

4820161 --> Friday, 04 - 10

4820162 --> Friday, 04 - 02

4820163 --> Friday, 04 - 22

4820164 --> Friday, 04 - 06

4820165 --> Friday, 03 - 29

4820166 --> Friday, 04 - 18

4820167 --> Friday, 04 - 03

4820168 --> Friday, 03 - 25

4820169 --> Friday, 04 - 14

4820170 --> Friday, 03 - 30

4820171 --> Friday, 04 - 19

4820172 --> Friday, 04 - 10

4820173 --> Friday, 03 - 26

4820174 --> Friday, 04 - 15

4820175 --> Friday, 04 - 07

4820176 --> Friday, 03 - 29

4820177 --> Friday, 04 - 11

4820178 --> Friday, 04 - 03

4820179 --> Friday, 03 - 26

4820180 --> Friday, 04 - 14

4820181 --> Friday, 03 - 30

4820182 --> Friday, 04 - 19

4820183 --> Friday, 04 - 11

4820184 --> Friday, 03 - 26

4820185 --> Friday, 04 - 15

4820186 --> Friday, 04 - 07

4820187 --> Friday, 03 - 23

4820188 --> Friday, 04 - 11

4820189 --> Friday, 04 - 03

4820190 --> Friday, 04 - 23

4820191 --> Friday, 04 - 08

4820192 --> Friday, 03 - 30

4820193 --> Friday, 04 - 19

4820194 --> Friday, 04 - 04

4820195 --> Friday, 03 - 27

4820196 --> Friday, 04 - 15

4820197 --> Friday, 03 - 31

4820198 --> Friday, 03 - 23

